title,authors,publishedDate,categories,description,averageRating,textSnippet
Psychological Assessment of Adult Posttraumatic States,"['Erin Eadie', 'John Briere']",2025,['Medical'],"This book presents a detailed yet practical summary of the major issues and instruments involved in the assessment of posttraumatic disturbances. Drs. Eadie and Briere analyze the types of traumas most likely to produce long-term difficulties, and explain the biological, historical, social, and cultural factors that mediate between trauma and long-term outcome. This fully-updated new edition combines extensive research on traumatic events, including rape, stalking, sex trafficking, torture, terrorist attacks, motor vehicle accidents, and natural disasters, along with new material on complex traumas, parental disattunement and emotional neglect, drug-facilitated sexual assault, sex trafficking, pregnancy loss, COVID-19-related stressors, and exposure to social maltreatment. Especially relevant to the clinician, researcher, and forensic specialist, this book reviews the available research on standardized measures currently available for evaluating the impact of trauma, with a close evaluation of the psychometric characteristics of each instrument. A comprehensive review of new trauma-relevant measures is provided, with an emphasis on direct clinical relevance to the assessment of posttraumatic states.",N/A,N/A
Developmental Cognitive Behavioral Therapy with Adults,['Janet M. Zarb'],2007,['Psychology'],Gives an approach that combines existing CBT theory and strategies with a lifespan developmental psychopathology perspective. This book focusses on the relationship between mastery of psycho-social developmental tasks and mental health. It offers a variety of psycho-social developmental difficulties in occupational and social functioning.,N/A,N/A
Neuropsychological Interviewing of Adults,"['Yana Suchy', 'Justin B. Miller']",2023-04-10,['Medical'],"""This book is intended to serve as a resource for trainees and clinical supervisors, as well as for full-fledged clinicians at all levels of professional development. Designed to serve both as a quick reference and as an in-depth resource, much information throughout the book is presented in table format, and then further elaborated in text for those desiring more extensive coverage. Tables cover a variety of topics, including the distinguishing clinical feature that contribute to a given differential diagnosis, sample interview question, overviews of relevant behavioral observations, and even definitions of jargon terms or acronyms typically encountered in certain settings""--",N/A,N/A
Never the Same,['Jeff Kinley'],1984,['Adult'],N/A,N/A,N/A
Reclaiming Lives from Sexual Violence,"['Tim Donovan', 'Dale Johns']",2022,[],"This book takes an innovative approach to using narrative therapy in counselling people who have been subject to childhood sexual abuse. Reclaiming Lives from Sexual Violence presents an illustrative case study of the authors, Tim the therapist in consultation with Dale the client, who was sexually abused as a child by a clergy member. The book is unique in documenting their therapeutic work using transcripts taken directly from their sessions together. This narrative approach invites the reader to consider different ways of engaging in therapy in order to challenge the dominant social discourses around masculinity and shame. Looking at shame from a position of value awareness rather than a deficit perspective, this book extends counselling to consider the individual experience as political and one that must be shared outside the one-to-one therapy environment. This will be an essential resource for beginning or established therapists and practitioners working with clients who have been victims of sexual violence.",N/A,N/A
Attachment Theory in Adult Mental Health,"['Adam N. Danquah', 'Katherine Berry']",2013,['Psychology'],"In the fifty years since its inception, John Bowlbye(tm)s attachment theory has been powerfully influential on developmental psychology and, more recently, mental health. Bringing together the experience of a diverse range of mental health practitioners and researchers who routinely use attachment theory in their own work, Attachment Theory in Adult Mental Health provides a guide to using attachment theory in everyday practice. Adam N. Danquah and Katherine Berry present a wide-ranging and practical approach to the topic which includes studies on clinical practice, the provision of mental health services and accommodating intercultural perspectives. Section One covers the basics of attachment theory and practice. Section Two presents clinical problems and presentations including, among others, the treatment of depression, anxiety disorders, psychosis, personality disorder and eating disorders. Section Three addresses the needs of specific populations, discussing the influence of sociocultural factors like gender, ethnicity and age. Finally, Section Four examines the organisation and the practitioner, including using the theory to organise services and how individual therapists can integrate their own attachment histories into their approach. Including the most up-to-date theories and practice in the field, Attachment Theory in Adult Mental Health is ideal for psychologists and psychological therapists, counsellors, psychiatrists, occupational therapists, social workers and mental health service managers and commissioners.",N/A,N/A
Language and Motor Speech Disorders in Adults,"['Harvey Halpern', 'Robert M. Goldfarb']",2013,['Medical'],Rev. ed. of: Language and motor speech disorder in adults / Harvey Halpern. 2nd ed. c2000.,N/A,N/A
Women and Girls with Autism Spectrum Disorder,['Sarah Hendrickx'],2015,['FAMILY & RELATIONSHIPS'],"Written for professionals, women on the spectrum and their families, this is a cradle to grave overview of girls and women with Autism Spectrum Disorder (ASD) at each stage of their lives. The book explores how women with ASD experience diagnosis, childhood, education, adolescence, employment, sexuality, pregnancy and motherhood, and aging.",N/A,N/A
Care of the Acutely Ill Adult,"['Fiona Creed', 'Christine Spiers']",2010-03-25,['Medical'],"Using a system- and case-based approach, this book equips nurses in more general wards with the knowledge and skills to care appropriately for the deteriorating patient in the clinical environment. These skills are recommended by NICE as essential for every nurse caring for acutely ill patients, and key to successful practice.",N/A,N/A
Lifespan Neurorehabilitation,"['Dennis Fell', 'Karen Y. Lunnen', 'Reva P. Rauk']",2018-01-18,['Medical'],"The neuro rehab text that mirrors how you learn and how you practice! Take an evidence-based approach to the neurorehabilitation of adult and pediatric patients across the lifespan that reflects the APTA's patient management model and the WHO's International Classification of Function (ICF). You'll study examination and interventions from the body structure/function impairments and functional activity limitations commonly encountered in patients with neurologic disorders. Then, understanding the disablement process, you'll be able to organize the clinical data that leads to therapeutic interventions for specific underlying impairments and functional activity limitations that can then be applied as appropriate anytime they are detected, regardless of the medical diagnosis.",N/A,N/A
Occupational Therapy Practice Guidelines for Adults with Stroke,"['Joyce S. Sabari', 'Deborah Lieberman']",2008-01-01,['Medical'],N/A,N/A,N/A
Adult Psychology,['Ledford J. Bischof'],1976,['Psychology'],N/A,N/A,N/A
Adult Learning Disabilities and ADHD: Research-Informed Assessment,['Robert L. Mapou'],2009,['Language Arts & Disciplines'],What is a disability? What is a learning disability? -- Research on learning disabilities in adults -- Research on ADHD in adults -- Research-informed assessment of learning disabilities and ADHD -- Client feedback and documentation -- Accommodations and interventions -- Case illustrations,N/A,N/A
Attention Deficit Hyperactivity Disorder in Adults,['Russell Barkley'],2010-10-22,['Education'],"ADHD in Adults is a comprehensive text that provides all the information you need to know about attention deficit hyperactivity disorder in mature adults. Written by the leading authority on ADHD, Dr. Barkley discusses diagnosis and assessment, treatment options, and much more.",N/A,N/A
Assessment of Dysphagia in Adults,"['Maria Provencio-Arambula', 'Dora Provencio', 'Mahabalagiri N. Hegde']",2007,['Adulthood'],"This book introduces background information and procedural overviews needed to assess swallowing disorders in adults in addition to offering detailed protocols for administering the assessment. The majority of protocols in this book are provided in both English and Spanish, allowing clinicians to effectively and efficiently assess swallowing disorders in a wide variety of patients, including those speaking Spanish.",N/A,N/A
Overcoming Childhood Sexual Trauma,"['Sheri Oz', 'Sarah-Jane Ogiers']",2006,['Family & Relationships'],Childhood sexual abuse (CSA) can be a physically and emotionally painful soul-shattering experience that can traumatize a person for a lifetime. The Wall of Fear: Crossing the Wall from Trauma to Recovery from Childhood Sexual Abuse is a unique exploration of the subjective experiences of both client and therapist as they together travel the path to recovery. Therapists get a clear illustration of the therapy process while CSA survivors are offered a gauge with which to judge their own progress toward recovery. New therapeutic concepts are clearly presented and extensively discussed while sensitively charting the experiences of clients on the journey toward healing.,N/A,N/A
The Experience of Hearing Loss,"['Vinaya Manchaiah', 'Berth Danermark']",2017,['Medical'],Examples of the use of journey model by hearing healthcare professionals -- Summary -- References -- Appendices -- Appendix 1: Brief ICF Core Sets for Hearing Loss -- Appendix 2: Comprehensive ICF Core Sets for Hearing Loss -- Index,N/A,N/A
Understanding and Treating Adults with Attention Deficit Hyperactivity Disorder,['Brian B. Doyle'],2006,['Family & Relationships'],"Presenting guidelines for establishing a valid diagnosis, Doyle covers genetic and biochemical bases of the disorder and also addresses the special challenges of forming a therapeutic alliance--working with ""coach"" caregivers; cultural, ethnic, and racial issues; legal considerations; and countertransference issues.",N/A,N/A
Could it be Adult ADHD?,['Jan Willer'],2017,['Medical'],"Could it be Adult ADHD? is for mental health professionals who wish to learn how to recognize, assess, and treat adult ADHD.",N/A,N/A
"Disability and Health in the United States, 2001-2005",[],2008-01-01,['Health status'],N/A,N/A,N/A
Tarascon Adult Psychiatrica,['Josiane Cobert'],2010-12-15,['Medical'],"The Tarascon Adult Psychiatrica is the ultimate portable reference for the busy psychiatrist, psychologist, primary care physican or other health care professionals in the field of adult psychiatry. Presented in an easy-to-read, quick-reference format, the Tarascon Adult Psychiatrica is filled with tables and charts, providing facts and treatment option for common psychological disorders in adults. Key Features Include: • Disorder classification and treatment • Epidemiology and biostatistics • Human Development • Diagnostic Evaluation • Psychopharmacology • Managements of Psychiatric medical emergencies • Ethics in Psychiatry • and more",N/A,N/A
LeMone & Burke's Adult Nursing,"['Priscilla LeMone', 'Ian Peate']",2012,['Adulthood'],"Adapted from: Medical-surgical nursing: critical thinking in client care / [edited by] Priscilla LeMone, Karen Burke. 4th ed. c2008.",N/A,N/A
オトナ語の謎。,['ほぼ日刊イトイ新聞'],2005-04-01,['Adult'],「バンザイ」と「バンバンザイ」の違いとは何か。家でも学校でも教わらないが、カイシャのオトナたちが、自由自在に使いこなす不思議で奇怪な言葉の数々。全国津々浦々のオフィスで密かに増殖していた未確認言語を大発見!オトナはときに「とんでもございません」とへりくだり、ときに「無理は承知」で果敢に攻める。言葉に込めたオトナの意図、意志、謀略を伝授する社会人の新教養。,N/A,N/A
オトナ語の謎,[],2003-12,['Japanese language'],N/A,N/A,N/A
Lebensstufen,['Roger L. Gould'],1979-01,['Adult'],N/A,N/A,N/A
Tools for Effective Therapy with Children and Families,['Pamela K. King'],2017,['Adulthood'],"Cover -- Half Title -- Title Page -- Copyright Page -- Dedication -- Table of Contents -- Introduction -- H. Hello -- O. Orientation Toward Solutions -- P. Past and Present Exceptions -- S. Scene 1: Future Play -- C. Create a Scale -- O. Optimizing Creativity -- T. Trauma and Abuse Solutions -- C. Collaboration: The Art of Playing Well with Others -- H. Hope for Families -- 1 Background -- SFBT Tenets and Children -- Let's Play -- Systemic Considerations -- Solution-Focused Play Therapy -- 2 H. Hello -- First Meetings -- 3 O. Orientation Toward Solutions -- What Do You Want? A.K.A. Goal Setting -- Language -- Preferred Futures for Families -- 4 P. Past and Present Exceptions -- Exceptions and Change -- 5 S. Scene 1: Future Play -- Future Play -- Case Scenario: Kids Work It Out -- Future Play Ideas -- 6 C. Create a Scale -- Happy Spot Hopscotch -- Scaling Tools -- Types of Scales -- 7 O. Optimizing Creativity -- Children and Creativity -- 8 T. Trauma and Abuse Solutions -- Walking My Future Path: Neurological Pathways -- Post-Traumatic Stress, Success, and Growth -- 9 C. Collaboration: The Art of Playing Well with Others -- Primary Collaborators -- Collaboration Tools -- 10 H. Hope for Families -- Case Example: Beginning to End Treatment of an Aggressive and Caring Boy -- Concluding Therapy -- Index",N/A,N/A
Catheter Ablation of Cardiac Arrhythmias in Children and Patients with Congenital Heart Disease,"['Edward P. Walsh', 'George F. Van Hare', 'Paul Khairy', 'Mohammad Shenasa']",2021-12-31,['Medical'],"""This authoritative book explores electrophysiologic testing and therapeutic catheter ablation for cardiac arrhythmias in children, and in patients of all ages with congenital heart disease. It reviews the anatomic and physiologic background for these procedures, and emphasizes the tools for mapping and tissue ablation""--",N/A,N/A
The Adult with a Traumatic Past,['Patricia Moyer'],2017-03,[],N/A,N/A,N/A
Adult Audiologic Rehabilitation,['Joseph J. Montano'],2014,['Adulthood'],"This Second Edition is an textbook for doctoral level audiologists that focuses solely on adults with a completely international perspective. The second edition includes five new chapters and is the only advanced text to meet the need for the high level of preparation required for doctoral level training, and presents clinicians with the latest practice techniques and technologies. With ever changing technology and new methodologies in client care, the second edition is a critical resourse to audiology education. The book covers definitions of audiologic rehabilitation, an overview of the area, psychosocial impact of hearing loss, assessment strategies, current technologies, treatment methodologies, research needs, and special issues in audiologic rehabilitation. It has been deliberately structured to move the reader from introduction, to specific details of the specialty of audiologic rehabilitation, to providing insights into characteristics of this patient population, and thence to a framework for assessment and treatment of the impact of hearing loss.",N/A,N/A
Freud,"['René Major', 'Chantal Talagrand']",2017-06-30,['Adolescent'],"This is a revised edition of an important title originally published in 2009. It is written primarily for psychotherapists and other practitioners and describes a new and effective form of dynamic therapy designed for working with adults and with adolescents. The theory, on which the new form of therapy is based, is centred in a paradigm that extends and crucially alters the paradigm for developmental psychology opened by the Bowlby/Ainsworth attachment theory. It describes a pre-programmed process, the dynamics sustaining attachment and interest sharing, which is activated as soon as people perceive that they are in danger. This process is made up of seven pre-programmed systems which interact with one another as an integrated whole. They include Bowlby's two complementary goal-corrected behavioural systems: attachment (also referred to as careseeking) and caregiving. Whenever the process is able to function effectively, it enables people to adapt more constructively and co-operatively to changing circumstances.",N/A,N/A
Gender Differentials in Health Status of the Adult Population in the Kanchanaburi DSS,"['Khurelmaa Dashdorj', 'Mahāwitthayālai Mahidon', 'Mahāwitthayālai Mahidon. Institute for Population and Social Research']",2003,['Adult'],N/A,N/A,N/A
Covered with Darkness,['Donald J. Richardson'],2015-03-16,['Fiction'],"I do not know how Covered with Darkness came about. The process of creativity is still a mystery to me, even as I try to teach it, and this is especially true for everything that I write. There is some indefinable, inexpressible something that operates in the brain that I cannot analyze, which I simply try to appreciate and use. When it works, I give thanks to the powers that be, and when it doesn't, c'est la vie. I believe there may be some hidden message in this work, which I hesitate to try to discover, let alone articulate. Probably there is a moral or allegory of some sort, but if you can find it, gentle reader, I wish you the best. I will not echo Mark Twain's admonition, ""Persons attempting to find a plot in it will be shot."" Try to enjoy it is all I can offer.",N/A,N/A
Eating Disorders in Adult Women,['Julian N. Fuchs'],2008,['Adulthood'],"Recent decades have seen a rise in the prevalence of eating disorders, especially among emerging adult women. The aetiology and development of these disorders involve numerous biological, psychological, and familial factors that extend beyond adolescence into emerging adulthood. This book provides leading research in this particular field.",N/A,N/A
Behold the Sun,['Donald J. Richardson'],2015-11-13,['Fiction'],"The Western has become an archetype for the founding of a great portion of the United States. The behavior of the men and women who pioneered the great, vast prairies of the land west of the Mississippi set standards which continue today. Living on the outskirts of formal settlements, they governed their lives and their children's lives with a code that lives on today, irrespective of formal laws and which serves as an underpinning of a life lived morally and consciously, aware of one's environment, one's neighbors, and oneself. Of course it recognized personal and communal responsibility. One could do much worse than subscribe to such a code in the twenty-first century.",N/A,N/A
Handbook of Supportive Oncology and Palliative Care,"['Ann Berger', 'Ann M. Berger', 'Pamela S. Hinds', 'Christina M. Puchalski']",2018-12,['Adulthood'],"Handbook of Supportive Oncology and Palliative Care is a practical guide to providing evidence-based and value-based care to adult and pediatric cancer patients experiencing severe symptoms and stressors due to cancer diagnosis, cancer treatment, and comorbid conditions. This accessible reference provides the art and science behind the whole-person and family approach to care by delivering the best practices to relieving a cancer patient's symptoms across physical, psychosocial, and spiritual dimensions. Unlike other resources, this book covers all dimensions of palliative care but with a special emphasis on primary palliative care. Part One of the handbook provides the essential background and principles of supportive oncology and palliative care, including chapters on understanding the adult and pediatric patient and family illness experience, the roles and responsibilities of the palliative care team, and the art of the palliative care assessment interview. Part Two covers symptom management and includes ten chapters considering the major physical and psychosocial symptoms a cancer patient may face--neurologic, cardiac, respiratory, gastrointestinal, genitourinary, psychiatric, sleep and fatigue, pain, and psychosocial and spiritual distress. Part Three addresses special considerations and issues that an oncologist, physician, nurse or other healthcare provider often face in these settings, including chapters on intimacy, sexuality, and fertility issues, grief and bereavement, running a family meeting, care for the caregiver, and survivorship. Written by expert clinicians, this state-of-the-art handbook is a necessary resource for any oncologist, nurse, primary care physician, psychosocial expert, or related practitioner who endeavors to improve quality of life and provide healing to those suffering from cancer and its treatment. Key Features: Provides the binding principles of palliative care for pediatrics, adults and families from diverse cultures and spiritual beliefs Easy-to-read format makes extracting content fast and convenient for both the clinical and educational setting Guides the clinician and practitioner through the palliative care assessment process, including the appropriate questions for the palliative care interview Interdisciplinary team approach to psychosocial and spiritual care Includes access to the fully searchable downloadable eBook",N/A,N/A
Light Beings - Master Essences,"['Petra Schneider', 'Gerhard Pieroth']",1998,['Adult'],"This book systematically introduces the Light Beings Master Essences, which contain the energetic vibration of the ""Ascended Masters"" and help dissolve mental, emotional, physical and spiritual blocks. The powerful spiritual energies work on all the levels of the being and help to uplift and elevate the being. Published under the Arcana Publishing Imprint.",N/A,N/A
End-of-life Care for Children and Adults with Intellectual and Developmental Disabilities,"['Sandra L. Friedman', 'David T. Helm']",2010,['Adulthood'],"End-of-life care is the only major reference to systematically explore the unique medical, social, legal, political, and ethical issues to consider while providing care to adults and children with intellectual and developmental disabilities who are facing terminal illness or life-limiting conditions.",N/A,N/A
Treatment of Dysphagia in Adults,"['Dora Provencio', 'Maria Provencio-Arambula', 'Mahabalagiri N. Hegde']",2007,['Adulthood'],"""The CD[-ROM] that accompanies the book contains a variety of recording forms and treatament resources. All of the files on the CD are modifiable.""--P. [xix].",N/A,N/A
ESL Warm-Ups For Teenagers and Adults,['Jackie Bolen'],2024-10-03,['Education'],"Get new ESL lesson plans ready to go in minutes and make English classes even better with ESL Warm-Ups For Teenagers and Adults. Do you want to save a ton of time when planning lessons and get classes started off with an interesting, engaging activity that catches the students' attention? Keep on reading to find out how! Many of our students will not have spoken English, or even given the class a single thought since our last lesson. Begin the lesson with a warm-up activity that eases students back into English, orients them to the upcoming lesson and focuses their attention on the work ahead. CELTA/DELTA certified teacher Jackie Bolen has 15 years of experience teaching English throughout the world. She's sharing her ideas for ESL warmers with teachers who want to have better English classes. Pick up a copy of the book if you want to... Start classes off with an interesting activity or game Orient students to what's coming up Add some variety to English lessons Save lots of time when planning lessons Have some interactive and engaging activities at your fingertips Effective ESL warmers are a valuable teaching tool, but finding good ones takes time, a scarce resource for most teachers. That's what makes this ESL warmer book so valuable. It helps you get the class back into the English mindset while reducing prep time, so you can focus on other important teaching tasks. Or, just have more free time for other things! If you want to get your ESL or EFL classes off on the right foot, buy the book today: ESL Warm-Ups For Teenagers and Adults.",N/A,N/A
Talkabout for Children,['Alex Kelly'],2024,['Social skills in children'],"""Talkabout for Children: Developing Social Communication, 3rd edition is a bestselling professional workbook, designed to support educators and therapists who deliver social and relationship skills groups for children. Social communication is an essential aspect of our quality of life and this resource helps to develop this in young children aged 4-11 years old. The book introduces the second level of the Talkabout hierarchy and provides three sections full of practical activities exploring the areas of Talkabout Body Language, Talkabout Conversations, and Talkabout Assertiveness. Resources include: planning and evaluation forms; a three-term intervention plan for schools; over 60 structured activity sessions focusing on social communication; ideas for group cohesion activities to use at the beginning and end of sessions, and all the supplementary handouts and images needed to deliver the session, with resources available to photocopy or download and print. Fully updated and revised, this third edition is presented with full-colour illustrations and handouts and includes a new introduction by Alex Kelly reflecting on her own experiences of using the resources since they were first developed. This key resource will help teachers, teaching assistants, health care professionals and parents to support children's social communication""--",N/A,N/A
"Warning Signs to Predict Severe Dengue in Adult Patients at Hospital for Tropical Diseases, Thailand",['Mo Mo Win'],2015,['Adult'],N/A,N/A,N/A
Psychoanalytic Work with Autistic Features in Adults,['Laura Tremelloni'],2018,['Adulthood'],"Psychoanalytic Work with Autistic Features in Adults deals with the diagnostic and therapeutic difficulties of working with patients with autistic residuals, formed in early life experiences that have remained dormant in the unconscious mind. Laura Tremelloni traces the process of identifying them in adult patients, and stresses the need to develop a treatment plan suitable for this kind of pathology. This book uses clinical cases to examine the difficulties of work with hard to reach adults with 'gaps' in their sense of Self and symptoms related to primitive experiences of ""non-being"". Tremelloni presents new, adaptive therapeutic intervention methods for overcoming such obstacles and identifies the personification and permanence of undeveloped parts of the Self, in hard to reach adults who have otherwise developed satisfactorily and would not be diagnosed as autistic. In such cases, the author suggests the need for clinicians to adapt classic psychoanalytic approaches to the alternating levels of development of the separate parts which the Self has broken into. Psychoanalytic Work with Autistic Features in Adults will help clinicians in psychoanalysis and psychoanalytic psychotherapy to more effectively reach such patients, whilst attempting to address the problematic limitations of therapeutic techniques in very difficult clinical cases.",N/A,N/A
A Blueprint for Improving the Promotion and Delivery of Adult Vaccination in the United States,['Katherine M. Harris'],2012-01-01,['Health attitudes'],"Vaccine-preventable disease continues to take a heavy toll on adults despite the widespread availability of effective vaccines. This report identifies where efforts to improve the delivery of adult vaccination have stalled and recommends targeted strategies that are supported by available evidence and build on existing infrastructure. The authors conducted a comprehensive review of the published literature on adult immunization, a stakeholder workshop, and follow-up interviews with meeting participants and additional experts. They also partnered with an organization represented at the workshop to conduct a telephone survey of adults to learn about the relationship between influenza vaccination and beliefs about the safety of influenza vaccine. Findings include that office-based providers remain the primary source of vaccination, though a substantial proportion of physicians who treat adults appear not to vaccinate at all and adult vaccination is infrequently discussed at health care encounters. Adult practices also lack a strong business case to offer vaccination, as it entails substantial fixed costs. In addition, achieving substantial increases in adult vaccination will require persuading large numbers of individuals disinclined to be vaccinated. Vaccination stakeholders need to engage in a collaborative fashion to promote adult vaccination and the integration of advice about vaccination into routine office-based practice. Recommendations include strengthening evidence surrounding practice gaps and the economic value of promoting vaccination in office-based settings, improving guidance to providers about vaccinating adults, and formalizing procedures for referring patients to complementary vaccinators.",N/A,N/A
Adult Transgender Care,"['Michael R. Kauth', 'Jillian C. Shipherd']",2017-10-17,['Health services accessibility'],"""Cover"" -- ""Title Page"" -- ""Copyright Page"" -- ""Table of Contents"" -- ""List of Figures"" -- ""List of Tables"" -- ""List of Contributors"" -- ""1 How to Begin: An Introduction to the Book"" -- ""2 Scientific and Cultural Perspectives on the Gender Binary"" -- ""3 The Intersectionality of Minority Identities and Health"" -- ""4 Providing a Welcoming Clinic Environment"" -- ""5 Supporting the Transgender Individual in Deciding Their Pathway"" -- ""6 Preparing Clients for Hormone Therapy"" -- ""7 The High-Risk Client: Comorbid Conditions That Affect Care"" -- ""8 Dialectical Behavior Therapy as a Treatment Option for Complex Cases of Gender Dysphoria"" -- ""9 Pursuing Gender Transitioning Surgeries"" -- ""10 Adjunctive Interventions: Supportive Services for Gender Role Transitions"" -- ""11 Identity and Support Letters"" -- ""12 Finding Additional Resources"" -- ""13 Sexual Health Among Transgender People"" -- ""14 Implementing a Transgender Care Policy in a National Healthcare System",N/A,N/A
Prevalence of Insufficient Fruit and Vegetable Intake and the Associated Factors in Older Adults in Thailand,['Kanyapak Silarak'],2017,['Adult'],N/A,N/A,N/A
The Nine Degrees of Autism,"['Philip Wylie', 'Wenn Lawson', 'Luke Beardon']",2016,['Adulthood'],"The Nine Degrees of Autism presents a much-needed positive tool for understanding the developmental process of autism, and to facilitate the improved mental health and well-being of individuals on the spectrum. It should be read by anyone who wants to understand the real nature and experience of autism and will also be essential reading for a range of professionals seeking to work more effectively with individuals on the spectrum.",N/A,N/A
Intellectual and Developmental Disabilities,"['Briana S. Nelson Goff', 'Nicole Piland Springer']",2017-10-17,['Children with mental disabilities'],"Intellectual and Developmental Disabilities provides a unique contribution not currently available in the professional literature by addressing the experiences and perspectives of families living with or raising a child with a disability. Designed for family therapists, social workers, and other helping professionals, it provides empirically-based, practical information for working with families experiencing intellectual and developmental disabilities of a loved one. This book also provides important information for navigating the various professional systems of care with which these families interface: health care providers, early childhood intervention teams, educational systems, the legal system, and financial planners.",N/A,N/A
Personality of the Thai Adult Age 20-24 Years Old in Bangkok,"['Dounghatai Lowhakasamewong', 'Mahāwitthayālai Mahidon', 'Mahāwitthayālai Mahidon. Faculty of Medicine Siriraj Hospital']",2004,['Thesis'],N/A,N/A,N/A
The Handbook of Adult Language Disorders,['Argye Elizabeth Hillis'],2015,['Adulthood'],This second edition of this authoritative handbook serves as a key reference for a broad range of clinicians and researchers working in the scientific investigation of aphasia.,N/A,N/A
A Spectrum of Solutions for Clients with Autism,['Taylor & Francis Group'],2020-08-22,[],N/A,N/A,N/A
Attention Deficit Hyperactivity Disorder,['Stephen M. Stahl'],2009,['Attention-deficit hyperactivity disorder'],N/A,N/A,N/A
Operational Procedures for Basic Training for Skill Development,['Saskatchewan. Department of Education. Applied Arts and Sciences Branch. Trade and Occupation Section'],1970,[],N/A,N/A,N/A
The Relationship Between Asthma and Obesity Among Older Adults in the Communities of Thailand,['Patthanunt Yosaravuthvarakul'],2016,['Adult'],N/A,N/A,N/A
Art Therapy with Adults with Autism Spectrum Disorder,['Beth Gonzalez-Dolginko'],2019-09-15,['Adulthood'],"This guide for art therapists working with adults with autism spectrum disorders gives practical advice and techniques for community and institutional settings. It includes discussion of clinical treatment issues, goals and rationales, based on developmental, neurological and art therapy theory.",N/A,N/A
Counseling Boys and Men with ADHD,['George M. Kapalka'],2010,['Adulthood'],"First Published in 2010. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A
Occupational Therapy Practice Guidelines for Adults with Serious Mental Illness,['Catana Brown'],2012,['Mental illness'],"The leading cause of disability in the United States is serious mental illness, which poses political, economic, and social challenges. About 26% of American adults have a mental illness, and 6% have a serious mental illness. This population is the disability group least likely to be employed, with recent unemployment estimates ranging from 35% to 62%. This Practice Guideline provides an overview of the occupational therapy process for adults with serious mental illness, defining the domain and interventions that occur within acceptable practice. It provides evidence for intervention with schizophrenia, bipolar disorder, and major depression, as well as those related to education and supported education, work and supported employment, community living, health and wellness, and cognition.",N/A,N/A
A Qualitative Study of the Career Choices and Preferences,['Patricia A. Huhn'],1997,['Vocational guidance'],N/A,N/A,N/A
Occupational Therapy Practice Guidelines for Adults with Traumatic Brain Injury,['Kathleen Golisz'],2009-01-01,['Medical'],N/A,N/A,N/A
Readings in Adult Psychology,['Lawrence R. Allman'],1982-01-01,['Psychology'],N/A,N/A,N/A
Handbook of Occupational Therapy for Adults with Physical Disabilities,"['William Sit', 'Marsha Neville']",2019-09-12,['Medical'],"Handbook of Occupational Therapy for Adults With Physical Disabilities by Drs. William Sit and Marsha Neville provides quick and essential information for occupational therapists that are new to the adult practice setting. This handbook is primarily organized by body system into six sections: Occupational performance as a whole Central nervous system Peripheral nervous system, cranial nerves, and sensory system Musculoskeletal system Cardiovascular, lymphatic, respiratory, and integumentary systems Endocrine, digestive, urinary, and reproductive system At the beginning of each section, you will find a case study based on clinical experience that embodies the chapter subject. Within each section information is broken down into important aspects of the evaluation process, and then followed by the implications of each system on occupational therapy intervention. Handbook of Occupational Therapy for Adults With Physical Disabilities also includes a summary chart where readers can quickly and easily find the purpose, context, form, cost, and contact information for each assessment. Handbook of Occupational Therapy for Adults With Physical Disabilities is ideal for occupational therapy students, recent graduates, and practitioners who are newly entering an adult physical disability practice setting.",N/A,N/A
Rockwood and Green's Fractures in Adults: Print + EBook with Multimedia,['Paul Tornetta (III)'],2024-10-04,[],"""This franchise remains the gold standard in orthopaedics, serving as the foundation of orthopaedic surgeons' education and a first reference for surgeons when providing fracture care. The tenth editions of Fractures in Adults and Fractures in Children will provide key updates and fresh author perspectives and expertise to all chapters, building off the major overhaul of the previous editions, such as the introduction of templates introduced into the clinical chapters in the eighth editions to enable easier reference, and Authors' Preferred Treatments represented by algorithms. The tenth edition will also continue a number of pedagogical features such as: preoperative planning checklists, nonoperative treatments, pitfalls and preventions, management of adverse outcomes, and operative techniques""--",N/A,N/A
Discourse Analysis in Adults with and Without Communication Disorders,"['Carl Coelho', 'Leora Cherney', 'Barbara Bennett Shadden']",2022-07-29,['Aging'],"Discourse Analysis in Adults With and Without Communication Disorders: A Resource for Clinicians and Researchers provides state-of-the-art information about discourse analysis with sections on Aging, Aphasia, Cognitive Communication Disorders, and Neurodegenerative Diseases. The three renowned editors are actively engaged in the area of discourse. Expert clinical researchers introduce and organize each section, and chapters are authored by leaders involved in discourse research worldwide. Discourse is considered the most natural unit of language. There are several types of discourse, such as narrative, procedural, descriptive, persuasive, and conversational. Each serves a specific function and has different characteristics. The speaker's intent and the communicative situation determine the type of discourse we use. Effective production of discourse requires complex interactions among linguistic, cognitive, and social abilities that are sensitive to even mild disruption in any one of these elements. This book covers the examination of discourse in adults with acquired communication disorders, including selecting elicitation tasks, streamlining transcription processes, expanding analysis methods, and translating findings for treatment application. Key Features: Provides a global perspective on discourse assessment for clinicians. Dedicated chapters on Aging, Aphasia, Cognitive Communication Disorders, and Neurodegenerative Disorders. PluralPlus online ancillary resources with clinical transcripts and additional materials.",N/A,N/A
The Young Adult Clinic,[],1979,['Adult'],N/A,N/A,N/A
Obesity Among California Adults,['Helen Lee'],2006-09-01,['Medical'],N/A,N/A,N/A
