title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Devil Said Bang,['Richard Kadrey'],2012,['Demonology'],"The fourth eagerly awaited Sandman Slim novel from Richard Kadrey While ruling the denizens of darkness does have a few perks, James Stark isn't exactly thrilled at the course his career (not to mention his soul) has taken. Breaking out of Hell once was a miraculous trick. But twice? If anyone can do it, it's Sandman Slim. While he's working out the details of his latest escape plan, Slim has to figure out how to run his new domain and hold off a host of trigger-happy killers mesmerised by that bullseye on his back. Everyone in Heaven, Hell, and in between wants to be the fastest gun in the universe, and the best way to prove it is to take down the new Lucifer, aka Sandman Slim aka James Stark. Then again, LA isn't quite the paradise it once was since he headed south. A serial killer ghost is running wild and his angelic alter-ago is hiding somewhere in the lost days of time with a secret cabal who can rewrite reality. And starting to care about people and life again is a real bitch for a stone-cold killer. A violent and atmospheric tale full of edgy fun and packed with angels and demons, monsters and madmen, Devil Said Bang is another thrilling hit of kick-ass fun from the diabolically talented Richard Kadrey.",N/A,N/A,en
The Accursed,['Joyce Carol Oates'],2013,['Blessing and cursing'],"In 20th century Princeton, New Jersey, a powerful curse, which besets the wealthiest of families, causes the disappearance of a young bride, and when her brother sets out to find her, he crosses paths with the town's most formidable people, including Grover Cleveland and Upton Sinclair.",N/A,N/A,en
You Can't Come in Here! The Graphic Novel,['P.J. Night'],2022-09-27,['Juvenile Fiction'],"When Abby Miller confesses her crush on Jake during a game of Truth or Dare and then receives a text message warning her to stay away from him, she starts suspecting that her stalker is a ghost, and not a jealous classmate.",N/A,N/A,en
Phantom,['Lisa J. Smith'],2011,['Brothers'],"Since meeting vampire brothers, Stefan and Damon Salvatore, Elena Gilbert has been to hell and back. Now that she and her friends have saved their hometown from a demonic sprit, everything can finally go back to normal.",N/A,N/A,en
Yesterday and Today,['Phoebe Rivers'],2013-12-03,['Juvenile Fiction'],"After finding her mother's diary, Sara learns that her mother also had paranormal powers and wonders if keeping her powers is what she really wants.",N/A,N/A,en
Born of Shadows,['Sherrilyn Kenyon'],2011-04-26,['Fiction'],"After she uncovers a plot to kill her mother and overthrow the royal government, Desideria must seek the help Caillen, a smuggler with divided loyalties. By the #1 best-selling author of Born of Ice. 75,000 first printing.",N/A,N/A,en
Rags & Bones,"['Melissa Marr', 'Tim Pratt']",2013,['Juvenile Fiction'],"In this collection, award-winning and bestselling authors reimagine their favorite classic stories, the ones that have inspired, awed, and enraged them. Writing from a 21st-century perspective, such authors as Saladin Ahmet, Kelley Armstrong, and Neil Gaiman use their own unique styles to rebuild 12 timeless stories, including OThe Faerie Queene"" and ""The Monkey's Paw."" Illustrations.",N/A,N/A,en
172 Hours on the Moon,['Johan Harstad'],2012,['Doppelgängers'],A group of teenagers win tickets for the first manned flight to the moon since the 1970s but are unaware of the real purpose behind the mission.,N/A,N/A,en
Lies,['Michael Grant'],2014,['Children'],"It happens in one night; a girl who dies now walks among the living, Zil and the Human Crew set fire to Perdido Beach, and amid the flames and smoke, Sam sees the figure of the boy he fears the most - Drake. But Sam and Caine defeated him along with the Darkness - or so they thought. As Perdido Beach burns, battles rage: Astrid against the Town Council; the Human Crew versus the mutants; and Sam against Drake. And the prophetess Orsay and her companion, Nerezza, are preaching that death will set them all free. As life in the FAYZ becomes more desperate, no one knows who they can trust.",N/A,N/A,en
The Reckoning,['Alma Katsu'],2012,['Fiction'],"""I turned to Luke and reached for him. My blood felt as though it had seized up in my veins.i>""Lanny, what is it?"" Luke asked. i>I clutched his lapel desperatelyi>""It's Adair. He's free.""i>b>FOR 200 YEARS SHE'S BEEN HIDING /b>e gave her immortality. he tried to destroy him. ow he is searching for her. hey must not meet. r there will be a RECKONING""",N/A,N/A,en
The Ghost of the Mary Celeste,['Valerie Martin'],2014,['Fiction'],"In 1872 the American merchant vessel Mary Celeste was discovered adrift off the coast of Spain. Her cargo was intact and there was no sign of struggle but the crew was gone. While on a voyage to Africa, a rather hard-up and unproven young writer named Arthur Conan Doyle hears of the Mary Celeste and decides to write an outlandish short story about what took place. This story causes quite a sensation back in the United States, particularly between sought-after Philadelphia spiritualist medium Violet Petra and a rational-minded journalist named Phoebe Grant, who is seeking to expose Petra as a fraud. Then there is the family of the Mary Celeste's captain, a family linked to the sea for generations and marked repeatedly by tragedy. Each member of this ensemble holds a critical piece to the puzzle of the Mary Celeste.",N/A,N/A,en
The Blood Keeper,['Tessa Gratton'],2013,['Juvenile Fiction'],"For Mab, blood magic is as natural as breathing. Wild and confident, she uses magic to understand her whole world. Will tries to dismiss all he sees and feels around Mab, but cannot prevent the strangeness and beauty of her craft from drawing him closer. When one of Mab's spells taps into a powerful curse, a terrifying foe is unleashed.",N/A,N/A,en
Phantom Evil,['Heather Graham'],2011,['Fiction'],"Heading a group of paranormal investigators for the government, Jackson Crow--part English, part Cheyenne--uses his link to the realm of spirits to help solve the mysterious death of a senator's wife with the help of Angela Hawkins, a police officer with paranormal intuition. (suspense).",N/A,N/A,en
Autumn Rose,['Abigail Gibbs'],2014,['Family secrets'],"Autumn Rose has the chance to save the world she loves. But how much will she have to sacrifice to achieve it? In 'Autumn Rose', book two of her breathtaking series, Abigail Gibbs draws us even further into the dangerous and romantic world of the dark heroines.",N/A,N/A,en
Kindred Spirits,['Phoebe Rivers'],2013-06-04,['Juvenile Fiction'],Includes an excerpt from: Saranormal: Playing with fire.,N/A,N/A,en
The Wicked Within,['Kelly Keaton'],2014-06-03,['Juvenile Fiction'],"In post-apocalyptic New Orleans, Ari continues her desperate quest to break the gorgon curse that has plagued the women in her family for centuries, but the relic both she and Athena seek to control is missing, amid rumors that an ancient power is on the rise.",N/A,N/A,en
The Dirty Streets of Heaven,['Tad Williams'],2013,['Angels'],"BOBBY DOLLAR ISN'T YOUR AVERAGE ANGEL. Sure, he takes the occasional trip to Heaven, but his job as an advocate - arguing the fate of the recently deceased - keeps him pretty busy on Earth, and he's more than happy to spend the rest of his time propping up the bar with his fellow immortals. Until the day a soul goes missing, presumed stolen by 'the other side'. A new chapter in the war between heaven and hell is about to open. And Bobby is right in the middle of it, with only a desirable but deadly demon to aid him.",N/A,N/A,en
The Finding of the 'Third Eye',['Vera Stanley Alder'],1968,"['Body, Mind & Spirit']",N/A,N/A,N/A,en
Messenger,['Carol Lynch Williams'],2016-10-18,['Juvenile Fiction'],"""Evie Messenger, who can see and talk to ghosts, tries to solve the mystery of a teenage ghost who is following her""--",N/A,N/A,en
The Dead Club,['Manuel Ruiz'],2015-08-06,['Juvenile Fiction'],"Grey Gomez is an eleven-year-old boy who is having a bizarre week. First he dies, then wakes up in the afterlife with a tomboy, a baseball player, a beauty queen and a science geek. They learn that Purgatory is broken and are soon thrust into a frantic search through the Underworld to find out why. With the help of an Oracle and the Grim Reaper himself, Grey and his new friends develop extraordinary abilities that aid them on their quest to discover the truth.",N/A,N/A,en
Crave,['Melissa Darnell'],2011-10-25,['Juvenile Fiction'],"Although Savannah has been warned by her family to stay away from any members of the Clann, and Tristan has been forbidden to speak to Savannah, they both feel an irresistible mutual attraction to each other.",4,N/A,en
Evidence of Extraterrestrials,['Warren Agius'],2021-03-08,[],"Discover detailed analysis of thirty-six UFO encounters that prove once and for all that extraterrestrials are visiting the Earth. Beginning with historical cases such as the Aurora Crash in 1897 and the famous battle of Los Angeles in 1942, this book tells the definitive stories and provides impeccable documentation for these compelling cases. Learn whether the bodies recovered at Roswell were test dummies or extraterrestrials. Read the full story of why the military response to the Phoenix lights encounter didn't account for the eye-witness testimony. Read about the Petit-Rechain photograph of the Belgian UFO Wave, the Lubbock Lights photograph, and the Mariana footage of two unidentified craft flying over Great Falls, Montana. You will explore lesser known incidents such as the shutdown of China's Xiaoshan Airport in 2010 as well as the famous Tic Tac encounter off the coast of California. Additionally, Evidence of Extraterrestrials details the shortcomings of six notable government programs for the study of UFOs as the community of researchers continues on the quest for disclosure.",N/A,N/A,en
Wicked Deeds,['Heather Graham'],2017-09-19,['Fiction'],"Nevermore... Eager to start their life together, historian Vickie Preston and Special Agent Griffin Pryce take a detour en route to their new home in Virginia and stop for a visit in Baltimore. But their romantic weekend is interrupted when a popular author is found dead in the basement of an Edgar Allan Poe-themed restaurant. Because of the mysterious circumstances surrounding the corpse, the FBI's Krewe of Hunters paranormal team is invited to investigate. As more bizarre deaths occur, Vickie and Griffin are drawn into a case that has disturbing echoes of Poe's great works, bringing the horrors of his fiction to life. The restaurant is headquarters to scholars and fans, and any of them could be a merciless killer. Except there's also something reaching out from beyond the grave. The late, great Edgar Allan Poe himself is appearing to Vickie in dreams and visions with cryptic information about the murders. Unless they can uncover whose twisted mind is orchestrating the dramatic re-creations, Vickie and Griffin's future as a couple might never begin...",N/A,N/A,en
The Zack Files,"['Greenburg, Dan']",2001,"[""Children's films""]","Strange things happen to Zack Greenburg, a 12-year-old who attracts the paranormal, the spooky, the inexplicable.",N/A,N/A,en
Sons of the Oak,['David Farland'],2007,['Fantasy fiction'],Fantasy-roman.,N/A,N/A,en
Dirty Magic,['Jaye Wells'],2014,['Fiction'],"Fantasy. The Magical Enforcement Agency keeps dirty magic off the streets, but there's a new blend out there that's as deadly as it is elusive. When patrol cop Kate Prospero shoots the lead snitch in this crucial case, she's brought in to explain herself. But the more she learns about the investigation, the more she realizes she must secure a spot on the MEA task force",N/A,N/A,en
Gustav Gloom and the Nightmare Vault #2,['Adam-Troy Castro'],2014-05-15,['Juvenile Nonfiction'],"As Fernie and Gustav battle the Shadow Eater, who seeks The Nightmare Vault for his master, the evil Lord Obsidian, Fernie learns about Gustav's mysterious past and just what happened to his missing parents.",N/A,N/A,en
The Deadliest Race,['Shawn Pryor'],2021,['Juvenile Fiction'],"When Aaron Kingston's BMX bike is badly damaged during a stunt, a local bike shop owner offers to fix the bike for free if Aaron will represent the shop at a local race. But when the race starts Aaron and his rival Castel find themselves transported to another dimension, in a race that nobody is supposed to survive--and they must cooperate because if they die this terrifying dimension will take over the earth.",N/A,N/A,en
Messenger of Fear,['Michael Grant'],2014-08-28,['Future life'],"A twisted take on the battle of good and evil from Michael Grant, the dark genius of YA Fiction. When Mara wakes up lying in a field of dead grass and shrouded by a heavy mist, she can remember nothing but her name. At first she thinks she is dead. But then she meets him: young, good-looking but pale almost to translucence and dressed all in black. He is the Messenger of Fear. But what does he want with her? And what is the significance of the dead girl in the coffin? The Messenger sees the darkness in young hearts, and the damage it inflicts upon the world. If the wicked go unpunished, he offers them a game. Win, and they can go free. Lose, and they will live out their greatest fear. But why has Mara been chosen to accompany the Messenger and what secrets are lurking in her memories that are just out of reach? Messenger of Fear is a fantastic allegory of our times in the spirit of The Hunger Games or Divergent. It is about the pain of adolescence, teen suicide, and guilt. It is the kind of gothic horror that could only have come from the pen of Michael Grant: the man who gave us GONE. Don’t miss the heart-stopping sequel The Tattooed Heart. Michael Grant has lived an exciting, fast-paced life. He moved in with his wife Katherine Applegate after only 24 hours. He has co-authored over 160 books but promises that everything he writes is like nothing you’ve ever read before! Michael Grant is also the author of the GONE Series: Gone, Plague, Light, Hunger, Lies, Fear, and the BZRK trilogy:BZRK, BZRK Reloaded, BZRK Apocalypse.",N/A,N/A,en
Girl of Nightmares,['Kendare Blake'],2013,['Blessing and cursing'],"Months after Anna Korlov opened a door to Hell and sacrificed herself for seventeen-year-old ghosthunter Cas Lowood, persistent visions of Anna being tortured cause Cas to decide to save her as she once saved him",N/A,N/A,en
Unspoken,['Sarah Rees Brennan'],2012,['England'],"Kami Glass is in love with someone she's never met - a boy the rest of the world is convinced is imaginary. This has made her an outsider in the sleepy English town of Sorry-in-the-Vale, but she doesn't complain. She runs the school newspaper and keeps to herself for the most part - until disturbing events begin to happen. There has been screaming in the woods and the dark, abandoned manor on the hill overlooking the town has lit up for the first time in 10 years. The Lynburn family, who ruled the town a generation ago and who all left without warning, have returned. As Kami starts to investigate for the paper, she finds out that the town she has loved all her life is hiding a multitude of secrets- and a murderer- and the key to it all just might be the boy in her head. The boy who everyone thought was imaginary may be real...and he may be dangerous.",N/A,N/A,en
Into the Wildewood,['Gillian Summers'],2008,['Elves'],"Fifteen-year-old Keelie and her father, a tree shepherd and elf, use their earth magic to combat the dark forces that are poisoning an ancient forest at a Renaissance Faire in New York.",N/A,N/A,en
Feral Nights,['Cynthia Leitich Smith'],2013,['Brothers and sisters'],"Launch title in a spin-off companion series set in the same dark-fantasy universe as Cynthia Leitich Smith's best-selling Tantalize quartet.When sexy, free-spirited werecat Yoshi tracks his sister, Ruby, to Austin, he discovers that she is not only MIA, but also the key suspect in a murder investigation. Meanwhile, werepossum Clyde and human Aimee have set out to do a little detective work of their own, sworn to avenge the brutal killing of pal Travis. When all three seekers are snared in an underground kidnapping ring, they end up on a remote island inhabited by an unusual (even by shifter standards) species and its cult of worshippers. Their hosts harbour a grim secret: staging high-profile safaris for wealthy patrons with evil pedigrees, which means that at least one newcomer to the island is about to be hunted, as both wereprey and werepredator fight to stay alive...",N/A,N/A,en
The Haunting,['Robin T. Popp'],2008,['Fiction'],"A dreamwalker and a nymph share sexy liaisons at night and by day team up to fight an evil power trying to drain the Immortals of their life magic, in Popp's second contribution to the hit Immortals paranormal series. Original.",N/A,N/A,en
Blood Oath,['Christopher Farnsworth'],2011,['Large print books'],"Sharp and ambitious, Zach Barrows is on his way up. But when he gets called to the White House, it's not quite the promotion he expected. Zach is to be a political liaison officer to America's best kept secret: Nathaniel Cade. The President's vampire. Cade is the world's only hope against a horrifying new terrorist threat from the Middle East. The fight is deadlier than ever, and time is running out...",N/A,N/A,en
Velvet,['Temple West'],2015-05-12,['Juvenile Fiction'],"After losing both her parents before age 17, aspiring designer Caitlin Holte feels like her whole world has been turned upside down, and that was before the terrifying encounter with a supernatural force. Then, she learns that her hot bad-boy neighbor, Adrian-who might have just saved her life-is actually a half-demon vampire.Suddenly Caitlin is stuck with a vampire bodyguard who feels that the best way to protect her is to become her pretend boyfriend. Trouble is, Caitlin is starting to fall in love for real, while Adrian can never love a human. Caitlin trusts Adrian to keep her safe from his demon father, but will he be able to protect her heart?",N/A,N/A,en
Passionaries,['Tonya Hurley'],2013,['Good and evil'],"Now that Agnes, Lucy and Cecilia have learned of their fate - each an embodiment of a martyred saint - a powerful and unique bond unites them. They will need each other now that the mysterious and seductive Sebastian is dead. His words stay with them: in order to truly save themselves they will need to perform two miracles. Sebastian's heart holds the key to their destiny, but it was taken from his body when he was killed. They must hunt it down, but they are not the only ones looking In the battle for Sebastian's heart each of the girls must give up something dear to them ...and one of them will pay the ultimate price. A dark, contemporary rock 'n' roll retelling of three famous female martyrs - Agnes, Cecilia and Lucy - and their transformation from street deliquents to soul models. 'Intense, visceral, powerful.' Books for Keeps.",N/A,N/A,en
The Mayhem on Mohawk Avenue,['Megan Atwood'],2012,['Best friends'],High schoolers Jinx and Jackson investigate a new student's claim that ghosts are following him.,N/A,N/A,en
The Haunting of Apartment 101,['Megan Atwood'],2012,['Apartment houses'],"When a popular, pretty classmate asks best friends Jinx and Jackson, high school sophomores, to investigate a haunting at her father's apartment, Jackson is sympathetic and convinces Jinx to trust him, despite her skepticism about Emily's true intentions.",N/A,N/A,en
Dan and the Caverns of Bone,['Thomas Taylor'],2013-06-06,['Fiction'],"Dan can see ghosts. See then, speak to them, and sometimes help them...for a price. In his second adventure, Dan is on a school trip to France when he gets mixed up in skulduggery down in the Paris catacombs. Can Dan save the living, help the unquiet dead, avoid getting himself killed - and do it all under the eye of an enraged French teacher? Brilliantly dark humour.",N/A,N/A,en
Soulless,['Gail Carriger'],2012,['Graphic novels'],"""Buffy the Vampire Slayer"" meets Jane Austen in this wickedly funny debut novel, which kicks off Carriger's new series set in an alternate 19th-century London that not only knows about vampires and werewolves, but accepts them into the upper tiers of society. Original.",N/A,N/A,en
Dead City,['James Ponti'],2013-09-03,['Juvenile Fiction'],Original publication and copyright date: 2012.,4,N/A,en
Who Said Boo?,['Nancy White Carlstrom'],1999-09,['Juvenile Nonfiction'],"A collection of poems celebrating such Halloween phenomena as monsters, witches, haunted houses, and jack-o-lanterns.",N/A,N/A,en
The Magistrates of Hell,['Barbara Hambly'],2013,['Fiction'],"James Asher must once again form an unholy alliance with vampire Don Simon Ysidro, as the two of them investigate cave-dwelling zombies in 1912 China, all while the notorious Peking vampires plan their own sinister agenda.",N/A,N/A,en
Hellhound,['Nancy Holzner'],2013,['Fiction'],"They call it Deadtown: the city's quarantined section for its inhuman and undead residents. Most humans stay far from its borders--but Victory Vaughn, Boston's only professional demon slayer, isn't exactly human.... Boston's zombies have suddenly become inexplicably violent--horror movie-style--resulting in a catastrophic all-out battle against humans. More troubling to Vicky is that she's had dreams and visions of herself fighting alongside the demons. At least, she hopes they're just visions--otherwise, that puts her on the front lines of the wrong side of the war. Vicky's not surprised to discover that Pryce, her demi-demon cousin and loathed adversary, is behind the outbreak of the zombie plague, having formed an unholy pact with the Old Ones. Now, as the violence escalates and alliances shift, Vicky knows she's the only one who can stop the plague. Unless the pack of hellhounds on her trail finds her first.",N/A,N/A,en
Dan and the Dead,['Thomas Taylor'],2012-06-07,['Fiction'],"Dan can see ghosts. See them, speak to them, and sometimes help them - for a price. Dan and his ghostly sidekick Simon (who took a bullet in the brain a few hundred years ago) help the unquiet dead solve their problems and move on to wherever they go. But when they take on the case of a teenage shoplifter, things start to spin out of control. Soon Dan is up against a very dangerous and very badly dressed gangster, and he’s also got to cope with a rather unusual vicar, the ghost of a Victorian stage magician who cut off his own head (don’t ask) and a spot of grave robbing. It’s all in a night’s work...",N/A,N/A,en
The Betrayed,['Heather Graham'],2014-09-22,[],"One night, New York FBI agent Aiden Mahoney recieves a visitor in a dream - an old friend named Richard Highsmith. The very next day he's sent to Sleepy Hollow because Richard's gone missing there. Maureen-Mo-Deauville now lives in the historic town and works with her dog, Rollo, to search for missing people. She's actually the one to find Richard ... or more precisely his head, stuck on a statue of the legendary Headless Horseman. Mo and Aiden, a new member of the Krewe of Hunters, the FBI's unit of paranormal investigators, explore both past and present events to figure out who betrayed Richard, who killed him and now wants to kill them, too.",N/A,N/A,en
Snakeroot,['Andrea R. Cremer'],2013,['JUVENILE FICTION'],Includes an excerpt from The inventor's secret.,N/A,N/A,en
My Big Fat Zombie Goldfish,"[""Mo O'Hara""]",2013,['Brothers'],"When Tom saved Frankie the goldfish from near death, Frankie somehow became a big fat zombie goldfish with hypnotic powers. Now Frankie is one lethal fish with a mind of his own. When Tom takes Frankie on a trip to the seaside, they meet a strange old lighthouse keeper who warns them about the Evil Eel of Eel Bay - and sure enough, one lightning storm later, Frankie is embroiled in a fishy stand-off with a super zombie eel. In the second story, all eyes are on Frankie as he takes on a starring role in the school play",N/A,N/A,en
Immortals,['Jennifer Ashley'],2008,['Demonology'],"Tain, the fifth brother of the mighty Immortal warriors who are pledged to fight dark magic, finds love in the unlikeliest of places: with a half-demon woman. Original.",5,N/A,en
The Shadow Cage,['Philippa Pearce'],2011,"[""Children's stories, English""]","In these ten tales of the supernatural, Phiolippa Pearce gives ordinary incidents and objects of everyday life a threatening, frightening power. A green bottle, a stripey dressing gown, an old cupboard - each tale twists uneexpectedly towards a chilling suprise.",5,N/A,en
The Mind Readers,['Lori Brighton'],2013-09-11,['Paranormal'],"Cameron Winters is a freak, fortunately, no one but her family knows the truth...that Cameron can read minds. When Lewis Douglas, a mysterious and gorgeous visitor arrives, he destorys everything Cameron has ever believed. Determined to embrace her hidden talents, Cameron heads to a secret haven with Lewis; a place where she meets others like her...Mind Readers ...""--P. [4] of cover.",N/A,N/A,en
Mystic,['Alyson Noel'],2013,['Dead'],"The third book in the sizzling Soul Seekers series from the phenomenally successful author of The ImmortalsAfter experiencing terrifying visions, Daire Santos goes to live with her grandmother in the dusty New Mexico town of Enchantment. There she discovers that she's a Soul Seeker – a person who can navigate between the living and the dead. Guided by her grandmother, Daire has learned how to harness her powers – just in time. Enchantment is controlled by the evil Richter family, who are determined to rule over the Lowerworld, Middleworld and Upperworld – upsetting the natural balance and causing chaos. Daire is the only person who can stop the Richters, but there's one problem: she's in love with Dace, whose twin brother Cade is a shape-shifter, out to steal Daire's powers. And both boys belong to the Richter clan. Can Daire fulfil her destiny without destroying her one true love?",N/A,N/A,en
The Madness Underneath,['Maureen Johnson'],2013,['Boarding schools'],"""After her near-fatal run-in with the Jack the Ripper copycat, Rory Devereaux is back in London to help solve a new string of inexplicable deaths plaguing the city""--",N/A,N/A,en
The Witch's Daughter,['Paula Brackston'],2013,['Magic'],"In the spring of 1628, young Bess Hawksmith watches her mother's body swing limp from the Hanging Tree. She knows that only one man can save her from the same fate - Gideon Masters, the Warlock. She knows, too, that his help comes at a steep price. In present-day England, Elizabeth has built a quiet life for herself. She has spent the centuries in solitude, moving from place to place, surviving plagues, wars and the heartbreak that comes with immortality. Her loneliness comes to an abrupt end when she is befriended by a teenage girl called Tegan. Against her better judgment, Elizabeth opens her heart to Tegan and begins teaching her the ways of the Hedge Witch. But Gideon is hunting her still. He will stop at nothing, determined even after centuries to claim her soul. And now, Bess is not fighting to save herself alone: now, she must protect the girl she has grown to love like a daughter.",N/A,N/A,en
The Bridge of Death,['Megan Atwood'],2012,['Best friends'],Best friends Jinx and Jackson suspect a ghost may be responsible when several popular students decide to harm themselves by jumping off a local bridge.,N/A,N/A,en
The Savages,['Matt Whyman'],2013,['Dysfunctional families'],"Sasha Savage is in love with Jack Greenway - a handsome, clever ... vegetarian. Which would be acceptable if it weren't for the fact that Sasha's family are very much 'carnivorous'. Behind the facade all is not as it seems. Sasha's father rules his clan with an iron fist; her mother's culinary skills are getting more 'adventurous' by the day; and as for her demonic brother? Well, his golden boy image is looking wobbly. When a private detective starts to dig for darker truths, the family starts to unravel - as does their sinister taste in human beings.",N/A,N/A,en
Empower,['Jessica Shirvington'],2013,['Angels'],"It has been two years since Violet Eden walked away from the city, her friends, her future and most painfully her soulmate, Lincoln. Part angel, part human, Violet is determined to stand by the promises she made to save the one she loves. Living in the perpetual coldness of a broken soul she survives day to day as a Rogue Grigori in London. It has been more than a year since she felt Lincoln searching for her and Violet has learnt to focus on nothing more than the war against exiled angels. But when an unexpected visitor shows up at her door, the news he bears about someone she swore to protect leaves Violet with no choice. Even worse, she fears that this might all lead back to the night she tries hardest to forget. And what was taken without her permission. Violet is going back to New York ... and she knows exactly who is going to be there. With Phoenix in her dreams and Lincoln in heart she knows it is only a matter of time before the final choice must be made.",N/A,N/A,en
Horizon,['Alyson Noël'],2013,['Dead'],"Now that she's gained mastery over her powers as a Soul Seeker, Daire Santos faces her ultimate enemy, the Richter family. But on the horizon is a new and even deadlier foe, a powerful prophet determined to help the Richters bring about the end of the world. And even worse, the prophet's daughter is someone painfully close to Daire . . . Dace's ex-girlfriend Phyre. With the odds stacked against her and foes at every turn, will Daire survive long enough to create the future she desires with Dace, and will love truly be enough to conquer all? Find out in this stunning conclusion to New York Times bestselling author Alyson Noël's The Soul Seekers series.",N/A,N/A,en
Wolf at the Window,"['Ben M. Baglio', 'Ann Baum']",2003-12-01,['Juvenile Fiction'],"While visiting Scotland, Mandy Hope learns that the local people are upset that a nearby wildlife park has two young wolves, and she is determined to protect them, even if it involves the old wolf she spots watching her through the window, a creature no one else seems to notice.",N/A,N/A,en
My Big Fat Zombie Goldfish,"[""Mo O'Hara""]",2013-02-28,['Juvenile Fiction'],"When Tom's big brother decides to become an Evil Scientist, his first experiment involves dunking Frankie the goldfish into toxic green gunk. Tom knows that there is only one thing to do: Zap the fish with a battery and bring him back to life! But there's something weird about the new Frankie. He's now a BIG FAT ZOMBIE GOLDFISH with hypnotic powers and he's out for revenge!--Amazon.",N/A,N/A,en
The Blue Lady,['Eleanor Hawken'],2013,"[""Children's stories""]","A chilling boarding school ghost story that will keep you up all night. . . Fourteen-year-old Frankie Ward is used to being the new girl at school, but even she is unprepared for life at St Mark's College. Finding herself isolated from the rest of the girls, Frankie is drawn to flamboyant and dramatic Suzy, who captivates her with stories of ""The Blue Lady""--the ghost of an ex-St Mark's pupil who died in mysterious and tragic circumstances. One night Suzy persuades Frankie to help her contact The Blue Lady via an Ouija Board --and the girls unleash a terrifying spirit who seems set on destroying not only their friendship but Suzy's sanity. Determined to rescue her friend, Frankie enlists the help of Seb, a mysterious and alluring boy from sister-school St Hilda's. Seb is as interested in St Mark's past as Frankie--but does he have as many dark secrets as the school?",N/A,N/A,en
"The Weirn Books, Vol. 1",['Svetlana Chmakova'],2020-06-16,['Juvenile Fiction'],"Graphic novelist extraordinaire Svetlana Chmakova returns with a brand-new series for middle grade readers! In the Night Realm, shifters, vampires, weirns, and other night things passing for human may prowl the streets, but school is still in session-and you still have to do your homework!",N/A,N/A,en
Hexed,['Michelle Krys'],2014-06-19,['Juvenile Fiction'],"Indigo Blackwood has it made âe"" a popular cheerleader with a football-star boyfriend and a social circle powerful enough to ruin everyone at school. Who wouldn't want to be her? But when a sexy stranger named Bishop enters Indie's world, she learns that the fate of every witch on the planet is in her hands. And that's seriously bad news for Indie, because according to Bishop, she's a witch too. Forced into a centuries-old war between witches and sorcerers, Indie's life just got way more complicated.",N/A,N/A,en
Out for Blood,['Kristen Painter'],2012,['Chrysabelle (Fictitious character : Painter)'],"After nearly dying Chrysabelle finds new determination to move beyond life as a Comarré and grasp hold of some normality. Until a new task is brought to her doorstep: rescue the child kidnapped by her rival Tatiana, or her vampire boyfriend, Mal, becomes enemy number one. But before Chrysabelle can begin that mission, the mayor declares a curfew in Paradise City to control its othernatural population. A close friend gets caught and when Mal gets in over his head, Chrysabelle runs to his rescue and unwittingly unleashes a power that's lain dormant in him for centuries . . .",N/A,N/A,en
Perfectly Preventable Deaths,['Deirdre Sullivan'],2019-06,['First loves'],Twin sisters. An isolated community. Generations of dark secrets ...,N/A,N/A,en
Blood and Magick,['James R. Tuck'],2013,['Bounty hunters'],The supernatural action continues in the latest installment of Tuck's urban fantasy series starring occult bounty hunter Deacon ChalkNa man who lives to kill monsters in order to avenge his family's murder. Original.,N/A,N/A,en
Demon Can't Help It,['Kathy Love'],2009,['Fiction'],"""USA Today""-bestselling author Love delivers a sexy, thoroughly original novel that combines paranormal romance with wit and humor.",N/A,N/A,en
Frisco James,['Lynn Hagen'],2013-07,['Fiction'],"[Siren Everlasting Classic ManLove: Erotic Alternative Paranormal Romance, M/M, shape-shifters, public exhibition, spanking, HEA] Frisco James was a hustler. Plain and simple. Although he was a bare-knuckle boxing champion in the underground circuit, Frisco was looking for a change. Maverick Brac owed him a debt and Frisco headed to Brac Village to collect. Recker lost his twin when the group of men he lived with was attacked by the grey wolves. He was angry, bitter, but tried his best to go on. When he loses control and nearly kills a man, Maverick steps in, demanding that either Recker agree to anger management or be deemed unfit to live in society. Recker and Frisco's worlds collide. Frisco sees Recker as an opportunity, nothing more. He whisks Recker away from the Den, plunging the man into the gritty world of illegal boxing. But when Recker nearly kills his first opponent, Frisco James realizes the horrific mistake he has made. Desperate, Frisco does the one thing that he knows will save Recker's life and humanity...he walks away. But nothing is ever that simple, especially when Frisco James-a man who has looked out for no one but himself-discovers that his heart is no longer his own. ** A Siren Erotic Romance",N/A,N/A,en
Fade to Black,['Francis Knight'],2013,['Fiction'],"FROM THE DEPTHS OF A VALLEY RISES THE CITY OF MAHALA It's a city built upwards - where streets are built upon streets, buildings upon buildings. A city that the Ministry rules from the sunlit summit, and where the forsaken lurk in the darkness of Under. Rojan Dizon doesn't mind staying in the shadows, because he's got things to hide. Things like being a pain-mage, with the forbidden power to draw magic from pain. But when the fate of Mahala depends on him using his magic, he can't hide for ever. THE FIRST ADVENTURE OF ROJAN DIZON A debut fantasy tale of corruption and dark magic set in a world that's both vertigo-inducing and awe-inspiring.",N/A,N/A,en
