title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Jubal Sackett,"[""Louis L'Amour""]",1986,['Fiction'],"Restless explorer Jubal Sackett journeys westward into the vast, unmapped wilderness of seventeenth-century America and discovers the perils of the rugged frontier, a new way of life among the Indians, and the love of a beautiful Natchez Indian princess",N/A,N/A,en
New Hope,['Ernest Haycox'],1998,['Fiction'],"An anthology of westerns, written in the first half of the century. In The Roaring Hour, a marshall faces a crooked sheriff, The Hour of Fury is on a gold-mining camp, and in The Kid from River Red a young man holds up a stagecoach to prove his manhood. By the author of the story, Stage to Lordsburg, which was made into the film, ""Stagecoach.""",N/A,N/A,en
Grub Line Rider,"[""Louis L'Amour""]",2008,['Frontier and pioneer life'],"Collected in paperback for the first time are seven of L'Amour's finest stories of the Old West, all carefully restored to their original magazine publication versions. Includes Black Rock Coffin Makers and Desert Death Song.",N/A,N/A,en
Wild Horse Shorty,['Nelson C. Nye'],1990,['Fiction'],"People should know better than to cross Shorty, the toughest, most stubborn horseman west of the Mississippi.",N/A,N/A,en
Fire Dance at Spider Rock,['Les Savage'],2000,['Arizona'],"Rim Fannin signs on as a mule skinner on a wagon train to prove that the owner of White Mountain Freight is the traitor responsible for his father's death. When the train is attacked by Indians, Rim is captured and brought to Canyon de Chelly, where he discovers why he has been taken alive.",N/A,N/A,en
El Dorado,['Hank Mitchum'],1987,['Large type books'],"Western. Searching for his lost wife in blinding mountain storms, Solomon King is joined by a party of gold carrying miners, one of a whom is prepared to kill everyone to keep the gold.",N/A,N/A,en
The Bells of San Carlos and Other Stories,['Max Brand'],1998-02,['Fiction'],"Four stories - Cayenne Charlie, The Bells of San Carlos, Between one and Three, The Gift.",N/A,N/A,en
Fallon,"[""Louis L'Amour""]",1990-01-01,['Fiction'],Cowtown gambler Macon Fallon is doomed if he fails to remove the posse from his trail,N/A,N/A,en
The Maverick Queen,['Zane Grey'],2004,['Western'],"When Linc Bradway came to South Pass, Wyoming, to avenge the death of his partner, he found it a wide open mining town where life was cheap and gold was to be had for the digging. And in South Pass, which was full of gunslingers and gamblers, he found something he didn't reckon on: the beautiful, daring Kit Bandon, the 'Maverick Queen'. How did Kit link up with the unexplained death of Jimmy Weston?",N/A,N/A,en
The Showdown Trail,"[""Louis L'Amour""]",1987,['Electronic books'],"Rock Bannon, whose reputation as a gunfighter marks him an outcast among decent folk, must convince a group of naive homesteaders that a smooth-talking scoundrel is taking them down a dangerous path.",N/A,N/A,en
The Time It Never Rained,['Elmer Kelton'],1993-12,['Western'],N/A,N/A,N/A,en
Yuma Brand,['Dan Roberts'],1967,['Western'],N/A,N/A,N/A,en
High Vermilion,['Luke Short'],1992,['Large type books'],N/A,N/A,N/A,en
Campaigning,['Jim Miller'],1985,['Fiction'],"Sean Callahan, Navaho John and his sister, Juana, and Hannibal, a former slave, join Kit Carson in his war against the Comanches",N/A,N/A,en
Killoe,"[""Louis L'Amour""]",1985,['Frontier and pioneer life'],"Dan Killoe had a trail herd and settlers to get across unknown territory to a new land, but when he gave shelter to a stranger, he was borrowing more trouble than he wanted to handle.",N/A,N/A,en
Soldier in Buckskin,['Ray Hogan'],2014,['Biographical fiction'],"The life of Christopher ""Kit"" Carson, the 19th Century folk hero. The novel follows his exploits as a hunter and guide, his exploration of Oregon and California, and his service in the Mexican War and the Civil War from which he emerged a brigadier general. Also described is his marriage to an Indian princess, and after her death to an aristocratic Spanish beauty.",N/A,N/A,en
Horse Heaven Hill,['Zane Grey'],1959,['American fiction'],A spirited girl of the Northwest and a cruel wild horse drive.,N/A,N/A,en
Wind Over Rimfire,['Wayne C. Lee'],1973,['Butterfield Overland Trail'],N/A,N/A,N/A,en
By the Gun,['Richard Matheson'],1993,['Travel'],A collection of six Western stories by an author who specializes in his presentations of lone men fighting powerful forces,N/A,N/A,en
The Tonto Woman and Other Western Stories,['Elmore Leonard'],1998,['Fiction'],"From a forbidden glance on a Miami night to a killer's slow burn on a Detroit street, no one mixes passion, scheming, and violence better than Elmore Leonard. But before he did it in Miami Beach or Motor City, Elmore Leonard did it on the American frontier. This raw, hard-bitten collection gathers together the best of Leonard's Western fiction. In stories that burn with passion, treachery, and heroism, the American frontier comes vividly, magnificently to life. In ""Only Good Ones,"" we meet a fine man turned killer in one impossible moment . . . ""Saint with a Six-Gun"" pits a doomed prisoner against his young guard--in a drama of deception and compassion that leads to a shocking act of courage . . . and in ""The Colonel's Lady,"" a brutal ambush puts a woman into the hands of a vicious renegade--while a tracker attempts a rescue that cannot come in time. Etching a harsh, haunting landscape with razor-sharp prose, Elmore Leonard shows in nineteen brilliant stories why he has become the American poet laureate of the desperate and the bold.",N/A,N/A,en
The Badge,['Bill Reno'],1993,['Large type books'],N/A,N/A,N/A,en
Danger Rode Drag,['Marshall Grover'],1987-02-01,['Fiction'],"Nevada Jim Gage had intelligence, split second timing, nerves of steel, expertise with a six gun to match any gunman and a reputation for putting many a tough hombre out of action. But this time Jims adversary wasn't so tough -- he was just cunning.",N/A,N/A,en
A Man for Temperance,['Gilbert Morris'],2007,"['Brennan, Thaddeus (Fictitious character)']","Raised in the Oregon territory of the 1800s where her parents established a strict religious colony, she was never allowed to have a suitor but now longs for a family of her own.",N/A,N/A,en
The Best Western Stories of Ed Gorman,"['Edward Gorman', 'Bill Pronzini', 'Martin Harry Greenberg']",1992,['Frontier and pioneer life'],N/A,N/A,N/A,en
Escape from Five Shadows,['Elmore Leonard'],1988,['Fiction'],"Surrounded by hostile Indians and the inhospitable desert, Five Shadows labor camp nonetheless cannot hold the explosive Corey Bowen, a man who will stop at nothing to clear his name.",N/A,N/A,en
Robbery in Savage Pass,['D. M. Harrison'],2011,['Fiction'],"Soames Ho accepts work from a Pinkerton agent, to take gold from Marysville to a Californian bank. But the driver of the stagecoach carrying the gold is nervous; the shotgun rider a greenhorn. They travel through Savage Pass, only to face three men intent on robbery. But the Pinkerton agent's deliberate plan, to have an ineffectual escort for the stagecoach, underestimates Soames. He believes in justice, and whatever the cost, he's determined to find the gold and the outlaws.",N/A,N/A,en
Warrior Road,['Fred Grove'],2001,['Large print books'],"Part Indian Boone Terrell left the tribe after oil was discovered on tribal land. He had no intention of returning just to watch the white man usurp his tribes' newly found wealth. There was nothing left in his heart to draw him back ... except, he had a score to settle. Terrell's friend's death was no accident; he knew better. Adventure and danger ensue which turns the hunter into the hunted when Terrell is suspected of committing another murder and becomes the target for a third.",N/A,N/A,en
Wyoming Fierce,['Diana Palmer'],2012,['Large type books'],""" Ranch owner Cane Kirk lost more than his arm in the war. He lost his way, battling his inner demons by challenging any cowboy unfortunate enough to get in his way. No one seems to be able to cool him down, except beautiful Bodie Mays. Bodie doesn't mind saving Cane from himself, even if he is a little too tempting for her own peace of mind. But soon Bodie's the one who finds herself in need of rescuing--only, she's afraid to tell Cane what's really going on. How can she trust someone as unpredictable as this fierce cowboy? When her silence only ends up getting her into even deeper hot water, it's up to Cane to save the day. And if he does it right, he won't be riding off into the sunset alone""--Publisher.",N/A,N/A,en
The Dude Ranger,['Zane Grey'],1951,['American fiction'],Greenhorn Ernest Selby inherits a cattle ranch in Arizona. Someone has been rustling cattle there. So Selby gets himself an alias and signs on as a ranch hand to see what he can find out.,N/A,N/A,en
Devil's Backbone,['Terry C. Johnston'],1991-08-15,['Fiction'],"Chasing a string of rumors, Donegan learns that a second uncle now farms in Oregon, where Seamus will become entangled with Captain Jack's Modoc War, 1872-73, the army's longest and most costly Indian campaign to date.",N/A,N/A,en
Westward the Tide,"[""Louis L'Amour""]",1977,['Western'],"Matt Bardoul receives a mysterious warning not to go with the wagon train taking gold seekers to the Big Horns, but is determined to seek his fortune.",N/A,N/A,en
Comstock Lode,"[""Louis L'Amour""]",1993-03-01,['Fiction'],"The world's greatest silver strike brings together a loner named Val and Grita, a beautiful actress.",N/A,N/A,en
The Welding Quirt,['Max Brand'],2004-08-02,['Fiction'],"The title story of this trio involves Snoozer Mell, who returns home after years of gambling and hard living, only to find that it isn't so easy to leave the past behind.",N/A,N/A,en
Rope the Wind,[],1992,[],N/A,N/A,N/A,en
The Guns of Folly,['Orlando Rigoni'],1991-01-01,['Fiction'],"When he had been a mere youth, Dale Stone had joined a bunch of mustangers who were corraling and breaking the wild horses which roamed and ranges, only to find out too late that many of the horses were blotted brands. But he did learn the value of speed and breeding in a horse. And now he was returning with Midnight, a beautiful black, to test his stamina in a race to the death which would also decide dale's own fate....",N/A,N/A,en
The Bar-20 Three,['Clarence Edward Mulford'],2016,"['Cassidy, Hopalong (Fictitious character)']","""When Hopalong and Red hear that Johnny Nelson has been knocked over the head and robbed of a big chunk of cash over in Mesquite, they race to his aid--and are immediately framed for a bank robbery""--",N/A,N/A,en
Westward the Women,['Vicki Piekarski'],1984,['Fiction'],"Stories by Willa Cather, Mary Austin, Mari Sandoz, and Leslie Silko, among other women writers, who have illuminated the Western experience.",N/A,N/A,en
The Spotted Horse,['Jack Dillon'],1956,['Western'],N/A,N/A,N/A,en
Stormy in the West,['Norman A. Fox'],1991-01-01,['Fiction'],"Now an agent for the Stock Growers Association, Mark Sabin returns to Arrowhead, his hometown, to help stop a cattleman's feud",N/A,N/A,en
Violence of the Mountain Man,"['William W. Johnstone', 'J. A. Johnstone']",2009,['Fiction'],"When his wife and neighbor's daughter are kidnapped by outlaw Reece Van Arndt, mountain man Smoke Jensen will go to great and deadly lengths to find the women, catching Reece off guard. (Western).",N/A,N/A,en
In the Blood,[],2022,['Western'],"Detective Simms of the Pinkerton Detective Agency receives orders for another mission. Desperadoes are taking advantage of the fledgling railroads that cut through the endless plains, and the Pinkertons are charged with protecting the valuable cargo. After a powerful group sets their eyes on the scarcely guarded carriages, Simms begins to shadow the train robbers. But soon, he realizes that someone is hunting him instead. One of them will end up six feet under... by the bullet.",N/A,N/A,en
Last of the Breed,"[""Louis L'Amour""]",1986,['Fiction'],"When his experimental aircraft is forced down over the Bering Sea by Russians, U.S. Air Force Major Joseph ""Joe Mack"" Makatozi must seek his safety in the uncharted wilds of Siberia, pursued by Colonel Zamatev of the GRU and by a Yakut tracker",N/A,N/A,en
Bad Night at Dry Creek,['Cameron Judd'],1993,['Fiction'],The Murphy gang wants to know where bank robber Willy Murphy hid his money before he diesand theyre not afraid to threaten the entire town of Dry Creek in order to get a straight answer.,N/A,N/A,en
Western Union,['Zane Grey'],1991,['Fiction'],Wayne Cameron travels West to meet his destiny.,N/A,N/A,en
Wyoming,['Zane Grey'],2001-01-01,['Large print books'],N/A,N/A,N/A,en
The Guns of Bitter Creek,['Clay Allen'],1983,['Fiction'],N/A,N/A,N/A,en
Thunderbird Trail,['William Colt MacDonald'],2003,['West (U.S.)'],"Trapped in a ranch house, a gang of train robbers were holding off a posse. Quist was thinking any minute now, when a rifle barked and the sheriff called for an immediate attack. His last command was to close in, ignore the bullets, and pretend not to care whether death came or not.",N/A,N/A,en
By Duty Bound,['David Thompson'],2003,['Rocky Mountains'],The authentic tales of a rugged frontiersman struggling to live free.,N/A,N/A,en
Rangers' Revenge,['Jim Miller'],1991,['Fiction'],"Marshal Will Carston would unite his boys and wage war if it was the last thing he did. Nothing could stop him from avenging the brutal murder of his wife and the massacre of his ranch. Not the love of a brave pioneer woman, nor the wily games of a Yankee officer.",N/A,N/A,en
A Man Named Shonto,['Ryan Bodie'],2011,['Large type books'],"They were already hanging Marshal Holder when Shonto rode into town. It was one hell of a welcome for a loner with a gun but Shonto sensed that things were going to get even worse. He was right. The marshal's body was still swinging from the cottonwood across the street from his own jailhouse when the town became a bloody battleground. At that point, Shonto had just two choices: shoot to kill or join the lawman in hell.",N/A,N/A,en
War Party,"[""Louis L'Amour""]",1985,"['Short stories, American']","A boy on the brink of manhood, a resourceful frontier woman who has beauty as well as fortitude, and a strong male character who is single and hence marriageable come together in this powerful, romantic, and strangely compelling vision of the American West.",N/A,N/A,en
Last Gun at Cabresto,['Ray Hogan'],1991-01-01,['Fiction'],N/A,N/A,N/A,en
A Time for Hanging,['Bill Crider'],1989,['Fiction'],An Evans novel of the West.,N/A,N/A,en
Who Rides with Wyatt,['Will Henry'],2002,['Fiction'],"They called Tombstone the Sodom of the Sagebrush until Wyatt Earp came to town and pinned on a badge. Before he left Tombstone, he had become a legend, the greatest gunfighter of all time.",N/A,N/A,en
Stormy in the West,['Norman Fox'],1950,[],"Western. Mark Sabin, an agent for the Stock Grower's Association, is chosen to help stop a cattlemen's feud which is escalating out of control. To add to his problems a blizzard is about to descend.",N/A,N/A,en
Tomahawk Justice,['Jon Sharpe'],1993,['Fiction'],"The two young Shoshone women Skye Fargo finds in the wilderness seem too beautiful to be real. But they are real . . . real dangerous. When Fargo agrees to protect their father, he finds himself in the middle of a redskin bloodbath.",N/A,N/A,en
Track the Man Down,['Theodore V. Olsen'],1993,['Fiction'],"Big Torrey stands six-foot-five with the muscles of a bull. He has one rule--keep out of other people's business. But there are no rules when it comes to cold-blooded murder. That's why he swears to bring Manigault to justice. Trouble is, Manigault's family takes his prisoner into Morales, he knows he is heading for a showdown--one where the only rule is kill or be killed.",N/A,N/A,en
In the Hills of Monterey,['Max Brand'],2002,['Fiction'],"When the beautiful Ortiza Tarabal's father sends to Spain for a suitable bridegroom, the chosen Spanish don is accompanied to California by an English slave who, ultimately, thwarts a governor's evil plan and wins the lady's heart.",N/A,N/A,en
Man Riding West,"[""Louis L'Amour""]",1986,['Fiction'],"Eight stories deal with an old prospector, a drifter who encounters a gang of cattle rustlers, a coward who must prove himself, a young rancher who refuses to be driven from his new home, and a corrupt sheriff",N/A,N/A,en
Home Ranch,['Will James'],1935,['Cowboys'],N/A,N/A,N/A,en
The Long Season,['Sam Brown'],1994-07,['Fiction'],"Any reader who enjoys the grit and glory of the Old West has a treat in store with this book. A working cowboy when he isn't writing, Sam Brown expertly brings to life the story of Jesse Coldiron, a cowboy willing to die--or kill--to defend his stake.",N/A,N/A,en
Flying Eagle,['Tim Champlin'],1990,['Fiction'],"Former policeman Jay McGraw is a messenger for Wells Fargo. While sometimes, boring, it's steady work and Jay rarely misses walking a beat in Chinatown. But trouble comes his way when a gang of masked bandits blow up a bridge on the Central Pacific trail. Jay knows they re after his cargo. Wells Fargo could lose their heavily insured shipment and he could lose his cushy job. A dramatic escape via a hydrogen balloon belonging to a passenger puts Jay safely on the ground - in the middle of a deadly range war between cattlemen and Basque sheepherders...",N/A,N/A,en
A Marshal for Lawless,['Ray Hogan'],1995-01-01,['Fiction'],"In need of money to purchase a ranch, John Glyde accepts the well-paying job of marshal in the New Mexico Territory town called Lawless and does not have to wait long to meet the reason for his high salary--the man who had orignally given the town its nam",N/A,N/A,en
Wyoming Tough,['Diana Palmer'],2011,['Cowboys'],"Ranch owner Mallory Kirk meets his match in his new cowgirl, a petite young woman who has a lot of spirit and will do anything to prove herself and keep his ranch running.",N/A,N/A,en
To Find a Dinosaur,['Dorothy Edwards Shuttlesworth'],1973,['Juvenile Nonfiction'],Zack Keech was out to collect.,N/A,N/A,en
Dark Trail,['Edward Gorman'],1997-03-28,['Fiction'],"Leo Guild is drawn into a dangerous confrontation between his old friend, gunfighter Josh Cain, now a pitiful alcoholic, and the ambitious young gunfighter whom Cain has agreed to fight for a cash prize that will go to the winner",N/A,N/A,en
SAVAGE RENDEZVOUS,['DAVID. THOMPSON'],1997,['Western'],N/A,N/A,N/A,en
Oliver's Kingdom,['Curt Longbow'],1999,[],"All his life Oliver King has been hard and mean. Only one man has ever defied him Jonty Kilbride. But Jonty is getting old and he wants to know his only living relative, his granddaughter, Janie. But she is not without a past and whe she meets Oliver they both come up against a force they can't control. Will gun or hangman's rope decide it all?",N/A,N/A,en
Go-Ahead Rider,['Robert J. Conley'],1992,['Fiction'],"Returning home to Oklahoma after the Civil War, a Harvard-educated, mixed-blood Cherokee takes a job as a deputy to Sheriff Go-Ahead Rider and finds himself pursuing a killer. Reprint.",N/A,N/A,en
Seven for Vengeance,['James Keene'],1995,['Large type books'],"Western. They rode together on the trail of a killer, each with a private hate in his holster - and his own brand of justice in mind.",N/A,N/A,en
Justice,['Ralph Cotton'],1999,['Fiction'],"In the town of Bannet, the young son of a powerful land baron is the leader of the notorious Half Moon Gang. Arizona Ranger Sam Burrack must go up against a corrupt system, a powerful man of money, and a band of deadly outlaws to see that everyone gets his fair share of justice. Reissue.",5,N/A,en
