title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Lion & Kangaroo,['Gavin Souter'],2012,['History'],"Lion & Kangaroo is one of Australia’s great works of history, a rich chronicle of the nation’s coming-of-age. With intelligence, wisdom and wit, acclaimed historian Gavin Souter captures all the milestones of Australia’s first decades, from the constitutional conventions of the nineteenth century to the turbulent years that followed World War I. Painting unforgettable portraits of scores of the most fascinating participants, he traces a national character in evolution. First published in 1976 and rereleased digitally by Xoum for the first time, Lion & Kangaroo is both profound and insightful. It is impossible to comprehend contemporary Australia without first reading it. Reviews of Lion & Kangaroo ‘Souter is a writer of great distinction … This book is the work of a man who can impose on the chaos of the past an order that lifts the work into the realms of art without doing violence to the events or sacrificing the standards of scholarship as defined by the academics. It is a great achievement.’ Manning Clark ‘A superb evocation of Australian life in the years between federation and the First World War, showing how imperial sentiment dominated our lives and left a vacuum in Australia’s national identity … Souter’s book is beautifully written, lucid, witty and compelling.’ Gough Whitlam ‘Souter has written a masterpiece … The book, assiduously researched for its making, is materially explosive … Souter lets the material do its own erupting, then shapes it to his magnificent control. A mighty work of history.’ The Courier-Mail",N/A,N/A,en
Empire of Enchantment,['John Zubrzycki'],2018,['History'],"""How Indian magic descended from the realm of the gods to become a popular amusement for the masses around the globe""--Provided by publisher.",N/A,N/A,en
The Pan-industrial Revolution,"[""Richard A. D'Aveni""]",2018,['Business & Economics'],A stunning look at what will happen to global industry as 3-D printing becomes a worldwide phenomenon. Richard D'Aveni contends that this is beginning to happen now and will have far-reaching effects that most corporate and governmental leaders have yet to anticipate.,N/A,N/A,en
The Third Eye,['Tuesday Lobsang Rampa'],2019,['Buddhism'],"The story of Tibet at the turn of the century as seen through the eyes of a boy.T. Lobsang Rampa was preordained to be a Tibetan priest, a sign from the stars that could not be ignored. When he left his wealthy home to enter the monastery, his heart was filled with trepidation, with only a slight knowledge of the rigorous spiritual training and physical ordeal that awaited him...This is his story, a hauntingly beautiful and deeply inspiring journey of awakening within Chakpori Lamasery, the temple of Tibetan medicine. It is a moving tale of passage through the mystic arts of astral projection, crystal gazing, aura deciphering, meditation, and more, a spiritual guide of enlightenment and discovery through the opening of the all-powerful, the all-knowing...",N/A,N/A,en
The Everything Guide to Anatomy and Physiology,['Kevin Langford'],2015-07-10,['Medical'],"""An introductory guide to anatomy and physiology""--Provided by publisher.",N/A,N/A,en
The Oxford Illustrated History of the Third Reich,['Robert Gellately'],2018,['History'],A thought-provoking assessment and documentation of one of the most terrible periods in history - the rise and fall of the Nazi Party.,N/A,N/A,en
The Wait,"['DeVon Franklin', 'Meagan Good', 'Tim Vandehey']",2017-03-28,['Family & Relationships'],The authors discuss the circumstances that brought them together and their decision to abstain from sex until marriage.,N/A,N/A,en
The Sum of Small Things,['Elizabeth Currid-halkett'],2017-05-23,['Social Science'],"In today's world, the leisure class has been replaced by a new elite. Highly educated and defined by cultural capital rather than income bracket, these individuals earnestly buy organic, carry NPR tote bags, and breast-feed their babies. They care about discreet, inconspicuous consumption--like eating free-range chicken and heirloom tomatoes, wearing organic cotton shirts and TOMS shoes, and listening to the Serial podcast. They use their purchasing power to hire nannies and housekeepers, to cultivate their children's growth, and to practice yoga and Pilates. In The Sum of Small Things, Elizabeth Currid-Halkett dubs this segment of society ""the Aspirational Class"" and discusses how, through deft decisions about education, health, parenting, and retirement, the Aspirational Class reproduces wealth and upward mobility, deepening the ever-wider class divide. Exploring the rise of the Aspirational Class, Currid-Halkett considers how much has changed since the 1899 publication of Thorstein Veblen's Theory of the Leisure Class. In that inflammatory classic, which coined the phrase ""conspicuous consumption,"" Veblen described upper-class frivolities: men who used walking sticks for show, and women who bought silver flatware despite the effectiveness of cheaper aluminum utensils. Now, Currid-Halkett argues, the power of material goods as symbols of social position has diminished due to their accessibility. As a result, the Aspirational Class has altered its consumer habits away from overt materialism to more subtle expenditures that reveal status and knowledge. And these transformations influence how we all make choices. With a rich narrative and extensive interviews and research, The Sum of Small Things illustrates how cultural capital leads to lifestyle shifts and what this forecasts, not just for the Aspirational Class but for everyone.",N/A,N/A,en
Forks Over Knives Family,"['Alona Pulde', 'Matthew Lederman', 'Brian Wendel', 'Marah Stets']",2016-09-06,['Cooking'],"Presents a guide to a plant-based, whole-food lifestyle for entire families, sharing helpful tips, the latest scientific findings, and more than one hundred kid-friendly recipes.",N/A,N/A,en
Linux Desktop Pocket Guide,['David Brickner'],2005-09-23,['Computers'],"While Mac OS X garners all the praise from pundits, and Windows XP attracts all the viruses, Linux is quietly being installed on millions of desktops every year. For programmers and system administrators, business users, and educators, desktop Linux is a breath of fresh air and a needed alternative to other operating systems. The Linux Desktop Pocket Guide is your introduction to using Linux on five of the most popular distributions: Fedora, Gentoo, Mandriva, SUSE, and Ubuntu. Despite what you may have heard, using Linux is not all that hard. Firefox and Konqueror can handle all your web browsing needs; GAIM and Kopete allow you to chat with your friends on the AOL, MSN, and Yahoo! networks; and the email programs Evolution and Kontact provide the same functionality as Microsoft Outlook, with none of the cost. All of these programs run within the beautiful, feature-packed, and easy-to-use GNOME or KDE desktop environments. No operating system truly just works, and Linux is no exception. Although Linux is capable of running on most any computing hardware that Microsoft Windows can use, you sometimes need to tweak it just a little to make it work the way you really want. To help you with this task, Linux Desktop Pocket Guide covers essential topics, such as configuring your video card, screen resolution, sound, and wireless networking. And laptop users are not left out--an entire section is devoted to the laptop issues of battery life, sleep, and hibernate modes.",N/A,N/A,en
The Climate Casino,['William D. Nordhaus'],2013,['Climatic changes'],The world's leading economic thinker on climate change analyzes the economics and politics of the central environmental issue of today and points the way to real solutions,N/A,N/A,en
Ted Talks,['Chris Anderson'],2017-05-02,[],"For anyone who has ever been inspired by a TED talk, this is an insider s guide to creating talks that are unforgettable.""",N/A,N/A,en
Think Tank,['David J. Linden'],2019-11-26,['Brain'],"""Neuroscientist David J. Linden approached leading brain researchers and asked each the same question: What idea about brain function would you most like to explain to the world? Their responses make up this ... collection of popular science essays that seeks to expand our knowledge of the human mind and its possibilities""--Amazon.com.",N/A,N/A,en
How to be Well,['Frank Lipman'],2018,['Health & Fitness'],"Now available in paperback, the holistic manual for everything you need to know to ""be well,"" from celebrity health guru and NYT bestselling author Dr. Frank Lipman",N/A,N/A,en
The Five Invitations,['Frank Ostaseski'],2017-03-14,['Family & Relationships'],"""Life and death are a package deal. They cannot be pulled apart and we cannot truly live unless we are aware of death. [This book is a] meditation on the meaning of life and how maintaining an ever-present consciousness of death can bring us closer to our truest selves ... [Zen Hospice Project cofounder Frank Ostaseski] distills the lessons gleaned over the course of his career, offering ... [a] guide that points to a radical path to transformation""--",N/A,N/A,en
At My Table,['Nigella Lawson'],2018-04-10,['Cooking'],"""A celebration of home cooking in more than a hundred recipes: inspiring, achievable, and always delicious."" -- page 4 of cover.",N/A,N/A,en
The Unmade Bed,['Stephen Marche'],2017-03-07,['Family & Relationships'],How much should a man speak? -- Sex and money and dreams and children and power -- Where the numbers come from -- Acknowledgements,N/A,N/A,en
The Complete Asian Cookbook: Sri Lanka & The Philippines,['Charmaine Solomon'],2014-02-01,['Cooking'],"A beautifully crafted food series based on the most iconic book on Asian cuisine. The Complete Asian Cookbook series is based on Charmaine Solomon's groundbreaking work into the diverse, amazing cuisines across many nations. For the first time, The Complete Asian Cookbook is divided into 6 geographical regions, with a complementary design treatment so they may be collected as a set. With the same emphasis on authentic recipes that work every time, The Complete Asian Cookbook series promises to be well-used time and again. Perfect for anyone wanting to experiment with different Asian cuisines, or collect the whole set, which includes: Thailand, Burma, Cambodia, Laos & Vietnam, China, Japan & Korea, Indonesia, Malaysia, Singapore, Sri Lanka & The Philippines, India & Pakistan.",N/A,N/A,en
Zucked,['Roger McNamee'],2020-02-06,['Disinformation'],"This is the dramatic story of how a noted tech venture capitalist, an early mentor to Mark Zuckerberg and investor in his company, woke up to the serious damage Facebook was doing to our society and set out to try to stop it.",N/A,N/A,en
Field Guide to Edible Wild Plants,"['Bradford Angier', 'David K. Foster']",2008-04-10,['Cooking'],"Provides an illustrated guide to North American wild edible plants. In this edition, Foster revises Angier's foraging handbook, updating the taxonomy and adding more than a dozen species. Scientific information for a general audience and full-color illustrations combine with intriguing accounts of the plants' uses, making this a practical guide for modern-day foragers. --From publisher description.",N/A,N/A,en
Undo It!,"['Dean Ornish MD', 'Dean Ornish', 'Anne Ornish']",2019,['Cooking'],It works! -- Why it works-a unified theory of health and healing -- The lifestyle medicine revolution -- Eat well -- Move more -- Stress less -- Love more -- Ornish kitchen/true love recipes.,N/A,N/A,en
Modern Man in Search of a Soul,['C. G. Jung'],2017-03-31,['Jungian psychology'],Modern Man in Search of a Soul is the perfect introduction to the theories and concepts of one of the most original and influential religious thinkers of the twentieth century.,N/A,N/A,en
Why the Rich Are Getting Richer,"['Robert T. Kiyosaki', 'Tom Wheelwright']",2017-05,"['Finance, Personal']","Kiyosaki believes that our educational system-- and poor job it does on financial education-- is what causes the gap between the rich and everyone else. In this book, he explains why savers are losers, debt and taxes make the rich richer, and why going to school, working hard, getting out of debt, and investing for the long term in the stock market is the worst financial advice for most people. Kiyosaki and Wheelwright share ideas on how to survive-- and thrive-- into the future",N/A,N/A,en
Science in the Soul,['Richard Dawkins'],2017,['Science'],"A ""defense of science and clear thinking [in a] career-spanning collection of essays, including twenty pieces published in the United States for the first time""--Amazon.com.",N/A,N/A,en
The Everything Vegan Paleo Cookbook,['Daelyn Fortney'],2015-08-09,['Cooking'],"Both Paleo and vegan diets focus on clean eating. Fortney gives you hundreds of options for following both lifestyles, with deliciously clean recipes that focus on fresh vegetables and fruits, nuts, sprouts, and healthy fats.",N/A,N/A,en
Vegetables Love Flowers,['Lisa Mason Ziegler'],2018-03-27,['Gardening'],"Fight garden pests and increase your yields the natural way with this tried and true technique! Planting vegetables and flowers together is one of the oldest ways to create a healthy, bountiful garden; but there's more to the method than you might think. Vegetables Love Flowers walks you through the ins and outs of companion planting, from how it works to which plants go together and how to grow the best garden for your climate. Alongside gorgeous garden photography, you'll also learn about: Seed-starting, growing, and harvesting How to make garden flower bouquets, with ""recipes"" for various arrangements How to attract beneficial creatures to pollinate your garden and prey on its pests Pesticide-free pest-control measures Composting heaps and bins With the right information and some careful planning, you can help your plants thrive—and beautify your garden in the process.",N/A,N/A,en
All Creatures Great and Small,['James Herriot'],2014-05-06,['Veterinarians'],Original publication and copyright date: 1972.,N/A,N/A,en
Through My Father's Eyes,['Franklin Graham'],2019-08-27,['Biography & Autobiography'],"Much more than a biography, this book takes an intimate look at Billy Graham's incredible life and unstoppable calling through the unique perspective of his son Franklin.",N/A,N/A,en
The Formula,['Albert-László Barabási'],2018-11-06,['Achievement motivation'],"In an examination of the scientific principles behind success, a leading researcher reveals the surprising ways to turn achievement into success.",N/A,N/A,en
Ethics 101,['Brian Boone'],2017-11-07,['Philosophy'],"""Ethics 101 offers an exciting look into the history of moral principles that dictate human behavior. This easy-to-read guide presents the key concepts of ethics in fun, straightforward lessons and exercises featuring only the most important facts, theories, and ideas. Ethics 101 includes unique, accessible elements such as explanations of the major moral philosophies, including utilitarianism, deontology, virtue ethics, and eastern philosophers including Avicenna, Buddha, and Confucius; and unique profiles of the greatest characters in moral philosophy""--",N/A,N/A,en
The Future of Terrorism,"['Walter Laqueur', 'Christopher Wall']",2018-07-03,['History'],"""Since the death of bin Laden in 2011, ISIS has risen, al-Qaeda has expanded its reach, and right-wing extremists have surged in the United States for the same simple reason: terrorism works. It's not caused by psychosis or irrationality, as the media often suggests. Instead, it is terrifyingly logical. Violent acts produce political results. This has been an uncomfortable truth throughout human history, from the assassination of Tsar Alexander II, through the terror campaigns by Irish and Indian nationalists, and on to the Nazis and Italian Fascists. Battling terrorism today require confronting the truth. Walter Laqueur and Christopher Wall do so in this crucial, timely book. To explain why terror is on the rise again, the authors show how the American invasion of Iraq created the conditions for the emergence of al-Qaeda there, part of which metastasized into ISIS, while Russia's increasing intervention in Syria allowed both of those organizations to evolve. And within the United States, the violence of the alt-right has emboldened its supporters. The Future of Terrorism brings reason to a topic usually ruled by fear. Laqueur and Wall show the structural features behind contemporary terrorism: how bad governance abets terror; the link between poverty and terrorism; why religious terrorism is more dangerous than secular; and the nature of supposed ""lone wolf"" terrorists. Fear alone provides no tools to combat the future of terrorism. This book does""--Dust jacket flap.",N/A,N/A,en
Mink Trapping; A Book of Instruction Giving Many Methods of Trapping. ( by,['A. R. Harding'],2017-02-13,[],"Mink Trapping A Book of Instruction Giving Many Methods of Trapping - A Valuable Book for Trappers.One of Harding's Pleasure & Profit Books. A collection of mink trapping instructions and tips from the author and other trappers in the United States and Canada, including photographs and illustrations. The book gives information on where and how to set for mink, including land, water, blind sets, baits and scent to use, methods in Northern and Southern states, size and care of skins.The mink is very cunning and hard to catch in a steel trap unless you know how and where to set, which is about the only secret there is in catching mink. I have had people write to know what scent I used and how I set traps. A man can learn better methods as long as he traps-experience is the best teacher and unless he is willing to work hard he will never make a successful trapper of any kind of game. - Moses Bone",N/A,N/A,en
The Human Network,['Matthew O. Jackson'],2019,['Business & Economics'],"Here is a fresh, intriguing, and, above all, authoritative book about how our sometimes hidden positions in various social structures--our human networks--shape how we think and behave, and inform our very outlook on life. Inequality, social immobility, and political polarization are only a few crucial phenomena driven by the inevitability of social structures. Social structures determine who has power and influence, account for why people fail to assimilate basic facts, and enlarge our understanding of patterns of contagion--from the spread of disease to financial crises. Despite their primary role in shaping our lives, human networks are often overlooked when we try to account for our most important political and economic practices. Matthew O. Jackson brilliantly illuminates the complexity of the social networks in which we are--often unwittingly--positioned and aims to facilitate a deeper appreciation of why we are who we are. Ranging across disciplines--psychology, behavioral economics, sociology, and business--and rich with historical analogies and anecdotes, The Human Network provides a galvanizing account of what can drive success or failure in life.",N/A,N/A,en
How to Think Like an Anthropologist,['Matthew Engelke'],2018,['Anthropology'],"""First published in Great Britain in 2017 as Think like an anthropologist by the Penguin Group""--Copyright page.",N/A,N/A,en
DC Comics Absolutely Everything You Need to Know,[],2018-09,[],"The latest title in a bestselling series, DC Comics- Absolutely Everything You Need To Knowhas the lowdown on everyone's favorite DC Comics Super Heroes and Super-Villains, including Superman, Batman, Wonder Woman, The Flash, Green Lantern, Aquaman and The Joker . The infographic design of each illustrated, double-page feature gives readers a totally new slant on the DC Comics Universe and its super-powered heroes and villains, fantastic weapons, futuristic technology, strange planets, exotic places and alternate worlds. The punchy, accessible text, incorporates key data, fun facts, lists, quotes and amazing stats, spanning 80 years of DC Comics Super Hero thrills. Information is presented in exciting box styles and illustrated with DC Comics artwork. Themed boxes capture the essence of characters or topics by pinpointing their most unforgettable aspects. Discover Superman's strangest powers and Batman's top death-defying escapes! Find out who wins when Wonder Woman and The Cheetah go head to head. Check out The Joker's best and worst days! Learn the greatest secrets of Aquaman's undersea kingdom Atlantis! Explore the darkest corners of Arkham Asylum and Apokolips! These and many more eye-popping revelations and strange, intriguing insights await readers of DC Comics- Absolutely Everything You Need to Know-a book that will inform, delight and enthral DC Comics fans of all ages. TM & DC Comics. (s18)",N/A,N/A,en
A Captain's Duty,[],2014-01-02,[],"8th April 2009 was just an ordinary day for Richard Phillips, captain of the Maersk Alabama as it headed towards the port of Mombasa. Ordinary that is until, armed Somali pirates attacked and boarded the freighter. Captain Phillips offered himself as a hostage in exchange for the safety of his crew, and so began a tense five-day stand-off, which ended in a daring high-seas rescue by U.S. Navy SEALs.",N/A,N/A,en
The Grandmaster,['Brin-Jonathan Butler'],2018,['Chess players'],"A firsthand account of the dramatic 2016 World Chess Championship between Norway's Magnus Carlsen and Russia's Sergey Karjakin, which mirrored the world's geopolitical unrest and rekindled a global fascination with the sport. The first week of November 2016, as a crowd of people swarmed outside of Manhattan's Trump Tower to rail against the election of Donald Trump, hundreds more descended on the city's South Street Seaport. But they weren't there to protest. They were there to watch the World Chess Championship between Norway's Magnus Carlsen and Russia's Sergey Karjakin--what by the time it was over would be front-page news and thought by many the greatest finish in chess history. The story lines were riveting. The championship hadn't been hosted in New York City, the de facto world capital of the sport, in more than two decades. With both Carlsen and Karjakin just 25 years old, the tournament organizers were billing it as a battle of the millennials--the first time the championship had been waged among the generation that grew up playing chess primarily against computers. And perhaps most intriguing were all the geopolitical connections to the match. Originally from Crimea, Karjakin had recently repatriated to Russia under the direct assistance of Putin. Carlsen, meanwhile, had expressed admiration for Donald Trump, and his first move of the tournament he played with a smirk what's called a Trompowsky Attack. Then there was the Russian leader of the World Chess Federation being barred from attending due to US sanctions, and chess fanatic and Trump adviser Peter Thiel being called on to make the honorary first move in sudden death. That the tournament required sudden death was a shock. Oddsmakers had given Carlsen, the defending champion, an 80% chance of winning. It would take everything he had to retain his title. In doing so, he would firmly make his case to be considered the greatest player chess has ever seen. Author Brin-Jonathan Butler was granted unique access to the two-and-half-week tournament and watched every move. In The Grandmaster, he aims to do for Magnus Carlsen what Norman Mailer did for Muhammed Ali in The Fight, John McPhee did for Arthur Ashe in Levels of the Game, and David Foster Wallace did for Roger Federer in his famous New York Times Magazine profile. Butler captures one of the world's greatest sportsmen at the height of their powers, and attempts to decipher the secret to that greatness.",N/A,N/A,en
The Five Percent,['Peter Coleman'],2011-05-03,['Business & Economics'],"A conflict resolution specialist explores the nature of disputes that become intractable quagmires, and offers cutting edge methods for solving them.",N/A,N/A,en
Welcome to Your World,['Sarah Williams Goldhagen'],2020-02-24,['Architecture'],"One of the nation's chief architecture critics reveals how the environments we build profoundly shape our feelings, memories, and well-being, and argues that we must harness this knowledge to construct a world better suited to human experience. Taking us on a fascinating journey through some of the world's best and worst landscapes, buildings, and cityscapes, Sarah Williams Goldhagen draws from recent research in cognitive neuroscience and psychology to demonstrate how people's experiences of the places they build are central to their well-being, their physical health, their communal and social lives, and even their very sense of themselves. From this foundation, Goldhagen presents a powerful case that societies must use this knowledge to rethink what and how they build: the world needs better-designed, healthier environments that address the complex range of human individual and social needs. By 2050 America's population is projected to increase by nearly seventy million people. This will necessitate a vast amount of new construction--almost all in urban areas--that will dramatically transform our existing landscapes, infrastructure, and urban areas. Going forward, we must do everything we can to prevent the construction of exhausting, overstimulating environments and enervating, understimulating ones. Buildings, landscapes, and cities must both contain and spark associations of natural light, greenery, and other ways of being in landscapes that humans have evolved to need and expect. Fancy exteriors and dramatic forms are never enough, and may not even be necessary; authentic textures and surfaces, and careful, well-executed construction details are just as important. Erudite, wise, lucidly written, and beautifully illustrated with more than one hundred color photographs, Welcome to Your World is a vital, eye-opening guide to the spaces we inhabit, physically and mentally, and a clarion call to design for human experience.",N/A,N/A,en
The Indispensable Composers,['Anthony Tommasini'],2018,['Biography & Autobiography'],"In The Indispensable Composers, Tommasini offers his own personal guide to the canon - and what greatness really means in classical music. What does it mean to be canonical now? Who gets to say? And do we have enough perspective on the 20th century to even begin assessing it? Tommasini shares impressions from performances he has heard or given, or moments when his own biography proves revealing. As he argues for his particular pantheon of indispensable composers, Anthony Tommasini provides a masterclass in what to listen for and how to understand what music does to us.",N/A,N/A,en
The Sea Around Us,['Rachel Carson'],2018,['Nature'],"""[Copyright] Renewed 1979 by Roger Christie""--T.p. verso.",N/A,N/A,en
Dollars and Sense,"['Dan Ariely', 'Jeff Kriesler']",2018-04-18,['Business & Economics'],"""Published in 2018 by arrangement with Harper NY, an imprint of HarperCollins Publishers""--Title page verso.",N/A,N/A,en
Underland,['Robert Macfarlane'],2019-05-02,[],"The highly anticipated new book from the internationally bestselling, prize-winning author of Landmarks, The Lost Words and The Old Ways 'You'd be crazy not to read this book' The Sunday Times 'Underland is a magnificent feat of writing, travelling and thinking that feels genuinely frontier pushing, unsettling and exploratory' Evening Standard 'Marvellous... Neverending curiosity, generosity of spirit, erudition, bravery and clarity... This is a book well worth reading' The Times 'Extraordinary... at once learned and readable, thrilling and beautifully written' Observer 'Attentive, thoughtful, finely honed... I turned the last page with the unusual conviction of having been in the company of a fine writer who is - who must surely be - a good man' Telegraph 'Poetry, science, a healthy sense of the uncanny and a touch of the shamanic are the hallmarks of his writing... This is a journey that tells the story not just of nature but of human nature. And there is noone I would more gladly follow on it' i 'Startling and memorable, charting invisible and vanishing worlds. Macfarlane has made himself Orpheus, the poet who ventures down to the darkest depths and returns - frighteningly alone-to sing of what he has seen' New Statesman Discover the hidden worlds beneath our feet... In Underland, Robert Macfarlane takes us on a journey into the worlds beneath our feet. From the ice-blue depths of Greenland's glaciers, to the underground networks by which trees communicate, from Bronze Age burial chambers to the rock art of remote Arctic sea-caves, this is a deep-time voyage into the planet's past and future. Global in its geography, gripping in its voice and haunting in its implications, Underland is a work of huge range and power, and a remarkable new chapter in Macfarlane's long-term exploration of landscape and the human heart. 'Macfarlane has invented a new kind of book, really a new genre entirely' The Irish Times 'He is the great nature writer, and nature poet, of this generation' Wall Street Journal 'Macfarlane has shown how utterly beautiful a brilliantly written travel book can still be' Observer onThe Old Ways 'Irradiated by a profound sense of wonder... Few books give such a sense of enchantment; it is a book to give to many, and to return to repeatedly' Independent on Landmarks 'It sets the imagination tingling...like reading a prose Odyssey sprinkled with imagist poems' The Sunday Times onThe Old Ways",N/A,N/A,en
Ten Arguments for Deleting Your Social Media Accounts Right Now,['Jaron Lanier'],2018-05-29,['Computers'],"""You might have trouble imagining life without your social media accounts, but virtual reality pioneer Jaron Lanier insists that we're better off without them. In Ten Arguments for Deleting Your Social Media Accounts Right Now, Lanier, who participates in no social media, offers powerful and personal reasons for all of us to leave these dangerous online platforms""--",N/A,N/A,en
The Natural History Book,[],2021,['Natural history'],"A monumental and beautiful guide to Earth's wildlife and natural history - its rocks, minerals, animals, plants, fungi, and microorganisms - this landmark of reference publishing has been extended and updated. In the 11 years since the book was released, thousands of new species have been identified, and new revelations have redrawn the tree of life. Already featuring galleries of more than 5,000 species, The Natural History Book now includes discoveries such as the olinguito (the ""kitty bear"" of the Andean cloud forest), and a new species of deep-sea Bolosoma glass sponge photographed by the NOAA Ship Okeanos Explorer. And it has reorganized the groups of living things to reflect the latest scientific understanding. All this ensures that this, the only ebook to offer a complete visual survey of all kingdoms of life, remains the benchmark of illustrated natural history reference. Written by a worldwide team of natural history experts, The Natural History Book is the perfect addition to every family bookshelf, as well as an ideal gift for any nature lover. From granites to grape vines, from microbes to mammals, The Natural History Book is the ultimate celebration of the diversity of the natural world",N/A,N/A,en
Israeli Soul,"['Michael Solomonov', 'Steven Cook (Restaurateur)']",2018,['Cooking'],"Simple meals inspired by Israeli street food, by the authors of the best-selling James Beard Book of the Year, Zahav.",N/A,N/A,en
Masters of Sex,['Thomas Maier'],2009,[],"Now a New Showtime Original SeriesShowtime's dramatic series Masters of Sex, starring Michael Sheen and Lizzy Caplan, is based on this real-life story of sex researchers William Masters and Virginia Johnson. Before Sex and the City and ViagraTM, America relied on Masters and Johnson to teach us everything we needed to know about what goes on in the bedroom. Convincing hundreds of men and women to shed their clothes and copulate, the pair were the nation's top experts on love and intimacy. Highlighting interviews with the notoriously private Masters and the amb.",N/A,N/A,en
The 1000 Most Important Questions You Will Ever Ask Yourself,['Alyss Thomas'],2010-06,['Psychology'],"THE 1000 MOST IMPORTANT QUESTIONS YOU WILL EVER ASK YOURSELF is the book that helps you to help yourself. It contains the essence of most self-help programs in a condensed format to enable you to grasp the real issues involved in personal development. By working through the straightforward question-and-answer sections, you will effect change and make real progress in your life. Experienced psychotherapist Alyss Thomas has closely observed what goes wrong in people's lives, and through her questionnaires she helps you get on track and achieve the outcomes you really desire. Using a positive approach to psychology, she asks the basic question, 'What really makes people feel good?' with a view to finding a positive outcome for every reader. Each section of the book is laid out in a clear quiz format. Areas covered include: Life questions; Confidence and self-esteem; Personal values; Time, stress, anxiety and relaxation' Dealing with the past; Depression; Loss and grief; Happiness, joy and creativity; Relationships and communication. THE 1000 MOST IMPORTANT QUESTIONS YOU WILL EVER ASK YOURSELF gives you the principles underlying self-help so that you can apply them to any situation. Using the book will act as a complete personal workout that will have beneficial long-term effects on your thinking, attitudes, feelings and behaviour.",N/A,N/A,en
Winston ... the dog who changed my life,['Hilmar Klute'],N/A,[],This touching story tells how the author rather unexpectedly became a dog owner when his wife returned home with a puppy that she found abandoned in a city cemetery. Winston quickly takes over the life and home of his new owner – introducing him to a completely new world in the process!,N/A,N/A,en
Five Lessons,['Ben Hogan'],1986-01-01,['Sports & Recreation'],"The professional golfer provides tips on the grip, stance, and swing of successful golf shots",N/A,N/A,en
The Whole Language,['Gregory Boyle'],2023-04-04,['Biography & Autobiography'],"The founder of Homeboy Industries, the largest and most successful gang-intervention program in the world, through a series of moving stories that bear witness to the transformative power of tenderness, challenges ideas about God and about people.",N/A,N/A,en
Growing a Revolution,['David R. Montgomery'],2017,['SCIENCE'],An inspiring vision for restoring the soil that feeds us all and turns agriculture into a solution for environmental crises.,N/A,N/A,en
Figuring,['Maria Popova'],2019,['Art'],"Figuring explores the complexities of love and the human search for truth and meaning through the interconnected lives of several historical figures across four centuries--beginning with the astronomer Johannes Kepler, who discovered the laws of planetary motion, and ending with the marine biologist and author Rachel Carson, who catalyzed the environmental movement. Stretching between these figures is a cast of artists, writers, and scientists--mostly women, mostly queer--whose public contribution have risen out of their unclassifiable and often heartbreaking private relationships to change the way we understand, experience, and appreciate the universe. Among them are the astronomer Maria Mitchell, who paved the way for women in science; the sculptor Harriet Hosmer, who did the same in art; the journalist and literary critic Margaret Fuller, who sparked the feminist movement; and the poet Emily Dickinson. Emanating from these lives are larger questions about the measure of a good life and what it means to leave a lasting mark of betterment on an imperfect world: Are achievement and acclaim enough for happiness? Is genius? Is love? Weaving through the narrative is a set of peripheral figures--Ralph Waldo Emerson, Charles Darwin, Elizabeth Barrett Browning, Herman Melville, Frederick Douglass, Nathaniel Hawthorne, and Walt Whitman--and a tapestry of themes spanning music, feminism, the history of science, the rise and decline of religion, and how the intersection of astronomy, poetry, and Transcendentalist philosophy fomented the environmental movement.",N/A,N/A,en
The Captured Economy,"['Brink Lindsey', 'Steven Michael Teles']",2017,['Business & Economics'],"In The Captured Economy, Brink Lindsey and Steven M. Teles identify a new culprit for increasing inequality: the government-corporate sector nexus. They explain how wealthy special interest groups have captured the governmental regulatory process, and why the perverted form of governance that this alliance has created subverts the goals of egalitarian-minded policymakers. They also offer feasible policy solutions that can help correct the problem.",N/A,N/A,en
"10,000 Ways to Die",['Alex Cox'],2019,['Spaghetti Westerns'],"40 years ago as a graduate student I wrote a book about Spaghetti Westerns, called 10,000 Ways to Die... In the intervening period I have had the interesting experience of being a film director. So now, when I watch these films, I'm looking at them from a different perspective... 10,000 Ways to Die is an entirely new book about an under-studied subject, the Spaghetti Western, from a director's point of view.' - Alex Cox'",N/A,N/A,en
The Molecule of More,"['Daniel Z. Lieberman', 'Michael E. Long']",2019-09-03,['Medical'],"Dopamine ensured the survival of early man. Thousands of years later, it is the source of our most basic behaviors and cultural ideas--and progress itself. The authors examine how human life has an unconsidered component that explains an array of behaviors previously thought to be unrelated.ated.",N/A,N/A,en
The Coddling of the American Mind,"['Greg Lukianoff', 'Jonathan Haidt']",2018,['SOCIAL SCIENCE'],"Your feelings are always right. You should avoid pain and discomfort. You should look for faults in others and not yourself. These three Great Untruths are part of a larger philosophy that sees young people as fragile creatures who must be protected and supervised by adults, resulting in a culture of safety that began on American college campuses and is spreading throughout academic institutions in the English-speaking world. In this book, social psychologist Jonathan Haidt and free speech campaigner Greg Lukianoff argue that increasing intolerance of opposing viewpoints is contributing to rising rates of depression and anxiety among young people and leaving many students unprepared for adult life, with devastating consequences for them, for their parents, for the companies that will soon hire them, and for democracies that are increasingly pushed to the brink of violence over growing political divisions. In tracing the origins of this phenomenon, Haidt and Lukianoff offer a comprehensive set of reforms that will strengthen both individuals and institutions, allowing us all to reap the benefits of diversity, including viewpoint diversity.",N/A,N/A,en
