title,authors,publishedDate,categories,description,averageRating,textSnippet
Outline of American Geography,['Stephen S. Birdsall'],1998,['United States'],N/A,N/A,N/A
Information Series,['Pan American Union'],1963,['American'],N/A,N/A,N/A
Guildhall Art Gallery,[],1938,[],N/A,N/A,N/A
Sound-alikes,['Frank P. Hogan'],2008-07,['Education'],"When Whitney Holland's innocent date with Dan DeMarco suddenly turns into date rape and she finds herself facing pregnancy, she must leave the small California town where she has grown up. Dan is subsequently killed in an accident and his father, George DeMarco loses his mind with grief demanding that Whitney give one or both of her twin sons to his family to raise as their own. She refuses and he tries to enlist the aid of his powerful underworld cousin, Gino Armani. But, when Gino meets Whitney, he is charmed by her candor and beauty, and his outlook on life begins a radical change. George DeMarco, his plans foiled by Gino's refusal to help him, begins to stalk Whitney, attempting to kill her. He systematically begins to seek revenge, killing those around her as he turns into a chillingly mad stalker-murderer.",N/A,N/A
Utilizing New Mexican Folklore and Expressional Forms for Educational Purposes,['Pauline Elizabeth Scranton'],1944,['American'],N/A,N/A,N/A
Diario de Colón,['Cristoforo Colombo'],1962,[],N/A,N/A,N/A
"German Works on America, 1492-1800, [a Bibliography] by Philip Motley Palmer",['Philip Motley Palmer'],1952,['America'],N/A,N/A,N/A
Cows on Parade in Chicago,['Mary Ellen Sullivan'],1999,['Art'],N/A,N/A,N/A
Exporting American Dreams,[],2011,['African'],N/A,N/A,N/A
You and Your Neighborhood,"['Oscar Stonorov', 'Louis I. Kahn']",1944,['American'],N/A,N/A,N/A
Twelve Famous Americans,['Thomas Kral'],1988,[],N/A,N/A,N/A
Florida Water,['Aja Monet'],2023-09-12,['Poetry'],"Inspired by the cleansing water often used in spiritual baths, Florida Water is an ode to the myriad ways a poem can rinse, reflect, reveal, and unravel us. An honest meditation on migrating to South Florida for love, connection, and community, these poems lay bare the challenging dance between the role of the artist, lover, and organizer. aja monet confronts the interpersonal truths of community organizing while also uncovering the state's fraught history with racial prejudice, maroon communities, and natural disasters. This intimate collection of lyrical poems are the artifacts of her search for belonging and healing as she wades through the rising tides of climate change, heartbreak, and systemic violence.",N/A,N/A
"Horatio Shaw, 1847-1918","['Horatio Shaw', 'Wilfred Byron Shaw']",1974,"['Art, American']",N/A,N/A,N/A
Freedom Never Dies - The Legacy of Harry T. Moore,[],2014,['African American'],"On Christmas night 1951, Harry T. Moore and his wife Harriette retired to bed in their white frame house tucked inside a small orange grove in Mims, Florida. Ten minutes later, a bomb shattered their house, their lives, and any notions that the South's post-war transition to racial equality would be a smooth one. Harry Moore died that night, his wife nine days later. Harry T. Moore paved the way for the '60s civil rights movement by championing equal pay for black teachers, organizing the black vote and publicly condemning racist attitudes and actions of local, state and national officials. Despite a massive FBI investigation and repeated inquisitions, the murders of Harry and Harriette Moore have never been solved.",N/A,N/A
Charging the American Electric Vehicle,['Patrick R. Moore'],2010,['American'],N/A,N/A,N/A
Gloria (TCG Edition),['Branden Jacobs-Jenkins'],2020-08-18,['Business & Economics'],"""Gloria...is to the New York publishing business what David Mamet's Speed-the-Plow is to the Hollywood film industry."" -- New York Times ""A rare example of a contemporary play that keeps us constantly guessing where it's headed, Gloria is a work not to be easily forgotten."" --Hollywood Reporter With a sharp eye for the dark underbelly of human behavior, Branden Jacobs-Jenkins' new play Gloria shrewdly depicts the declining, dog-eat-dog industry of publishing in New York City. As an unnamed magazine struggles with the world's encroaching descent into the digital age, the human relationships within simultaneously implode. Ani, Kendra, and Dean are the sparring, sharp-tongued assistant editors, constantly competing and complaining, vying over power and a better position. Governed by ferocious wit and corrosive dialogue, these characters spend most of the first act sniping at one another and finding ways to ignore their industry's impending doom...until, true to Jacobs-Jenkins fashion, the action is derailed by a shocking turn. Branden Jacobs-Jenkins' plays include An Octoroon, Neighbors, Appropriate, and War. Gloria was named a finalist for the 2016 Pulitzer Prize for Drama. He is a playwright-in-residence at Signature Theatre. He received the 2014 Obie Award for Best New American Play for both An Octoroon and Appropriate, the 2015 Steinberg Playwrights Award, and the Windham-Campbell Literature Prize in 2016. A Pulitzer Prize-nominated satire on power and desperation from the award-winning playwright of An Octoroon",N/A,N/A
"To His Excellency Henry Horner, Governor of Illinois, Whose Deep Understanding of Abraham Lincoln's Practical Idealism Has Been an Inspiration to His Fellow Citizens","['Alberto Sangorski', 'Abraham Lincoln', 'Walt Whitman']",1929,['American'],N/A,N/A,N/A
Recollections of an Un-famous American,['Roger C. Griffin'],1999,['American'],"In this collection of memories, Griffin paints a picture of his childhood and youth in the America of the 1920s and 30s, describes the culture of his suburban hometown, and the noteworthy experiences that shaped his growing up.'",N/A,N/A
Only Natural,['Louise Antony'],2022,['American'],"Louise Antony's broadly interdisciplinary work brings a naturalistic perspective to philosophical issues of both theoretical and practical importance and center on a key theme--whether, and how, facts about human embodiment ought to constrain philosophical theories. Through a unique philosophical lens, she addresses issues of both theoretical and practical interest: for example, is pornography """"hate speech"""" against women? What is it for scientists, professors and reporters to be """"objective""""? Is there such a thing as """"human nature,"""" and if there is, what are the implications for gender eq.",N/A,N/A
Fish Love,['Bryanna Licciardi'],2024-07-30,['Poetry'],"A debut full-length poetry collection combining obsessive self-observation, pop culture, dark humor, and the macabre parts of womanhood.",N/A,N/A
So You're Going to America? Cool!,['Warren Lau'],2001,['College student orientation'],N/A,N/A,N/A
The European Discovery of American,['Samuel Eliot Morison'],1974,['American'],N/A,N/A,N/A
California Nevada Tourbook,['American Automobile Association'],1997,['Automobile travel'],N/A,N/A,N/A
Walls of Jade,['Marie Ann Wunsch'],1984,['American'],N/A,N/A,N/A
Reflections,['Rilla Black'],1992,['American'],N/A,N/A,N/A
Sky Woman,['Native Women in the Arts'],2005,['American'],"This collection of poetry, short stories and visual art honors the legacy of Sky Woman. Nearly 40 writers and visual artists are represented in 22 Indigenous nations across Canada, United States, Mexico, Pacific Islands and Japan, featuring exemplary artists such as Buffy Sainte-Marie, Jeannette Armstrong, Daphane Odjig, and Lee Maracle.",N/A,N/A
Single in the City,['Michele Gorman'],2010-06-24,['Fiction'],"It's official. Hannah has left her friends and family in the US behind and is following her dream. To live in London. Unfortunately she's completely unprepared for what's in store. She's going to find: 1. Her dream guy. A prince or Hugh Grant would be nice. Or does she have to settle for her half-naked Australian housemate or an ""English gentleman"" with terrible hygiene habits? 2. Her dream job. Something fantastic in fashion. So how has she ended up being the mini-me for an evil party planner who doesn't even trust her to arrange the paperclips? 3. Her dream friends. But everyone in London seems to have known each other for years and Hannah's having trouble getting to know nice people. Who's she going to have fun with? Dream life? Should Hannah just dream on? Maybe it would have been simpler and cheaper to just get a new haircut. Was she mad to move 3,000 miles away from everyone she knows? Will she ever find love and her perfect life in England?",N/A,N/A
旅遊手册,['錦繡出版社'],1988,['American'],N/A,N/A,N/A
Robert Lobe New Work,"['Elizabeth C. Childs', 'BlumHelman (N.Y.)']",1989,[],N/A,N/A,N/A
American Gazetteer ... Also of the West Indies Islands ...,['Jedidiah Morse'],1797,['American'],N/A,N/A,N/A
La lettre de Christophe Colomb annonçant la découverte du Nouveau Monde 15 février-14 mars 1493,['Christopher Columbus'],1889,[],N/A,N/A,N/A
A Boy Named Shirley,['Shirley William Brown'],2012-01-01,[],N/A,N/A,N/A
