title,authors,publishedDate,categories,description,averageRating,textSnippet
The Human Body in Health & Disease,"['Ruth Lundeen Memmler', 'Barbara J. Cohen']",1996,['Medical'],"tion. As an introduction to basic anatomy and physiology, the organiza tion of the body is traced from the single cell to the coordinated who le. Coverage includes normal and abnormal anatomy, physiology, and pat hophysiology; basic microbiology, chemistry, and physics. Focus is pla ced on the interaction of all body systems for the maintenance of a st able internal state, or homeostasis, and explanation is given for cond itions that can upset this balance to produce disease. Key features in clude: student objectives, key terms and study questions in each chapt er; a summary outline at the end of each chapter; abundant illustratio ns to clarify text; a glossary with pronunciations; and a medical term inology section. New and exciting in the 8th edition: 50% of all illus trations are new; 70 new four-color illustrations; many new photograph s and micrographs; expanded information on physiology; special interes t boxes in each chapter, one on normal function, one presents clinical focus. Also new is an appendix on laboratory values covering urine, b lood cells, and blood chemistry.",4,N/A
Atlas of Human Anatomy,['Frank H. Netter'],1998-04,[],"**** Netter, creater of the classic CIBA collection of medical illustrations (cited in BCL3) has selected from those great drawings, revising some anatomy and terminology, and made new illustrations when he felt it necessary for this work. This volume has 514 color plates, many with multiple views, all done in Netter's well- known, widely-used, and lucid style. This book will displace many now used in anatomy courses as reference/text books. The paper edition is available for $39.95. Annotation copyrighted by Book News, Inc., Portland, OR",N/A,N/A
The Human Body in Health and Disease,"['Ruth Lundeen Memmler', 'Ruth Byers Rada']",1970,['Anatomy'],N/A,N/A,N/A
GRAY'S ANATOMY FOR STUDENTS INTERNATIONAL EDITION.,"['RICHARD. VOGL DRAKE (A. WAYNE. MITCHELL, ADAM W. M.)']",2019,[],N/A,N/A,N/A
The Human Body in Health & Disease,"['Gary A. Thibodeau', 'Kevin T. Patton']",2002,['Medical'],"The Human Body in Health & Disease 3rd edition, not only presents a body systems approach with a strong emphasis on vocabulary and basic anatomy and physiology concepts, but it also presents the basic mechanisms of disease and pathologic conditions associated with each body system. This comprehensive text is dominated by two unifying themes: the complementarity of structure and function and homeostasis. The integrating principle of homeostasis is used to show how normal structure and function is achieved and maintained. Failures of homeostasis are shown as basic mechanisms of disease. As a result, anatomy, physiology, and pathology emerge as living and dynamic topics of personal interest and relevance to the student at this level. Content covers topics in a very friendly writing style that has won the loyalty of many users and has made Health & Disease one of the top-selling books in this market.",3,N/A
Instructor's Manual to Accompany Human Physiology,['Lauralee Sherwood'],1993-01-01,['Anatomy'],N/A,N/A,N/A
Body Structures & Functions,"['Ann Senisi Scott', 'Elizabeth Fong']",1998,['Health & Fitness'],"Completely updated and revised, the chapters are now organized in a more logical sequence for the study of body structure and function. The review section at the end of each chapter includes questions that require students to practice decision-making, critical-thinking skills, and ethical issues. A new workbook provides an overview outline of each chapter, extensive questions based directly on chapter content, as well as questions about applying theory to practice. Delmar's Anatomy & Physiology Challenge CD-ROM comes free with each book. This is a fun learning tool designed to help students learn and retain knowledge of Anatomy and Physiology. Supplements Workbook 0-8273-7898-X Instructor's Manual 0-8273-7899-8",N/A,N/A
Practical Anatomy of the Rabbit,['Benjamin Arthur Bensley'],1945,['Nature'],N/A,N/A,N/A
The Body,['Bill Bryson'],2020,['Health & Fitness'],"Bill Bryson sets off to find out exactly how the human body works and what goes on inside it and soon finds it is infinitely more complex and wondrous, and ofter more mysterious, than he had ever expected. Travelling from brain to neither regions, and from the start of life to the end, he reveals we are an ashtonishing story of success. And the history of how we have tried to masterour biology and stave off disease is packed with forgotten heroes, astounding anecdotes and extraordinary facts.",N/A,N/A
The Human Body in Health and Illness,"['Barbara Herlihy', 'Nancy K. Maebius']",2002-10,['Medical'],"Offering something to students at all levels of learning, this valuable study guide will help them develop the solid foundation of knowledge students need to succeed! Part I, Mastering the Basics, includes matching, labeling, and coloring exercises. Part II, Putting It All Together, contains multiple-choice practice quizzes, completion exercises, and case studies. Part III, Challenge Yourself!, includes critical thinking questions. Textbook page references are included with the questions. The answer key is located in the Instructor's Manual.",N/A,N/A
Ross & Wilson Anatomy and Physiology Colouring and Workbook,"['Anne Waugh', 'Allison Grant']",2023-01-11,['Medical'],"This workbook aims to help students build their confidence and consolidate their studies in anatomy and physiology. Fully updated in its sixth edition, the workbook provides full-page colouring exercises for every system of the body, designed to help the reader to test their memory and reinforce their knowledge. Students can label diagrams, answer multiple choice questions and complete a range of exercises that will leave them with a more in-depth understanding of core anatomy and physiology concepts. This is a perfect revision tool for students of nursing and allied health, paramedical science, operating department practice, complementary therapy and massage therapy, as well as trainee healthcare assistants. It is a valuable companion to the 14th edition of Ross & Wilson Anatomy and Physiology in Health and Illness but can also be used in conjunction with any other anatomy and physiology text. Appealing, interactive and engaging way to learn anatomy and physiology Straightforward language and user-friendly approach to help students of all levels master difficult concepts with ease Wide range of exercises suit different learning styles Bespoke website with a unique online colouring and self-test software program - The Body Spectrum(c) and other interactive activities including case studies to support and reinforce learning New layout and additional space for students to make their own notes and construct a personalised revision summary",N/A,N/A
The Anatomy and Physiology of the Human Body,"['John Bell', 'Bell', 'Sir Charles Bell']",1829,['Anatomy'],N/A,3,N/A
Hypoplastic Left Heart Syndrome,"['Robert H. Anderson', 'Marco Pozzi', 'Suzie Hutchinson']",2005-09-05,['Medical'],"-No other publication currently available offers such a comprehensive overview of the care required by a child with hypoplasia of the left heart -Address the needs of the families of children born with this condition, and is the first to includes insight from parents -Authors are acknowledged world leaders in the diagnostic, medical and social needs of children born with this condition",N/A,N/A
ROSS AND WILSON ANATOMY AND PHYSIOLOGY IN HEALTH AND ILLNESS INTERNATIONAL EDITION.,['ANNE. GRANT WAUGH (ALLISON.)'],2022,[],N/A,N/A,N/A
Anatomy of the Human Body,['Henry Gray'],1973,[],N/A,N/A,N/A
Ross & Wilson Anatomy and Physiology in Health and Illness,[],1993,[],N/A,N/A,N/A
"Textbook of Anatomy, with Colour Atlas",['Inderbir Singh'],1999,['Human anatomy'],N/A,N/A,N/A
Color Atlas and Textbook of Human Anatomy,[],2004,[],N/A,N/A,N/A
The Evolution of Modern Medicine,['Sir William Osler'],1982,['Anatomy'],"Based on the Silliman Lectures delivered at Yale in 1913, this book remained unfinished at Osler's death. He requested in his will that it and his other unfinished works not be published. However, it was prepared for publication by Harvey Cushing, Archibald Malloch and others. Garrison said it is one of the most interesting short histories of medicine, written in Osler's charming style, an excellent book to begin the study of medical history.",N/A,N/A
Examination of Peripheral Nerve Injuries,['Stephen M. Russell'],2006,['Medical'],"Highly Commended in Neurology by the British Medical Association, 2007 This book is an anatomically based guide to locating and diagnosing peripheral nerve entrapment and injuries, complete with all the fundamental science concepts and diagnostic techniques the clinician needs to address injuries in the upper and lower extremities of the body. Full-color photographs and easy-to-digest schematic illustrations aid the comprehension of complex anatomy and its variations, and help the reader learn the examination techniques described in the book. Highlights: Step-by-step descriptions supplemented by 150 full color illustrations and photographs guide the reader through the examination techniques Thorough review of the anatomy of each peripheral nerve helps the reader gain a firm understanding of normal structure essential for recognizing and diagnosing injury Emphasis on the most common anatomical variations in the peripheral nervous system prepares the reader for the full range of clinical scenarios Descriptions of the brachial and lumbosacral plexi in the context of their major branches allows the reader to fully grasp complicated structures Examination of Peripheral Nerve Injuries addresses the needs of residents, fellows, trainees, and students in a range of specialties including neurology, orthopedics, neurosurgery, rehabilitation medicine, plastic surgery, hand surgery, peripheral nerve surgery, physical therapy, pain management and primary care. Residents seeking an excellent board review in this area will appreciate the concise format and the wealth of information contained in this book.",N/A,N/A
Principles of Anatomy & Physiology,"['Gerard J. Tortora', 'Bryan Derrickson']",2021,['Human anatomy'],N/A,N/A,N/A
Essentials of Anatomy and Physiology for Nursing Practice,"['Jennifer Boore', 'Neal Cook', 'Andrea Shepherd']",2016,['Human anatomy'],"Get 12 months FREE access to an interactive eBook* when you buy the paperback! (Print paperback version only, ISBN 9781473938465) Drawing together the best of text, video and interactive material for the complete A&P learning resource for nurses. Effective, holistic nursing is impossible without a firm grasp of how the human body functions but knowledge of the scientific theory on its own is not enough. Using the person-centred practice framework as a guiding principle, this book brings anatomy and physiology to life combining the best of print and online learning into one integrated package. Key features Connects theory with nursing practice exploring the science from the perspective of a fictional family Supported by a rich array of video material including interactive figures, animations and mini-tutorials - perfect for visual learners Full of engaging activities designed to complement self-directed learning A bank of 170 online multiple choice questions and over 800 flashcards - ideal for revision and consolidating knowledge Written with the needs of nurses firmly in mind, focusing on the essential information More than just a book! Each purchase includes 12 months access to an interactive eBook version which seamlessly blends the traditional textbook format with the best of online learning. Students can study when and how they want and make use of additional tools including search, highlighting, annotation note sharing and much more. The book is also supported by a SAGE Edge website containing complete access to videos, animations, student revision material and action plans. Lecturer resources to support your teaching, including downloadable figures from the book and a test bank of questions for assessment use, are also available. Visit https://edge.sagepub.com/essentialaandp to find out more. *interactivity only available through Vitalsource eBook",N/A,N/A
Ross and Wilson Anatomy and Physiology in Health and Illness Ise,"['Kathleen J. W. Wilson', 'Anne Waugh', 'Janet S. Ross']",1996-08-01,['Human anatomy'],N/A,N/A,N/A
Ross and Wilson Anatomy and Physiology in Health and Illness,"['Anne Waugh', 'Allison Wynn Grant', 'Graeme Chambers']",2006,['Medical'],"This tried-and-tested textbook provides a basic introduction to anatomy and physiology, and provides a brief section on diseases to show what happens when things go wrong.",N/A,N/A
Anatomy and Physiology,['Robert K. Clark'],2005,['Medical'],"Anatomy and Physiology: Understanding the Human Body provides an informal, analogy-driven introduction to anatomy and physiology for nonscience students, especially those preparing for careers in the allied health sciences. This accessible text is designed with an uncluttered format, an encouraging tone, and excellent preview and review tools to help your students succeed. The text provides enough detail to satisfy well-prepared students, while the personal and friendly presentation will keep even the least-motivated students reading and learning.",4,N/A
Grant's Atlas of Anatomy,"['A. M. R. Agur', 'Ming J. Lee', 'John Charles Boileau Grant']",1999,['Medical'],"For over fifty years, Grant's Atlas of Anatomy has been the lab partner of students who appreciate fine artwork, realistic presentation, and concise observations. This Tenth Edition includes increased sizing of many figures, more information on neuroanatomy, and new features such as tables of muscles and an MRI section at the end of each chapter.",N/A,N/A
Anatomy & Physiology,['Kevin T. Patton'],2015,['Anatomy'],N/A,N/A,N/A
Anatomy & Physiology,"['Kevin T. Patton', 'Gary A. Thibodeau']",2010,['Anatomy'],"""This A & P textbook features full-color illustrations and a conversational writing style. The textbook focuses on concepts rather than descriptions to help you understand the information. With a focus on the unifying themes of structure and function and homeostasis, Patton and Thibodeau facilitate the comprehension of difficult material with thorough, consistent, and non-intimidating explanations that are free of unnecessary terminology and extraneous information. You can also connect with the textbook through a number of free electronic resources, including access to the 24-module A & P Online course, an electronic coloring book, online tutoring, and more.""--Publisher's website",N/A,N/A
The Physiology and Biochemistry of Prokaryotes,[],2012,['Microbial metabolism'],N/A,N/A,N/A
Werner and Ingbar's the Thyroid,"['Sidney H. Ingbar', 'Sidney C. Werner', 'Robert Ultiger (jt. ed)']",1986,[],N/A,N/A,N/A
Anatomy Drawing School,"['András Szunyoghy', 'Gyorgy Feher', 'György Fehér']",1996,['Anatomy'],The book is a standard reference work designed to meet the requirements of all artists and students of drawing as well as everyone interested in anatomy.,5,N/A
New Atlas of Human Anatomy,"['Tom McCracken', 'Richard Walker']",2001,"['Body, Human']","Since earliest times we have been fascinated with the marvellous machine that is our body and have made efforts to understand anatomy and map the body and its systems. Today we are in the midst of extraordinary innovation - the US National Library of Medicine's Visible Human Project has produced the first anatomically exact and complete, three-dimensional, computer-generated reconstruction of an actual human body. The amazing imagery revealed in this unique book is derived from the process of digitising the thousands of cross sections of a body and is the result of years of painstaking research combined with innovative computer-modelling techniques. This process comes closest to achieving the ideal of anatomical representation - which is to re-create visually the exact forms of the body and all its parts.",N/A,N/A
Structure & Function of the Body,"['Gary A. Thibodeau', 'Kevin T. Patton']",2000,['Medical'],"Structure and Function of the Body, 11 The 11",N/A,N/A
Anatomy and Physiology for Health Professionals,['Jahangir Moini'],2015-01-21,['Medical'],Preceded by Anatomy and physiology for health professionals / Jahangir Moini. c2012.,N/A,N/A
Guide to Dissection,['Helen Graham Quiller Rowett'],1970,['Anatomy'],N/A,N/A,N/A
Human Anatomy and Physiology,"['Eldra Pearl Solomon', 'P. William Davis']",1983,['Human anatomy'],N/A,N/A,N/A
Clinically Oriented Anatomy,['Keith L. Moore'],1992,['Medical'],N/A,N/A,N/A
Anatomy and Physiology,"['Gail W. Jenkins', 'Gerard J. Tortora']",2012,['Anatomy'],"This work arms readers with the knowledge and detail they will need to move on with their allied health careers. It integrates text and illustrations to emphasise critical thinking, conceptual understanding and relevant application of knowledge.",N/A,N/A
Introduction to the Human Body,['Gerard J. Tortora'],2001,['Anatomy'],N/A,N/A,N/A
Color Atlas and Textbook of Human Anatomy,['Werner Kahle'],1985,[],N/A,N/A,N/A
Neuroanatomy,['Duane E. Haines'],2012,['Neuroanatomy'],"Neuroanatomy: An Atlas of Structures, Sections, and Systems remains one of the most dynamic forces in medical education, delivering abundantly illustrated and clinically essential content in a rapidly expanding field of practice. Now in its Eighth Edition, this atlas continues to build upon its reputation as a premiere teaching resource, combining the best of both worlds--anatomical and clinical.",N/A,N/A
Color Atlas and Textbook of Human Anatomy,[],1993,['Human anatomy'],N/A,N/A,N/A
Textbook of Anatomy,['Inderbir Singh'],2011-09,['Medical'],"Textbook of Anatomy is divided into three volumes, with volume one on upper and lower extremities, volume two on thorax, abdomen and pelvis and volume three on head, neck and central nervous system. Written for both undergraduate and postgraduate students, the text is presented in an easy to understand format, with detailed explanations of clinical correlations of anatomical structures. Each volume contains numerous high quality illustrations and tables to enhance learning, as well as supplementary free online access to a colour atlas, review questions and answers and self assessment of pictures.",N/A,N/A
Structure and Function of the Body,['Catherine Parker Anthony'],1960,['Anatomy'],N/A,N/A,N/A
Concepts of Human Anatomy and Physiology,"['Kent Marshall Van De Graaff', 'Stuart Ira Fox']",1995,['Human anatomy'],This text provides an introduction to anatomy and physiology. This edition features summaries demonstrating how the body systems interrelate as a whole organism and contains a revised chapter on the muscular system. It also provides page-referenced chapter outlines.,N/A,N/A
Last's Anatomy,['Chummy S. Sinnatamby'],2006,"['Anatomy, Surgical and topographical']",N/A,N/A,N/A
Study Guide for the Human Body in Health and Illness,['Barbara Herlihy'],2006-10,['Medical'],"In this new edition, complex concepts and difficult content are simplified and may be applied to common problems in patient care. Special attention is given to anatomy and physiology that is needed for an understanding of pathophysiology and pharmacology.",N/A,N/A
Human Anatomy & Physiology,"['Elaine Nicpon Marieb', 'Katja Hoehn']",2013,['Anatomy'],This interactive study tool is designed to allow students to conduct clinical case studies based on chapter content. Each chapter also contains a quiz to reinforce learning.,N/A,N/A
Ross and Wilson Anatomy and Physiology in Health and Illness,"['Anne Waugh', 'Allison Grant']",2010,['Medical'],"This title is unique among textbooks in its appeal to a wide range of healthcare professionals including nurses, nursing students, students in the allied health professions and complementary / alternative medicine, paramedics and ambulance technicians. Each chapter provides an explanation of the normal structure and functions of the human body and the effects of disease or illness on normal physiology. The text is written in straightforward language and is complemented by over 400 extensive clear, colour illustrations. carefully refined, clear and unambiguous text which omits the unnecessary detail that can confuse the student new to the subject highly illustrated with clear line diagrams, mostly in colour regular sequences of headings, lists and bullet points help with learning and revision access to an Evolve companion website offering the full image bank, high quality animations, web links to supplementary websites, MCQs and an audio pronunciation guide learning outcomes related to the sections within each chapter a glossary of common prefixes, suffixes and roots commonly used in anatomy and physiology an Appendix containing useful biological values for easy reference an accompanying Colouring and workbook that facilitates structured learning and revision of the material in this book text fully revised and updated with developments in the field including more on cell biology and nutrition colour photographs new and revised illustrations an upgraded website featuring new animations, an extensive colouring in /labelling feature, feedback for MCQs and varying types of self-assessment exercises such as crosswords, drag and drop, 'hangman' etc",3,N/A
Ross and Wilson Anatomy and Physiology,"['Anne Waugh', 'Allison Grant']",2004-01-01,['Medical'],Workbook to accompany: Ross and Wilson anatomy and physiology in health and illness. 9th ed.,N/A,N/A
Anatomy and Physiology of Farm Animals,['R. D. Frandson'],1974,[],N/A,N/A,N/A
The Principal Forms of the Skeleton and the Teeth,['Richard Owen'],1856,[],N/A,N/A,N/A
Leonardo Da Vinci,['Carlo Pedretti'],2004-01-01,['Anatomy'],"Leonardo Da Vinci was the true Renaissance man. As well as an artist and architect, he was also an astronomer, researcher, scientist, experimenter, anatomist, and inventor. This book explains who Leonardo was and why he became such a creative man.",N/A,N/A
The Computational Brain,"['Patricia Smith Churchland', 'Terrence Joseph Sejnowski']",1992,['Medical'],"""The Computational Brain addresses a broad audience: neuroscientists, computer scientists, cognitive scientists, and philosophers. It is written for both the expert and novice. A basic overview of neuroscience and computational theory is provided, followed by a study of some of the most recent and sophisticated modeling work in the context of relevant neurobiological research. Technical terms are clearly explained in the text, and definitions are provided in an extensive glossary. The appendix contains a précis of neurobiological techniques.""--Jacket.",4,N/A
Human Anatomy and Physiology,['Elaine Nicpon Marieb'],1998,['Anatomy'],N/A,N/A,N/A
Andreas Vesalius,['Sachiko Kusukawa'],2024-07-30,['Biography & Autobiography'],"""A new perspective on the innovative Renaissance anatomist and physician Andreas Vesalius. In 1543 the young and ambitious physician Andreas Vesalius published what became the most famous book in the history of medicine, On the Fabric of the Human Body. While we tend to think of dissection as a form of destroying the body, Vesalius believed that it helped establish how the human body was constructed. Sachiko Kusukawa shows how Vesalius's book presented this view through the innovative use of Renaissance art, printing technology, and the classical tradition. She replaces the conventional view of Vesalius as a proto-modern, anti-authoritarian father of anatomy with a more nuanced account of how Vesalius exploited cultural and technological developments to create an astounding, beautiful book that propelled him to the post of imperial physician and secured his enduring fame."" -- Publisher's website",N/A,N/A
Clinical Anatomy,['Harold Ellis'],2010,['Human anatomy'],N/A,N/A,N/A
Instructor's Manual,"['Tarek A. Joseph', 'James M. Rubenstein']",2002,['Human geography'],N/A,N/A,N/A
The Incredible Machine,['National Geographic Society (U.S.)'],1986,['Anatomy'],"A guidebook to the human body, examining conception, heredity, and stages of life, the circulatory and immune systems, the heart, brain, senses, digestion, and much more.",N/A,N/A
Yoga Anatomy,['Leslie Kaminoff'],2011,['Hatha yoga'],"Yoga Anatomy, Second Edition, brings the relationship between yoga and anatomy to life with detailed, full-color anatomical illustrations. This book arranges exercises into six sections (standing, sitting, kneeling, prone, supine, and arm supports), providing an inside look into each pose and a better understanding of the movements involved.",N/A,N/A
De causis respirationis,"['Galen', 'David J. Furley', 'James S. Wilkie']",1984,['Science'],"Professors Furley and Wilkie have provided a newly edited Greek text and a complete English translation with commentary of four of Galen's physiological treatises on respiration and the arteries. Their text is the first to make use of Arabic translations of An in arteriis and De usu pulsuum based on a Greek text that is earlier and better than the surviving tines. These translations have enabled them to make substantial improvements in the earlier editions of the treatises. Introducing the text are essays by Professors Furley and Wilkie on the history of theories of respiration and bloodflow in classical antiquity, the influence of Galen's work on Harvey, and Galen's experimentation and argument. Originally published in 1984. The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These paperback editions preserve the original texts of these important books while presenting them in durable paperback editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905.",N/A,N/A
Surgical Applied Anatomy,['Frederick Treves'],1917,['Anatomy'],N/A,N/A,N/A
Anatomy,['Raymond Jack Last'],1963,"['Anatomy, Surgical and topographical']",N/A,N/A,N/A
Microneuroanatomy and Surgery,"['Feres Chaddad-Neto', 'Marcos Devanir Silva da Costa']",2022-01-31,['Medical'],"Microneuroanatomy is essential to understanding the brain. In many cases, passing on neuroanatomical knowledge is a difficult task to accomplish, yet this is chiefly due to those who are tasked with conveying this knowledge in classes and lectures, or in books. In reality, neuroanatomy is simple and needs to be understood as a tool for approaching the different areas of the brain, not as an obstacle, and the only way to overcome this problem is to correlate neuroanatomy with various types of disease (arteriovenous malformations, aneurysms, tumors, cavernomas, hydrocephalus, etc.) This book provides a novel approach to the relation between microneuroanatomy and brain diseases. Each chapter addresses a specific neuroanatomical region, and correlates all the key neuroanatomical aspects with diseases that affect it; further, each chapter provides detailed insights into safely performing brain surgery in the respective region.",N/A,N/A
The Anatomy of the Human Skeleton,['John Ernest Sullivan Frazer'],1914,['Anatomy'],N/A,N/A,N/A
Concepts of Human Anatomy and Physiology,"['Kent Marshall Van De Graaff', 'Stuart Ira Fox']",1995-01,['Human anatomy'],"For the mid- to upper-level two-semester student, this text provides the most thorough coverage at a manageable length. Concepts of Human Anatomy and Physiology is the most up-to-date textbook available that combines cutting-edge information with accurate, detailed, and reader-friendly scientific information. It expertly entwines the concepts of form and function, providing students with an excellent grasp of how the body works as the result of its many inter-related parts.",N/A,N/A
Galen on Anatomical Procedures,"['Galen', 'Galen Galen']",2010-03-11,['History'],This edition of Galen's Anatomical Procedures (c. AD 200) offers parts of book 9 and books 10-15.,N/A,N/A
Bioarchaeology,['Clark Spencer Larsen'],1999-05-06,['History'],Comprehensive reference to use of human bones and teeth in interpreting past lives.,4,N/A
My First Book of about Me,['Wonder House Books'],2018-04-25,['Education'],The first learning library of 20 board books to develop basic concepts for little scholars. Its well-researched pictures ensure faster development of a child's vocabulary.,N/A,N/A
Laboratory Manual for Clinical Kinesiology and Anatomy,"['Mary Alice D. Minor', 'Christopher D. Towler', 'Lynn Lippert']",2023,['Anatomy'],N/A,N/A,N/A
The Respiratory System at a Glance,"['Jeremy P. T. Ward', 'Jane Ward', 'Richard M. Leach']",2010-09-20,['Medical'],Rev. ed. of: Respiratory system at a glance / Jeremy P.T. Ward ... [et al.]. 2006.,N/A,N/A
Clinical Anatomy of the Lumbar Spine and Sacrum,['Nikolai Bogduk'],2005,['Medical'],Bogduk aims to provide a foundation of knowledge upon which an understanding of the various treatment and therapy techniques of the different specialities involved can be built. This edition includes discussion of the sacrum and sacro-iliac joint.,N/A,N/A
E.explore Human Body,['Richard Walker'],2005,['Anatomy'],"Whether you want to follow your blood on its journey as it pumps around the body or see what happens to the food you eat, this book reveals why the human body is more complex than any machine ever invented. Read about every aspect of the human body from how your cells are made to how your skeleton fits together and then go online with Google to discover more. All the internet sites are safe and appropriate and have been specially selected, to give you all the latest and most exciting information. Perfect for projects or just for fun",N/A,N/A
Study Guide to Accompany the Human Body in Health & Disease,['Linda Swisher'],1997,[],N/A,N/A,N/A
Bergman's Comprehensive Encyclopedia of Human Anatomic Variation,"['R. Shane Tubbs', 'Mohammadali M. Shoja', 'Marios Loukas']",2016,['Electronic books'],"Bergman's Comprehensive Encyclopedia of Human Anatomic Variation is the third installment of the classic human anatomical reference launched by Dr. Ronald Bergman. With both new and updated entries, and now illustrated in full color, the encyclopedia provides an even more comprehensive reference on human variation for anatomists, anthropologists, physicians, surgeons, medical personnel, and all students of anatomy.",N/A,N/A
"Atlas and Text-book of Human Anatomy: Vascular system, lymphatic system, nervous system and sense organs",['Johannes Sobotta'],1907,['Anatomy'],N/A,N/A,N/A
Color Atlas of Immunology,"['Gerd-Rüdiger Burmester', 'Antonio Pezzutto', 'Timo Ulrichs', 'Alexandra Aicher']",2003,['Medical'],"A pocket atlas flexibook on this dynamic and wide-ranging field, indispensable for students of medicine and biology alike. Complex processes are well-illustrated in clear images that are not burdened with unnecessary details. Following an introductory part and a section on laboratory methods in immunology, the bulk of the book concentrates on the manifestations of immunological diseases in the human body, providing comprehensive capsule descriptions of all common immune diseases.",4.5,N/A
The Body - Illustrated,['Bill Bryson'],2022-10-05,['Science'],"'Jaw-dropping' -The Times 'It is a feat of narrative skill to bake so many facts in to an entertaining and nutritious book. Daily Telegraph 'Classic, wry, gleeful Bryson ... an entertaining and absolutely fact-rammed book' Sunday Times Now enhanced in this new edition by hundreds of stunning photographs and illustrations, Bryson's book about the human body, how it functions and its remarkable ability to heal itself, is an instant classic. A Sunday Times and international bestseller, it is jam-packed with extraordinary facts, remarkable characters and astonishing stories. 'What I learned is that we are infinitely more complex and wondrous and often more mysterious, than I had ever suspected. There really is no story more amazing than the story of us.' Bill Bryson",N/A,N/A
The Key Poses of Yoga,"['Raymond A. Long', 'Ray Long']",2009-08,['Health & Fitness'],"This book offers a scientific approach to understanding the practice of hatha yoga. Through four-color, three-dimensional illustrations of major muscles, tendons, and ligaments, Ray Long describes the practice and benefits of hatha yoga. Specific anatomical and physiological descriptions highlight the agonist, antagonist, and synergist muscles that come into play with each pose. Volume II of the series illustrates the correct muscle use during key poses of hatha yoga. From beginners to experts, this book will become a constant companion",N/A,N/A
Color Atlas of Human Anatomy,"['Werner Kahle', 'Michael Frotscher', 'Frank Schmitz']",2022,['Anatomy'],N/A,N/A,N/A
Anatomy & Physiology,"['Frederic Martini', 'Judi Lindsley Nath']",2010-01-01,['Human anatomy'],N/A,N/A,N/A
