title,authors,publishedDate,categories,description,averageRating,textSnippet
Fieldwork and Footnotes,"['Hans Vermeulen', 'Arturo Alvarez Roldán']",1995,['Social Science'],"This book brings together 14 studies of the history of European anthropology from the 17th century onwards, each of which have great relevance for current debates within the discipline.",N/A,N/A
The First Humans,"['Frederick E. Grine', 'John G Fleagle', 'Richard E. Leakey']",2011-02-12,['Social Science'],"There are some issues in human paleontology that seem to be timeless. Most deal with the origin and early evolution of our own genus – something about which we should care. Some of these issues pertain to taxonomy and systematics. How many species of Homo were there in the Pliocene and Pleistocene? How do we identify the earliest members the genus Homo? If there is more than one Plio-Pleistocene species, how do they relate to one another, and where and when did they evolve? Other issues relate to questions about body size, proportions and the functional adaptations of the locomotor skeleton. When did the human postcranial “Bauplan” evolve, and for what reasons? What behaviors (and what behavioral limitations) can be inferred from the postcranial bones that have been attributed to Homo habilis and Homo erectus? Still other issues relate to growth, development and life history strategies, and the biological and archeological evidence for diet and behavior in early Homo. It is often argued that dietary change played an important role in the origin and early evolution of our genus, with stone tools opening up scavenging and hunting opportunities that would have added meat protein to the diet of Homo. Still other issues relate to the environmental and climatic context in which this genus evolved.",N/A,N/A
The Anthropology of Landscape,"['Eric Hirsch', ""Michael O'Hanlon""]",1995,['Nature'],"Landscape has long had a submerged presence within anthropology, both as a framing device which informs the way the anthropologist brings his or her study into ""view"", and as the meaning imputed by local people to their cultural and physical surroundings. A principal aim of this volume follows from these interconnected ways of considering landscape: the conventional, Western notion of ""landscape"" may be used as a productive point of departure from which to explore analogous ideas; local ideas can in turn reflexively be used to interrogate the Western construct.The Introduction argues that landscape should be conceptualized as a cultural process: a process located between place and space, foreground actuality and background potentiality, image and representation. In the chapters that follow, nine noted anthropologists and an art historian exemplify this approach, drawing on a diverse set of case studies. These range from an analysis of Indian calendar art to an account of Israeli nature tourism, and from the creation of a metropolitan ""gaze"" in nineteenth-century Paris to the soundscapes particular to the Papua New Guinean rainforests. The anthropological perspectives developed here are of cross-disciplinary relevance; geographers, art historians, and archaeologists will be no less interested than anthropologists in this re-envisaging of the notion of landscape.",N/A,N/A
Facing Mount Kenya,['Jomo Kenyatta'],1938,"['Africa, East']","""First published in 1938.""""Glossary"": pages 319-329.",N/A,N/A
The Oral History Manual,"['Barbara W. Sommer', 'Mary Kay Quinlan']",2009,['History'],Guides readers through the process of doing oral history.,N/A,N/A
Anthropology,"['William A. Haviland', 'Harald E. L. Prins', 'Dana Walrath', 'Bunny McBride']",2013-01-18,['Anthropology'],"Explore the most fascinating, creative, dangerous, and complex species alive today: you and your neighbors in the global village. With compelling photos, engaging examples, and select studies by anthropologists in far-flung places, the authors of ANTHROPOLOGY: THE HUMAN CHALLENGE provide a holistic view of anthropology to help you make sense of today's world. You'll discover the different ways humans face the challenge of existence; the connection between biology and culture in the shaping of human behavior; and the impact of globalization on peoples and cultures around the world.",N/A,N/A
Shadows of the Prophet,['Douglas S. Farrer'],2009-06-05,['Social Science'],"This is the first in-depth study of the Malay martial art, silat, and the first ethnographic account of the Haqqani Islamic Sufi Order. Drawing on 12 years of research and practice, the author provides a major contribution to the study of Malay culture.",3,N/A
Man and His Works,['Melville Jean Herskovits'],1949,['Anthropology'],N/A,N/A,N/A
Wording the World,['Roma Chatterji'],2015,['Philosophy'],"The essays in this book offer a detailed exploration of how Veena Das's work has been critically assimilated in the thinking and writing of a younger generation of anthropologists who have been deeply influenced by her work. Taking off from Das's writing on pain as a call for acknowledgement, several essays explore how social sciences render pain, suffering and the claims of the other as part of an ethics of responsibility. They ask what are the disciplinary devices that contest the implicit division between those whose pain receives attention and those whose pain is seen as out of synchrony with the times and hence written out of the historical record. The second theme of the volume is the co-constitution of the event and the everyday especially in the context of violence. Das's groundbreaking formulation of the everyday as itself evented, provides the frame for an understanding of how both violence and healing might grow out of the everyday. Drawing on notions of life and voice and the struggle to author one's own narrative, the authors provide extraordinarily rich ethnographies of what it is to inhabit the world that has been devastated yet once again. Ethics as a form of attentiveness to the other, especially in the context of poverty, deprivation, and corrosion of everyday life appears in several of the essays that go back to the classic themes of kinship and obligation but give them entirely new meaning. The essays reveal how the State's need to ""know"" what is happening in families and communities seeps into the microprocesses through which people learn how to inhabit kinship in these precarious sites. An important question that animates the chapters of this volume is, What is the picture of thought in anthropological knowledge? Das's concerns with the philosophy of the everyday and her efforts to make philosophical reasoning responsive to those for whom everyday life must be secured against the precarious conditions of their existence, resonate in several essays. Yet the writing is not dry and distant. The affinity between anthropology, philosophy, romanticism, and the literary is evident not only in the themes but also in the forms of writing. These affinities are reflected in a final set of essays that show how forms of knowing in art and in anthropology are related through the work these authors have done with painters, performance artists and writers. The uniqueness of this book lies in the concept of intellectual inheritance as itself a form of thinking ethnographically.",N/A,N/A
"The Origin of the Family, Private Property, and the State",['Friedrich Engels'],1948,['Families'],N/A,N/A,N/A
Making,['Tim Ingold'],2013,['Social Science'],"Making creates knowledge, builds environments and transforms lives. Anthropology, archaeology, art and architecture are all ways of making, and all are dedicated to exploring the conditions and potentials of human life. In this exciting book, Tim Ingold ties the four disciplines together in a way that has never been attempted before. In a radical departure from conventional studies that treat art and architecture as compendia of objects for analysis, Ingold proposes an anthropology and archaeology not of but with art and architecture. He advocates a way of thinking through making in which sentient practitioners and active materials continually answer to, or 'correspond', with one another in the generation of form. Making offers a series of profound reflections on what it means to create things, on materials and form, the meaning of design, landscape perception, animate life, personal knowledge and the work of the hand. It draws on examples and experiments ranging from prehistoric stone tool-making to the building of medieval cathedrals, from round mounds to monuments, from flying kites to winding string, from drawing to writing. The book will appeal to students and practitioners alike, with interests in social and cultural anthropology, archaeology, architecture, art and design, visual studies and material culture.",N/A,N/A
Anthropology,['William A. Haviland'],2005,['Anthropology'],"This book offers a comprehensive and balanced presentation on views of human culture, evolution, and prehistory. The text presents the principles and processes of anthropology, both physical (biological) and cultural, including ethnology, linguistics, and prehistoric archaeology in an integrated, holistic manner. A new framework emphasizing connections (between the subfields of anthropology) and the challenge of global interconnections serves to unify the material. Biocultural connections are also emphasized as the authors integrate contemporary research and ideas from several schools of thought, using a lively writing style to engage students and keep them interested in ""real world"" anthropology. The first section of the text covers selected aspects of physical anthropology and prehistoric archaeology as they relate to the origin of humanity, the origin of culture, and the development of human biological and cultural diversity. The second section covers the central concepts of cultural anthropology and linguistics, and challenges students to think about the diversity of the human condition and the changes ensuing from a globally connected world, Students are challenged to think about the world around them from the perspective of anthropology, and they are treated to a fascinating examination of the field of cultural anthropology, its findings, and its relevance to the modern world.",N/A,N/A
The Parchment of Kashmir,['N. Khan'],2012-08-06,['Political Science'],"A cross-disciplinary anthology on contemporary Kashmir by academics from Jammu and Kashmir, the first such volume to appear. The book offers a panorama of key cultural concerns of Jammu and Kashmir today, incorporating analysis of military, cultural, religious, and social aspects of the society and polity.",N/A,N/A
The Rise and Fall of Adam and Eve,['Stephen Greenblatt'],2018-12,['Art'],"Humans cannot live without stories. But one story has proved itself the most durable and hauntingly real of all time. The mythic tale of Adam and Eve has shaped conceptions of human origins and destiny for centuries. Stemming from a few verses in an ancient book, it became not just the foundation of three major world faiths, but has evolved through art, philosophy and science to serve as the mirror in which we seem to glimpse the whole, long history of our fears and desires. What is it about Adam and Eve's story that fascinates us? What does it tell us about how our species lives, dies, works or has sex? In a quest that begins at the dawn of time, Stephen Greenblatt takes us from ancient Babylonia to the forests of east Africa. We meet evolutionary biologists and fossilised ancestors; we grapple with morality and marriage in Milton's Paradise Lost; and we decide if the Fall is the unvarnished truth or fictional allegory. Ultimately, The Rise and Fall of Adam and Eve allows us a new understanding of ourselves.",N/A,N/A
Myth and Meaning,['Claude Lévi-Strauss'],2001,['Anthropology'],"In addresses written for a wide general audience, one of the twentieth century's most prominent thinkers, Claude LÃ©vi-Strauss, here offers the insights of a lifetime on the crucial questions of human existence. Responding to questions as varied as 'Can there be meaning in chaos?', 'What can science learn from myth?' and 'What is structuralism?', LÃ©vi-Strauss presents, in clear, precise language, essential guidance for those who want to learn more about the potential of the human mind.",N/A,N/A
Introduction to Anthropology,['Theodor Waitz'],1863,['Anthropology'],N/A,N/A,N/A
"Anthropology, Contemporary Perspectives","['David E. Hunter', 'Phillip Whitten']",1982,['Social Science'],N/A,N/A,N/A
Information Behavior,['Amanda Spink'],2010-06-25,['Social Science'],"Information behavior has emerged as an important aspect of human life, however our knowledge and understanding of it is incomplete and underdeveloped scientifically. Research on the topic is largely contemporary in focus and has generally not incorporated results from other disciplines. In this monograph Spink provides a new understanding of information behavior by incorporating related findings, theories and models from social sciences, psychology and cognition. In her presentation, she argues that information behavior is an important instinctive sociocognitive ability that can only be fully understood with a highly interdisciplinary approach. The leitmotivs of her examination are three important research questions: First, what is the evolutionary, biological and developmental nature of information behavior? Second, what is the role of instinct versus environment in shaping information behavior? And, third, how have information behavior capabilities evolved and developed over time? Written for researchers in information science as well as social and cognitive sciences, Spink’s controversial text lays the foundation for a new interdisciplinary theoretical perspective on information behavior that will not only provide a more holistic framework for this field but will also impact those sciences, and thus also open up many new research directions.",N/A,N/A
The Perception of the Environment,['Tim Ingold'],2000,['Social Science'],"An integrated approach to understanding how people live, learn, work in and perceive their environments.",N/A,N/A
Extinctions in Near Time,"['Ross D.E. MacPhee', 'Hans-Dieter Sues']",2013-11-09,['Science'],"""Near time"" -an interval that spans the last 100,000 years or so of earth history-qualifies as a remarkable period for many reasons. From an anthropocentric point of view, the out standing feature of near time is the fact that the evolution, cultural diversification, and glob al spread of Homo sapiens have all occurred within it. From a wider biological perspective, however, the hallmark of near time is better conceived of as being one of enduring, repeat ed loss. The point is important. Despite the sense of uniqueness implicit in phrases like ""the biodiversity crisis,"" meant to convey the notion that the present bout of extinctions is by far the worst endured in recent times, substantial losses have occurred throughout near time. In the majority of cases, these losses occurred when, and only when, people began to ex pand across areas that had never before experienced their presence. Although the explana tion for these correlations in time and space may seem obvious, it is one thing to rhetori cally observe that there is a connection between humans and recent extinctions, and quite another to demonstrate it scientifically. How should this be done? Traditionally, the study of past extinctions has fallen largely to researchers steeped in such disciplines as paleontology, systematics, and paleoecology. The evaluation of future losses, by contrast, has lain almost exclusively within the domain of conservation biolo gists. Now, more than ever, there is opportunity for overlap and sharing of information.",N/A,N/A
Race and Other Misadventures,"['Larry T. Reynolds', 'Leonard Lieberman']",1996,['Biography & Autobiography'],N/A,N/A,N/A
"Magic, Science and Religion",['Bronislaw Malinowski'],1992,[],N/A,N/A,N/A
"Nisa, the Life and Words of a !Kung Woman",['Marjorie Shostak'],1983,['Biography & Autobiography'],"Nisa, a member of the !Kung tribe of hunters-and-gatherers from southern Africa's Kalahari desert, now in her fifties, would be considered a remarkable woman in any culture. This book is the story of her life, as told in her own words--earthy, emotional, vivid--to Marjorie Shostak, a Harvard anthropologist who succeeded, with Nisa's collaboration, in breaking through the immense barriers of language and culture.",N/A,N/A
Ecological Indian,"['Shepard Krech', 'Shepard Krech III']",1999,['History'],"Krech (anthropology, Brown U.) treats such provocative issues as whether the Eden in which Native Americans are viewed as living prior to European contact was a feature of native environmentalism or simply low population density; indigenous use of fire; and the Indian role in near-extinctions of buffalo, deer, and beaver. He concludes that early Indians' culturally-mediated closeness with nature was not always congruent with modern conservation ideas, with implications for views of, and by, contemporary Indians. Annotation copyrighted by Book News, Inc., Portland, OR",4.5,N/A
Research Methods in Anthropology,['Harvey Russell Bernard'],2018,['Social Science'],"H. Russell Bernard's Research Methods in Anthropology, Sixth Edition, is the standard for learning about the range of methods for collecting and analyzing qualitative and quantitative data about human thought and human behavior. In the first section of the book, students learn the elements of research design, including how to choose a research topic, how to develop research questions and hypotheses, and how to choose an appropriate sample for their research. In the next section, students learn the methods of data collection, including: open-ended interviewing, questionnaire design, participant observation, direct and indirect observation, building scales in the field, and taking and managing field notes. This section also introduces the methods for cultural domain analysis and network analysis. The last section of the book covers methods for analyzing all these kinds of data, including: finding and analyzing themes in text, conversation and narrative analysis, and decision modeling, as well as descriptive and inferential statistics, multidimensional scaling. and cluster analysis. There is no separate chapter on ethics. That topic is important in every phase of research, even in the beginning phase of choosing a problem to study, and is covered throughout the book. A comprehensive research methods text for cultural anthropologists Covers research design, data collection and data analysis Full coverage of both qualitative and quantitative approaches Written in plain language. Turns research methods into fun reading A real how-to, hands-on text Extensive bibliography on all topics covered in the book",N/A,N/A
Cultural Anthropology,"['William A. Haviland', 'Harald Prins', 'Bunny McBride', 'Dana Walrath', 'Horace Miner', 'Chagnon', 'Phillippe I. Bourgois', 'Eitzen', 'Zinn', 'Agnes Estioko-Griffin', 'Carol H. Molony', 'Cengage Learning (Firm)', 'Standford Alumni Association']",2010,['Anthropology'],"In addition to culture, this textbook introduces the basics of physical and linguistic anthropology, as well as archeology. It explores the ways societies adapt through culture to their environment, the formation of groups, political and religious organization, and the process of cultural change.",N/A,N/A
The Human Zoo,['Desmond Morris'],1969,['Psychology'],"Scrutinizes the society man has created for himself, and compares civilized man with his captive animal counterpart.",N/A,N/A
The Essence of Anthropology,[],2010,['Anthropology'],N/A,N/A,N/A
Race and History,['Claude Lévi-Strauss'],1953,['Anthropology'],N/A,N/A,N/A
Encyclopedia of Anthropology,[],2006,['Anthropology'],N/A,N/A,N/A
Cultural Anthropology,[],2005-01-01,['Ethnologie'],"Comprehensive, readable and written for the student, Haviland/Prins/Walwrath/McBride's market-leading text, CULTURAL ANTHROPOLOGY, is a highly relevant, high-quality teaching tool. The narrative voice of the text has been thoroughly internationalized and the ""we: they"" Western voice has been replaced with an inclusive one that will resonate with both Western and non-Western students and professors. In addition, gender, ethnicity, and stratification concepts and terminologies have been completely overhauled in accordance with contemporary thinking and the narrative streamlined using more fully developed, balanced, and global examples. In CULTURAL ANTHROPOLOGY, the authors present students with examples of ""local responses"" to challenging globalization issues, designed to provide students with a ""cross-cultural survival guide"" for living in the diverse, multicultural world of the 21st century. This edition is a truly exciting and unique examination into the field of cultural anthropology, its insights, its relevance, and the continuing role of cultural survival issues.",N/A,N/A
Theories of Culture in Postmodern Times,['Marvin Harris'],1999,['History'],"In this book, Marvin Harris presents his current views on the nature of culture addressing such issues as the mental/behavioral debate, emics and etics, and anthropological holism.",N/A,N/A
Anthropology Now and Next,"['Thomas Hylland Eriksen', 'Christina Garsten', 'Shalini Randeria']",2015,['Social Science'],"The scholarship of Ulf Hannerz is characterized by its extraordinary breadth and visionary nature. He has contributed to the understanding of urban life and transnational networks, and the role of media, paradoxes of identity and new forms of community, suggesting to see culture in terms of flows rather than as bounded entities. Contributions honor Hannerz' legacy by addressing theoretical, epistemological, ethical and methodological challenges facing anthropological inquiry on topics from cultural diversity policies in Europe to transnational networks in Yemen, and from pottery and literature to multinational corporations.",N/A,N/A
History Begins at Sumer,['Samuel Noah Kramer'],1956,['Babylon (Extinct city)'],N/A,N/A,N/A
From Racism to Genocide,['Gretchen Engle Schafft'],2004,['History'],"From Racism to Genocide is an explosive, richly detailed account of how Nazi anthropologists justified racism, developed practical applications of racist theory, and eventually participated in every phase of the Holocaust. Using original sources, correspondence between anthropologists of the time, and previously unpublished documentation, Gretchen Schafft shows the total range of anti-human activity from within the confines of a particular discipline. Based on seven years of archival research in this country and abroad, the work includes many original photos and documents, most of which have never before been published. It uses primary data and original texts whenever possible, including correspondence written by perpetrators. A discussion of Hitler's final solution, Nazi slave labor, and the rape of occupied Poland reveal the full horror of the Third Reich. Embedded concepts of scientism, denial, academic responsibility, and race contribute to understanding some of today's most pressing social science issues. The book also reveals that the United States was not merely a bystander in this research, but instead contributed scientific and financial support to early racial r",N/A,N/A
The World of Goods,"['Mary Douglas', 'Baron Isherwood']",1980,['Consumers'],N/A,N/A,N/A
The World Until Yesterday,['Jared Diamond'],2013,['Anthropology'],"The no. 1 bestselling author of Collapse and Guns, Germs and Steel explores the profound lessons that traditional societies offer us todayOver the past 500 years, the West achieved global dominance, but do Westerners necessarily have better ideas about how to raise children, care for the elderly, or simply live well? In this epic journey into our past, Jared Diamond reveals that traditional societies around the world offer an extraordinary window into how our ancestors lived for the majority of human history - until virtually yesterday, in evolutionary terms. Drawing on decades of his own fieldwork, Diamond explores how tribal people approach essential human problems, from health and diet to conflict resolution and language, and discovers they have much to teach us.Jared Diamond is the Pulitzer Prize-winning author of the seminal million-copy-bestseller Guns, Germs, and Steel, which was named one of TIME's best non-fiction books of all time, and Collapse, a #1 international bestseller. A professor of geography at UCLA and noted polymath, Diamond's work has been influential in the fields of anthropology, biology, ornithology, ecology and history, among others.",N/A,N/A
The Essential Steiner,['Rudolf Steiner'],1996,['Philosophy'],"The founder of the Waldorf Schools, Rudolf Steiner exerted an immense influence on contemporary education, literature, art, science and philosophy. Robert McDermott offers selections from sixty of his published works.",5,N/A
The Diffusion of Culture ...,"['Robert Ranulph Marett', 'Grafton Elliot Smith']",1927,['Anthropology'],N/A,N/A,N/A
The Second Ring of Power,['Carlos Castaneda'],1979,['Anthropologists'],N/A,N/A,N/A
Origins Reconsidered,"['Richard E. Leakey', 'Roger Lewin']",1993-01-14,[],N/A,N/A,N/A
"Ancient Society, Or Researches in the Lines of Human Progress from Savagery Through Barbarism to Civilization",['Lewis Henry Morgan'],1963,[],N/A,N/A,N/A
The Essence of Anthropology,"['William A. Haviland', 'Harald E. L. Prins', 'Dana Walrath', 'Bunny McBride']",2015-01-09,['Social Science'],"Filled with current examples, THE ESSENCE OF ANTHROPOLOGY brings to life anthropology's key concepts and their great relevance to today's complex world. You'll learn about the varied ways culture helps humans adapt to face the challenges of existence, the connection between human culture and human biology, and the impact of globalization on peoples and cultures around the world. New Digging into Anthropology activities provide a hands-on approach to anthropological methods. Furthermore, the book is packed with learning tools that demonstrate major concepts, offer interesting examples of anthropology's relevance to daily life, and guide your study to help you retain what you read.",N/A,N/A
"The Races of Man, and Their Geographical Distribution",['Pickering Charles 1805-1878'],2013-01,['Anthropology'],"Unlike some other reproductions of classic texts (1) We have not used OCR(Optical Character Recognition), as this leads to bad quality books with introduced typos. (2) In books where there are images such as portraits, maps, sketches etc We have endeavoured to keep the quality of these images, so they represent accurately the original artefact. Although occasionally there may be certain imperfections with these old texts, we feel they deserve to be made available for future generations to enjoy.",N/A,N/A
Anthropology of Weaker Sections,['Surajit Sinha'],1993,['Anthropology'],N/A,N/A,N/A
The Presentation of Self in Everyday Life,['Erving Goffman'],1999,['Anthropology'],A study of human behavior in social situations and the way we appear to others. Dr. Goffman has employed as a framework the metaphor of theatrical performance. Discussions of social techniques are based upon detailed research and observation of social customs in many regions. Copyright © Libri GmbH. All rights reserved.,4,N/A
Fragments of an Anarchist Anthropology,['David Graeber'],2004,['Social Science'],"In this work, David Graeber explores the implications of linking anthropology to anarchism.",N/A,N/A
Mirror for Humanity,['Conrad Phillip Kottak'],1999,['Ethnology'],N/A,N/A,N/A
The Logic of Practice,['Pierre Bourdieu'],1990,['Social Science'],"Preface Book I. Critique od Theoretical Reason: 1. Objectification objectified 2. The imaginary anthropology of subjectivism 3. Structures, habitus, practices 4. Belief and the body 5. The logic of practice 6. The work of time 7. Symbolic capital 8. Modes of domination 9. The objectivity of the subjective Book II. Practical Logics: 1. Land and matrimonial strategies 2. The social uses of kinship 3. Irresistible analogy Appendix Notes Bibliography Index.",N/A,N/A
The Social Animal,['Elliot Aronson'],1992,['Anthropology'],"Winner of the American Psychological Association's National Media Award, this book is an introduction to modern social psychology. The Sixth Edition retains the text's coverage of classic research while including: a new chapter on social cognition; a more thorough discussion of intimate relations.",N/A,N/A
Bioarchaeology,['Clark Spencer Larsen'],1999-05-06,['History'],Comprehensive reference to use of human bones and teeth in interpreting past lives.,4,N/A
Anthropology in the East,"['Patricia Uberoi', 'Satish Deshpande', 'Nandini Sundar']",2008,['Social Science'],"Originally publihsed: Delhi: Permanent Black, c2007.",N/A,N/A
Constructive Drinking,['Mary Douglas'],2003,['Psychology'],"First published in 1987, Constructive Drinking studies the functions drinking plays within society. A series of original case studies deal with a variety of exotic - not just alcohol - from a variety of cultural and geographical contexts.",N/A,N/A
The Austronesians,['Australian National University. Comparative Austronesian Project'],1995,['Foreign Language Study'],"The Austronesian-speaking population of the world are estimated to number more than 270 million people, living in a broad swathe around half the globe, from Madagascar to Easter Island and from Taiwan to New Zealand. The seventeen papers in this volume provide a general survey of these diverse populations focusing on their common origins and historical transformations. The papers examine current ideas on the linguistics, prehistory, anthropology and recorded history of the Austronesians. This volume is a publication of the Research School of Pacific and Asian Studies' Comparative Austronesian Project.",N/A,N/A
"Race, Language, and Culture",['Franz Boas'],1988,['Social Science'],N/A,N/A,N/A
Through the Lens of Anthropology,"['Robert J. Muckle', 'Laura Tubelle de González']",2016-01-01,['Social Science'],N/A,N/A,N/A
Anthropology,"['Ram Nath Sharma', 'Rajendra K. Sharma']",1997,['Anthropology'],"This Is A Comprehensive Textbook On Anthro¬Pology. It Covers The Following Papers Taught To M.A. (Sociology) And M.A. (Anthropology) At Indian Universities: (I) Physical Anthropology, (Ii) Cultural Anthropology, (Iii) Social Anthropology, (Iv) General Anthropology, (V) Anthropology And Indian Tribes And (Vi) Comparative Sociology.This Book Also Covers Courses Prescribed In Anthropology For P.C.S. And I.As. Exami¬Nations. The Material For This Book Has Been Collected From Authentic Sources : Works Of Eminent Anthropologists, Reports Of Re¬Searches On Indian Tribes And Government Data Published In Various Books, Reports And Journals.At The End Of The Book Objective Questions Bank Has Been Given Particularly For Those Readers Who Are Appearing At P.C.S. Or I.A.S. Examination. Selected Bibliography Has Been Divided Into Two Classes. While The First Includes Books On General Anthropology, The Second Is A Comprehensive List Of Books Published On Tribal Studies In India. This Will Be Particularly Useful For Researchers Working In The Field Of Tribal Studies.",N/A,N/A
Primitive Social Organization,['Elman Rogers Service'],1962,['Anthropology'],N/A,N/A,N/A
Man Makes Himself,['Vere Gordon Childe'],1951,['History'],"""Some notes on books"": pages 271-272.",N/A,N/A
An Introduction to Anthropology,"['Ralph Leon Beals', 'Harry Hoijer', 'Alan R. Beals']",1953,['Social Science'],N/A,N/A,N/A
Mirror for Man,['Clyde Kluckhohn'],1949,['Anthropology'],N/A,N/A,N/A
The Structure of Evil,['Ernest Becker'],1968,['History'],N/A,N/A,N/A
AIDS and Accusation,['Paul Farmer'],1992,['Health & Fitness'],"In this book ethnographic, historical and epidemiologic data are brought to bear on the subject of the Acquired Immune Deficiency Syndrome (AIDS) in Haiti. The forces that have helped to determine rates and pattern of spread of Human Immunodeficiency Virus (HIV) are examined, as are social responses to AIDS in rural and urban Haiti, and in parts of North America. History and its calculus of economic and symbolic power also help to explain why residents of a small village in rural Haiti came to understand AIDS in the manner that they did. Drawing on several years of fieldwork, the evolution of a cultural model of AIDS is traced. In a small village in rural Haiti, it was possible to document first the lack of such a model, and then the elaboration over time of a widely shared representation of AIDS. The experience of three villagers who died of complications of AIDS is examined in detail, and the importance of their suffering to the evolution of a cultural model is demonstrated. Epidemiologic and ethnographic studies are prefaced by a geographically broad historical analysis, which suggests the outlines of relations between a powerful center (the United States) and a peripheral client state (Haiti). These relations constitute an important part of a political-economic network termed the ""West Atlantic system."" The epidemiology of HIV and AIDS in Haiti and elsewhere in the Caribbean is reviewed, and the relation between the degree of involvement in the West Atlantic system and the prevalence of HIV is suggested. It is further suggested that the history of HIV in the Dominican Republic, Jamaica, Trinidad and Tobago, and the Bahamas is similar to that documented here for Haiti.",N/A,N/A
"The Races of Man, and Their Geographical Distribution",['Oscar Peschel'],1906,['Anthropology'],N/A,N/A,N/A
Aku-Aku,['Thor Heyerdahl'],1958,['Social Science'],English translation made under the personal supervision of the author.,4,N/A
"North-East India: Land, People and Economy","['K.R. Dikshit', 'Jutta K Dikshit']",2013-10-21,['Science'],"North-East India, comprising the seven contiguous states around Assam, the principal state of the region, is a relatively unknown, yet very fascinating region. The forest clad peripheral mountains, home to indigenous peoples like the Nagas, Mizos and the Khasis, the densely populated Brahmaputra valley with its lush green tea gardens and the golden rice fields, the moderately populated hill regions and plateaus, and the sparsely inhabited Himalayas, form a unique mosaic of natural and cultural landscapes and human interactions, with unparalleled diversity. The book provides a glimpse into the region’s past and gives a comprehensive picture of its physical environment, people, resources and its economy. The physical environment takes into account not only the structural base of the region, its physical characteristics and natural vegetation but also offers an impression of the region’s biodiversity and the measures undertaken to preserve it. The people of the region, especially the indigenous population, inhabiting contrasting environments and speaking a variety of regional and local dialects, have received special attention, bringing into focus the role of migration that has influenced the traditional societies, for centuries. The book acquaints the readers with spatial distribution, life style and culture of the indigenous people, outlining the unique features of each tribe. The economy of the region, depending originally on primitive farming and cottage industries, like silkworm rearing, but now greatly transformed with the emergence of modern industries, power resources and expanding trade, is reviewed based on authentic data and actual field observations. The epilogue, the last chapter in the book, summarizes the authors’ perception of the region and its future.",N/A,N/A
Melanesians and Polynesians,['George Brown'],1910,['Social Science'],"Excerpt from Melanesians and Polynesians: Their Life-Histories Described and Compared MY acquaintance with the natives of the East and West Pacific extends over a term of forty eight years. During that time I resided in Samoa for fourteen years continuously, from 1860 to 1874, and I have often visited the group in later years. In 1875 I landed in New Britain, now named the Bismarck Archipel. At that time there was no white man living in the group, and practically nothing was known of those islands or of the people living there. I resided there until the end of 1880, with the exception of the time occupied by two visits to Australia, and I have revisited that group on several occasions since that time. My acquaintance with the great Solomon Islands group began in the year 1879, and since then I have visited the group on several occasions. During these many voyages I have visited Tonga, Fiji, New Hebrides, Santa Cruz, New Ireland, New Hanover, New Guinea, the large atolls of the Ontong Java and the Tasman groups, and many others of the smaller islands in the Pacific. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",N/A,N/A
Anthropology and Religion,['Robert L. Winzeler'],2012-04-12,['Religion'],"Drawing from ethnographic examples found throughout the world, this revised and updated text, hailed as the ""best general text on religion in anthropology available,"" offers an introduction to what anthropologists know or think about religion, how they have studied it, and how...",N/A,N/A
A History of Anthropological Theory,"['Paul A. Erickson', 'Liam Donat Murphy']",2008-01-01,['Social Science'],"This overview of the history of anthropological theory provides a comprehensive history from antiquity through to the twenty-first century, with a focus on the twentieth century and beyond. Unlike other volumes, it also offers a four-field introduction to theory. As a stand-alone text, or used in conjunction with the companion volume Readings for a History of Anthropological Theory, Erickson and Murphy offer a comprehensive, affordable, and contemporary introduction to anthropological theory. The third edition has been updated and fully revised throughout to closely parallel the presentation in the companion reader, making it easier to use both books in tandem. New original essays by contemporary theorists bring theories to life, and portraits of important theorists make it a handsome volume. Sources and suggested readings have been updated, and glossary definitions have been updated, streamlined, and standardized.",5,N/A
What Is Anthropology?,['Thomas Hylland Eriksen'],2004,['Social Science'],A new edition of the classic anthropology textbook which shows how anthropology is a revolutionary way of thinking about the human world,N/A,N/A
Cosmopolitanism,['Anthony Appiah'],2007-01-30,['Philosophy'],"Reviving the ancient philosophy of ""Cosmopolitanism,"" a school of thought that dates to the Cynics of the fourth century BCE, Appiah traces its influence through history to show how Western intellectuals and leaders have wildly exaggerated the power of difference--and neglected the power of one.",N/A,N/A
Human Evolution and Culture,"['Carol R. Ember', 'Melvin R. Ember', 'Peter N. Peregrine']",2009-11-30,['Social Science'],"This book presents the highlights of the popular Anthropology, 12th edition by the same author team. The size of the book (19 chapters) makes it useful for quarter courses, as well as for courses that encourage a lot of supplemental reading. This text provides students with a comprehensive and scientific introduction to the four fields of anthropology and helps students understand humans in all their variety and why such variety exists. This new edition places an increased emphasis on immigration, migration and globalization. The four sections of the text introduce students to anthropology, address the biological and cultural evolution of humans, introduce students to cultural variation, and show how anthropology can be applied beyond academia.",N/A,N/A
