title,authors,publishedDate,categories,description,averageRating,textSnippet
Emotion-focused Couples Therapy,"['Leslie S. Greenberg', 'Rhonda N. Goldman']",2008,['Psychology'],"In Emotion-Focused Couples Therapy: The Dynamics of Emotion, Love, and Power, authors Leslie S. Greenberg and Rhonda N. Goldman explore the foundations of emotionally focused therapy for couples. They expand its framework to focus more intently on the development of the self and the relationship system through the promotion of self-soothing and other-soothing; to deal with unmet needs both from the client's adulthood and childhood; and to work more explicitly with emotions, specifically fear, anxiety, shame, power, joy, and love. The authors discuss the affect regulation involved in three major motivational systems central to couples therapy - attachment, identity, and attraction and clarify emotions and motivations in the dominance dimension of couples' interactions.Written with practitioners and graduate students in mind, the authors use a rich variety of case material to demonstrate how working with emotions can facilitate change in couples and, by extension, in all situations where people may be in emotional conflict with others. Greenberg and Goldman provide the tools needed to identify specific emotions and show the reader how to work with them to resolve conflict and promote bonding in couples therapy.",N/A,N/A
Coping and Defensive Ego Functioning in Persons Seeking and Not Seeking Psychotherapy,['Paul B. Jacobsen'],1980,['Adjustment (Psychology)'],N/A,N/A,N/A
The Privacy of the Self,['M. Masud R. Khan'],1974,['Psychology'],N/A,N/A,N/A
The Therapeutic Self,['John Goodrich Watkins'],1978,['Psychology'],N/A,N/A,N/A
Jacob's Son,['Ben Field'],1971,"['Brooklyn (New York, N.Y.)']",N/A,N/A,N/A
Developmentally Based Psychotherapy,['Stanley I. Greenspan'],1997,['Medical'],"In Developmentally Based Psychotherapy, Dr. Greenspan enlarges both our understanding of human development and the therapeutic processes that promote emotional growth. Dr. Greenspan formulates practical therapeutic strategies based on our most recent discoveries of early presymbolic levels of adaptive and disturbed personality functioning, observations of the biological aspects of symptom and character formation, and emerging understanding of the phases of development throughout the course of life. Developmentally Based Psychotherapy formulates therapeutic processes that enable patients to build psychological capacities formerly thought to be beyond the reach of psychotherapy such as altering basic expectations, mood, and temperament; transforming impulses and behaviors into affects and mental representations; and forming new internalized object relationships, organizations of self, and capacities for self observation. In addition, Dr. Greenspan provides a new framework for research by defining developmentally based, clinically relevant categories of behavior and observable intervention strategies.",N/A,N/A
Independence in Old Age,['David S. Gordon'],1988,['Gerontology'],N/A,N/A,N/A
Beyond Individuality,['Clinton R. Meek'],1970,['Philosophy'],N/A,N/A,N/A
Living with Genetics,['Kirsten J. Broadfoot'],2008,['Medical'],"This book contends that the discourse of genetics is recombining our understanding of who we are and the state of our health by redefining what it means to be competent, knowledgeable, responsible and proactive in our professional, clinical and personal lives. It highlights the communicative practices engaged by participants and professionals in genetics clinics as they collectively recombine diverse forms of knowledge to produce new understandings of health and self.",N/A,N/A
"Moral Selves, Evil Selves",['Steven Hitlin'],2008-09-15,['Philosophy'],"People have strong moral beliefs about right and wrong, yet commonly act contrary to those beliefs. Most of us, at some time or another, have crossed a moral line and yet still view ourselves as moral and have a clean conscience. From intimate relationships to national politics, we define ourselves in large part by how we – and our friends, family, and members of our social groups – draw moral lines around our actions, thoughts, and intentions. While philosophers have weighed in on these issues for thousands of years, social scientists often underplay social life’s moral dimension. Moral Selves, Evil Selves highlights our individual sense of moral coherence and develops a theory of the development and maintenance of this sense in an ambiguous and complicated social world. By conceptualizing a social psychology of conscience, this book explains how we can properly include individual and societal notions of morality into understanding the self across time and situation.",N/A,N/A
Ego Psychology in Counseling,"['Paul T. King', 'Robert Neal']",1968,['Psychology'],N/A,N/A,N/A
"Race, Ethnicity and Self","['Elizabeth Pathy Salett', 'Diane R. Koslow']",1994,['Social Science'],"Educators, mental health professionals & social service providers will welcome this unique study of the impact of race, ethnicity & a sense of self on the development of individual identity in the U.S.'s increasingly multicultural society at the end of the 20th century. Beverly Tatum, Department of Psychology & Education at Mount Holyoke College states, ""...the discussion of racial/ethnic identity development is expanded beyond the parameters of Black & White to include several groups of color underrepresented in the psychology of literature. Researchers & practitioners alike will want to add this book to their library."" Theory & research is presented about African Americans, Asian Americans, Native Americans, Whites, Puerto Ricans & Vietnamese Amerasians. Paul Pedersen, Professor of Counselor Education at Syracuse University, comments, ""...the book provides a thoughtful & stimulating basis for classroom discussion in courses related to identity issues."" Sections of the book focus on Society & Self: A Theoretical Framework; Issues of Dominance in Identity Development; & Identity & Biraciality. Treatment approaches are suggested in several chapters. For information or orders contact the National Multicultural Institute, 300 Connecticut Ave. NW, Suite 438, Washington, DC 20008. (202) 483-0700 or FAX (202) 483-5233.",N/A,N/A
In Search of the Self,['Libuse Lukas Miller'],1961,['Self'],N/A,N/A,N/A
Identity and Difference,['Kathryn Woodward'],1997-05-05,['Language Arts & Disciplines'],"With Identity and Difference, Kath Woodward outlines the challenge presented by key debates on identity to central questions of gender, sexuality, embodiment, health, race and nation.",N/A,N/A
Sex Role and Self Concept,['Alexandra Botwinik Fand'],1955,['Femininity'],N/A,N/A,N/A
"Die Self-Komposita bei Thomas Carlyle, Matthew Arnold, und Gerard Manley Hopkins",['Hans-Werner Ludwig'],1963,['English language'],N/A,N/A,N/A
Everyday Life Philosophers,['Marianne Gullestad'],1996,['Philosophy'],"Autobiography in Norway. Eng. Universitetsforlaget, 1996. 346 s. ISBN 82-00-22605-0 Det er stigende interesse for å lese eller skrive selvbiografier. Forfatter-en, som er sosialantropolog, mener at det hverdagsmennesker ikke er mindre reflekterte enn vitenskapelige forskere, og det å skrive en selvbiografi er en måte å reflektere livets erfaringer. I dagens Norge godtas og feires kulturelle variasjoner, så vel som tradisjon og nasjonalisme. Det har skjedden verdiforandring, og forfatteren argumenterer overbevisende for at skriv- ing av selvbiografier er en måte å ta kulturell avstand på.",N/A,N/A
Cross-cultural Differences in Perspectives on the Self,"['Virginia Murphy-Berman', 'John J. Berman']",2003,['Political Science'],"Cross-Cultural Difference in Perspectives on the Self features the latest research in a dynamic area of inquiry and practice. Considered in these pages are cross-cultural differences in the idea of the person and in models of balancing obligations to the self, family, and community. Revisiting and questioning the concepts of self and self-worth, the authors investigate the extent to which factors traditionally associated with psychological effectiveness (intrinsic motivation; assuming personal responsibility for one's actions; and feeling in control, unique, hopeful, and optimistic) are culturally bound. Hazel Markus and Shinobu Kitayama consider cultural differences in models of psychological agency; Joan Miller critiques the meaning of the term agency, analyzing the extent to which many popular theories in psychology rest on rather narrow Western models of behavior and effective functioning; Steven Heine calls into question the presumed universality of some forms of cognitive processing; Sheena Iyengar and Sanford DeVoe apply a cross-cultural perspective to better understand intrinsic and extrinsic motivation and the value of choice; Kuo-shu Yang questions the universality of the pervasive and popular ""theory of self-actualization"" formulated by Abraham Maslow; and finally, Ype Poortinga reexamines not only the cultural boundaries of theory but also the very meaning of the concept of culture itself. Virginia Murphy-Berman is a visiting professor of psychology at Skidmore College. John J. Berman is a professor of psychology at Skidmore College and the editor of the Nebraska Symposium on Motivation, Volume 37: Cross-Cultural Perspectives (Nebraska 1990).",N/A,N/A
"The Self-concept, Ideal-self, and Concept of Mother and Father of Male Students who Seek Help for Achievement Problems",['Jerry Anthony Treppa'],1966,['Ego (Psychology)'],N/A,N/A,N/A
"Ego Functions in Schizophrenics, Neurotics, and Normals","['Leopold Bellak', 'Marvin Hurvich', 'Helen K. Gediman']",1973,['Medical'],N/A,N/A,N/A
Kierkegaard and the Self Before God,['Simon D. Podmore'],2011,['Philosophy'],"Simon D. Podmore claims that becoming a self before God is both a divine gift and an anxious obligation. Before we can know God, or ourselves, we must come to a moment of recognition. How this comes to be, as well as the terms of such acknowledgment, are worked out in Podmore's powerful new reading of Kierkegaard. As he gives full consideration to Kierkegaard's writings, Podmore explores themes such as despair, anxiety, melancholy, and spiritual trial, and how they are broken by the triumph of faith, forgiveness, and the love of God. He confronts the abyss between the self and the divine in order to understand how we can come to know ourselves in relation to a God who is apparently so wholly Other.",N/A,N/A
Using Knowledge of Self,['Judith Keller Shaffer'],1974,['Ego (Psychology)'],N/A,N/A,N/A
Emotional Rollercoaster,['Claudia Hammond'],2005,['Psychology'],"We cannot help but be fascinated by the emotions that we see in ourselves and others. This title explores the extraordinary feelings which make us human. It takes the reader through the full emotional spectrum with a chapter each on fear, sadness, anger,happiness, disgust, hate, jealousy, love, sympathy and guilt.",N/A,N/A
Japan in Analysis,['Ian Parker'],2008-06-17,['History'],"This book addresses three key questions: ""Why is there psychoanalysis in Japan?"", ""What do we learn about Japan from its own forms of analysis?"", and ""What do we learn about ourselves from Japan?"" The book is about the development of psychoanalysis and modern subjectivity in Japan. It shows how forms of individual selfhood amenable to therapeutic intervention emerged as Japanese culture has opened up to the West. It is also about how approaches to analysing the self have encountered Japan and how analysts tried to make sense of a culture that once seemed at odds with the aims of psychotherapy.",N/A,N/A
Early Adolescence and the Search for Self,"['Douglas Schave', 'Barbara Schave']",1989-06-23,['Family & Relationships'],"This study achieves a new perspective to this very creative and volatile time of life. The Schaves offer a better and more positive understanding of the developmental tasks of early adolescence and fully describes the states of mind, the struggles of self-differentiation and the coping styles used by this age group to protect against shame. In addition, they provide a systematic approach to treatment strategies, techniques and problem solving with adolescents and their families. This book is a trail-blazer on many grounds. . . . It makes a contribution to the literature on adolescence by offering an entirely new--and clinically highly relevant--explanation to a period of life when rapid changes in psychic organization can turn the tide either toward a wholesome development or toward serious derailments and psychopathology. Anna Ornstein The first book to focus specifically on early adolescence, this study achieves a new perspective to this very creative and volatile time of life. Drawing from their professional experience and their private practices, the authors provide a stimulating integration of self psychology, Piaget's cognitive developmental theory, and affect theory. They also elaborate on several important ideas presented in the revolutionary book, The Interpersonal World of the Infant by Daniel N. Stern. This book offers a better and more positive understanding of the developmental tasks of early adolescence. The authors consider the adolescent's search for self identity and self esteem, a function of cognitive growth as well as affect attunement and self-differentiation. The cognitive and emotional search for selfhood further results in the development of defense mechanisms. This book provides a completely different perspective for mental health professionals. It fully describes the volatile states of mind, the struggles of self-differentiation and the coping styles used by this age group to protect against shame. In addition, it provides a systematic approach to treatment strategies, techniques and problem solving with adolescents and their families. Mental health professionals as well as parents of early adolescents will find Early Adolescence and the Search for Self a thought provoking study. The reader is introduced to four main themes developed throughout this book: The primary of affects and affect attunement from infancy through early adolescence; the continued importance of parents in the development of self; The distinct states of mind experienced by early adolescents, and finally; Adolescence as the period of consolidation of cognitive thinking.",N/A,N/A
Self-parenting 12-step Workbook,"[""Patricia A. O'Gorman"", 'Philip Oliver-Diaz']",1990,['Family & Relationships'],N/A,N/A,N/A
"Existence, Experience, and Ethics",['Sultan Ali Shaida'],2000,['Philosophy'],"The Essays Study Different Dimensions Of The Modern Autonomous Individual Existence Such As The Pre-Selfconscious Self And The Mind S Insane Aspects. They Discuss Artistic, Especially Aesthetic, Experience, And Ethics And Moral Philosophy.",N/A,N/A
A Study of Characteristics of Well-adjusted and Poorly-adjusted Children,['Joan Dattner Gans'],1962,['Child development'],N/A,N/A,N/A
"Self, Role, and Status",['Krishna Gopal Agrawal'],1978,['Ego (Psychology)'],N/A,N/A,N/A
Culture and Self,['Mary Susan Thickstun'],1991,['Ethnopsychology'],N/A,N/A,N/A
"Support, Innovation, and Autonomy: Tavistock Clinic Golden Jubilee Papers","['Tavistock Clinic', 'Tavistock Institute of Human Relations']",1973,['Psychology'],N/A,N/A,N/A
Dimensions of Life,['Gail H. Henderson'],1985,['Family & Relationships'],N/A,N/A,N/A
The Self as Process,['Stanley Rosenthal'],1983,['Ego (Psychology)'],N/A,N/A,N/A
Hidden Paths,['Chiara Thumiger'],2007,['Performing Arts'],"Hidden paths analyses the representation of character in Greek tragedy, focusing on one of the most important and controversial theatre plays of all times the Bacchae. Euripides' last play has always been a favourite, enjoying an enormous success for centuries on and off the stage. This book argues that in the representation of characters in the play we can find a development in the view of self and representation of man. This development, which is also to be partly traced in the works of Sophocles and in earlier plays by Euripides, finds a fuller expression in the Bacchae and culminates in the catastrophe of ignorance and incommunicability which has Pentheus at its centre. The construction of character in the text and the view of self which it entails are explored through a meticulous analysis of keywords, while verbal usage, imagery and style are exposed as the very 'stuff' of characterisation. The book uncovers the 'hidden paths' along which human life is experienced in the play and through which human characterisation materializes from the fabric of the text.",N/A,N/A
Salvaging Self Esteem,['Mrs. Anne Tillery Renshaw'],1937,"['Psychology, Applied']",N/A,N/A,N/A
Midlife Mothers in Transition,['Elizabeth Irene Price'],1994,['Ego (Psychology)'],N/A,N/A,N/A
Personhood and Agency,"['Michael Jackson', 'Ivan Karp']",1990,['Africa'],N/A,N/A,N/A
Weaning and Human Development,['Gordon R. Forrer'],1969,['Family & Relationships'],N/A,N/A,N/A
Self and Family,['Jane Cary Peck'],1984,['Family & Relationships'],N/A,N/A,N/A
The Unmanifest Self,['Ligia Dantes'],1990,"['Body, Mind & Spirit']",Teaches a method of objective self-observation leading to the essential truth of who we are.,N/A,N/A
The Development of the Ego,['Stanley I. Greenspan'],1989,['Psychology'],"On the developmental stages of the ego, beginning in early infancy, from the perspectives of tasks and challenges, internal self and object representations, and ego mechanisms and functions. Annotation copyrighted by Book News, Inc., Portland, OR",N/A,N/A
You Yourself,['Anne Bryan McCall'],1936,['Conduct of life'],N/A,N/A,N/A
Weight Stages,[],2000-02,['Cooking'],"Trust Weight Watchers to help get you through life's stressful situations Every woman has experienced those times when gaining control over her weight can seem impossible. Fortunately, these stages--or diet danger zones--are avoidable. Now, Weight Watchers reveals the strategies that can help women of every age successfully navigate life's most treacherous weight-gain minefields. The experts at Weight Watchers address the bigger picture, providing easy techniques for losing or simply maintaining weight through some of life's most stressful stages, when women are more prone to weight gain. Included is information on: college years marriage pregnancy menopause relocation divorce quitting smoking Weight Watchers explores the universal issues that women grapple with each day and, more importantly, gives solutions for coping with them. There's even a bonus chapter, Secrets to Staying Slim at Any Stage of Life, that lays out practical eating and exercise plans to help guide you step-by-step through those trying times.",3,N/A
Childhood Identities,['Allison James'],1993,['Psychology'],"It explores the process of socialisation through parents' narratives about their children's experiences of illness at home and at school, raising questions about ideas of difference and disability as they relate to social identity and personhood during childhood.",N/A,N/A
Encounters with the Self,['Don E. Hamachek'],1992,['Medical'],This text addresses the issues involved with the development of self-concept and growth of self-esteem.,N/A,N/A
The Relational Self in Women,['Lisa Sherron Blank'],1988,['Interpersonal relations'],N/A,N/A,N/A
Treatment Of Alcoholism And Other Addictions,['Jerome D. Levin'],1987,['Medical'],"This comprehensive volume provides a solid understanding of the inner world of alcoholism, the dynamics of this disorder, and a range of therapeutic interventions to improve the effectiveness of psychotherapy in treating alcoholic patients. Levin's approach to the treatment of alcoholism serves as a model for the therapy of other addictions as well. He draws on material from across the sciences, along with the basic principles of psychoanalysis, focusing on the concepts of transference, countertransference, therapeutic alliance, resistance, and internalization and their application to the psychodynamic treatment of individuals involved in self-help programs such as Alcoholics Anonymous. The emphasis is basically on the self psychology developed by Heinz Kohut and his followers. This is a developmental view that considers alcoholism a disorder of self- a form of self-pathology, the essential characteristic being compulsiveness. The disorder is seen in terms of ego and self-deficits stemming from failure in internalization of the functions performed by the idealized self-object. A regression to, or a fixation at, pathological narcissism results. The addict attempts to self-medicate this deficit so as not to appear dependent on others. This accounts for the dependency conflicts that are so evident in alcoholics and other addicts. What must be internalized in not alcohol but the capacity to perform the functions of alcohol. This process of replacement is the thrust of the therapy. Alcoholism and substance abuse result in pervasive damage to the individual's physical, mental, and spiritual existence and have drastic consequences to their families and to society at large. This book is a major step toward meeting the critical need and demand for effective treatment. -- from Book Jacket.",N/A,N/A
Having Fun Being Yourself,['Jim Keelan'],1975,['Self-Help'],N/A,N/A,N/A
"Schizoid Phenomena, Object-relations and the Self",['Harry Guntrip'],1968,['Psychology'],N/A,N/A,N/A
The Negotiation of Personal Identity,['Meena Dhanda'],2008,['Philosophy'],"""In this book Meena Dhanda presents an account of personal identity as a complex of which 'moral identity' and 'practical identity' are the two most important elements - ""'moral identity' as one's sense of identity as a person as such"" and ""'practical identity' as one or more of the structured ways in which one expresses one's moral identity"". Taking as her main example the situation of India's Dalits, Dhanda argues that overall personal identity is to be understood as the outcome of an on-going process of negotiation above all between these two elements. Given the centrality of the roles played by different and often over-lapping conceptions of what constitutes identity not only in the world of theoretical debate, but also in that of political and personal practice, Dhanda's arguments in favour of seeing these matters in terms of negotiation rather than in those of simple and mutually un-comprehending conflict will be of very great interest to all concerned with the many problems of personal and inter-communal experience to-day."" Alan Montefiore, Emeritus Fellow of Balliol College, Oxford.",N/A,N/A
The Private Me,"['June Noble', 'William Noble']",1980,['Psychology'],N/A,N/A,N/A
In an African Direction,['Hendrikus Laan'],1999,['Africa'],N/A,N/A,N/A
The Development of Self in Later Life,['Linda M. Breytspraak'],1984,['Social Science'],N/A,N/A,N/A
"Good Days, Bad Days",['Kathy Charmaz'],1991,['Medical'],"Millions of American suffer chronic illness, but what is life really like when you are chronically ill? Drawing on skillfully conducted in-depth interviews, Kathy Charmaz takes a fresh look at the experiences of people with serious chronic illnesses such as cardiovascular disease, cancer, lupus, emphysema, multiple sclerosis, and arthritis.",N/A,N/A
Salvaging Self Esteem,['Mrs. Anne Tillery Renshaw'],1937,"['Psychology, Applied']",N/A,N/A,N/A
"Existence, Experience, and Ethics",['Sultan Ali Shaida'],2000,['Philosophy'],"The Essays Study Different Dimensions Of The Modern Autonomous Individual Existence Such As The Pre-Selfconscious Self And The Mind S Insane Aspects. They Discuss Artistic, Especially Aesthetic, Experience, And Ethics And Moral Philosophy.",N/A,N/A
Weight Stages,[],2000-02,['Cooking'],"Trust Weight Watchers to help get you through life's stressful situations Every woman has experienced those times when gaining control over her weight can seem impossible. Fortunately, these stages--or diet danger zones--are avoidable. Now, Weight Watchers reveals the strategies that can help women of every age successfully navigate life's most treacherous weight-gain minefields. The experts at Weight Watchers address the bigger picture, providing easy techniques for losing or simply maintaining weight through some of life's most stressful stages, when women are more prone to weight gain. Included is information on: college years marriage pregnancy menopause relocation divorce quitting smoking Weight Watchers explores the universal issues that women grapple with each day and, more importantly, gives solutions for coping with them. There's even a bonus chapter, Secrets to Staying Slim at Any Stage of Life, that lays out practical eating and exercise plans to help guide you step-by-step through those trying times.",3,N/A
Self-therapy Techniques for Personal Growth,['Muriel Schiffman'],1967,['Psychology'],N/A,N/A,N/A
"Support, Innovation, and Autonomy: Tavistock Clinic Golden Jubilee Papers","['Tavistock Clinic', 'Tavistock Institute of Human Relations']",1973,['Psychology'],N/A,N/A,N/A
"Ego Functions in Schizophrenics, Neurotics, and Normals","['Leopold Bellak', 'Marvin Hurvich', 'Helen K. Gediman']",1973,['Medical'],N/A,N/A,N/A
Self-parenting 12-step Workbook,"[""Patricia A. O'Gorman"", 'Philip Oliver-Diaz']",1990,['Family & Relationships'],N/A,N/A,N/A
Slings and Arrows,['Jerome David Levin'],1993,['Psychology'],"Levin examines what therapists can do to help the victims of narcissistic wounds to integrate, mourn, and heal them. He shows the nature of the injuries to each party and considers ways to minimize them, since treatment itself can seem an injury to both patient and therapist.",N/A,N/A
Cross-cultural Differences in Perspectives on the Self,"['Virginia Murphy-Berman', 'John J. Berman']",2003,['Political Science'],"Cross-Cultural Difference in Perspectives on the Self features the latest research in a dynamic area of inquiry and practice. Considered in these pages are cross-cultural differences in the idea of the person and in models of balancing obligations to the self, family, and community. Revisiting and questioning the concepts of self and self-worth, the authors investigate the extent to which factors traditionally associated with psychological effectiveness (intrinsic motivation; assuming personal responsibility for one's actions; and feeling in control, unique, hopeful, and optimistic) are culturally bound. Hazel Markus and Shinobu Kitayama consider cultural differences in models of psychological agency; Joan Miller critiques the meaning of the term agency, analyzing the extent to which many popular theories in psychology rest on rather narrow Western models of behavior and effective functioning; Steven Heine calls into question the presumed universality of some forms of cognitive processing; Sheena Iyengar and Sanford DeVoe apply a cross-cultural perspective to better understand intrinsic and extrinsic motivation and the value of choice; Kuo-shu Yang questions the universality of the pervasive and popular ""theory of self-actualization"" formulated by Abraham Maslow; and finally, Ype Poortinga reexamines not only the cultural boundaries of theory but also the very meaning of the concept of culture itself. Virginia Murphy-Berman is a visiting professor of psychology at Skidmore College. John J. Berman is a professor of psychology at Skidmore College and the editor of the Nebraska Symposium on Motivation, Volume 37: Cross-Cultural Perspectives (Nebraska 1990).",N/A,N/A
Building Self-esteem Through the Museum of I,['Linda R. Zack'],1995,['Education'],"Students explore, reveal, and celebrate themselves in 25 open-ended activities that encourage divergent thinking and creative expression. Created by a teacher and classroom-tested.",N/A,N/A
Lives in Motion,['Susan Orpett Long'],1999,['History'],N/A,N/A,N/A
"Self, Society, and Science","['Debi Prasad Chattopadhyaya', 'Ashoke Kumar Sen Gupta']",2005,['Philosophy and science'],"Self, Society And Science: Theoretical And Historical Perspectives Is One Of A Set Of Four Volumes Purported To Broach The Basic Themes Of The Subject, Consciousness, Science, Society Value And Yoga [Conssavy]. This Sub-Project Is A Part And Extension Of The Ongoing Project Of History Of Indian Science, Philosophy And Culture [Phispc]. Science Has Been Descrived Both As Abstract And Concrete. Mathematical Language, Constructive Orientation And The Invisible Universality Of Scientific Laws Make It Abstract. But When Its Dependence On Human Experience And Practice Is Recalled, Science Is Felt To Be Concrete And Close To Common Sense. Science Is Social In A Double Sense. No Individual In His Isolation Can Create Science. He Is Influenced By The Views Of Others, Predecessors And Contemporaries, And Scientific Truth-Claims Need To Be Attested At Least In Principle By All. Sociology Of Science Is A Valid Form Of Knowledge. Without Peer Endorsement And Acceptance No New Scientific Theory Is Recognized As Truly Scientific. Of Course The Validation Of Science Is A More Comprehensive Affair Than The Mere Sociological Approval Of It. In Science, Diverse Information About The World Are Sought To Be Systematized In Terms Of Laws. The Attempted Systematization Of Knowledge In Science Takes Alternative Forms. History And Philosophy Of Science Are Replete With The Examples Of These Alternatives. The Ptolemaic And Copernican Models In Astronomy, The Newtonian And Quantum Physics Are Among The Most Well-Known Examples Of This Point. Not Only Scientific Communities But Also Individual Scientists Author These Changing Alternative Models. Many Philosophically Inclined Scientists Maintain That The Ultimate Principle Of Scientific Systematization Is The Human Self, Psychological Or Presuppositional. The Self Enters The Domain Of Science Both In The Context Of Its Origination And Also In That Of Its Validation. The Self Has Been Explicated Behaviourally, Introspectively And Transcendentally. All These Interpretations Of The Self And Their Relation To The Society And Science Have Been Discussed In The Papers Of This Book. While Some Authors Have Highlighted Historical Perspectives, Others Paid Their Main Attention To The Theoretical Ones.",N/A,N/A
Ego Psychology and Mental Disorder,"['David Paul Ausubel', 'Daniel Kirk']",1977,['Psychology'],N/A,5,N/A
"Self. Six Lectures on Self, Delivered During Lent, 1877",['Frederick Arthur Cecil Lillingston'],1877,['Conduct of life'],N/A,N/A,N/A
The Don't Worry Philosophy,['Theodore Frelinghuysen Seward'],1894,['History'],N/A,N/A,N/A
Salvation from self,['John Benjamin Figgis'],1886,['Self'],N/A,N/A,N/A
The Science of Self,['David Wheaton'],1889,['Conduct of life'],N/A,N/A,N/A
Understanding the Self,['Richard Stevens'],1996-02-27,['Psychology'],Understanding the Self offers a stimulating analysis of the different aspects of personal being and the theoretical perspectives related to them. This book will be of interest to academics and students in psychology and social psychology.,N/A,N/A
The Clinical Psychology of Melanie Klein,['Otto Weininger'],1984,['Psychology'],N/A,N/A,N/A
Other Than Identity,['Juliet Steyn'],1997,['Art'],"We are witnessing a Europe in turmoil, tormented by the violence of ethnic and nationalist struggles which legitimate themselves in the name of identity. This anthology explores the assumptions of identity by disassembling old myths and fictions of unity in relation to the subject, politics and art. Other than identity offers the possibility of rethinking the concept and introducing instead notions of self and other, identity politics and aesthetics.",N/A,N/A
The Inner Sentinel,['Lawrence Pearsall Jacks'],1930,['Christianity and religious humanism'],N/A,N/A,N/A
Concepts of Person in Religion and Thought,"['Hans Gerhard Kippenberg', 'Y. Kuiper', 'Andy F. Sanders']",1990,['Philosophy'],N/A,N/A,N/A
The Psychology of the Emerging Self,"['Everett D. Erb', 'Douglas Hooker']",1967,['Action theory'],N/A,N/A,N/A
Community Service by First Offenders,['JoAnn Hanson-Stone'],1990,['Community-based corrections'],N/A,N/A,N/A
The Psychodynamic Image,['Jill Savege Scharff'],2007,['Psychology'],"The Psychodynamic Image is the first selection of John D. Sutherland's major papers. It provides an overview of the development of his thought on self and society and reveals the extent of his contribution to the field of mental health. Jill Savege Scharff introduces Sutherland's most important and influential essays. These reflect his range as a theoretician, moving easily from the intrapsychic to the interpersonal level, building bridges between points of view and integrating psychoanalytic and social theories. Sutherland's work calls for changes at the individual level through understanding conflicts and unconscious processes as aspects of parts of the self in interaction. He inspires respect and understanding of the self and its drive toward autonomy. These papers push the boundaries of psychoanalytic thinking and succeed in demonstrating the relevance of psychoanalysis to the wider society. They will be of great interest to psychoanalysts, psychotherapists, counsellors and social workers.",N/A,N/A
The Things of the World,['James A. Aho'],1998-10-30,['Education'],"What does it mean to be a social being in the ordinary life-world? This clear and compelling introduction to social phenomenology examines the experiential features of the basic things comprising our life-world, namely me, you, abstract others (enemies, communities, and associations), and attributes of the lived-body (emotions, pain, and pleasure). Each of these entities is phenomenologically described, with the aim of reducing reports of personal experiences and other primary documents to the presumed prototypical experience of the thing in question—its ideal essence. Another aim of this study is to sociologically account for how the various entities of the life-world have been accomplished, that is, how the prototypical experiences of the things in question have come to be. By showing the life-world to be our joint project rather than a fixed, unalterable coherency, this volume destabilizes our naive attitude towards the things of the world. Examples are drawn from the author's own research on issues such as violence, religion, health, and race; from classic and contemporary anthropological research; and from the works of some of the most innovative philosophers of the twentieth century. This study actually does phenomenology instead of merely arguing for its necessity and will appeal to both social scientists and philosophers.",N/A,N/A
The Developing Ego and the Emerging Self in Group Therapy,"['Dorothy Flapan', 'Gerd Fenchel']",1987,['Medical'],"To find more information about Rowman and Littlefield titles, please visit www.rowmanlittlefield.com.",N/A,N/A
Open-mindedness and Self-ideal Discrepancy as They Affect Attraction to a Helping Situation,['Lynne G. Tenbusch'],1967,['Self'],N/A,N/A,N/A
The Self in Social Psychology,"['Daniel M. Wegner', 'Robin R. Vallacher']",1980,['History'],"Current theories of the self in social psychology, such as self-perception theory, self-presentation theory, and self-awareness theory, are presented with a view toward showing their implications for many aspects of social life. ""A remarkably comprehensive treatment of a variety of topics whose empirical histories are concentrated within the past 15 years. ... The two editors have done a commendable job of extracting good prose from their authors."" --Contemporary Psychology.",N/A,N/A
Effectiveness in Education and Training,['Max Taylor'],1990,['Psychology'],N/A,N/A,N/A
Tricks of Time,['Mark Muldoon'],2006,['Philosophy'],"""Invites readers into discussions of time, self and meaning under the auspices of three thinkers: Henri Bergson, Maurice Merleau-Ponty and Paul Ricoeur. The work of each thinker is highlighted to show how each 'disrupts' 'clock time, ' drawing out and reclaiming aspects of our humanity neglected in mere chronology""--Provided by publisher.",N/A,N/A
Marriage and Family Living as Self-other Fulfillment,['Austin Larimore Porterfield'],1962,['Ego (Psychology)'],N/A,N/A,N/A
The Female Ego,['Susan Price'],1984,['Psychology'],N/A,N/A,N/A
"Melanie Klein: The ego and the good object, 1932-1960",['Jean-Michel Petot'],1990,['Attachment behavior'],N/A,N/A,N/A
The Day the Music Stopped,['Beverlee Zell-Tamis'],2001,['Philosophy'],N/A,N/A,N/A
Mind and Its Treatment,['Veikko Tähkä'],1993,['Psychology'],N/A,N/A,N/A
Stories of the 'real Self',['Alasdair S Donald'],1992,['Ego (Psychology)'],N/A,N/A,N/A
Beyond Self-esteem,['Thomas J. Cottle'],2003,['Education'],"In Beyond Self-Esteem, Thomas J. Cottle argues that America's preoccupation with notions of self-esteem and self-regard not only does not reflect the fundamental nature of the self, but leads to selfish behavior and an inability to devote one's self to friendships. The self, Cottle writes, is predicated on social relationships and, more specifically, on the affirmation each of us offers to the other, as well as the degree of responsibility we find ourselves willing to take for one another. It is Cottle's contention, reinforced by his theoretical positions and by the narrative accounts of children and adults alike, that affirmation of and the assumption of responsibility for other people remain the most ethical human actions.",N/A,N/A
