title,authors,publishedDate,categories,description,averageRating,textSnippet
First Floridians and Last Mastodons: The Page-Ladson Site in the Aucilla River,['S. David Webb'],2006-10-11,['Science'],"This book presents the multidisciplinary results of an extensive underwater excavation in north Florida. This yielded the most complete results of interactions between early Paleoindians and late Pleistocene megafauna, in a rich environmental context in eastern North America. The data provides fundamental insights into ""the Peopling of the Americas"" and ""The Extinction of the Megafauna"". An excellent color photo section expresses the uniqueness of this project.",N/A,N/A
The Fossil Evidence for Human Evolution,['Wilfrid Edward Le Gros Clark'],1964,['Fossil hominids'],N/A,N/A,N/A
The Illustrated Encyclopedia of Dinosaurs,"['David Norman', 'John Sibbick']",1985,['Dinosaurs'],"A detailed examination of the world of dinosaurs, their appearance, behavior, and families, describing current theories about their extinction and explaining how paleontologists study their fossilized remains.",N/A,N/A
Mesozoic Art,"['Steve White', 'Darren Naish']",2022-11-22,['Art'],Showcases the work of 20 leading paleoartists who expertly bring these extinct animals to life in exquisite detail.,N/A,N/A
Piltdown Man,['Miles Russell'],2003,['Biography & Autobiography'],"The human and animal remains discovered almost 100 years ago at Piltdown, near Lewes in Sussex were at the time hailed as the ""missing link"" between ape and man. It was not until 1953 that modern analysis conclusively revealed an ingenious hoax. The perpetrator was almost certainly the antiquarian excavator Charles Dawson who, as Miles Russell shows, was responsible for 16 other archaeological forgeries during his lifetime.",N/A,N/A
De Re Metallica,['Georg Agricola'],1950,['Literary Collections'],"One of the most important scientific classics, and first to offer detailed technical drawings illustrating mining techniques, field research, and the earliest scientific methods. Translated by Herbert Hoover. 289 woodcuts.",N/A,N/A
Men and Dinosaurs,['Edwin Harris Colbert'],1968,['Dinosaurs'],A survey of the noted paleontologists who have uncovered and studied dinosaur fossils including information on their findings.,N/A,N/A
Report of the Geological Survey of Ohio...,['Geological Survey of Ohio'],1888,['Botany'],"Atlases accompany v. 1, pt. 1; v. 2; and v. 5-7.",N/A,N/A
The Testimony of the Rocks,['Hugh Miller'],1874,['Bible and evolution'],N/A,N/A,N/A
Biotic Response to Global Change,['S. Culver'],1998-01-01,[],"The nature, extent and rate of environmental change is central to understanding earth processes, in particular the evolution of the biosphere. The fossil record provides an enormous amount of data on how living organisms have responded to changing conditions, and can give us important information on the likely effects of events such as global warming.",N/A,N/A
A Synopsis of the Classification of the British Palaeozoic Rocks,['Adam Sedgwick'],1855,[],N/A,N/A,N/A
Atlas of Life on Earth,[],2001,"['Animals, Fossil']",N/A,N/A,N/A
