title,authors,publishedDate,categories,description,averageRating,textSnippet
More and Different,['Philip W. Anderson'],2011,['Science'],"I. Personal reminiscences. Introduction. ""BCS"" and me. A mile of dirty lead wire: a fable for the scientifically literate. Scientific and personal reminiscences of Ryogo Kubo -- II. History. Introduction. Physics at Bell Labs, 1949-1984: young Turks and younger Turks. It's not over till the fat lady sings. Reflections on twentieth century physics: historical overview of the 20t century in Physics. 21st century Physics. Y. Nambu and broken symmetry. Nevill Mott, John Slater, and the ""magnetic state"": winning the prize and losing the PR battle -- III. Philosophy and sociology. Introduction. Emergence vs. reductionism. Is the theory of everything the theory of anything? Is measurement itself an emergent property? Good news and bad news. The future lies ahead. Could modern America have invented wave mechanics?. Loose ends and Gordian knots of the string cult. Imaginary friend, who art in heaven -- IV. Science tactics and strategy. Introduction. Solid state experimentalists: theory should be on tap, not on top. Shadows of doubt. The Reverend Thomas Bayes, needles in haystacks, and the fifth force. Emerging physics. On the nature of physical laws. On the ""unreasonable efficacy of mathematics""--A proposition by Wigner. When scientists go astray. Further investigations -- V. Genius. Introduction. What mad pursuit. Complexities of Feynman coffee-table complexities. Search for polymath's elementary particles. Giant who started the silicon age. The quiet man of physics. A theoretical physicist. Some thoughtful words (not mine) on research strategy for theorists -- VI. Science wars. Introduction. They think it's all over. Science: a 'dappled world' or a 'seamless web'? Reply to Cartwright. Postmodernism, politics and religion -- VII. Politics and science. Introduction. Politics and science. The case against Star Wars. A dialogue about Star Wars. No facts, just the right answers -- VIII. Futurology. Introduction. Futurology. Dizzy with future Schlock. Einstein and the p-branes. Forecaster fails to detect any clouds -- IX. Complexity. Introduction. Physics: the opening to complexity. Is complexity physics? Is it science? What is it? Complexity II: the Santa Fe Institute. Whole truths false in part -- X. Popularization attempts. Introduction. Who or what is RVB? More on RVB. Brainwashed by Feynman? Just exactly what do you do, Dr. Anderson? What is a condensed matter theorist? Global economy II: or, how do you follow a great act?",1,N/A
Lectures in Theoretical Physics,[],1969,['Nuclear physics'],N/A,N/A,N/A
Physico-Mechanical Experiments On Various Subjects,['Francis Hauksbee'],1719,['Physics'],N/A,N/A,N/A
Micrographia,['Robert Hooke'],1665,['Hair'],"At one time, Hooke was a research assistant to Robert Boyle. He is believed to be one of the greatest inventive geniuses of all time and constructed one of the most famous of the early compound microscopes.",N/A,N/A
The Tao of Physics,['Fritjof Capra'],1975,['Mysticism'],N/A,N/A,N/A
Six Easy Pieces,['Richard P. Feynman'],1995,['Science'],"Designed for non-scientists, ""Six Easy Pieces"" is an unparalleled introduction to the world of physics by one of the greatest teachers of all time.",N/A,N/A
Physics for Scientists and Engineers,"['Paul M. Fishbane', 'Stephen Gasiorowicz', 'Stephen T. Thornton']",1996,['Science'],"Appropriate for any introductory calculus-based physics course. Fishbane/Gasiorowicz/Thornton is a comprehensive introduction to calculus- based physics. The most successful first-edition physics text of the last decade, it is the only book written specifically to address the main issue in this course namely, balancing the needs and wants of the students with those of the instructor. The authors, experienced researchers and teachers, represent both theoretical and experimental physicists. This text presents balance between theory and applications, between concepts and problem-solving, between mathematics and physics, and finally, between technology and traditional pedagogical methods. Appropriate for both scientists and engineers with increased applications for engineering students.",N/A,N/A
The Cosmic Onion,['F. E. Close'],1986,['Science'],"This updated, expanded edition of the classic Physics Vade Mecum is a compact, comprehensive storehouse of the most useful information, formulas, numerical data, definitions, and references, designed for easy access with minimal searching. Saves you time and effort in solving a wide range of scientific and technical problems. A complete listing of physics data centers is included. The index has more than doubled in size from the first edition for even more efficient use. The perfect quick-reference tool. A Library of Science selection.",N/A,N/A
Star Maps,['Nick Kanas'],2007-10-05,['Science'],"The beauty and awe generated by the celestial void captures our imagination and delights our aesthetic sense. Antiquarian map societies are prospering, and celestial maps are now viewed as a specialty of map collecting. This book traces the history of celestial cartography and relates this history to the changing ideas of man’s place in the universe and to advances in map-making. Photographs from actual antiquarian celestial atlases and prints, many previously unpublished, enrich the text. The book describes the development and relationships between different sky maps and atlases as well as demonstrating contemporary cosmological ideas, constellation representations, and cartographic advances.",N/A,N/A
How Physics Makes Us Free,['Jenann Ismael'],2016,['Philosophy'],"In 1687 Isaac Newton ushered in a new scientific era in which laws of nature could be used to predict the movements of matter with almost perfect precision. Newton's physics also posed a profound challenge to our self-understanding, however, for the very same laws that keep airplanes in the air and rivers flowing downhill tell us that it is in principle possible to predict what each of us will do every second of our entire lives, given the early conditions of the universe. Can it really be that even while you toss and turn late at night in the throes of an important decision and it seems like the scales of fate hang in the balance, that your decision is a foregone conclusion? Can it really be that everything you have done and everything you ever will do is determined by facts that were in place long before you were born? This problem is one of the staples of philosophical discussion. It is discussed by everyone from freshman in their first philosophy class, to theoretical physicists in bars after conferences. And yet there is no topic that remains more unsettling, and less well understood. If you want to get behind the facade, past the bare statement of determinism, and really try to understand what physics is telling us in its own terms, read this book. The problem of free will raises all kinds of questions. What does it mean to make a decision, and what does it mean to say that our actions are determined? What are laws of nature? What are causes? What sorts of things are we, when viewed through the lenses of physics, and how do we fit into the natural order? Ismael provides a deeply informed account of what physics tells us about ourselves. The result is a vision that is abstract, alien, illuminating, and-Ismael argues-affirmative of most of what we all believe about our own freedom. Written in a jargon-free style, How Physics Makes Us Free provides an accessible and innovative take on a central question of human existence. """,N/A,N/A
"Mind, Matter and Quantum Mechanics",['Henry P. Stapp'],2004,"['Body, Mind & Spirit']","""Scientists other than quantum physicists often fail to comprehend the enormity of the conceptual change wrought by quantum theory in our basic conception of the nature of matter,"" writes Henry Stapp. Stapp is a leading quantum physicist who has given particularly careful thought to the implications of the theory that lies at the heart of modern physics. In this book, which contains several of his key papers as well as new material, he focuses on the problem of consciousness and explains how quantum mechanics allows causally effective conscious thought to be combined in a natural way with the physical brain made of neurons and atoms. The book is divided into four sections. The first consists of an extended introduction. Key foundational and somewhat more technical papers are included in the second part, together with a clear exposition of the ""orthodox"" interpretation of quantum mechanics. The third part addresses, in a non-technical fashion, the implications of the theory for some of the most profound questions that mankind has contemplated: How does the world come to be just what it is and not something else? How should humans view themselves in a quantum universe? What will be the impact on society of the revised scientific image of the nature of man? The final part contains a mathematical appendix for the specialist and a glossary of important terms and ideas for the interested layman. This third edition has been significantly expanded with two new chapters covering the author's most recent work.",5,N/A
The Invisible Universe,['Gerrit Verschuur'],2015-01-23,['Science'],"Hidden from human view, accessible only to sensitive receivers attached to huge radio telescopes, the invisible universe beyond our senses continues to fascinate and intrigue our imaginations. Closer to home, in the Milky Way galaxy, radio astronomers listen patiently to the ticking of pulsars that tell of star death and states of matter of awesome densities. All of this happens out there in the universe hidden from our eyes, even when aided by the Hubble Space Telescope. This is the story of radio astronomy, of how radio waves are generated by stars, supernova, quasars, colliding galaxies and by the very beginnings of the universe itself. The author discusses what radio astronomers are doing in the New Mexico desert, in a remote valley in Puerto Rico, and in the green Pocahontas Valley in West Virginia, as well as dozens of other remote sites around the world. With each of these observatories, the scientists collect and analyze their data, ""listening"" to the radio signals from space in order to learn what, or perhaps who, is out there as well. The author specifically highlights enormous changes that have occurred in the field over the past 50 years, including the political reality of radio astronomy and what that could mean for the future.",N/A,N/A
Quantum Electrodynamics,"['Walter Greiner', 'Joachim Reinhardt']",2003,['Computers'],"Since the need for a third edition of this book has arisen, we have endeavoured to improve and extend it in several ways. At many places small changes were made, misprints have been corrected, and references have been added. In Chap. 5 new theoretical and experimental results on the Lamb shift in heavy atoms and on the anomalous magnetic moment of the muon are reported. We have also added a number of new topics in Chaps. 3, 5, and 7 in the form of examples and exercises. Example 3. 19 contains a detailed treatment of electron-positron pair production in the collision of a high-energy photon with a laser beam. This is supplemented by Exercise 3. 20 where a closed solution of the Dirac equation in the field of a plane wave is derived. Furthermore, Example 5. 4 on the running coupling constant in QED and Example 7. 6 on the supercritial point charge prob lem have been added. Finally, Example 7. 8 treats the birefringence of the QED vacuum in a strong magnetic field. We thank all colleagues and readers who have informed us about misprints in the book and are grateful to the team at Springer-Verlag for expertly handling the preparation of this new edition. Frankfurt am Main, Walter Greiner August 2002 Joachim Reinhardt Preface to the Second Edition The need for a second edition of our text on Quantum Electrodynamics has given us the opportunity to implement some corrections and amendments.",N/A,N/A
Physics and Fractal Structures,['Jean-Francois Gouyet'],1996-05-29,['Science'],"The structures of physics, in general, are studied by using simplified geometry on objects that are actually irregular and highly complex. The complex morphology and dynamics of many phenomena are lost when this is done. Benoît B. Mandelbrot, author of the preface, has spent 20 years studying the phenomena required to model these structures in all their dimensions. These structures are called fractals, and are characterized by their invariance of scale: each figure is composed of figures which are virtually identical and which are in turn composed of virtually identical figures, and so on indefinitely. Fractals are the result of 70 years of research in many fields; what they reveal has pertinence to physics of materials, mechanics of fluids, functional anatomy, plant morphology, geomorphology, astrophysics, and other disciplines. This book highlights the structures of fractals in related disciplines: turbulence, chaos, fracture, percolation, diffusion fronts, aggregation, phase transitions, particle trajectories. The author describes in detail the dynamic aspects of transport phenomena in the field of fractals. Intended for students of physics and chemistry in their second or third year, this book is also addressed to researchers and engineers interested in the trends of contemporary physics as they relate to real applications. An extensive bibliography directs the reader to additional material on specific topics.",N/A,N/A
Makers of Science,['Ivor Blashka Hart'],1930,['Astronomy'],N/A,N/A,N/A
The Pleasure of Finding Things Out,['Richard Phillips Feynman'],2007,['Physics'],"'The reason why people such as Feynman 'do' science is simply because it is there - the thrill of finding out how the world works' John Gribbin This collection of the best short works of rule-breaking genius Richard Feynman shows his passion for knowledge and sense of fun at their most infectious. The revealing and inspiring pieces here span a lifetime of enthusiasm for discovering what makes the world tick - including uproarious tales of early student experiments; safecracking and outwitting US censors during the Second World War; his first lecture as a graduate student (to an audience including Albert Einstein); and the memories of the father who delighted in showing him the world and sparked his insatiable curiosity. 'Feynman at his idiosyncratic, brilliant best' John Horgan 'The authentic voice of Feynman, always playing with ideas but always series about the things that mattered to him' Freeman Dyson 'One of the greatest minds of the twentieth century . . . this new gathering of Feynman pieces is as illuminating and pleasurable as the scientist himself' Sunday Herald 'A sparking collection' Wall Street Journal",N/A,N/A
Einstein,['Andrew Robinson'],2005,['Biography & Autobiography'],N/A,N/A,N/A
Computational Methods for Fluid Dynamics,"['Joel H. Ferziger', 'Milovan Peric']",2012-12-06,['Mathematics'],"In its 3rd revised and extended edition the book offers an overview of the techniques used to solve problems in fluid mechanics on computers and describes in detail those most often used in practice. Included are advanced methods in computational fluid dynamics, like direct and large-eddy simulation of turbulence, multigrid methods, parallel computing, moving grids, structured, block-structured and unstructured boundary-fitted grids, free surface flows. The 3rd edition contains a new section dealing with grid quality and an extended description of discretization methods. The book shows common roots and basic principles for many different methods. The book also contains a great deal of practical advice for code developers and users; it is designed to be equally useful to beginners and experts.The issues of numerical accuracy, estimation and reduction of numerical errors are dealt with in detail, with many examples.",N/A,N/A
The Transition to Chaos,['Linda Reichl'],2014-01-15,[],N/A,N/A,N/A
A Dictionary of Physics,"['Richard Rennie', 'Jonathan Law']",2019,['Mathematics'],"Fully revised, with many new entries and biographies of key scientists, this work covers all the commonly encountered terms and concepts in physics, as well as key terms from maths, astrophysics and physical chemistry. It sees expansion to the areas of cosmology, astrophysics, condensed matter, quantum technology, and nanotechnology, with 125 new entries including, Deep Underground Neutrino Experiment, kilonova, leptoquark, and muscovium.",N/A,N/A
Calculations for A-level Physics,"['T. L. Lowe', 'J. F. Rounce']",1997,['Mathematics'],"Containing over 1000 questions and many worked examples, this A-Level Physics book also has questions from past examinations, including those of summer 1996. The book has been updated for the revised syllabuses.",N/A,N/A
Biographical Encyclopedia of Astronomers,"['Virginia Trimble', 'Thomas R. Williams', 'Katherine Bracher', 'Richard Jarrell', 'Jordan D. Marché', 'F. Jamil Ragep']",2009-02-13,['Science'],"The Biographical Encyclopedia of Astronomers is a unique and valuable resource for historians and astronomers alike. The two volumes include approximately 1550 biographical sketches on astronomers from antiquity to modern times. It is the collective work of about 400 authors edited by an editorial board of 9 historians and astronomers, and provides additional details on the nature of an entry and some summary statistics on the content of entries. This new reference provides biographical information on astronomers and cosmologists by utilizing contemporary historical scholarship. Individual entries vary from 100 to 1500 words, including the likes of the superluminaries such as Newton and Einstein, as well as lesser-known astronomers like Galileo’s acolyte, Mario Guiducci. A comprehensive contributor index helps researchers to identify the authors of important scientific topics and treatises.",N/A,N/A
Great Design,['Robert Kemp Adair'],N/A,['Field theory (Physics)'],N/A,N/A,N/A
Astronomy and General Physics Considered with Reference to Natural Theology,['William Whewell'],1841,['Astronomy'],N/A,N/A,N/A
Quantum Mechanics,"['Professor at the Institute of Theoretical Physics Walter Greiner', 'D a Bromley']",1997-05-01,[],"Supplementing ""Quantum Mechanics. An Introduction"" and ""Quantum Mechanics. Symmetries,"" this book covers an important additional course on quantum mechanics, including an introduction to quantum statistics, the structure of atoms and molecules, and the Schrodinger wave equation. 72 fully worked examples and problems consolidate the material.",N/A,N/A
Physical Properties of Polymers Handbook,['James F. Mark'],1996-03-19,['Science'],"Market: Polymer and chemical engineers, material scientists, polymer and chemical physicists, rheologists, chemists, and theorists. The Physical Properties of Polymers Handbook is a wide-ranging compilation of current information presented in text, tables, and graphic formats. Each chapter focuses on a specific topic, providing a concise summary and numerous references to original sources in the literature. While zeroing in on the most relevant areas of coverage, the book incorporates a number of crucial topics never before covered in this type of reference--including theoretical studies of special interest to computational scientists. Also available as CD-ROM",N/A,N/A
Principles of Physics,"['Raymond A. Serway', 'John W. Jewett']",2002,['Science'],"This third edition contains many new pedagogical features-most notably, a contextual approach to enhance motivation, an increased emphasis on avoiding misconceptions through the inclusion of Pitfall Preventions, and a problem-solving strategy that uses a modeling approach.",N/A,N/A
Physics and Philosophy,['Werner Heisenberg'],1958,['Philosophy'],"The seminal work by one of the most important thinkers of the twentieth century, Physics and Philosophy is Werner Heisenberg's concise and accessible narrative of the revolution in modern physics, in which he played a towering role. The outgrowth of a celebrated lecture series, this book remains as relevant, provocative, and fascinating as when it was first published in 1958. A brilliant scientist whose ideas altered our perception of the universe, Heisenberg is considered the father of quantum physics; he is most famous for the Uncertainty Principle, which states that quantum particles do not occupy a fixed, measurable position. His contributions remain a cornerstone of contemporary physics theory and application.",N/A,N/A
The New Cosmos,"['Albrecht Unsöld', 'Bodo Baschek']",2014-03-12,['Science'],"Astronomy, astrophysics and space research have witnessed an explosive development over the last few decades. The new observational potential offered by space stations and the availability of powerful and highly specialized computers have revealed novel aspects of the fascinating realm of galaxies, quasars, stars and planets. The present completely revised 5th edition of The New Cosmos provides ample evidence of these dramatic developments. In a concise presentation, which assumes only a modest prior knowledge of mathematics and physics, the book gives a coherent introduction to the entire field of astronomy and astrophysics. At the same time it takes into account the art of observation and the fundamental ideas behind their interpretation. Like its predecessors, this edition of The New Cosmos will provide new insight and enjoyment not only to students and researchers in the fields of astronomy, physics and earth sciences, but also to a wide range of interested amateurs.",N/A,N/A
Fearful Symmetry,['A. Zee'],1986,['Science'],"Fearful Symmetry brings the incredible discoveries of contemporary physics within everyone's grasp. A. Zee, a distinguished physicist and skillful expositor, tells the exciting story of how today's theoretical physicists are following Einstein in their search for the beauty and simplicity of Nature. Animated by a sense of reverence and whimsy, the book describes the majestic sweep and accomplishments of twentieth-century physics. In the end, we stand in awe before the grand vision of modern physics--one of the greatest chapters in the intellectual history of humankind.",N/A,N/A
The New Physics and Its Evolution,['Lucien Poincaré'],1908,['Physics'],N/A,N/A,N/A
The Principle of Relativity,"['Hendrik Antoon Lorentz', 'Albert Einstein', 'Hermann Minkowski', 'Hermann Weyl']",1952,['Science'],"Here are the 11 papers that forged the general and special theories of relativity: seven papers by Einstein, plus two papers by Lorentz and one each by Minkowski and Weyl. ""A thrill to read again the original papers by these giants."" — School Science and Mathematics. 1923 edition.",N/A,N/A
Popular Lectures and Addresses,['William Thomson Baron Kelvin'],1891,['Geology'],N/A,N/A,N/A
The Nature of the Physical World,['Sir Arthur Stanley Eddington'],1948,['Philosophy'],N/A,N/A,N/A
Intermediate Physics for Medicine and Biology,"['Russell K. Hobbie', 'Bradley J Roth']",2007-03-12,['Science'],"This text bridges the gap between introductory physics and its application to the life sciences. It is intended for advanced undergraduates and beginning graduate students. The Fourth Edition is updated to include new findings, discussion of stochastic processes and expanded coverage of anatomy and biology. The text includes many problems to test the student's understanding, and chapters include useful bibliographies for further reading. Its minimal prerequisites and wide coverage make it ideal for self-study. The fourth edition is updated throughout to reflect new developments.",N/A,N/A
Heisenberg in the Atomic Age,['Cathryn Carson'],2010-01-11,['Biography & Autobiography'],"The end of the Second World War opened a new era for science in public life. Heisenberg in the Atomic Age explores the transformations of science's public presence in the postwar Federal Republic of Germany. It shows how Heisenberg's philosophical commentaries, circulating in the mass media, secured his role as science's public philosopher, and it reflects on his policy engagements and public political stands, which helped redefine the relationship between science and the state. With deep archival grounding, the book tracks Heisenberg's interactions with intellectuals from Heidegger to Habermas and political leaders from Adenauer to Brandt. It also traces his evolving statements about his wartime research on nuclear fission for the National Socialist regime. Working between the history of science and German history, the book's central theme is the place of scientific rationality in public life - after the atomic bomb, in the wake of the Third Reich.",N/A,N/A
The Oxford Guide to the History of Physics and Astronomy,['J. L. Heilbron'],2005-06-03,['Science'],"""The entries follow an elaborate organizational plan, which amounts to a new classification of knowledge, its institutional settings, and its applications. This plan is reprinted in the opening pages of the Guide."" ""Thoroughly cross-referenced, and accented with attractive black and white artwork, no other source is as systematic and authoritative or as informative and inviting in its coverage of physics, astronomy and planetary science.""--BOOK JACKET.",N/A,N/A
"Wizards, Aliens, and Starships",['Charles L. Adler'],2014-02-02,['Literary Criticism'],"Explaining the science behind science fiction and fantasy—from the probable to the impossible From teleportation and space elevators to alien contact and interstellar travel, science fiction and fantasy writers have come up with some brilliant and innovative ideas. Yet how plausible are these ideas--for instance, could Mr. Weasley's flying car in the Harry Potter books really exist? Which concepts might actually happen, and which ones wouldn’t work at all? Wizards, Aliens, and Starships delves into the most extraordinary details in science fiction and fantasy--such as time warps, shape changing, rocket launches, and illumination by floating candle--and shows readers the physics and math behind the phenomena. With simple mathematical models, and in most cases using no more than high school algebra, Charles Adler ranges across a plethora of remarkable imaginings, from the works of Ursula K. Le Guin to Star Trek and Avatar, to explore what might become reality. Adler explains why fantasy in the Harry Potter and Dresden Files novels cannot adhere strictly to scientific laws, and when magic might make scientific sense in the muggle world. He examines space travel and wonders why it isn’t cheaper and more common today. Adler also discusses exoplanets and how the search for alien life has shifted from radio communications to space-based telescopes. He concludes by investigating the future survival of humanity and other intelligent races. Throughout, he cites an abundance of science fiction and fantasy authors, and includes concise descriptions of stories as well as an appendix on Newton's laws of motion. Wizards, Aliens, and Starships will speak to anyone wanting to know about the correct--and incorrect--science of science fiction and fantasy.",N/A,N/A
The Mechanical Universe,"['Steven C. Frautschi', 'Richard P. Olenick', 'Tom M. Apostol', 'David L. Goodstein']",2007,['Science'],This innovative physics textbook develops classical mechanics from a historical perspective while introducing new concepts.,N/A,N/A
An Einstein Encyclopedia,"['Alice Calaprice', 'Daniel Kennefick', 'Robert Schulmann']",2021-05,['Physicists'],N/A,N/A,N/A
The Quantum Beat,['F. G. Major'],2008-11-01,['Science'],"This edition retains the essentially didactic approach to the treatment of the development of atomic clocks in the first edition, but brings up to date the extraordinary developments in recent years, culminating in clocks based on quantum resonance at optical frequency in individual ions confined in miniature electromagnetic traps.",N/A,N/A
Quantum Physics for Poets,['Leon M. Lederman'],2011-09-27,['Science'],"In this lucid, informative book, designed for the curious, a Nobel Prize laureate and a theoretical physicist make the seemingly daunting subject of quantum physics accessible, appealing, and exciting.",N/A,N/A
Six Easy Pieces,"['Richard Phillips Feynman', 'Robert B. Leighton', 'Matthew Linzee Sands']",1995,['Physics'],"In these six chapters, Feynman introduces the general reader to the following topics: atoms, basic physics, the relationship of physics to other topics, energy, gravitation, and quantum force. With his inimitable wit, Feynman presents each discussion without equations or technical jargon.",N/A,N/A
Popular Scientific Lectures,['Ernst Mach'],1910,['Physics'],N/A,N/A,N/A
Conceptual Physics,[],2006,['Physics'],N/A,N/A,N/A
Science Since 1500,['Humphrey Thomas Pledge'],1940,['Biology'],N/A,N/A,N/A
Critical Mass,['Philip Ball'],2004,['Philosophy'],"""In searching for answers, the science writer Philip Ball argues that we can enlist help from a seemingly unlikely source: physics. The first person to think this way was the seventeenth-century English philosopher Thomas Hobbes. His approach, described in Leviathan, was based not on utopian wishful thinking, but rather on Galileo's mechanics; it was an attempt to construct a moral and political theory from scientific first principles. Although his solution - absolute monarchy - is unappealing today, Hobbes sparked a new way of thinking about human behavior in looking for the ""scientific"" rules of society. Adam Smith, Immanuel Kant, Auguste Comte, and John Stuart Mill pursued this same idea from different political perspectives.""--BOOK JACKET.",N/A,N/A
Essential Relativity,['W. Rindler'],1977-05-05,['Science'],"Relativistic cosmology has in recent years become one of the most exciting and active branches of current research. In conference after conference the view is expressed that cosmology today is where particle physics was forty years ago, with major discoveries just waiting to happen. Also gravitational wave detectors, presently under construction or in the testing phase, promise to open up an entirely novel field of physics. The book's basic purpose is to make relativity come alive conceptually. Hence the emphasis on the foundations and the logical subtleties rather than on the mathematics or the detailed experiments per se.",5,N/A
Niels Bohr,['J. L. Heilbron'],2020,['Biography & Autobiography'],Covers the life and work of the pioneer of the quantum theory of the atom who ranks with Einstein in importance for the development of modern physics,N/A,N/A
Principles of Lasers,['Orazio Svelto'],1999-04-15,['Science'],"This third edition, motivated by the numerous and significant developments in the laser field since the publication of the second edition in 1982, is a substantially revised version of the previous edition. The basic philosophy has, however, remained the same, namely, to provide a broad and unified descrip tion of laser behavior at the simplest level that is compatible with a correct physical understanding. The basic organization of the book has also remained the same. The book is therefore aimed at both classroom teaching and self-study by students in electrical engineering, physics, and chemistry who have an interest in understanding the principles of laser operation. The major additions to this edition are the following: 1. New sections dealing with laser types, in particular x-ray lasers and new solid-state lasers, including alexandrite devices, and a greatly extended description of semiconductor lasers. 2. A more extended treatment of laser mode-locking, including new sections on cavity dumping and pulse compression. 3. A more extended and greatly simplified description of the coherence and statistical properties of laser light as opposed to those of conven tional light. 4. A greatly extended discussion of the physics of gas discharges. Other important additions include a discussion of some topics from conven tional optics (e.g., ray matrix methods, Fabry-Perot interferometers, and multilayer dielectric mirrors), Gaussian beam propagation (e.g., the ABeD law), and the theory of relaxation oscillations and active mode-locking.",N/A,N/A
"Fundamentals of Physics Without Softlock CD-Physics, 2.0","['David Halliday', 'Robert Resnick', 'Jearl Walker']",1997-12-01,['Science'],N/A,N/A,N/A
Scientific Unit Conversion,"['Francois Cardarelli', 'M. J. Shields']",1999-10-01,[],N/A,N/A,N/A
Feynman's Tips on Physics,"['Richard P. Feynman', 'Michael A. Gottlieb', 'Ralph Leighton']",2013-01-29,['Science'],"When Richard Feynman gave the two-year course on physics that would become the famous ""Feynman Lectures on Physics,"" four lectures were left out of the published set. Also included in this collection is an essay by Matthew Sands, who discusses the origins of the collection and the lectures themselves.",N/A,N/A
An Introduction to Lightning,['Vernon Cooray'],2016-09-10,['Science'],"This book about lightning summarizes the essence of physics and effects of lightning in a non-technical manner and provides an up-to-date description of the phenomenon of lightning in simple language. Starting with the myths related to lightning, the reader is introduced to the mechanism of lightning flashes and their interactions with humans, human-made systems and Earth’s environment. Most of the available books on lightning are written for the experts in the field and there is a need for a book that introduces the undergraduate and beginning post graduate students to the subject of lightning and prepares them for more advanced books meant for the experts. This introductory book, which is based on a series of lectures given to undergraduate and postgraduate students in electrical engineering, is intended to fill this need. Tailored to the needs of university students who plan to study electrical engineering, meteorology, environmental or basic physics, it is also a valuable reference resource for laymen who are interested in knowing more on this phenomenon.",N/A,N/A
Principles of Quantum Mechanics,['R. Shankar'],2012-07-08,['Science'],"Reviews from the First Edition: ""An excellent text ... The postulates of quantum mechanics and the mathematical underpinnings are discussed in a clear, succinct manner."" (American Scientist) ""No matter how gently one introduces students to the concept of Dirac’s bras and kets, many are turned off. Shankar attacks the problem head-on in the first chapter, and in a very informal style suggests that there is nothing to be frightened of."" (Physics Bulletin) Reviews of the Second Edition: ""This massive text of 700 and odd pages has indeed an excellent get-up, is very verbal and expressive, and has extensively worked out calculational details---all just right for a first course. The style is conversational, more like a corridor talk or lecture notes, though arranged as a text. ... It would be particularly useful to beginning students and those in allied areas like quantum chemistry."" (Mathematical Reviews) R. Shankar has introduced major additions and updated key presentations in this second edition of Principles of Quantum Mechanics. New features of this innovative text include an entirely rewritten mathematical introduction, a discussion of Time-reversal invariance, and extensive coverage of a variety of path integrals and their applications. Additional highlights include: - Clear, accessible treatment of underlying mathematics - A review of Newtonian, Lagrangian, and Hamiltonian mechanics - Student understanding of quantum theory is enhanced by separate treatment of mathematical theorems and physical postulates - Unsurpassed coverage of path integrals and their relevance in contemporary physics The requisite text for advanced undergraduate- and graduate-level students, Principles of Quantum Mechanics, Second Edition is fully referenced and is supported by many exercises and solutions. The book’s self-contained chapters also make it suitable for independent study as well as for courses in applied disciplines.",N/A,N/A
"Elements of Physics, Or, Natural Philosophy, General and Medical",['Neil Arnott'],1829,['Physics'],N/A,N/A,N/A
In Our Own Image,"['Istvan Hargittai', 'Magdolna Hargittai']",2012-12-06,['Medical'],"The title of our volume refers to what is well described by the following two quota tions:""Godcreated man in his own image""l and ""Man creates God in his own image.""2 Our approach to symmetry is subjective, and the term ""personal"" symmetry reflects this approach in our discussion of selected scientific events. We have chosen six icons to symbolize six areas: Kepler for modeling, Fuller for new molecules, Pauling for helical structures, Kitaigorodskii for packing, Bernal for quasicrystals, and Curie for dissymmetry. For the past three decades we have been involved in learning, thinking, speaking, and writing about symmetry. This involvement has augmented our principal activities in molecular structure research. Our interest in symmetry had started with a simple fascination and has evolved into a highly charged personal topic for us. At the start of this volume, we had had several authored and edited symmetry related books behind 3 us. We owe a debt of gratitude to the numerous people whose interviews are quoted 4 in this volume. We very much appreciate the kind and gracious cooperation of Edgar J. Applewhite (Washington, DC), Lawrence S. Bartell (University of Michigan), R.",N/A,N/A
"Pierre-Simon Laplace, 1749-1827","['Charles Coulston Gillispie', 'Ivor Grattan-Guinness']",1997,['Biography & Autobiography'],"Pierre-Simon Laplace was among the most influential scientists in history. Often referred to as the lawgiver of French science, he is known for his technical contributions to exact science, for the philosophical point of view he developed in the presentation of his work, and for the leading part he took in forming the modern discipline of mathematical physics. His two most famous treatises were the five-volume Traité de mécanique céleste (1799-1825) and Théorie analytique des probabilités (1812). In the former he demonstrated mathematically the stability of the solar system in service to the universal Newtonian law of gravity. In the latter he developed probability from a set of miscellaneous problems concerning games, averages, mortality, and insurance risks into the branch of mathematics that permitted the quantification of estimates of error and the drawing of statistical inferences, wherever data warranted, in social, medical, and juridical matters, as well as in the physical sciences. This book traces the development of Laplace's research program and of his participation in the Academy of Science during the last decades of the Old Regime into the early years of the French Revolution. A scientific biography by Charles Gillispie comprises the major portion of the book. Robert Fox contributes an account of Laplace's attempt to form a school of young physicists who would extend the Newtonian model from astronomy to physics, and Ivor Grattan-Guinness summarizes the history of the scientist's most important single mathematical contribution, the Laplace Transform.",N/A,N/A
"Evolutionary Epistemology, Rationality, and the Sociology of Knowledge",['Karl Raimund Popper'],1987,['Philosophy'],"""Bartley and Radnitzky have done the philosophy of knowledge a tremendous service. Scholars now have a superb and up-to-date presentation of the fundamental ideas of evolutionary epistemology."" --Philosophical Books",5,N/A
The Matter Myth,"['P. C. W. Davies', 'John Gribbin']",1992,['Philosophy'],"Two highly acclaimed science writers--authors (separately) of God and the New Physics and In Search of Shrodinger's Cat--explain the latest breakthroughs in scientific thought, revolutionizing our concept of the universe and our place within it. Line drawings throughout.",N/A,N/A
