title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Bulfinch's Mythology,['Thomas Bulfinch'],2017-11-17,[],"Thomas Bulfinch's classic and authoritative work on great legends and myths. Included in this book are all three parts of Bulfinch's work: The Age of Fable, The Age of Chivalry, and Legends of Charlemagne. Myths described include:Roman Divinities, Prometheus and Pandora, Apollo and Daphne, Pyramus and Thisbe, Cephalus and Procris, Callisto, Diana and Actaeon, Latona and The Rustics, Phaeton, Midas-Baucis and Philemon, Baucis and Philemon, Proserpine-Glaucus and Scylla, Glaucus and Scylla, Pygmalion, Dryope, Venus and Adonis, Apollo and Hyacinthus, Ceyx and Halcyone: Or, The Halcyon Birds, Vertumnus and Pomona, Cupid and Psyche, Cadmus-The Myrmidons, Nisus and Scylla, Echo and Narcissus, On A Beautiful Youth, Struck Blind By Lightning, On An Ugly Fellow, Clytie, Hero and Leander, On A Picture Of Leander, Minerva, Upon A Lady's Embroidery, Niobe, The Graeae and The Gorgons, Perseus and Medusa, Perseus and Atlas, Sea-Monster, Wedding Feast, Monsters, Sphinx, Pegasus and The Chimaera, Centaurs, Griffin, Golden Fleece, Medea and Aeson, Meleager and Atalanta, Atalanta, Hercules, Hebe and Ganymede, Theseus-Daedalus-Castor and Pollux, Theseus, Daedalus, Castor and Pollux, Bacchus, Ariadne, Rural Deities, Erisichthon, Rhoecus, Water Deities, Neptune, Amphitrite, Nereus and Doris, Triton and Proteus, Thetis, Leucothea and Palaemon, Camenae, Winds, Admetus and Alcestis, Antigone, Penelope, Musaeus, Orpheus and Eurydice, Amphion, Linus, Thamyris, Marsyas, Melampus, Arion, Ibycus, Simonides, Sappho, Orion, Aurora and Tithonus, Acis and Galatea, Trojan War, Iliad, Fall of Troy, Agamemnon, Orestes, and Electra, Troy, Ulysses, Return of Ulysses, Laestrygonians, Scylla and Charybdis, Calypso, Phaeacians, Adventures Of Aeneas, Dido, Palinurus, Infernal Regions, Elysium, Sibyl, Camilla, Evander, Infant Rome, Nisus and Euryalus, Mezentius, Pallas, Camilla, Turnus, Pythagoras, Sybaris and Crotona, Egyptian Deities, Osiris and Isis, Origins Of Mythology, Venus De' Medici, Apollo Belvedere, Diana A La Biche, Virgil, On Milton, Ovid, Modern Monsters, Phoenix, Cockatrice, Or Basilisk, Unicorn, Salamander, Eastern Mythology, Zoroaster, Hindu Mythology, Vishnu, Siva, Juggernaut, Castes, Buddha, Grand Lama, Prester John, Northern Mythology, Valkyrie, Thor Loki, Recovery Of The Hammer, Thor's Visit To Jotunheim, The Giant's Country, Death Of Baldur, Elves, Ragnarok, Twilight Of The Gods, Runic Letters, Skalds, Iceland, Teutonic Mythology, Nibelungen Lied, Nibelungen Hoard, Wagner's Nibelungen Ring, Druids, Iona, King Arthur and His Knights, Metrical Romances, The Mythical History Of England, Bladud, Leir, Ferrex and Porrex, Dunwallo Molmutius, Brennus and Belinus,, Elidure, Lud, Cassibellaunus, Kymbelinus, Or Cymbeline, Armorica, Merlin, King Arthur, Guenever, Gawain, Gawain's Marriage, Launcelot, Adventure Of The Cart, Lady Of Shalott, Queen Guenever's Peril, Tristram and Isoude, Round Table, Palamedes, Tristram, Perceval, The Sangreal, Or Holy Graal, Galahad, Gawain, Launcelot, Perceval, Bohort, Galahad, Agrivain's Treason, Morte D'arthur, Mabinogeon, Britons, Welsh Bards, Triads, Lady Of The Fountain, Kynon's Adventure, Owain's Adventure, Gawain's Adventure, The Adventure Of The Lion, Geraint, The Son Of Erbin, Pwyll, Prince Of Dyved, Branwen, The Daughter Of Llyr, Manawyddan, Kilwich and Olwen, Taliesin, Beowulf, Cuchulain, Champion Of Ireland, Hereward The Wake, Robin Hood, Legends Of Charlemagne, The Peers, Or Paladins, Orlando, Roland and Ferragus, A Roland For An Oliver, Rinaldo, Bradamante and Rogero, Astolpho and The Enchantress, Orc, Medoro, Orlando Mad, Zerbino and Isabella, Astolpho In Abyssinia, Africa, Rogero and Bradamante, Roncesvalles, Rinaldo and Bayard, Death Of Rinaldo, Huon Of Bordeaux, and Ogier.",N/A,N/A,en
Women's Encyclopedia of Myths and Secrets,['Barbara G. Walker'],1996,['Reference'],"A comprehensive reference on mythology, anthropology, religion and sexuality from a feminist point of view.",N/A,N/A,en
Bulfinch's Mythology,['Thomas Bulfinch'],1962-08,['Chivalry'],"The three works, popularly known as Bulfinch's mythology, which were originally written and published separately. Copyright © Libri GmbH. All rights reserved.",N/A,N/A,en
The History of the Danes: Commentary,['Saxo (Grammaticus)'],1979,['History'],N/A,N/A,N/A,en
Filipino Popular Tales,['Dean Spruill Fansler'],1965,['Folklore'],Folk-tales collected in Philippines during the years 1908-1914.,N/A,N/A,en
The Lion and the Mouse,['Gail Herman'],1998-09-29,['Juvenile Nonfiction'],"In this retelling of an Aesop fable, an adventuresome mouse proves that even small creatures are capable of great deeds when he rescues the King of the Jungle.",N/A,N/A,en
Reynard the Fox in South Africa,['Wilhelm Heinrich Immanuel Bleek'],1864,"['Fables, African']",N/A,N/A,N/A,en
Heidi,[],1996,['Fairy stories'],N/A,N/A,N/A,en
The Arabian Nights,['Muhsin Mahdi'],1990,['Arabic fiction'],N/A,N/A,N/A,en
Bulfinch's Mythology : the Age of Fable,['Thomas Bulfinch'],1962,[],N/A,N/A,N/A,en
The Red Fairy Book,['Andrew Lang'],2014-02,['Fairies'],"Thirty-seven favorite fairy tales from the folklore of France, Germany, Russia and Scandinavia.",N/A,N/A,en
Crazy Jack,['Donna Jo Napoli'],1999,['Juvenile Fiction'],"Once there was a boy named Jack who traded away a cow for a handful of beans. But Jack was no fool, he was haunted since the day his father climbed up into the clouds and vanished. When the beans provide a way for Jack to pursue his father, he enters the Giant’s world, where he discovers the terrifying ends of greed and desire. In Donna Jo Napoli’s transforming novel, Jack’s search for his father yields not gold, but sustenance, love, and the means to build a life. From the Paperback edition.",N/A,N/A,en
Anecdotes and Traditions,['William John Thoms'],1839,['Anecdotes'],N/A,5,N/A,en
A Weave of Words,"['Robert D. San Souci', 'Raúl Colón']",1998,['Juvenile Fiction'],"A reworking of Armenian folktales in which a lazy prince learns to read, write, and weave to win his love only to have these very talents later save him from a three-headed monster.",N/A,N/A,en
Daughter of the Moon Goddess,['Sue Lynn Tan'],2022-01-11,['Fiction'],"A captivating debut fantasy inspired by the legend of the Chinese moon goddess, Chang'e , in which a young woman's quest to free her mother pits her against the most powerful immortal in the realm and sets her on a dangerous path--where choices come with deadly consequences, and she risks losing more than her heart. Growing up on the moon, Xingyin is accustomed to solitude, unaware that she is being hidden from the powerful Celestial Emperor who exiled her mother for stealing his elixir of immortality. But when Xingyin's magic flares and her existence is discovered, she is forced to flee her home, leaving her mother behind. Alone, untrained, and afraid, she makes her way to the Celestial Kingdom, a land of wonder and secrets. Disguising her identity, she seizes an opportunity to learn alongside the Crown Prince, mastering archery and magic, even as passion flames between her and the emperor's son. To save her mother, Xingyin embarks on a perilous quest, confronting legendary creatures and vicious enemies across the earth and skies. When treachery looms and forbidden magic threatens the kingdom, however, she must challenge the ruthless Celestial Emperor for her dream--striking a dangerous bargain in which she is torn between losing all she loves or plunging the realm into chaos. Daughter of the Moon Goddess begins an enchanting, romantic duology which weaves ancient Chinese mythology into a sweeping adventure of immortals and magic, of loss and sacrifice--where love vies with honor, dreams are fraught with betrayal, and hope emerges triumphant.",N/A,N/A,en
The Invention of Tradition,"['Eric J. Hobsbawm', 'T. O. Ranger']",1992,['Folklore'],"Many of the traditions which we think of as very ancient in their origins were not in fact sanctioned by long usage over the centuries, but were invented comparatively recently. This book explores examples of this process of invention - the creation of Welsh and Scottish 'national culture'; the elaboration of British royal rituals in the nineteenth and twentieth centuries; the origins of imperial rituals in British India and Africa; and the attempts by radical movements to develop counter-traditions of their own. It addresses the complex interaction of past and present, bringing together historians and anthropologists in a fascinating study of ritual and symbolism which poses new questions for the understanding of our history.",N/A,N/A,en
Folk-lore from the Cape Verde Islands ...,['Elsie Worthington Clews Parsons'],1923,['Black people'],N/A,N/A,N/A,en
The Threshold of the Pacific,['Charles Elliot Fox'],1925,['Social Science'],N/A,N/A,N/A,en
The Hero,[],1956,['Drama'],N/A,N/A,N/A,en
Little Red Cap,"['Jacob Grimm', 'Wilhelm Grimm']",1965,['Fairy tales'],N/A,N/A,N/A,en
The Adventures of Pinocchio,"['Carlo Collodi', 'Gioia Fiammenghi', 'E. Harden']",1996,['Boys'],N/A,N/A,N/A,en
English Fairy Tales,['Joseph Jacobs'],1967,['Juvenile Fiction'],"Grade level: 4, 5, 6, e, i.",N/A,N/A,en
Four stories relating to the history of China: [Red building dreams,[],1987,['China'],N/A,N/A,N/A,zh-CN
Rumpelstiltskin,['Wonder House Books'],2018-11-25,['Juvenile Nonfiction'],Kit that has 20 different fairy tales made by Daugherty Public Library Staff.,N/A,N/A,en
Introducing Folklore,"['Kenneth W. Clarke', 'Mary Washington Clarke']",1963,['Social Science'],N/A,N/A,N/A,en
Grimm's Complete Fairy Tales,"['Jacob Grimm', 'Wilhelm Grimm']",1815,['Fairy tales'],N/A,N/A,N/A,en
Little Red Riding Hood,['Hayley Down'],2012,['Folklore'],A charming retelling of the story of Little Red Riding Hood with lively illustrations and rhyming text.,N/A,N/A,en
Thumberlina (video).,['Hans Christian Andersen'],1991,['Folklore'],N/A,N/A,N/A,en
Hawaiian Mythology,['Martha Warren Beckwith'],2008,['Folklore'],N/A,N/A,N/A,en
Disney's Aladdin,['Karen Kreider'],1992,['Juvenile Fiction'],"Retold in both Spanish and English, the universally loved story ""Aladdin and the Magic Lamp"" will delight early readers and older learners alike. The striking illustrations give a new look to this classic tale and the bilingual text makes it perfect for both home and classroom libraries.",N/A,N/A,en
America in Legend: Folklore from the Colonial Period to the Present,['Richard Mercer Dorson'],1973,['Social Science'],"A look at our nation's past and development through tales, humor and contemporary hero tales.",N/A,N/A,en
西游记,['吴承恩'],1991,"['Folk literature, Chinese']",N/A,N/A,N/A,en
Folklore and Fakelore,['Richard Mercer Dorson'],1997,['Folklore'],N/A,N/A,N/A,en
The 7 Ravens,['Wilhelm Grimm'],1981,['Fairy tales'],A little girl walks to the end of the world to find her seven brothers and free them from enchantment.,N/A,N/A,en
Legends of Charlemagne,['Thomas Bulfinch'],1911,['Folklore'],N/A,N/A,N/A,en
Trolls,['John Lindow'],2014-04-15,['History'],"This book is a history of trolls from their first appearances in folk tales - some people reported actual encounters with trolls, and others found such encounters plausible even if they were not sure - and follows a natural transition from folklore to trolls in other domains of popular culture. Indeed, trolls would not be interesting had they not made this jump, first to illustrations in the Nordic book market, then on to Scandinavian literature and drama, and far beyond. Since then they have never gone away, and in their various guises they continue to appeal to the imagination around the world. From the Vikings to the Moomins, the Brothers Grimm and the Three Billy Goats Gruff, this book explores the panoply of trolls and their history and their continuing presence today",N/A,N/A,en
The Psychology of Superstition,['Gustav Jahoda'],1970,"['Body, Mind & Spirit']",N/A,N/A,N/A,en
The Seven Ravens,"['Jacob Ludwig Karl Grimm', 'Wilhelm Grimm']",1967,[],N/A,N/A,N/A,en
Myths and Myth-makers,['John Fiske'],1877,['Literary Criticism'],Old Tales and Superstitions Interpreted by Comparative Mythology. Contents: The Origins of Folk-Lore; Descent of Fire; Werewolves and Swan-Maidens; Light and Darkness; Myths of the Barbaric World; Juventus Mundi; The Primeval Ghost-World. Copyright © Libri GmbH. All rights reserved.,N/A,N/A,en
Ali Baba and the Forty Thieves,"['Margaret Early', 'Walter MacVitty']",1988,['Arabs'],Summary: The famous story is illustrated in the style of tenth-century Persian miniatures.,N/A,N/A,en
The Funny Little Woman,['Arlene Mosel'],1977-10,['Juvenile Fiction'],"While chasing a dumpling, a little lady is captured by wicked creatures from whom she escapes with the means of becoming the richest woman in Japan.",N/A,N/A,en
The Giant Book of Bedtime Stories,['William Roetzheim'],2007-04,['Juvenile Fiction'],"A collection of bedtime stories from nursery rhymes to stories, fables, proverbs, and Bible stories.",N/A,N/A,en
"Art and Healing of the Bakongo, Commented by Themselves",['Wyatt MacGaffey'],1991,['Social Science'],Kikongo texts transl. and ed. by Wyatt MacGaffey,N/A,N/A,en
Thumbeline,['Hans Christian Andersen'],1985,['Fairies'],The adventures of a tiny girl no bigger than a thumb and her many animal friends.,N/A,N/A,en
Folklore in the Modern World,['Richard M. Dorson'],1978-01-01,['Folklore'],N/A,N/A,N/A,en
Who Owns Culture?,['Susan Scafidi'],2005,['Law'],"It is not uncommon for white suburban youths to perform rap music, for New York fashion designers to ransack the world's closets for inspiration, or for Euro-American authors to adopt the voice of a geisha or shaman. But who really owns these art forms? Is it the community in which they were originally generated, or the culture that has absorbed them? While claims of authenticity or quality may prompt some consumers to seek cultural products at their source, the communities of origin are generally unable to exclude copyists through legal action. Like other works of unincorporated group authorship, cultural products lack protection under our system of intellectual property law. But is this legal vacuum an injustice, the lifeblood of American culture, a historical oversight, a result of administrative incapacity, or all of the above? Who Owns Culture? offers the first comprehensive analysis of cultural authorship and appropriation within American law. From indigenous art to Linux, Susan Scafidi takes the reader on a tour of the no-man's-land between law and culture, pausing to ask: What prompts us to offer legal protection to works of literature, but not folklore? What does it mean for a creation to belong to a community, especially a diffuse or fractured one? And is our national culture the product of Yankee ingenuity or cultural kleptomania? Providing new insights to communal authorship, cultural appropriation, intellectual property law, and the formation of American culture, this innovative and accessible guide greatly enriches future legal understanding of cultural production.",N/A,N/A,en
13,['Nathaniel Lachenmeyer'],2004,['Social Science'],"In 13, a book of 13 chapters of 13 pages, Nathan Lachenmeyer reveals extraordinary history of one of the most prevalent and enduring superstitions in the Western world - the belief that 13 is an unlucky number.",N/A,N/A,en
Pinocchio,['Wonder House Books'],2018-11-25,['Juvenile Nonfiction'],Kit that has 20 different fairy tales made by Daugherty Public Library Staff.,N/A,N/A,en
Celtic Fairy Tales,['Joseph Jacobs'],2006-05-22,['Literary Collections'],"Connla of the Fiery Hair was son of Conn of the Hundred Fights. One day as he stood by the side of his father on the height of Usna, he saw a maiden clad in strange attire coming towards him. ""Whence comest thou, maiden?"" said Connla. ""I come from the Plains of the Ever Living,"" she said, ""there where there is neither death nor sin.",N/A,N/A,en
"Cinderella, Or, The Little Glass Slipper",['Charles Perrault'],1954,['Fairy tales'],"In her haste to flee the palace before the fairy godmother's magic loses effect, Cinderella leaves behind a glass slipper.",N/A,N/A,en
The Tortoise and the Hare,"['Aesop', 'Frederic Thomas Inc']",2004,['Fables'],N/A,N/A,N/A,en
The Brown Fairy Book,['Andrew Lang'],2008-10,['Fairy tales'],"Folk tales from Australia, Africa, Persia and other places.",N/A,N/A,en
