title,authors,publishedDate,categories,description,averageRating,textSnippet
The Effects of Simulation and Case Study Methods of Instruction on Undergraduate Nursing Students' Knowledge and Attitudes on Palliative Care,['Alice M. Myers'],2017,['Attitude'],"Nurses educated in palliative care are needed to care for an aging United States population. This exploratory pre- and post-test control group experiment compared two enhanced interventions (lecture with case study, lecture with simulation) and one control-group intervention (lecture only) to determine impacts on undergraduate nursing students' knowledge and attitudes about palliative care. Thirty-six (26%) out of 139 undergraduate nursing students in an urban university in the mid-Atlantic region participated. Subjects completed pre-intervention instruments, participated in the interventions, and then completed the post-intervention instruments. The three instruments were a subject information form (demographic information, non-academic palliative and end-of-life care experience), Palliative Care Quiz for Nurses (Ross, McDonald, & McGuinness, 1996) and Attitude Toward Care of the Dying Scale (Frommelt, 1991). The lecture and case study intervention applied experiential learning by having subjects read a patient's history and participate in an instructor-facilitated discussion about the patient's palliative care needs. The lecture and simulation intervention, conducted in an authentic learning environment, asked subjects to provide palliative care to a simulated patient. While both knowledge and attitude scores increased in all interventions, no group was significantly higher in analyses of post-intervention data. Within groups, the lecture with case study intervention had a significant impact on knowledge in the pre- to post-comparison. The lecture only intervention produced significant differences between the pre- and post-scores on the psychosocial knowledge subcategory. The lecture only intervention had a significant impact on subjects' attitudes in the pre to post comparison. The frequency of church attendance predicted philosophy and principles subcategory scores and was close to being a significant predictor of total knowledge scores. Experience providing palliative care in the clinical setting was a predictor for psychosocial scores. No demographic variables were predictors of attitude scores. Future research comparing case studies and simulation should incorporate authentic evaluation of clinical performance in addition to knowledge tests.",N/A,N/A
Final Year Medical Students' Attitudes Towards the Autopsy,['Mugabo Ruhaya'],1999,['Attitude'],N/A,N/A,N/A
Injuries and Risk Taking in Alpine Skiing,"['P. Valois', 'C. Goulet', 'G. Ouellet', 'G. Régnier']",2000,['Attitude'],"The purpose of this study was to investigate the relation between motivation toward alpine skiing, attitude toward risk-taking behavior, risk-taking behavior, and injury incidence. Participants were skiers over eleven years of age. They completed a questionnaire that investigated skill level, sources of motivation toward alpine skiing, attitude toward risktaking behavior, and risk-taking behavior. A MANOVA was performed to compare three groups of skiers: (1) 163 skiers caught on the slope while performing a voluntary thrill-seeking behavior that could directly or indirectly lead to a sequence of events frequently associated to injuries (RISK TAKING); (2) 190 injured skiers (INJURED); and (3) 219 randomly selected skiers (UNINJURED). Significant differences were found between the three groups on age and skill level (p",N/A,N/A
The Grinch Takes a Vacation,['Kaeti Vandorn'],2024,['Attitude'],"Determined to learn what the Whos seem so excited about, The Grinch decides to give a vacation a try! Unfortunately the mountains are too snowy, the beach is too sandy and the theme park is too loud . . . vacations just might not be something that Grinches do? Thankfully, his dog Max isn't letting the Grinch give up that quickly!",N/A,N/A
Great Ideas on Attitude & Success,[],1993,['Attitude'],N/A,N/A,N/A
"The Comparative Effects of Two Behavioral Treatments on the Behavior, Grade-point Average and Attitudes of Fifth and Sixth Grade Students who are Classified as Highly Distractible",['Kenneth R. Wallin'],1972,['Attitude'],N/A,N/A,N/A
Power for Your Pocket,['Elise Bee'],2017,['Attitude'],N/A,N/A,N/A
"Self-reported Health Behavior and Attitudes of Youths, 12-17 Years, United States",['James V. Scanlon'],1975,['Health attitudes'],N/A,N/A,N/A
No Dot People Allowed,['Rich Wilkins'],2002-01-01,['Attitude'],N/A,N/A,N/A
Yes I Can,[],1981-12-01,['Education'],N/A,N/A,N/A
"The Effects of Parents, Teachers and Students Perceptions of Dress Code Policies on the School Climate/learning Environment",['Bryan Buchanan'],2006,['Attitude'],N/A,N/A,N/A
Look on the Bright Side,['Cristie Reed'],2013,['Attitude'],Introduces the power of a positive attitude and gives strategies to develop one. Suggested level: junior.,N/A,N/A
Positive Mental Attitude,['John Westley Clayton'],2017-06-29,[],"What if there was One Power that could help you in All Areas of Life?Considered to be one of Napoleon Hill's most important success principles-a Positive Mental Attitude (PMA)-is the one secret for extraordinary success! Welcome to a World of PossibilityIn a world that is constantly bombarding us with negativity, the stories within will change your life. We've assembled authors from all walks of life who share their personal journeys with adopting and maintaining a positive mental attitude...leaving the world of negativity behind. Not just for business, this shift brings more joy, happiness and contentment in all areas of your life.Whether putting a man on the moon, or building a company from scratch, to creating the perfect marriage, having the right mental attitude for the journey ahead is paramount to success as you enter uncharted territory.If you are facing impossible odds, this book is for you.",N/A,N/A
Panic at the North Pole,['Valerie Crowe'],2023,[],"Loretta's school is giving a party for the children at the local orphanage, but when an important order gets lost in the mail, Loretta, her friends, and her pup, Gloucester get creative and come to the rescue.",N/A,N/A
The Risk of Dental Service Behabior for the Grievance Among Thai Dentists,"['Preeyanuch Botklon', 'Mahāwitthayālai Mahidon', 'Mahāwitthayālai Mahidon. Faculty of Dentistry']",2004,['Acknowledgements'],N/A,N/A,N/A
Ode to a Bad Day,['Chelsea Lin Wallace'],2023,['Juvenile Fiction'],"Told in a series of dramatic odes to her day's annoyances, Alexander (of the Terrible, Horrible, No Good, Very Bad Day) has got NOTHING on this girl whose day just gets worse and worse! All your favorite shirts are too dirty to wear. Your brother got to ride in the front seat. The lunch lady gave the last chocolate milk to the kid in line right ahead of you?! Sheesh. Let's hear it for those days that are just destined for the dumps. This story takes place across a series of odes to all the things that make a regular bad day feel like it's really out to get YOU. With keenly attuned emotion and the perfect amount of melodrama, this book finds the humor in the hardest days, encouraging readers to look beyond today and realize that even bad ones can end well . . . right? Oh Bad Morning, Eyes are crusty, bones are rusty, Why do all my teeth feel dusty? Oh Too Much Milk in my Cereal, Soggy, squishy! Boggy, mushy! You turned my crispy into gushy! Oh Bad Day! TIMELESS TOPIC: Classic in sensibility but with fresh, sharp wit, this book touches on a truly universal topic with an authentic voice young readers will recognize and identify with. The struggles of the main character immediately capture the drama of childhood without making the world seem totally hopeless and antagonistic. READ ALOUD: This picture book is riddled with rhyme and chock-full of humor in every stanza--perfect for read-aloud occasions, bedtime, or any moment a kid needs cheering up on a terrible, horrible, no good, very bad day. SELF-RELIANCE: In celebrating frustration, tedium, and boredom, this book also emphasizes the value of remaining positive facing life's various difficulties. You can be upset and still be a regular person; you can have a bad day and still rhyme about it. BACK-TO-SCHOOL REASSURANCE: Perfect for kids who are nervous about starting school or struggling with any less-than-ideal moments in life. EDUCATIONAL INFO INCLUDED: After reading through the fun, rhyming narrative, kids can read on to learn more about what an ode is, how to make one, and even have the opportunity to create their own. Perfect for: Great read-aloud option for parents, teachers, and librarians looking for funny kids' books Starting-school or back-to-school book for young readers Reassuring book for kids who experience anxiety or struggle to get through bad days Fans of humor, children's poetry, and books that celebrate big feelings Readers of popular children's books like If You Give a Mouse a Cookie, Miss Bindergarten Gets Ready for Kindergarten, Cranky Bear, and The Seven Silly Eaters",N/A,N/A
The Halo Effect and Related Issues in Multi-attribute Attitude Models,"['William L. Wilkie', 'John M. McCann']",1972,['Attitude (Psychology)'],N/A,N/A,N/A
How You Leave Them Feeling,['Jesse Ferrell'],2022-01-31,[],"How You Leave Them Feeling is an inspirational book written for anyone who wants to live a happier and more fulfilled life. Whether you are the CEO of a multinational company or a student attending college, the simple steps offered by Jesse Ferrell in How You Leave Them Feeling can be incorporated into your everyday life to achieve immediate, effective, and rewarding results. As a professional speaker and lifestyle coach, Jesse Ferrell has helped hundreds of individuals and corporations achieve their goals. With a view to reaching as many people as he can, Jesse has now incorporated his years of experience and teaching into this motivational and enlightening book. How You Leave Them Feeling is a how-to guide for achieving the life you've always dreamed of having. Following the principle that we have complete control over our own destinies, Jesse shows you how to take charge of your own quality of life. Changing your life is as simple as changing your attitude, your thinking, and the people you associate with. The fundamental building block for achieving your goals is learning how you and your actions affect others. Simply put, how you leave other people feeling and how people perceive you have a profound effect on the quality of your life. This cause-and-effect principle explains how we can help ourselves by learning to help others around us. Constant reinforcement of this key principle as well as conscious awareness of how we make others feel, how they perceive us, and how we help them, can together lead us to more successful and fulfilling lives.",N/A,N/A
"Creating a More Positive Life, One Column at a Time",['Ray Smythe'],2018-06-30,[],"For over a decade Mr. Smythe has been sharing his thoughts and ideas for living a more positive life in the ""Valley Voice,"" a regular column in the Desert Sun newspaper, published in Palm Springs, California. In this book, Mr. Smythe looks back at the many columns he has written, selecting his favorites, the columns that still resonate today, whose messages inspire us all to live more positive lives in these often negative times. Ray Matlock Smythe taught for 39 years and earned Teacher of the Year several times. This is his sixth book.",N/A,N/A
Yay! You Failed!,['Shannon Anderson'],2022,['Achievement motivation in children'],"""Humorous guide for young kids on having a growth mindset""--",N/A,N/A
Welcome to My Garden,['Brian H Murray'],2023-12-08,"['Body, Mind & Spirit']",N/A,N/A,N/A
Attitude Displacement from Parent to Female Teacher and Academic Achievement,[],1961,['Attitude'],N/A,N/A,N/A
Social Psychology,[],1976,['Social psychology'],N/A,N/A,N/A
Attitudes of the American Public Toward Medicare Funding,['Gallup Organization'],1990,['Attitude'],N/A,N/A,N/A
The Wrong Side of Bed,['Graeme Fife'],1991,['Attitude'],N/A,N/A,N/A
The Promise,['Graham W. Price'],2013,['Attitude'],"You can eliminate anxiety, worry and negativity from your life - that's what The Promise is all about. It's powerful, inspiring and revolutionary program that will turn all your negative thoughts into feelings of positivity and wellbeing. It's a change you will feel in every part of your life and one your friends, family and colleagues will see. Soon you'll begin to live the life you've always wanted. That's The Promise.",N/A,N/A
Person Misfit in Attitude Surveys,['David Drew Curtis'],2004,['Attitude'],N/A,N/A,N/A
Relationship of Physical Fitness to Attitude Toward Physical Education Among Freshman College Women,['Mary Howedel Musselman'],1971,['Attitude (Psychology)'],N/A,N/A,N/A
The Attitudes of Utah School Board Members Toward Selected Educational Problems,['Kenneth Marlo Topham'],1970,['Attitude'],N/A,N/A,N/A
Planned Behavior,"['Christopher J. Armitage', 'Julie Christian']",2004,['Psychology'],"Psychologists regard the relationship between attitudes and behavior as a key to understanding human behavior. Here leading researchers discuss basic and applied issues relating to how human thought translates into action. The contributors focus on the theory of planned behavior, a model of attitude-behavior relations that takes into account not just attitudes, but also the influence of significant others around us, issues of personal agency, and motivation. The book begins with an overview of the theory of planned behavior, from the initial impetus to better understand attitude-behavior relations, through the theory of reasoned action, to the theory of planned behavior. Among the applied issues discussed in subsequent chapters are using the model to predict homeless persons' use of services, understanding the motivation underpinning suicide in an at-risk sample, and experimentally manipulating antecedents of risky driving behavior. More methodologically oriented chapters explore how the theory of planned behavior may be developed in the future. Several chapters discuss the potential integration of the theory of planned behavior with social identity theory and goal theory; other chapters discuss the key components of the theory of planned behavior and whether the theory might usefully be extended with the concept of descriptive norms. This book considers a full spectrum of important developments that enhance our understanding of the theory of planned behavior and efforts to extend it. From applications to new avenues for research, the chapters that make up this book address important issues surrounding theoretical and practical approaches to addressing problems in attitude-behavior research. Christopher J. Armitage is a senior lecturer in the Department of Psychology at the University of Sheffield, UK. His research interests focus on the relationships between attitudes and behaviors, and on behavior change. Julie Christian is a lecturer of social psychology in the School of Psychology at the University of Birmingham, UK. Her research interests include attitudes and inter-group processes, in particular how these variables relate to enhancing our understanding of behavioral outcomes.",N/A,N/A
This is Hard But You Can Do It!,['Brittny Rogers'],2019,['Attitude'],"""This is hard but you can do it"" is the story of a boy named Mac, learning positive mantras that help him face a big day with courage and confidence. This book will encourage you to know that no matter what lies ahead, you can do it!",N/A,N/A
Small Scale Fishermen's Opinions Regarding the Breeding of Sea Mussels for a Parttime Job : a Case Study of Fishing Village Banpakkrongpamong Tambon Phantainorasingh Samuthsakhon Province,"['Sermpon Dulyapintukorn', 'Mahāwitthayālai Mahidon', 'Mahāwitthayālai Mahidon. Faculty of Social Sciences and Humanities']",2006,['Attitude'],N/A,N/A,N/A
Work on Your Attitudes [visualized Song],['Cynthia L. McClurg'],2003,['Attitude change in children'],N/A,N/A,N/A
TINY LIFE CHANGES,"['Lisa King', 'Lauren Mattera Daniels']",2017-01-09,"['Body, Mind & Spirit']",N/A,N/A,N/A
A Study of the Environmental Conservation Behavior of Tourists at Koh Chang National Marine Park,"['Thaniya Taengchan', 'Mahāwitthayālai Mahidon', 'Mahāwitthayālai Mahidon. Faculty of Social Sciences and Humanities']",2005,['Attitude'],N/A,N/A,N/A
Employer's Attitudes Toward Hiring the Mentally Retarded Worker,['Lula B. Holland'],1976,['Attitude'],N/A,N/A,N/A
A Winning Mindset,"['Laura Stack', 'The Productivity Pro']",2011-10-15,['Business & Economics'],"Powerful people exude the passion that commits fully to a course of action and sees it all the way through. Laura Stack, The Productivity Pro, will teach you how to develop a winning mindset and maintain consistent, productive behaviors: • Keep an eye on your stress level and pay attention to your emotional health. • Remain creative and open to change. • Always seek better solutions. • Keep working on a task until you whittle it down to size, even when it's monumental. • Choose to remain a positive person, even in negative circumstances. Laura Stack will teach you how practice positive thinking. You'll gain the attitude you need to stay motivated, driven, and proactive. You'll make things happen with a ""can-do,"" winning outlook.",N/A,N/A
National Forest Sector Strategy for Canada,[],1989,['Attitude'],N/A,N/A,N/A
Students' Attitudes Towards Reading and Their Reading Behaviours in a MP1 High School Under Samdrup Jongkhar District of Bhutan,['Mitra Prasad Dahal'],2016,['Attitude'],N/A,N/A,N/A
The Comparison of Socio-sexual Knowledge and Attitudes of Mentally Handicapped Male Adults Living in Hospital and Those Living in the Community,['Susan Kay Waring'],1987,['Attitude'],N/A,N/A,N/A
