title,authors,publishedDate,categories,description,averageRating,textSnippet
Philosophical Tales,['Martin Cohen'],2009-01-21,['Philosophy'],"Enlightening and entertaining, Philosophical Tales examinesa few of the fascinating biographical details of history’sgreatest philosophers (alas, mostly men) and highlights theircontributions to the field. By applying the true philosophicalapproach to philosophy itself, the text provides us with arefreshing 'alternative history' of philosophy. Opens up new philosophical debate by applying the truephilosophical approach to philosophy itself Provides summaries of the most celebrated and philosophicallyinteresting tales, their backgrounds, and assessments of theleading players Explores philosophers and schools of thought in one keyphilosophical text to supply a solid grounding in philosophicalideas and individuals Shakes some of the foundations of philosophy with the aim ofencouraging the reinvigoration of philosophy itself",N/A,N/A
On Collective Memory,['Maurice Halbwachs'],1992-09,['Philosophy'],"How do we use our mental images of the present to reconstruct our past? This volume, the first comprehensive English language translation of Maurice Halbwach's writings on the social construction of memory, fills a major gap in the literature on the sociology of knowledge.",5,N/A
The Struggle for Recognition,['Axel Honneth'],1996-10-11,['Philosophy'],"In this pathbreaking study, Axel Honneth argues that ""the struggle for recognition"" is, and should be, at the center of social conflicts. Moving smoothly between moral philosophy and social theory, Honneth offers insights into such issues as the social forms of recognition and nonrecognition, the moral basis of interaction in human conflicts, the relation between the recognition model and conceptions of modernity, the normative basis of social theory, and the possibility of mediating between Hegel and Kant.",N/A,N/A
Sources of the Self,['Charles Taylor'],1989,['Philosophy'],"A collection of writings and artwork reflecting a cross-section of children's thoughts about God, as selected by the compiler from more than 4500 submissions.",N/A,N/A
Histories,['Herodotus Herodotus'],2017-07-28,['History'],"Excerpt from Histories: Books VII to IX III. Darius had as yet reached no decision, when at this juncture there arrived at Susa Demaratus, son of Ariston. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",N/A,N/A
Freedom Evolves,['Daniel C. Dennett'],2004-01-27,['Philosophy'],"Can there be freedom and free will in a deterministic world? Renowned philosopher Daniel Dennett emphatically answers “yes!” Using an array of provocative formulations, Dennett sets out to show how we alone among the animals have evolved minds that give us free will and morality. Weaving a richly detailed narrative, Dennett explains in a series of strikingly original arguments—drawing upon evolutionary biology, cognitive neuroscience, economics, and philosophy—that far from being an enemy of traditional explorations of freedom, morality, and meaning, the evolutionary perspective can be an indispensable ally. In Freedom Evolves, Dennett seeks to place ethics on the foundation it deserves: a realistic, naturalistic, potentially unified vision of our place in nature.",N/A,N/A
On the Genealogy of Morals,['Friedrich Nietzsche'],1998-11-05,['Philosophy'],"On the Genealogy of Morals (1887) is a book about the history of ethics and about interpretation. Nietzsche rewrites the former as a history of cruelty, exposing the 4entral values of the Judaeo-Christian and liberal traditions - compassion, equality, justice - as the product of a brutal process of conditioning designed to domesticate the animal vitality of earlier cultures. The result is a book which raises profoundly disquieting issues about the violence of both ethics and interpretation. Nietzsche questions moral certainties by showing that religion and science have no claim to absolute truth, before turning on his own arguments in order to call their very presuppositions into question. The Genealogy is the most sustained of Nietzsche's later works and offers one of the fullest expressions of his characteristic concerns. This edition places his ideas within the cultural context of his own time and stresses the relevance of his work for a contemporary audience. - ;`Reason, seriousness, mastery over the emotions, the whole murky affair which goes by the name of thought, all the privileges and showpieces of man: what a high price has been paid for them! How much blood and horror is at the bottom of all ""good things!""' On the Genealogy of Morals (1887) is a book about the history of ethics and about interpretation. Nietzsche rewrites the former as a history of cruelty, exposing the central values of the Judaeo-Christian and liberal traditions - compassion, equality, justice - as the product of a brutal process of conditioning designed to domesticate the animal vitality of earlier cultures. The result is a book which raises profoundly disquieting issues about the violence of both ethics and interpretation. Nietzsche questions moral certainties by showing that religion and science have no claim to absolute truth, before turning on his own arguments in order to call their very presuppositions into question. The Genealogy is the most sustained of Nietzsche's later works and offers one of the fullest expressions of his characteristic concerns. This edition places his ideas within the cultural context of his own time and stresses the relevance of his work for a contemporary audience. -",N/A,N/A
Marxism: A Graphic Guide,['Rupert Woodfin'],2018-01-04,['Philosophy'],"Beautiful new edition of a classic comic-book introduction to Marxist thought. Karl Marx was one of the most influential thinkers of the late 19th century, inspiring revolutions and colossal political upheavals that have radically transformed the lives of millions of people and the geopolitical map of the entire world. But was he a 'Marxist' himself? And how are his ideas still in play in today's society? Marxism: A Graphic Guide traces the story of Marx's original philosophy, from its roots in 19th-century European thinkers like Hegel, to its influence on modern-day culture. It looks at Marxism's Russian disciples, Lenin, Trotsky and Stalin, who forged a ruthless, dogmatic Communism, and the alternative Marxist approaches of Gramsci, the Frankfurt School of critical theory and the structuralist Marxism of Althusser in the 1960s. Rupert Woodfin and Oscar Zarate's classic book, updated by Alex Locascio, explores the life, history, philosophy and politics of this most divisive of thinkers, and argues that Marxism remains a powerful set of ideas even today.",N/A,N/A
Groundwork for the Metaphysics of Morals,['Immanuel Kant'],2019-11-26,['Philosophy'],"[T]he present groundwork is nothing more than the identification and vindication of the supreme principle of morality.' In the Groundwork for the Metaphysics of Morals (1785), Immanuel Kant makes clear his two central intentions: first, to uncover the principle that underpins morality, and secondly to defend its applicability to human beings. The result is one of the most significant texts in the history of ethics, and a masterpiece of Enlightenment thinking. Kant argues that moral law tells us to act only in ways that others could also act, thereby treating them as ends in themselves and not merely as means. Kant contends that despite apparent threats to our freedom from science, and to ethics from our self-interest, we can nonetheless take ourselves to be free rational agents, who as such have a motivation to act on this moral law, and thus the ability to act as moral beings. One of the most studied works of moral philosophy, this new translation by Robert Stern, Joe Saunders, and Christopher Bennett illuminates this famous text for modern readers.",N/A,N/A
Aristotle Dictionary,['Thomas Kiernan'],2018-06-19,['Philosophy'],"At long last, a comprehensive tool in English for a better understanding of the most basic terms in Aristotle’s philosophy. Interested readers, students, and scholars of philosophy and of the general intellectual background of Western culture need no longer be handicapped by a lack of knowledge of Greek and Latin. A careful comparison of the original Greek, Medieval, and Renaissance Latin translations and a reappraisal of English usage make Aristotle Dictionary a definitive source for the precise grasp of what has been the historical Aristotle as far as the documents permit one to judge. A lengthy introduction by Professor Theodore E. James presents an analysis of the major works of Aristotle.",N/A,N/A
Herr Eugen Dühring's Revolution in Science (anti-Dühring),['Friedrich Engels'],1939,['Dialectical materialism'],N/A,N/A,N/A
The Development of Metaphysics in Persia,['Sir Muhammad Iqbal'],1964,['Islamic philosophy'],N/A,N/A,N/A
On Belief,['Slavoj Žižek'],2001,['Juvenile Nonfiction'],"What is the basis for belief in an era when globalization, multiculturalism and big business is the new religion? This book probes beneath the surface of the way we normally think about belief, in particular Judaism and Christianity.",N/A,N/A
Unended Quest,['Karl Popper'],2005-09-29,['Philosophy'],"At the age of eight, Karl Popper was puzzling over the idea of infinity and by fifteen was beginning to take a keen interest in his father's well-stocked library of books. Unended Quest recounts these moments and many others in the life of one of the most influential thinkers of the twentieth century, providing an indispensable account of the ideas that influenced him most. As an introduction to Popper's philosophy, Unended Quest also shines. Popper lucidly explains the central ideas in his work, making this book ideal for anyone coming to Popper's life and work for the first time.",N/A,N/A
Voltaire's Philosophical Dictionary,['Voltaire Voltaire'],2024-01-01,['Philosophy'],"Voltaire's ""Philosophical Dictionary"" stands as a huge work that encapsulates the Enlightenment thinker's wit, skepticism, and intellectual prowess. Composed within the 18th century, Voltaire, a key figure of the Enlightenment, provides a complete collection of essays, reflections, and critiques that discover a myriad of subjects ranging from faith and morality to technological know-how and governance. In this magnum opus, Voltaire employs his function satirical style to dissect the prevailing institutions and ideologies of his time. With eager insights and a razor-sharp pen, he demanding situations dogma, promotes purpose, and advocates for freedom of thought. The ""Philosophical Dictionary"" is a testomony to Voltaire's dedication to purpose, secularism, and a relentless pursuit of understanding. Structured as an alphabetical encyclopedia, the paintings covers an extensive array of topics, providing readers with a panoramic view of the Enlightenment's highbrow panorama. Voltaire's erudition and irreverence make this collection not simplest a vital examination of his modern-day society however also a undying exploration of human nature and the pursuit of enlightenment. ""Philosophical Dictionary"" stays a cornerstone of Enlightenment literature, showcasing Voltaire's enduring influence as a logician, satirist, and recommend for intellectual freedom. Through its pages, readers come upon a profound and often humorous engagement with the thoughts that formed the Enlightenment and continue to resonate within the nation-states of philosophy and essential thinking.",N/A,N/A
Protagoras,['Platone'],2018,['Philosophy'],N/A,N/A,N/A
Practical Intelligence in Everyday Life,['Robert J. Sternberg'],2000-03-28,['Philosophy'],"This path-breaking book reviews psychological research on practical intelligence and describes its importance in everyday life. The authors reveal the importance of tacit knowledge--what we have learned from our own experience, through action. Although it has been seen as an indispensable element of expertise, intelligence researchers have found it difficult to quantify. Based on years of research, Dr. Sternberg and his colleagues have found that tacit knowledge can be quantified and can be taught. This volume thoroughly examines studies of practical intelligence in the United States and in many other parts of the world as well, and for varied occupations, such as management, military leadership, teaching, research, and sales.",5,N/A
The History and Philosophy of Social Science,['Scott Gordon'],1991,['Business & Economics'],"First published in 1993. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A
Who Killed Homer?,"['Victor Davis Hanson', 'John Heath']",2001,['History'],"With advice and informative readings of the great Greek texts, this title shows how we might save classics and the Greeks. It is suitable for those who agree that knowledge of classics acquaints us with the beauty and perils of our own culture.",N/A,N/A
On Free Choice of the Will,"['Augustine', 'Thomas Williams']",1993-01-01,['Philosophy'],"""Translated with an uncanny sense for the overall point of Augustine's doctrine. In short, a very good translation. The Introduction is admirably clear."" --Paul Vincent Spade, Indiana University",3,N/A
Greek Philosophical Terms,['Francis E. Peters'],1967,['Foreign Language Study'],"Combining the convenience of a dictionary with the depth of a history of philosophy, this new reference book fills a great need and should prove exceedinly useful to all students and scholars in classics, philosophy, theology and linguistics. The book defines and translates key terms used by pre-Christian philosophers up to the time of Proclus, with special references to the writings of the philosophers as they developed nuances and new meanings for the terms. Entries are arranged in dictionary style, but a knowledge of Greek is not necessary to use the book, since an English-Greek index provides the reader with Greek equivalents of English terms, with cross-reference to the main text. Its great value is that it isolates terms and allows the reader to follow their individual careers, while at the same time it offers an evolutionary history of the concept instead of a mere definition.",N/A,N/A
Phaedo,['Plato'],2009-11,['Philosophy'],"Phaedo is one of Plato's most important works, exploring the nature of life, death, and the soul. Socrates has been sentenced to death for corrupting the youth of Athens. In the hours before he is forced to drink hemlock, he talks with his followers and friends, arguing in favor of in the immortality of the soul, and concluding that death holds no fear for the true philosopher. In the process, he lays the metaphysical foundations for Platonic thought. While being primarily a philosophical treatise, Phaedo is also a moving account of the untimely death of a beloved teacher. It is this dual character which makes it highly regarded as a work of literature.",N/A,N/A
The Art of War Annotated,['Sun Tzu'],2020-11-25,[],"The Art of War is a Chinese military treatise that was written during the 6th century BC by Sun Tzu. Composed of 13 chapters, each of which is devoted to one aspect of warfare, it has long been praised as the definitive work on military strategies and tactics of its time.The Art of War is one of the oldest books on military strategy in the world. It is the first and one of the most successful works on strategy and has had a huge influence on Eastern and Western military thinking, business tactics, and beyond. Sun Tzu was the first to recognize the importance of positioning in strategy and that position is affected both by objective conditions in the physical environment and the subjective opinions of competitive actors in that environment. He taught that strategy was not planning in the sense of working through a to-do list, but rather that it requires quick and appropriate responses to changing conditions. Planning works in a controlled environment, but in a competitive environment,",N/A,N/A
From the Tree to the Labyrinth,['Umberto Eco'],2014-02-25,['Literary Collections'],"How we create and organize knowledge is the theme of this major achievement by Umberto Eco. Demonstrating once again his inimitable ability to bridge ancient, medieval, and modern modes of thought, he offers here a brilliant illustration of his longstanding argument that problems of interpretation can be solved only in historical context.",N/A,N/A
What Love Is,['Carrie Jenkins'],2017-01-24,['Philosophy'],"A rising star in philosophy examines the cultural, social, and scientific interpretations of love to answer one of our most enduring questions What is love? Aside from being the title of many a popular love song, this is one of life's perennial questions. In What Love Is, philosopher Carrie Jenkins offers a bold new theory on the nature of romantic love that reconciles its humanistic and scientific components. Love can be a social construct (the idea of a perfect fairy tale romance) and a physical manifestation (those anxiety- inducing heart palpitations); we must recognize its complexities and decide for ourselves how to love. Motivated by her own polyamorous relationships, she examines the ways in which our parameters of love have recently changed-to be more accepting of homosexual, interracial, and non-monogamous relationships-and how they will continue to evolve in the future. Full of anecdotal, cultural, and scientific reflections on love, What Love Is is essential reading for anyone seeking to understand what it means to say ""I love you."" Whether young or old, gay or straight, male or female, polyamorous or monogamous, this book will help each of us decide for ourselves how we choose to love.",N/A,N/A
Complete Shotokan Karate,['Robin L. Rielly'],2011-12-20,['Sports & Recreation'],"Complete Shotokan Karate is actually two books in one: a thorough history of Japanese karate in Asia and the United States, and an instructional manual for students of the Shotokan method. Part One outlines the history of karate from its probable origins in India (or perhaps Greece), and its transmission from China through Okinawa to Japan. Relevant aspects of Japanese history and culture, such as the samurai ethos and Zen, are emphasized. Part Two, profusely illustrated with over 600 clear black-and-white photographs and 20 line drawings, outlines instruction for kumite (sparring drills). Included are two-person drills such as the double-line drill and the circle drill which give practice in facing multiple opponents. Descriptions of many of these drills are not found in other English-language books. In addition, nine karate kata (forms) are presented, two of which, sochin and nijushiho, are rarely seen in print in English. The two parts of this exhaustive book—the first historical and philosophical, the second practical—combine to form one of the most comprehensive presentations of Shotokan karate available in English. Complete Shotokan Karate is an essential resource for all those interested in Japanese karate.",N/A,N/A
The Art of War,['Sun Tzu'],2014-04-29,['History'],"The Art of War is an ancient Chinese military treatise attributed to Sun Tzu, a high-ranking military general, strategist and tactician. The text is composed of 13 chapters, each of which is devoted to one aspect of warfare. It is commonly known to be the definitive work on military strategy and tactics of its time. It has been the most famous and influential of China's Seven Military Classics, and ""for the last two thousand years it remained the most important military treatise in Asia, where even the common people knew it by name."" It has had an influence on Eastern and Western military thinking, business tactics, legal strategy and beyond. The book was first translated into the French language in 1772 by French Jesuit Jean Joseph Marie Amiot and a partial translation into English was attempted by British officer Everard Ferguson Calthrop in 1905. The first annotated English language translation was completed and published by Lionel Giles in 1910. Leaders as diverse as Mao Zedong, General Vo Nguyen Giap, General Douglas MacArthur and leaders of Imperial Japan have drawn inspiration from the work.",N/A,N/A
Either/Or,['Søren Kierkegaard'],2004-07-01,['Philosophy'],"In Either/Or, using the voices of two characters - the aesthetic young man of part one, called simply 'A', and the ethical Judge Vilhelm of the second section - Kierkegaard reflects upon the search for a meaningful existence, contemplating subjects as diverse as Mozart, drama, boredom, and, in the famous Seducer's Diary, the cynical seduction and ultimate rejection of a young, beautiful woman. A masterpiece of duality, Either/Or is a brilliant exploration of the conflict between the aesthetic and the ethical - both meditating ironically and seductively upon Epicurean pleasures, and eloquently expounding the noble virtues of a morally upstanding life.",5,N/A
Thus Spake Zarathustra,"['Friedrich Wilhelm Nietzsche', 'Thomas Common']",2014-07-03,['Philosophy'],"Thus Spoke Zarathustra: A Book for All and None also translated as Thus Spake Zarathustra is a philosophical novel by German philosopher Friedrich Nietzsche, composed in four parts between 1883 and 1885. Much of the work deals with ideas such as the ""eternal recurrence of the same"" and the parable on the ""death of God""",N/A,N/A
Ayn Rand,['Chris Matthew Sciabarra'],2013-10-15,['Philosophy'],"Author of The Fountainhead and Atlas Shrugged, Ayn Rand (1905–1982) is one of the most widely read philosophers of the twentieth century. Yet, despite the sale of over thirty million copies of her works, there have been few serious scholarly examinations of her thought. Ayn Rand: The Russian Radical provides a comprehensive analysis of the intellectual roots and philosophy of this controversial thinker. It has been nearly twenty years since the original publication of Chris Sciabarra’s Ayn Rand: The Russian Radical. Those years have witnessed an explosive increase in Rand sightings across the social landscape: in books on philosophy, politics, and culture; in film and literature; and in contemporary American politics, from the rise of the Tea Party to recent presidential campaigns. During this time Sciabarra continued to work toward the reclamation of the dialectical method in the service of a radical libertarian politics, culminating in his book Total Freedom: Toward a Dialectical Libertarianism (Penn State, 2000). In this new edition of Ayn Rand, Chris Sciabarra adds two chapters that present in-depth analysis of the most complete transcripts to date documenting Rand’s education at Petrograd State University. A new preface places the book in the context of Sciabarra’s own research and the recent expansion of interest in Rand’s philosophy. Finally, this edition includes a postscript that answers a recent critic of Sciabarra’s historical work on Rand. Shoshana Milgram, Rand’s biographer, has tried to cast doubt on Rand’s own recollections of having studied with the famous Russian philosopher N. O. Lossky. Sciabarra shows that Milgram’s analysis fails to cast doubt on Rand’s recollections—or on Sciabarra’s historical thesis.",N/A,N/A
Aristotle's Ethics,['Aristotle'],1963,[],N/A,N/A,N/A
The Art of War,['Sun Tsu'],2014-03-03,['History'],"The Art of War is an ancient Chinese military treatise attributed to Sun Tzu, a high-ranking military general, strategist and tactician. The text is comprised of 13 chapters, each of which is devoted to one aspect of warfare. It is widely known to be the definitive work on military strategy and tactics of its time. It has been the most famous and influential of China's Seven Military Classics, and ""for the last two thousand years it remained the most important military treatise in Asia.",N/A,N/A
Introduction to Mathematical Philosophy,['Bertrand Russell'],2013-01-21,['Mathematics'],"Originally published in 1919, this work on the philosophy of mathematics is both expensive and hard to find in its first edition. It contains Bertrand Russell's ideas on number definition, cardinal numbers, propositional functions and much more. This is a fascinating work and thoroughly recommended for anyone interested in the philosophy of mathematics. Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce. We are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork.",N/A,N/A
The Ethics of Aristotle,['Aristotle'],2017-06,[],"Aristotle conceived of the term 'ethics' as a way of examining the moral thought of his teacher Plato, and Plato's contemporary Socrates. Wishing to keep a simple definition, Aristotle conceived of ethics as the moral and behavioural ideal of the way in which human life is conducted. The philosopher's principle work of moral philosophy is entitled Nicomachean Ethics, and is comprised of ten distinct books. In order to properly define ethical behaviour, Aristotle attempts to conceive of a society that is ideal in the sense of securing the maximum happiness for the entire population. After defining the nature of happiness, Aristotle commences to discuss the various virtues people may aspire to in order to live ethically. Various topics are discussed as the discussion evolves, with concepts such as justice and asceticism, touched upon throughout the text. Aristotle is keen to emphasise the various human emotions which can curtail the human being who aspires to be ethical, and emphasises that the journey to becoming a decent and upstanding person involves a high degree of self-mastery. Having first appeared in 1908, the iteration of the Ethics presented here has stood the test of time. It continues to be cited and favoured by numerous scholars to this day, being as it faithfully replicates the timeless thoughts, ideas and reflections of the Ancient Greek philosopher Aristotle.",N/A,N/A
Arguing about Gods,['Graham Oppy'],2006-09-04,['Philosophy'],"In this book, Graham Oppy examines arguments for and against the existence of God. He shows that none of these arguments is powerful enough to change the minds of reasonable participants in debates on the question of the existence of God. His conclusion is supported by detailed analyses of the arguments as well as by the development of a theory about the purpose of arguments and the criteria that should be used in judging whether or not arguments are successful. Oppy discusses the work of a wide array of philosophers, including Anselm, Aquinas, Descartes, Locke, Leibniz, Kant, Hume and, more recently, Plantinga, Dembski, White, Dawkins, Bergman, Gale and Pruss.",N/A,N/A
Handbook of Political Theory,"['Gerald F Gaus', 'Chandran Kukathas']",2004-08-21,['Philosophy'],The Handbook of Political Theory is a latest addition to the SAGE Handbook collection. As with all of our handbooks this is a definitive and benchmark publication that covers all aspects of a given subject. This handbook is an essential purchase for everyone interested in Political Theroy.,N/A,N/A
The Society of the Spectacle,['Guy Debord'],2021-04-01,['Philosophy'],"Debord describes and critiques the way we live. The power in these ideas lies in their ability to question, identify, and name the common assumptions of the present. Developing the concept of The Spectacle, he describes the “gaze” of contemporary society. From its publication just before, and ultimately influencing the May 1968 revolt in Paris and Occupy Wall Street, this book continues to transform a wide range of progressive philosophical and political movements, most notably anti-capitalism, postmodernism, marxism, and anarchism. This new translation brings a concrete edge to the text, elaborating upon the original, and adding annotations. Bringing fifty years of prominent radical thinking back to the text, from Baudrillard to Odell to Zuboff—it’s clear that Debords’ book is more relevant in the era of social media, the attention economy, and the emergence of Surveillance Capitalism than ever before.",N/A,N/A
Intellectual Development of Voltaire,['Ira O. Wade'],2015-12-08,['Philosophy'],"In this comprehensive study of Voltaire's intellectual development, he provides the first full treatment of the effect of the English experience on Voltaire, the diversity of activity at Cirey, and the relation of Voltaire’s thought to 17th- and 18th-century philosophy. By devoting considerable attention to the movements, the personal relationships, and the environments that influenced Voltaire, Professor Wade is able to illuminate the sources of Voltaire’s thought and show at the same time how he wove them into a unique synthesis. A final chapter in the book contains a general summation of the importance of Voltaireanism as a philosophy of life. Originally published in 1969. The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905.",N/A,N/A
An Honest Thief,['Fyodor Dostoevsky'],2019-02-08,['Fiction'],"Fyodor Dostoyevsky “An Honest Thief” is an 1848 short story that famously tells the tale of Emelyan Ilyitch, the tragic drunk. It begins with our narrator conversing with Astafy Ivanovich, an aged soldier and temporary lodger. An unfortunate coat theft leaves Astafy dismayed one day, and a conversation is struck up between the two, who seem to share the same dislike for thieves in general. One night, however, Astafy recounts to the narrator a story of an honest thief he had once met. Fyodor Mikhailovich Dostoevsky (1821 – 1881) was a Russian novelist, essayist, short story writer, journalist, and philosopher. His literature examines human psychology during the turbulent social, spiritual and political atmosphere of 19th-century Russia, and he is considered one of the greatest psychologists in world literature. A prolific writer, Dostoevsky produced 11 novels, three novellas, 17 short stories and numerous other works. Other notable works by this author include: “Crime and Punishment” (1866), “Notes from the Underground” (1864), and “The Idiot” (1869). Many vintage books such as this are increasingly scarce and expensive. We are republishing this volume now in an affordable, modern, high-quality edition complete with a specially-commissioned new biography of the author.",N/A,N/A
Ancient Egyptian Religion,['Henri Frankfort'],1961,['History'],"Fascinating study finds underlying unity in Egyptian religions--the concept of the changeless. Relation of religion to Egyptian society, government, art, more. 32 halftones.",N/A,N/A
The Politics of Aristotle,['*. Aristotle'],2017-05-24,['Philosophy'],"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",N/A,N/A
Ecce Homo,['Friedrich Wilhelm Nietzsche'],2025,['Literary Criticism'],"Ecce Homo by Friedrich Wilhelm Nietzsche is an autobiographical work that offers a deep self-analysis as the philosopher reflects on his life, health, and ideas. The book explores his personal struggles with illness and solitude, which played a crucial role in shaping his philosophical perspective. Nietzsche critiques prevailing societal values and presents himself as a revolutionary thinker challenging conventional morality. His narrative blends bravado with vulnerability, presenting his ability to perceive life from both strength and decay as the foundation of his wisdom. The work captures Nietzsche s unique voice, emphasizing his individualism and the complex relationship between his experiences and intellectual development. His self-portrayal is both candid and provocative, asserting the nobility of his philosophy while positioning it against established norms. Ecce Homo is not just a personal memoir but a philosophical statement that invites readers to reconsider their understanding of existence, suffering, and the cultural ideals of his time, reflecting Nietzsche s mission to reshape values and challenge traditional thought.",N/A,N/A
The Meaning of Contemporary Realism,['György Lukács'],1963,['Philosophy'],"With a new introduction by Dr Gary Day, De Montfort University, Leicester, UK An argument for literary realism as opposed to modernism, contrasting Mann and Kafka. The book also argues for socialist as opposed to critical realism in literature. This text refers to an unavailable edition of this title.",N/A,N/A
A Terrible Love of War,['James Hillman'],2005-02-22,['Psychology'],"War is a timeless force in the human imagination—and, indeed, in daily life. Engaged in the activity of destruction, its soldiers and its victims discover a paradoxical yet profound sense of existing, of being human. In A Terrible Love of War, James Hillman, one of today’s most respected psychologists, undertakes a groundbreaking examination of the essence of war, its psychological origins and inhuman behaviors. Utilizing reports from many fronts and times, letters from combatants, analyses by military authorities, classic myths, and writings from great thinkers, including Twain, Tolstoy, Kant, Arendt, Foucault, and Levinas, Hillman’s broad sweep and detailed research bring a fundamentally new understanding to humanity’s simultaneous attraction and aversion to war. This is a compelling, necessary book in a violent world.",N/A,N/A
Essays in Ancient Philosophy,['Michael Frede'],1987,['Philosophy'],This text contains seventeen papers written by the author over the course of the last twelve years on the topic of philosophy.,N/A,N/A
The Communist Manifesto,"['Karl Marx', 'Friedrich Engels']",2006-05-30,['Political Science'],"The perfect books for the true book lover, Penguin's Great Ideas series features twelve more groundbreaking works by some of history's most prodigious thinkers. Each volume is beautifully packaged with a unique type-driven design that highlights the bookmaker's art. Offering great literature in great packages at great prices, this series is ideal for those readers who want to explore and savor the Great Ideas that have shaped our world. The Communist Manifesto changed the face of the twentieth century beyond recognition, inspiring millions to revolution, forming the basis of political systems that still dominate countless lives and continuing to ignite violent debate about class and capitalism today.",N/A,N/A
The Nature of Things,['Lucretius'],2012-02,['Poetry'],N/A,N/A,N/A
The Art of War,['Sunzi'],1983,['Business & Economics'],"Guilt mingles with relief, leaving Drizzt uniquely vulnerable to the persuasions of his newest companion--Dahlia, a darkly alluring elf and the only other member of their party to survive the cataclysm at Mount Hotenow. But traveling with Dahlia is challenging in more ways than one. As the two companions seek revenge on the one responsible for leveling Neverwinter--and nearly Luskan as well--Drizzt finds his usual moral certainty swept away by her unconventional views. Forced to see the dark deeds that the common man may be driven to by circumstance, Drizzt begins to find himself on the wrong side of the law in an effort to protect those the law has failed. Making new enemies, as his old enemies acquire deadly allies, Drizzt and Dahlia quickly find themselves embroiled in battle--a state he's coming to enjoy a little too much.",N/A,N/A
Dracula by Bram Stoker,['Bram Stoker'],2021-01-14,[],This book holds an important place among the World Classics.,N/A,N/A
The Anabasis,[],2020-02-18,['History'],N/A,N/A,N/A
The Division of Labor in Society,['Emile Durkheim'],2014-02-25,['Social Science'],"Revised for the first time in over thirty years, this edition of Emile Durkheim’s masterful work on the nature and scope of sociology is updated with a new introduction and improved translation by leading scholar Steven Lukes that puts Durkheim’s work into context for the twenty-first century reader. When it was originally published, The Division of Labor in Society was an entirely original work on the nature of labor and production as they were being shaped by the industrial revolution. Emile Durkheim’s seminal work studies the nature of social solidarity and explores the ties that bind one person to the next in order to hold society together. This revised and updated second edition fluently conveys Durkheim’s arguments for contemporary readers. Leading Durkheim scholar Steve Lukes’s new introduction builds upon Lewis Coser’s original—which places the work in its intellectual and historical context and pinpoints its central ideas and arguments. Lukes explains the text’s continued significance as a tool to think about and deal with problems that face us today. The original translation has been revised and reworked in order to make Durkheim’s arguments clearer and easier to read. The Division of Labor in Society is an essential resource for students and scholars hoping to deepen their understanding of one of the pioneering voices in modern sociology and twentieth-century social thought.",N/A,N/A
Social Contract Theory for a Diverse World,['Ryan Muldoon'],2016-10-14,['Philosophy'],"Very diverse societies pose real problems for Rawlsian models of public reason. This is for two reasons: first, public reason is unable accommodate diverse perspectives in determining a regulative ideal. Second, regulative ideals are unable to respond to social change. While models based on public reason focus on the justification of principles, this book suggests that we need to orient our normative theories more toward discovery and experimentation. The book develops a unique approach to social contract theory that focuses on diverse perspectives. It offers a new moral stance that author Ryan Muldoon calls, ""The View From Everywhere,"" which allows for substantive, fundamental moral disagreement. This stance is used to develop a bargaining model in which agents can cooperate despite seeing different perspectives. Rather than arguing for an ideal contract or particular principles of justice, Muldoon outlines a procedure for iterated revisions to the rules of a social contract. It expands Mill's conception of experiments in living to help form a foundational principle for social contract theory. By embracing this kind of experimentation, we move away from a conception of justice as an end state, and toward a conception of justice as a trajectory. Listen to Robert Talisse interview Ryan Muldoon about Social Contract Theory for a Diverse World on the podcast, New Books in Philosophy: http://tinyurl.com/j9oq324 Also, read Ryan Muldoon’s related Niskanen Center article, ""Diversity and Disagreement are the Solution, Not the Problem,"" published Jan. 10, 2017: https://niskanencenter.org/blog/diversity-disagreement-solution-not-problem/",N/A,N/A
