title,authors,publishedDate,categories,description,averageRating,textSnippet
In the Woods,['Tana French'],2007,['Animals'],"As dusk approaches a small Dublin suburb in the summer of 1984, mothers begin to call their children home. But on this warm evening, three children do not return from the dark and silent woods. When the police arrive, they find only one of the children gripping a tree trunk in terror, wearing blood-filled sneakers, and unable to recall a single detail of the previous hours. Twenty years later, the found boy, Rob Ryan, is a detective on the Dublin Murder Squad and keeps his past a secret. But when a twelve-year-old girl is found murdered in the same woods, he and Detective Cassie Maddox—his partner and closest friend—find themselves investigating a case chillingly similar to the previous unsolved mystery. Now, with only snippets of long-buried memories to guide him, Ryan has the chance to uncover both the mystery of the case before him and that of his own shadowy past. Richly atmospheric, stunning in its complexity, and utterly convincing and surprising to the end, In the Woods is sure to enthrall fans of Mystic River and The Lovely Bones.",N/A,N/A
The Gruffalo's Child,['Julia Donaldson'],2017,['Juvenile Fiction'],"Bestselling sequel to the smash-hit picture book, The Gruffalo, in a classic board book format with a fresh cover design!""The Gruffalo said that no gruffalo should, Ever set foot in the deep dark wood."" But one wild and windy night the Gruffalo's child disobeys her father's warnings and ventures out into the snow. After all, the Big Bad Mouse doesn't really exist... does he? The Gruffalo's Child is the number one bestselling, much-loved sequel to the worldwide picture-book phenomenon that is The Gruffalo. Julia Donaldson's trademark rhyming text and Axel Scheffler's brilliant, characterful illustrations combine once more to ensure that the Gruffalo's Child has followed firmly in her father's footsteps and that her story is one that children will ask for again, and again... and again! This handy board book format is perfect for younger readers. It features the classic story with a stunning redesigned cover and beautiful finish, making it a must-have for even the smallest Donaldson and Scheffler fans! Also available in board book format and with striking redesigned covers are: The Gruffalo, Room on the Broom, The Snail and the Whale, The Smartest Giant in Town, Monkey Puzzle, Charlie Cook's Favourite Book, and A Squash and a Squeeze.",N/A,N/A
The Pigeon Spy,['Terry Deary'],2014-01-28,['Juvenile Fiction'],"Flanders 1918. The extraordinary true story of a pigeon who saved nearly 200 lives. A troop of Americans are trapped behind enemy lines. Not only are their German enemies firing at them but so are their own side. Somehow they have to get a message to their comrades. The only way is by pigeon. But every time a pigeon rises in the air it is shot down. The last pigeon, a black bird called Cher Ami, flies with bullets zipping through the air all around him, covering 25 miles in just 65 minutes, helping to save the lives of the 194 survivors. In his epic journey he is shot through the breast, blinded in one eye, and left with a leg hanging only by a tendon. Army medics save his life. They can't save his leg, so they carve a small wooden one for him. When he recovers, the pigeon is put on a boat to the United States, a hero.",N/A,N/A
Room on the Broom,['Julia Donaldson'],2023,['Juvenile Nonfiction'],"A magical story of quick wits and friendship, Room on the Broom is another smash hit from the unparalleled picture book partnership of Julia Donaldson and Axel Scheffler, creators of The Gruffalo. How the cat purred and how the witch grinned, As they sat on their broomstick and flew through the wind. The witch and her cat fly happily over forests, rivers and mountains on their broomstick until a stormy wind blows away the witch's hat, bow and wand. Luckily, they are retrieved by a dog, a bird and a frog, who are all keen for a ride on the broom. It's a case of the more, the merrier, but the broomstick isn't used to such a heavy load and it's not long before . . . SNAP! It breaks in two! And with a greedy dragon looking for a snack, the witch's animal pals better think fast. This hardback edition features the classic story plus extra content from Julia Donaldson and Axel Scheffler, making this the perfect gift. Enjoy more family favourite picture books from Julia Donaldson and Axel Scheffler: The Gruffalo, The Gruffalo's Child and The Snail and the Whale.",N/A,N/A
The Tale of Mr. Tod,['Beatrix Potter'],2002-09-16,['Juvenile Nonfiction'],A children's story about the unfriendly relations between a disagreeable fox and an uncouth badger and the problems they create for the rabbits living peacefully in the forest.,N/A,N/A
The Owl and the Pussy Cat,['Edward Lear'],2008-04-01,['Animals'],"In this beautifully illustrated edition of the beloved nonsense poem by Edward Lear, Anne Mortimer takes the reader on the delightful voyage of the Owl and the Pussycat as they sail across the sea and travel into lush jungles, all by the light of the moon. Filled with rich detail and breathtaking artwork by Anne Mortimer, this is a glowing tribute to the power of true love.",N/A,N/A
Animal Problem-Solving,['Michelle Garcia Andersen'],2021-08-11,[],"Book Features: * Ages 6-10, Grades 1-4 * 24 pages, 7 1⁄2 inches x 10 inches * Simple, easy-to-read pages with full-color pictures * Includes after-reading questions and extension activity * Reading/teaching tips included The Fascinating Life Of Animals: In Amazing Animal Behaviors: Animal Problem-Solving, 1st--4th graders dive into the lives of their favorite animals and learn about the remarkable ways in which they work together, solve problems, and survive the wild! Fun Facts For Animal Lovers: How do octopuses make shields? What's a monkey's go-to snack? Young learners read an animal behavior case study exploring fun facts about the ways animals collaborate, use tools, and solve problems to survive in the wild. Build Reading Skills: This engaging 24-page children's book will help your child improve comprehension and build confidence with guided after-reading questions and a fun extension activity. Leveled Books: Part of the Amazing Animal Behaviors series, the nonfiction leveled text and full-color pictures make this children's book an engaging story with fun and interesting facts about different animals' problem-solving and survival skills. Why Rourke Educational Media: Since 1980, Rourke Publishing Company has specialized in publishing engaging and diverse non-fiction and fiction books for children in a wide range of subjects that support reading success on a level that has no limits.",N/A,N/A
The Jungle Book,['Rudyard Kipling'],1922,['Animals'],"Seven stories, interspersed with seven poems, of Mowgli, who is brought up in a wolf den and instructed by the animals in the laws and legends of the jungle.",N/A,N/A
Mattimeo,['Brian Jacques'],2006-09-04,['Juvenile Fiction'],"Mattimeo, Matthias's son, learns to take up the sword and joins the other animal inhabitants of Redwall Abbey in resisting Slagar and his band of marauders.",N/A,N/A
The Jungle Book (100th Anniversary Edition),['Rudyard Kipling'],2020-06-09,[],"A nice edition with 60 illustrations from various artists. The Jungle Book (1894) is a collection of stories by the English author Rudyard Kipling. Most of the characters are animals such as Shere Khan the tiger and Baloo the bear, though a principal character is the boy or ""man-cub"" Mowgli, who is raised in the jungle by wolves. The stories are set in a forest in India; one place mentioned repeatedly is ""Seonee"" in the central state of Madhya Pradesh. A major theme in the book is abandonment followed by fostering, as in the life of Mowgli, echoing Kipling's own childhood.",N/A,N/A
The Lair of the White Worm,['Bram Stoker'],2010,['Fiction'],"""The sudden death of Lilla caused consternation among Mimi's friends and well-wishers. Such a tragedy was totally unexpected, as Adam and Sir Nathaniel had been expecting the White Worm's vengeance to fall upon themselves."" On his arrival from Australia, Adam Salton discovers a gruesome mystery - something on the estate of Castra Regis is feeding on human flesh. Has it something to do with Lady Arabella March, the strange, seductive woman who tore a mongoose apart with her bare hands and murdered an African Servant? Something is out there, deep in that forest, and its hunger won't be suppressed until it kills them all.",N/A,N/A
The Voyage of the Dawn Treader,['Clive Staples Lewis'],2002-03-05,['Adventure stories'],"Lucy and Edmund, accompanied by their peevish cousin Eustace, sail to the land of Narnia where Eustace is temporarily transformed into a green dragon because of his selfish behavior and skepticism.",N/A,N/A
Rumble in the Jungle,"['Giles Andreae', 'David Wojtowycz', 'Hugh Laurie']",2007-02-01,"[""Children's poetry, English""]","A poetic exploration of the hippos, leopards, chimpanzees, and other animals found in the jungle.",N/A,N/A
My Big Animal Book,['Roger Priddy'],2011-05-10,['Juvenile Nonfiction'],"This is the perfect book for kids who love animals. On the big, sturdy board pages, they'll discover bright, bold photographs of all different kinds of animals, from pets to farm animals to birds. Each has their name written underneath, so that children can learn what they're called, build their animal vocabulary, and start to develop word and picture association.",N/A,N/A
Where is Hairy Maclary?,['Lynley Dodd'],2024-07-02,['Juvenile Nonfiction'],"Have you seen Hairy Maclary? Where is he hiding? Lift the flaps to see if you can spot the raggedy rascal and his rollicking gang! Is he having a scratch in the strawberry patch? No, that's Bitzer Maloney. Is he taking a bath at the side of the path? No, that's Muffin McLay. Babies and toddlers will have loads of fun spotting the clues in the illustrations and lifting the flaps to discover which of the characters it is. This delightful board book with sturdy cardboard flaps showcases the famous animal characters from Lynley Dodd's bestselling series of picture books. From page to page, Hairy Maclary's gang is hidden behind a variety of objects for little fingers to move aside, until, at last, Hairy Maclary's hiding place is discovered! Read all the Hairy Maclary and Friends books by Lynley Dodd!",N/A,N/A
Little Pilgrim's Progress (Illustrated Edition): From John Bunyan's Classic,['Helen L. Taylor'],2021-08-03,['Juvenile Fiction'],"A classic work of literature, adapted for children and beautifully illustrated. Perceiving the need for a simpler version of a timeless classic, Helen Taylor faithfully adapted John Bunyan's allegory of the Christian life, The Pilgrim's Progress, for young readers--hoping to bring its treasury of wisdom nearer to children's hearts and minds. That version has sold over 800,000 copies! It preserves the original plotlines of Bunyan's classic while telling the story of Little Christian and Christiana in a way that kids can understand. In this fresh, imaginative new edition, bestselling illustrator Joe Sutphin portrays the characters of Bunyan's tale as furry creatures living in a woodland realm. Children will delight in the lavish illustrations, reading alongside their parents or interacting on their own with the timeless words and beautiful imagery that they discover on every page. This book will help children see the trials and triumphs of faithfulness with fresh eyes, leading them to declare along with Christian, ""I am going to the King!""",N/A,N/A
The Second Jungle Book,['Rudyard Kipling'],1916,"['Animals, Legends and stories of']",N/A,N/A,N/A
Mr Dog and the Rabbit Habit (Mr Dog),"['Ben Fogle', 'Steve Cole']",2019-03-07,['Animal traps'],"A brand new young fiction series by TV broadcaster and intrepid explorer Ben Fogle, inspired by his real-life animal experiences... Co-written with best-selling children's author Steve Cole and illustrated throughout with beautiful black and white illustrations by Nikolas Ilic.",N/A,N/A
Nourishment,['Fred Provenza'],2018,['Health & Fitness'],"Reflections on feeding body and spirit in a world of change Animal scientists have long considered domestic livestock to be too dumb to know how to eat right, but the lifetime research of animal behaviorist Fred Provenza and his colleagues has debunked this myth. Their work shows that when given a choice of natural foods, livestock have an astoundingly refined palate, nibbling through the day on as many as fifty kinds of grasses, forbs, and shrubs to meet their nutritional needs with remarkable precision. In Nourishment Provenza presents his thesis of the wisdom body, a wisdom that links flavor-feedback relationships at a cellular level with biochemically rich foods to meet the body's nutritional and medicinal needs. Provenza explores the fascinating complexity of these relationships as he raises and answers thought-provoking questions about what we can learn from animals about nutritional wisdom. What kinds of memories form the basis for how herbivores, and humans, recognize foods? Can a body develop nutritional and medicinal memories in utero and early in life? Do humans still possess the wisdom to select nourishing diets? Or, has that ability been hijacked by nutritional ""authorities""? Consumers eager for a ""quick fix"" have empowered the multibillion-dollar-a-year supplement industry, but is taking supplements and enriching and fortifying foods helping us, or is it hurting us? On a broader scale Provenza explores the relationships among facets of complex, poorly understood, ever-changing ecological, social, and economic systems in light of an unpredictable future. To what degree do we lose contact with life-sustaining energies when the foods we eat come from anywhere but where we live? To what degree do we lose the mythological relationship that links us physically and spiritually with Mother Earth who nurtures our lives? Provenza's paradigm-changing exploration of these questions has implications that could vastly improve our health through a simple change in the way we view our relationships with the plants and animals we eat. Our health could be improved by eating biochemically rich foods and by creating cultures that know how to combine foods into meals that nourish and satiate. Provenza contends the voices of ""authority"" disconnect most people from a personal search to discover the inner wisdom that can nourish body and spirit. That journey means embracing wonder and uncertainty and avoiding illusions of stability and control as we dine on a planet in a universe bent on consuming itself.",N/A,N/A
Catwings,['Ursula K. Le Guin'],2023-10-24,['Juvenile Fiction'],"Four young cats with wings leave the city slums in search of a safe place to live, finally meeting two children with kind hands.",N/A,N/A
Treasures of Indian Wildlife,"['Ashok S. Kothari', 'B. F. Chhapgar']",2005,['History'],"Selections from the Society's Library's books, journals, and gazeteers, and from its Journal.",N/A,N/A
Pete the Cat and the New Guy,"['Kim Dean', 'Kimberly Dean', 'James Dean']",2023-01-24,['Juvenile Fiction'],"Pete the Cat and his animal friends welcome Gus the Platypus, who discovers his own special talent",N/A,N/A
Animal Facts and Feats,['Gerald L. Wood'],1977,['Animals'],N/A,N/A,N/A
Frog is a Hero,['Max Velthuijs'],1997,['Juvenile Fiction'],"When the rains come and the river bursts its banks, Frog, Duck, Pig and Hare are stranded. It is Frog who is a hero when he risks his life to help his friends.",N/A,N/A
A Christmas Carol,[],1991,['Juvenile Fiction'],"From the bustling snowy streets of Victorian London to the ghostly apparitions of Christmas past and future, award-winning artist Roberto Innocenti renders both the authentic detail and emotional impact of Dickens' classic Christmas tale in this unabridged edition.",N/A,N/A
The Cultural Politics of Fur,['Julia Emberley'],1997,['Business & Economics'],"Emberley documents the 1980s confrontations between animal rights activists and native peoples that pitted Lynx, the organization responsible for the high-profile anti-fur ads in Great Britain, against Inuit and Dene societies' claims for a livelihood based on the selling and trading, consumption and production of animal fur. From colonial fur trading to twentieth-century globalization of the fur industry, Emberley analyzes the cultural, political, material, and libidinal values ascribed to fur.",N/A,N/A
Who Sank the Boat?,['Pamela Allen'],1990,['Juvenile Fiction'],"Beside the sea, there once lived a cow, a donkey, a sheep, a pig, and a tiny little mouse. One warm, sunny morning--for no particular reason--they decided to go for a row in the bay. Do you know who sank the boat? ""Funny . . . just right for the very young"".--The New Yorker. An American Bookseller Pick of the List Book. Library of Congress Books for Children. Full color. Copyright © Libri GmbH. All rights reserved.",N/A,N/A
The Lion and the Mouse,"['Aesop', 'Ed Young']",1980-02-01,['Juvenile Nonfiction'],Recounts the tale of the tiny mouse who helped the mighty lion when he became ensnared by hunters.,N/A,N/A
"Brown Bear, Brown Bear, What Do You See?",['Bill Martin'],2004,['Animals'],Exuberantly colored artwork and favorite animals make this rhythmic story the perfect introduction to looking and learning about colors.,N/A,N/A
Life of Pi,['Yann Martel'],2001,['Fiction'],"Possessing encyclopedia-like intelligence, unusual zookeeper's son Pi Patel sets sail for America, but when the ship sinks, he escapes on a life boat and is lost at sea with a dwindling number of animals until only he and a hungry Bengal tiger remain.",N/A,N/A
Bear Snores On,['Karma Wilson'],2005-10,['Juvenile Fiction'],"In a cave in the woods, in his deep, dark lair, through the long, cold winter sleeps a great brown bear.",N/A,N/A
Mr. Gumpy's Outing,['John Burningham'],1970,['Juvenile Fiction'],Mr. Gumpy accepts more and more riders on his boat until the inevitable occurs.,N/A,N/A
Big Or Small?,['Susan Ring'],2006,['Juvenile Nonfiction'],"""Simple texts and photos show that animals can be big or small and can be sorted into groups by their size""--Provided by publisher.",N/A,N/A
The Tale of Peter Rabbit and Other Stories,[],2016-08,[],N/A,N/A,N/A
Henry and Mudge and the Careful Cousin,['Cynthia Rylant'],1994,['Juvenile Fiction'],"Henry and Mudge may be the best friends a beginning reader ever had, but they have a tough time winning over Henry's prim and proper cousin Annie--until the threesome discovers their shared passion for Frisbee. A Ready-to-Read book. A School Library Journal Best Book of the Year. Full color. Copyright © Libri GmbH. All rights reserved.",N/A,N/A
Menagerie Manor,['Gerald Durrell'],1975,['Animal behavior'],N/A,N/A,N/A
The Mouse and His Child,['Russell Hoban'],1967,['Juvenile Nonfiction'],Two discarded toy mice survive perilous adventures in a hostile world before finding security and happiness with old friends and new.,N/A,N/A
The Whispering Land,['Gerald Durrell'],2012,['Biography & Autobiography'],Animals.,N/A,N/A
Franklin's Secret Club,['Paulette Bourgeois'],2012-04-01,['Juvenile Fiction'],"In this Franklin Classic Storybook, our hero discovers the hard way that leaving people out is never nice.",N/A,N/A
Little Quack,['Lauren Thompson'],2005-01-25,['Juvenile Fiction'],"One by one, four ducklings find the courage to jump into the pond and paddle with Mama Duck, until only Little Quack is left in the nest, trying to be brave.",N/A,N/A
Animal Death,"['Jay Johnston', 'Fiona Probyn-Rapsey']",2013,['Nature'],"Animal death is a complex, uncomfortable, depressing, motivating and sensitive topic. For those scholars participating in human-animal studies, it is - accompanied by the concept of 'life' - the ground upon which their studies commence, whether those studies are historical, archaeological, social, philosophical, or cultural. It is a tough subject to face, but as this volume demonstrates, one at the heart of human-animal relations and human-animal studies scholarship. '... books have power. Words convey moral dilemmas. Human beings are capable of being moral creatures. So it may prove with the present book. Dear reader, be warned. Reading about animal death may prove a life-changing experience. If you do not wish to be exposed to that possibility, read no further ... In the end, by concentrating our attention on death in animals, in so many guises and circumstances, we, the human readers, are brought face to face with the reality of our world. It is a world of pain, fear and enormous stress and cruelty. It is a world that will not change anytime soon into a human community of vegetarians or vegans. But at least books like this are being written for public reflection.' from the foreword by The Hon. Michael Kirby AC CMG",N/A,N/A
Charlotte's Web,['E. B. WHITE'],1994,['Spiders'],N/A,N/A,N/A
A First Book of Animals,['Nicola Davies'],2016-10,['Animals'],"Nicola Davies presents a treasury of poems about the animal world, illustrated in great detail by Petr Horáček. Polar bears playing on the ice, tigers hunting in the jungle, fireflies twinkling in the evening sky and nightingales singing in the heart of the woods - there are animals everywhere",N/A,N/A
The Incredible Journey,['Sheila Burnford'],2013,['Juvenile Fiction'],"'Only one thing was clear and certain - that at all costs he was going home, home to his own beloved master...' The Hunter children must go abroad for the summer, so they reluctantly leave their three pets in the care of a friend. But the faithful animals only know they must get home again, somehow. So the labrador, the old bull terrier and the dainty Siamese cat set off on a perilous journey through the wilderness. But how will domestic animals fare against river rapids, hunger, icy temperatures and ferocious wild beasts? And if they make it home, will their owners be waiting for them? Includes exclusive material: In the Backstory you can find out about some incredible real-life pet adventures! Vintage Children's Classics is a twenty-first century classics list aimed at 8-12 year olds and the adults in their lives. Discover timeless favourites from The Jungle Book and Alice's Adventures in Wonderland to modern classics such as The Boy in the Striped Pyjamas and The Curious Incident of the Dog in the Night-Time.",N/A,N/A
The Tale of Johnny Town-Mouse,['Beatrix Potter'],2002-09-16,['Juvenile Nonfiction'],"After visiting each other's homes, Johnny Town-Mouse and Timmy Willy who lives in the country, decide that they prefer their own place.",N/A,N/A
Encyclopedia of Life,[],2015,['Animals'],"NATURAL HISTORY (CHILDREN'S/TEENAGE). Encyclopedia of Life is a fantastic resource for children aged 8+, covering the breadth of life on our planet. Split into eight sections, it provides a detailed guide to the following topics: Prehistoric Life, Plants, Water Life, Insects, Reptiles and Amphibians, Birds, Mammals and the Human Body. Top features include visual fact files, bulleted facts, charts, world records, bizarre facts and top tens. The book is fully cross-referenced throughout and is packed with diagrams, illustrations and photos. Ages 9+",N/A,N/A
How the Whale Got His Throat,['Rudyard Kipling'],1988-01-01,['Animals'],N/A,N/A,N/A
From Head to Toe,['Eric Carle'],1998,['Animal mechanics'],Encourages the reader to exercise by following the movements of various animals; presented in a question and answer format.,N/A,N/A
Yertle the Turtle and Other Stories,['Dr. Seuss'],1958-04-12,['Juvenile Fiction'],Three classic stories from Dr. Seuss.,N/A,N/A
Uncle Remus,['Joel Chandler Harris'],1972,[],N/A,N/A,N/A
Animals and why They Matter,['Mary Midgley'],1983,['Nature'],"""Animals and Why They Matter"" examines the barriers that our philosophical traditions have erected between human beings and animals and reveals that the too-often ridiculed subject of animal rights is an issue crucially related to such problems within the human community as racism, sexism, and age discrimination. Mary Midgley's profound and clearly written narrative is a thought-provoking study of the way in which the opposition between reason and emotion has shaped our moral and political ideas and the problems it has raised. Whether considering vegetarianism, women's rights, or the ""humanity"" of pets, this book goes to the heart of the question of why all animals matter.",N/A,N/A
Spot Goes to a Party,['Eric Hill'],1996-11-10,['Animals'],"Spot and his friends have a wondeful time at Helen's fancy dress party, but the best fun of all is the surprise at the end.",N/A,N/A
Franklin Rides a Bike,['Paulette Bourgeois'],2011-02,['Juvenile Fiction'],"In this Franklin Classic Storybook, our young hero discovers that learning a new skill isn't always easy.",N/A,N/A
Toad of Toad Hall,['Alan Alexander Milne'],2015-06-26,['Drama'],"This musical is constantly in demand for groups anxious to produce the better type of imaginative plays for young people. The play expresses perfectly the mood of the Grahame book, which is a combination of poetry, fantasy and exquisite comedy. The romance of early childhood is celebrated in this adaptation. Scripts includes full stage directions, notes on scenery, illustrations of sets, costume, property and lighting plots.-Large flexible cast",N/A,N/A
My Friend Rabbit,['Eric Rohmann'],2007-03-06,['Juvenile Nonfiction'],My Friend Rabbit is the winner of the 2003 Caldecott Medal.,1,N/A
Rhymes for the Nursery,"['Jane Taylor', 'Ann Taylor']",1837,['Animals'],N/A,N/A,N/A
