title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Coots in the North and Other Stories,['Arthur Ransome'],1988,['Fiction'],"While working on his book The Life of Arthur Ransome, Hugh Brogan chanced upon the unfinished scrip of a thirteenth 'Swallows and Amazons' story in Ransome's desk in the Abbot Hall Museum in Cumbria, where it had lain unknown except to a few. It had no title ('Coots in the North' is Brogan's invention) but there were a few preliminary drawings which Ransome might have included had this gem been brought to life in book form. Why he abandoned it is not know, for he left a clear outline of how he intended to go on once the three young Coots - Joe, Bill and Pete - had completed their hair-raising journey as stowaways from Norfolk to the lakes in the North. There, on a salvage mission, they encounter for the first time the intrepid Nancy Blackett. 'Coots in the North' is introduced by Brogan's lively account of how Arthur Ransome found fame and fortune through the Swallows and Amazons, and is accompanied in this collection by other delights which turned up among Ransome's papres in the Brotherton Library at Leeds University. An unfinished Victorian 'Bevis'-style novel yielded two superb stories, complete in themselves - 'The Cloudburst' and a fishing tale called 'The River Comes First'. The Baltic sailing mysteries originally published in Pall Mall Magazine in 1929, 'Two Shorts and a Long' and 'The Unofficial Side'; the Breton ghost story 'Ankou', which first appeared in English review in1914; and an eerie cautionary tale of old Russia called 'The Shepherd's Pipe' complete this testament to Ransome's storytelling genius, which should not be missed by enthusiasts young or old.",N/A,N/A,en
Secrets of a Fortnite Fan 3: Llama Drama,['Eddie Robson'],2021-11-25,[],"Things just got serious! Fortnite-obsessed Tyler is going for gold in the local Fortnite tournament. But he's got a lot of real life drama to deal with - best friend breakups, girl trouble and terrible teachers. Plus there's a weird new online squad to deal with... they can't really be his and his friend's parents, can they? Readers will learn all-new Fortnite tips, tricks and secrets along with Tyler, while reading about his hilarious adventures in the game and at school. Original illustrations and easy-to-read text make this the ideal book for Fortnite-obsessed reluctant readers and fans of Diary of a Wimpy Kid and Tom Gates.",N/A,N/A,en
The Reading Adventures of Tiki and Juan,['Nakeisha Person'],2012-07,['Juvenile Fiction'],N/A,N/A,N/A,en
Ariel,['Jeni Jones'],2000,['Adventure'],"Ariel loves motorbikes. She cleans them, designs them and dreams of owning one. Her brothers, Norton and Harley, are big and lazy and just boss her around. When Ariel's Hairy Godfather appears, things take a turn for the better.",N/A,N/A,en
South with Endurance,['Frank Hurley'],2001,['Antarctica'],N/A,N/A,N/A,en
Woodsong,['Gary Paulsen'],2007-05-08,['Juvenile Nonfiction'],"Three-time Newbery Honor author Gary Paulsen recounts the remarkable experiences that shaped his life and inspired his award-winning novels in this vividly detailed nonfiction middle grade book. Gary Paulsen is no stranger to adventure. He has flown off the back of a dogsled and down a frozen waterfall to near disaster and waited for a giant bear to seal his fate with one slap of a claw. He has led a team of sled dogs toward the Alaskan Mountain Range in an Iditarod—the grueling, 1,180-mile dogsled race—hallucinating from lack of sleep but determined to finish. Discover the true stories behind his thrilling books in this incredible book.",3,N/A,en
The Secret Peace,"['William McCay', 'Frank Darabont', 'George Lucas', 'Vic Armstrong']",1992,"['World War, 1914-1918']","While serving as a special agent in the Belgian army during World War I, seventeen-year-old Indiana Jones accompanies two Bourbon princes on a dangerous secret mission to Austria to try to end the war.",N/A,N/A,en
Mister Monday,['Garth Nix'],2003,['Adventure'],"Arthur Penhaligon is supposed to die at a young age, but is saved by a key that is shaped like the minute hand of a clock. The key causes bizarre creatures to come from another realm, bringing with them a plague. A man named Mister Monday will stop at nothing to get the key back. Arthur goes to a mysterious house that only he can see, so that he can learn the truth about himself and the key.",N/A,N/A,en
"Look Homeward, Angel",['Thomas Wolfe'],1929,['Adventure'],Contains an introduction by the great editor Maxwell E. Perkins.,N/A,N/A,en
Donald and the Big Cheese,[],1992,['Adventure'],Donald Duck visits the Netherlands.,N/A,N/A,en
The 169-Storey Treehouse,"['Andy Griffiths', 'Terry Denton']",2023-09-05,['Adventure'],"Andy and Terry have added thirteen new levels and built their biggest and most astonishing treehouse yet! It has everything they – and you – could wish for; there's also a hall of funhouse mirrors, which is the perfect place to hide from Mr Bunkoff who is trying to catch Andy, Terry and Jill in order to send them to school. But Anti-Andy, Terrible Terry and Junkyard Jill – their trouble-making opposites – are trapped in one of the mirrors – and they want out. Oh, and Mr Big Nose wants them to write their book - RIGHT NOW! Can our heroes escape school, do battle with their doppelgängers and meet their book deadline? Well, what are you waiting for? Come on up!",N/A,N/A,en
Treasure Island PB,[],2023-10-30,[],N/A,N/A,N/A,en
Dragon Mountain,"['Katie Tsang', 'Kevin Tsang']",2020,['Juvenile Nonfiction'],"BEAST QUEST meets PERCY JACKSON in this epic new fantasy series for 9+ readers! Deep within the mountain, a great creature stirred in its sleep. Its eyes rolled back in its head, and its wings jerked wide open... When 12-year-old Billy Chan finds out his parents are sending him to a summer camp in middle-of-nowhere China he doesn't know what to expect. There he meets fellow campers Dylan, Charlotte and Ling-Fei and together they stumble upon an age-old secret: four powerful warrior dragons, hidden deep within the mountain behind the camp. They have been trapped since an epic battle with the Dragon of Death and need the children's help to set them free before terrible evil is unleashed on the earth. Billy and his friends must set off on a dangerous adventure that will take them to the heart of the Dragon Realm. But can they save the dragon and human worlds from destruction? DRAGON MOUNTAIN is the first book in the DRAGON REALM series by Katie and Kevin Tsang, co-authors of SAM WU IS NOT AFRAID Praise for DRAGON MOUNTAIN: 'Rollicking, escapist storytelling with a dragon-sized heart'- Kiran Millwood Hargrave, bestselling author of THE GIRL OF INK AND STARS 'A wonderful warm-hearted and action-packed adventure' - Katherine Woodfine, author of THE SINCLAIR'S MYSTERIES 'DRAGON MOUNTAIN is a joy of a thing: funny, sardonic, generous, with jokes so large-hearted you could swim in them. It's for every child who has ever longed to bond with a dragon' - Katherine Rundell, bestselling author of THE ROOFTOPPERS 'Packed full of fun, heart and imagination, it will make you wish you had your own dragon bond' - Anna James, author of the PAGES & CO. series 'Brimming with warmth and originality, DRAGON MOUNTAIN combines edge-of-your-seat adventure, laugh-out-loud humour and hugely exciting dragons to create a sweeping fantasy that will captivate readers of all ages.' - Catherine Doyle, author of THE STORM KEEPER'S ISLAND 'DRAGON MOUNTAIN has all of my favourite things! A rich mythology and a tale of friendship, snarky dragons and daring deeds...this is the kind of breathless tale that leaves you hungry for the next instalment.' - Roshani Chokshi, New York Times bestselling author of the ARU SHAH series 'DRAGON MOUNTAIN is a joy to read - adventurous and enchanting, with a heart of gold. It will make you re-live the moment you first looked at the sky and longed to see a dragon looking back.' - Samantha Shannon, Sunday Times and New York Times bestselling author of THE PRIORY OF THE ORANGE TREE and THE BONE SEASON series",N/A,N/A,en
The Boy Who Sailed with Blake,['William Henry Giles Kingston'],2020-09-28,['Fiction'],"ÒHark! the bells of Saint MichaelÕs are sending forth a jovial peal!Ó exclaimed Lancelot Kerridge, as he, Dick Harvey, and I were one day on board his boat fishing for mackerel, about two miles off the sea-port town of Lyme. ÒWhat they are saying I should mightily like to know, for depend onÕt itÕs something of importance. Haul in the lines, Ben!Ó he continued, addressing me; Òand, Dick, put an oar out to windward. IÕll take the helm. We shall fetch the Cob by keeping our luff.Ó The wind was off shore, but as we were to the westward of the Cob, and the tide was making in the same direction, we could easily fetch it. The water was smooth, the sea blue and bright as the eyes of sweet Cicely Kerridge, my friend LancelotÕs young sister, while scarcely a cloud dimmed the clear sky overhead. Lyme, then containing but one thousand inhabitants, where my two companions and I lived, is situated in Dorsetshire, near its western border, on the northern shore of a wide bay, formed by the Bill of Portland on the east and the Start Point on the west. Along the coast are several other towns, of which Dartmouth, owing to its excellent harbour, is the most considerable, besides numerous villages, including Charmouth and Uplyme. A line of cliffs of no great height extends away on either side of Lyme, which stands at the bottom of a valley; while beyond it rise the green slopes of Colway and Uplyme, hills overlooking the town. On the eastern side was the house of my father, Captain Roger Bracewell. He had commanded several of the trading ships of Master Humphrey Blake, of Bridgwater, at one time a merchant of renown, and the father of Captain Robert Blake, who had already made his name famous for his gallant defence of PriorÕs Hill when Bristol was besieged by Prince Rupert, until it was yielded in a dastardly fashion by Governor Fiennes.",N/A,N/A,en
Great Northern?,['Arthur Ransome'],1993,[],N/A,N/A,N/A,en
Scrivener's Moon,['Philip Reeve'],2011,['Adventure'],"The mammoth warriors are gathering for war. In a future land once known as Britain, nomad tribes are preparing to fight a terrifying enemy-the first-ever mobile city. Before London can launch itself, young engineer Fever Crumb must journey to the wastelands of the North. She seeks the ancient birthplace of the Scriven mutants. In the chaotic weeks before battle begins, Fever finds a mysterious black pyramid. The extraordinary secrets it contains will change her world forever. The seventh awe-inspiring adventure in the World of Mortal Engines series by a superb writer at the height of his powers.",N/A,N/A,en
A Song of Stone,['Iain Banks'],2013,['Adventure'],"The war is ending, perhaps ended. For the castle and its occupants the troubles are just beginning. Armed gangs roam a lawless land where each farm and house supports a column of dark smoke. Taking to the roads with the other refugees, anonymous in their raggedness, seems safer than remaining in the ancient keep. However, the lieutenant of an outlaw band has other ideas and the castle becomes the focus for a dangerous game of desire, deceit and death. Iain Banks' masterly novel reveals his unique ability to combine gripping narrative with a relentlessly voyaging imagination. The narrative technique and sheer brio of A SONG OF STONE reveal a great novelist at the height of his powers.",N/A,N/A,en
The Firework-maker's Daughter,['Philip Pullman'],2004,['Juvenile Fiction'],"In a country far to the east, Chulak and his talking white elephant Hamlet help Lila seek the Royal Sulphur from the sacred volcano so that she can become a master maker of fireworks like her father.",5,N/A,en
The Magic Bed-knob,['Mary Norton'],1945,[],A powerful and intellectually stimulating teenage love story.,N/A,N/A,en
Heaven Eyes,['David Almond'],2000,['Juvenile Fiction'],"Erin Law and her friends are Damaged Children. At least that is the label given to them by Maureen, the woman who runs the orphanage that they live in. Damaged, Beyond Repair because they have no parents to take care of them. But Erin knows that if they care for each other they can put up with the psychologists, the social workers, the therapists -- at least most of the time. Sometimes there is nothing left but to run away, to run for freedom. And that is what Erin and two friends do, run away one night downriver on a raft. What they find on their journey is stranger than you can imagine, maybe, and you might not think it's true. But Erin will tell you it is all true. And the proof is a girl named Heaven Eyes, who sees through all the darkness in the world to the joy that lies beneath. ""From the Hardcover edition.""",N/A,N/A,en
The Mighty,"['Rodman Philbrick', 'W. Rodman Philbrick']",1993,['Juvenile Fiction'],"At the beginning of eighth grade, learning disabled Max and his new friend Freak, whose birth defect has affected his body but not his brilliant mind, find that when they combine forces they make a powerful team.",N/A,N/A,en
The Adventure Collection,['Willard Price'],1998,"['Adventure stories, English']","It's wild! It's dangerous! And it's out there! Exploration and adventure is the name of the game for the Hunt family. Join Hal, Roger and their zoologist dad on their action-packed animal-tracking expeditions... Children both young and old will thrill at this collection of Willard Price adventure stories: never again a dull moment!",N/A,N/A,en
Capt. Hook,['J. V. Hart'],2007-04-24,['Juvenile Fiction'],"With his long black curls, a shadowy family tree, and an affinity for pet spiders, James Matthew bears little resemblance to his starched-collar, blue-blooded peers at Eton. Dubbed King Jas., he stops at nothing to become the most notorious underclassman in the prestigious school's history. For James, sword fighting, falling in love with an Ottoman Sultana, and challenging the Queen of England are all in a day's skullduggery. But when he sets sail on a ship with a mysterious mission, King Jas.' dream of discovering a magical island quickly turns into an unimaginable nightmare. Screenwriter J. V. Hart traces the evolution of J. M. Barrie's classic villain from an eccentric outcast to the scourge of Neverland.",4,N/A,en
The Chocolate War,['Robert Cormier'],1984,['Adventure'],N/A,N/A,N/A,en
Hatchet,"['Gary Paulsen', 'Peter Coyote']",2004-04-27,['Juvenile Fiction'],"After a plane crash, thirteen-year-old Brian spends fifty-four days in the wilderness, learning to survive with only the aid of a hatchet given him by his mother, and learning also to survive his parents' divorce.",N/A,N/A,en
The Four-headed Dragon,['Franklin W. Dixon'],1981,[],N/A,N/A,N/A,en
Up,[],2009,['Adventure'],"""The fantastic adventures are only just beginning when Carl, a retired helium-balloon salesman, attaches balloons to his house and takes off for the South American jungle. He soon discovers that an enthusiastic, young Junior Wilderness Explorer has stowed away for the ride. And to make matters worse, Carl has to deal with all manner[s] of trouble, including dangerous dogs, a mad villain, and even a giant, flightless jungle bird. Spirits and imaginations will soar in this complete retelling of Up""--Publisher's website.",N/A,N/A,en
"Martin Rattler, Or, A Boy's Adventures in the Forests of Brazil",['Robert Michael Ballantyne'],1906,['Brazil'],N/A,N/A,N/A,en
State of the Union,['United States. President (1829-1837 : Jackson)'],1833,"[""Nullification (States' rights)""]",N/A,N/A,N/A,en
Harry Potter and the Prisoner of Azkaban,['J. K. Rowling'],1999,['Adventure'],"When Harry and his best friends go back for their third year at Hogwarts, the atmosphere is tense. There's an escaped mass-murderer on the loose and the sinister prison guards of Azkaban have been called in to guard the school. Lessons, however, must go on and there are lots of new subjects in third year - Care of Magical Creatures and Divination among others - to take Harry's mind off things!",4.5,N/A,en
Why the Whales Came,['Michael Morpurgo'],1985,['Adventure'],Two children befriend the old man known as the Birdman of Bryher and help him lift a curse from their island.,N/A,N/A,en
Stuart Little,['Elwyn Brooks White'],2001,['Adventure'],"Stuart Little, the only mouse in a family of humans, goes out into the world to search for his missing friend, Margalo the bird.",N/A,N/A,en
The Tin Woodman of Oz,['Lyman Frank Baum'],1918,['Boys'],Dorothy tries to rescue the Tin Woodman and Scarecrow from the giantess who has changed them into a tin owl and a teddy bear and is using them for playthings.,N/A,N/A,en
Game Plan for Disaster,['Franklin W. Dixon'],1982,[],N/A,N/A,N/A,en
Heromice,['Geronimo Stilton Staff'],2015-07-29,[],The fourth Heromice adventure!,3.5,N/A,en
Snakehead,['Anthony Horowitz'],2008,['Adventure'],"The Australian Secret Service recruits Alex Rider to infiltrate a ruthless gang known as Snakeheads. Alex accepts the assignment, and it becomes his most dangerous mission yet.",5,N/A,en
The Wanderer,['Sharon Creech'],2000,['Atlantic Ocean'],"Thirteen-year-old Sophie and her cousin Cody record their transatlantic crossing aboard the Wanderer, a forty-five foot sailboat, which, along with uncles and another cousin, is en route to visit their grandfather in England. Thirteen-year-old Sophie is the only girl amongst the surly crew of The Wanderer made up of her three uncles and two cousins. They sail across the Atlantic toward England, the land of Bompie, her grandfather. The sea calls to Sophie promising adventure and the chance to explore and discover. But the personal journey she takes brings her deeper into a forgotten past than she ever knew she could travel to. Sophie's thirteen-year-old cousin Cody isn't even sure why his father brought him along on this voyage. Everyone, including his dad, thinks he's nothing but a knuckle headed doofus. But behind all the goofing off, he wonders if he has the strength to prove himself to the crew and to his father. Through Sophie's and Cody's travel logs, the amazing experiences of these six wanderers and their perilous journey unfold. Stories of the past and the daily challenges to survive at sea swirl together as The Wanderer sails toward its destination, and its passengers search for their places in the world. -- From publisher.",N/A,N/A,en
The King's Demon,['Graham Staplehurst'],1987,[],N/A,N/A,N/A,en
The Grange at High Force,['Philip Turner'],1965,['Adventure'],The adventures of three ingenious English boys and the retired naval Admiral whose interest in ancient weapons enables them to rescue an eccentric old neighbor from a blizzard and to solve the mystery of a long-missing Norman church statue.,N/A,N/A,en
The Children of Cherry Tree Farm,['Enid Blyton'],1967,['Adventure'],N/A,N/A,N/A,en
The Law of Love,['Laura Esquivel'],1996,['Fantasy fiction'],N/A,N/A,N/A,en
Daughter of the Pirate King,['Tricia Levenseller'],2022-09,['Adventure'],"A page turning, seafaring adventure by the YA TikTok sensation Tricia Levenseller.",N/A,N/A,en
The Magic of the Unicorn,['Deborah Lerme Goodman'],1986,['Juvenile Fiction'],You must choose between two magical spells to help you purify the water in your medieval village.,N/A,N/A,en
Your Very Own Robot,['R. A. Montgomery'],2007,['Juvenile Fiction'],"Choose from 9 possible endings in this interactive Choose Your Own Adventure book for 5- to 8-year-old readers! Choose Your Own Adventure books-the 4th bestselling children's series of all time-are now for little kids, too! Filled with colorful illustrations on almost every page, these books make reading together extra fun. But be careful!!! The choices YOU make might land you on another planet. Using your scientist parents' robot junk, YOU build your very own robot, Gus. Should you turn him on or paint him first? Your quirky robot steams when he should sing and shoots up into space without warning. Do you ask your scientist parents for help? What will your friends say if you bring him to school? Go on another adventure with your robot friend Gus in companion titles Your Very Own Robot Goes Cuckoo-Bananas! and Gus Vs. the Robot King.",N/A,N/A,en
The Amazing Voyage,['Geronimo Stilton'],2011,['Adventure'],"Geronimo joins the effort to rescue Blossom, Queen of the Fairies, who has been kidnapped by the Queen of the Witches and taken to the Kingdom of Nightmares.",5,N/A,en
Stuart Little,"['Elwyn Brooks White', 'Garth Williams']",1945,['Animal fantasy (Genre)'],"How terribly surprised the Little family must have been when their second child turned out to be a small mouse. At times, doesn't everyone feel like the sole mouse in a family--and a world--of extremely tall people? A special color edition on high quality paper.",N/A,N/A,en
Billy and the Mini Monsters,['Zanna Davidson'],2019-06,['Bullying'],"""Billy's pet Mini Monsters have decided it would be fun to go to school. Billy thinks this is a TERRIBLE IDEA. Little does he realize they've snuck into his school bag until it's too late... now there are monsters on the loose. There are monsters in the classroom, monsters on the playground and worst of all, monsters in the cafeteria. Will Billy be able to rescue them before it's too late? Divided into six chapters and contains comic strips as part of the story.""",N/A,N/A,en
Fly by Night,['Frances Hardinge'],2006-05,['Juvenile Fiction'],"Mosca Mye and her homicidal goose, Saracen, travel to the city of Mandelion on the heels of smooth-talking con-man, Eponymous Clent.",N/A,N/A,en
Black Hearts in Battersea,['Joan Aiken'],1999,['Juvenile Fiction'],"Simon, a fifteen-year-old orphan, goes to London and becomes involved with schemers plotting against the king.",N/A,N/A,en
Beyond the Grave,['Jude Watson'],2009,['Juvenile Fiction'],"A clue takes Amy and Dan Cahill to Egypt, where they investigate the origins of the rivalry between the Tomas and Ekaterina branches of their family and try to figure out if they can trust a message from their dead grandmother Grace.",N/A,N/A,en
Fullmetal Alchemist,"['Hiromu Arakawa', 'Jake Forbes', 'Wayne Truman']",2006,['Adventure'],"The horrors of the Ishbalan campaign occurred years before Ed became a state alchemist, and had serious repercussions, which set the tone for the complicated dealings of present-day state politics. Lieutenant Hawkeye reluctantly tells Ed all the dread details of the role Colonel Mustang and the other State Alchemists played in this tragic event.",N/A,N/A,en
They Knew what They Wanted,[],1940,['Adventure'],N/A,N/A,N/A,en
Freak the Mighty,['Rodman Philbrick'],2004,['Adventure'],"Maxwell Kane is feared and bullied because of his mental slowness and enormous size. But this is not the only cross he has to bear; Maxwell's father is in jail for murdering his mother. Kevin is smart, quirky and funny with insatiable curiosity and zest for life but he suffers from a rare genetic condition, which inhibits the growth of his body. Yet the combination of Kevin and Maxwell is formidable, when together they become Freak the Mighty.",N/A,N/A,en
The Winter Knights,"['Paul Stewart', 'Chris Riddell']",2005,['Adventure'],"Edgeworld descends into an endless winter. Quint, the son of a sky pirate, has just begun his flight training at Knights Academy. When he breaks the rules and heads out to Open Sky on his own, he runs into the great sky leviathans and must use all his ingenuity to save Edgeworld from catastrophe.",5,N/A,en
Underwater Adventure,['Willard Price'],2012,['Juvenile Fiction'],Hal and Roger join an diving expedition in the South Seas and find their lives in danger once more.,N/A,N/A,en
Empire of Blood,['Richard A. Knaak'],2005,['Fiction'],"Continues the adventures and exploits of the minotaurs as they become caught up in the chaos, fallout, and changing destinies that resulted from the War of Souls.",N/A,N/A,en
Hatching Magic,['Ann Downer'],2004,['Adventure'],"When a thirteenth-century wizard confronts twenty-first century Boston while seeking his pet dragon, he is followed by a rival wizard and a very unhappy demon, but eleven-year-old Theodora Oglethorpe may hold the secret to setting everything right.",N/A,N/A,en
Ghost Town at Sundown,['Mary Pope Osborne'],2001,['Juvenile Fiction'],"In this title, the 10th in the series, the Tree House house whisks Jack and Annie back to a ghost town in the Wild West of the 1880s. There are wild horses, wandering ghosts and rattlesnakes. Ann tames a lost colt and they meet a friendly stranger, but will he help them solve the second riddle?",N/A,N/A,en
The Search for Aladdin's Lamp,['Jay Leibold'],1995,['Juvenile Fiction'],Will you find the fabled lamp of Aladdin and live to tell the story?,N/A,N/A,en
Bonfires and Broomsticks,['Mary Norton'],1947,[],A powerful and intellectually stimulating teenage love story.,N/A,N/A,en
Redwall,['Brian Jacques'],1987,['Juvenile Fiction'],"Seventh Trilling Redwall Adventure Redwall Abbey, Tranquil Home To A Community Of Peace-Loving Mice Is Threatened By Cluny The Scourge - The Evil-One-Eyed Rat Warlord -And His Battle-Hardened Horde Of Predators. Cluny Is Certain That Redwall Will Fall Easily To His Fearsome Army - But He Hasn'T Bargained For The Courage And Strength Of The Combined Forces Of The Redwall Mice, Their Loyal Woodland Friends. . . . .",N/A,N/A,en
Prophet of Moonshae,['Douglas Niles'],1992,['Fiction'],"When the people on the islands of Moonshae forsake their goddess, the Earthmother, it is up to the daughter of the High King Tristan Kendrick to restore their faith. Original.",N/A,N/A,en
Time Train to Ancient Rome,['Gaby Waters'],1988,['Fiction'],-- Action packed stories of mystery and adventure interwoven with puzzles to solve -- Great fun for kids to read and decipher,N/A,N/A,en
Selby Spacedog,['Duncan Ball'],2004,['Juvenile Fiction'],"A change is as good as a holiday but for Selby, the two go hand in hand. to coincide with the summer school holidays, HarperCollins will re-release four Selby favourites with a fresh new look. Selby SpacedogSelby may be keeping mum in front of his owners, but he better be careful listening to Gary Gaggs corny jokes on the Gagg Bag telephone line...Ages 7-12",N/A,N/A,en
Auntie Robbo,['Ann Scott-Moncrieff'],1985,['English fiction'],N/A,N/A,N/A,en
Can You Survive a Virus Outbreak?,['Matt Doeden'],2015-01-08,['Juvenile Nonfiction'],"""A You Choose adventure about surviving a virus outbreak""--",N/A,N/A,en
Encyclopedia Brown Takes the Cake,['Donald J. Sobol'],1963,['Adventure'],"Encyclopedia Brown, everybody's favorite sleuth in sneakers, is back and this tiem he's not just solving mysteries. With each case he cracks he's cooking up delicious recipes and you can, too, for a lip smacking good time!.",N/A,N/A,en
House of Danger,['R. A. Montgomery'],2006,['Adventure'],"'Choose Your Own Adventure' has captured our imagination and our spirit for adventure, as children read and collect the many treasured volumes in this series. These unique books empower and challenge 8-12 year olds with decision-making throughout each story. The interactive adventures feature multiple choices, multiple endings, and countless story variations with ""you"" - the reader - as the protagonist of the story. Featuring spectacular covers by award winning illustrator Marc McBride.",N/A,N/A,en
Bear Grylls: Two All-Action Adventures,['Bear Grylls'],2012,['Biography & Autobiography'],A collection combining two of Bear Grylls' most exciting adventures 'Facing Up' and 'Facing the Frozen Ocean'.,5,N/A,en
The Secret of Grey Walls,['Malcolm Saville'],1995,['Adventure'],"When David, Peter, Mary, Dickie and Tom of the Lone Pine Club go on holiday together, they know something exciting is bound to happen. They soon find themselves investigating a sheep-stealing plot and following a trail which leads to the strange house with grey walls.",N/A,N/A,en
Pacific Vortex!,['Clive Cussler'],1998-04,['Heroes'],N/A,N/A,N/A,en
The Desperate Adventures of Sir Rupert and Rosie Gusset,['Jeremy Strong'],1997-09-25,['Adventure stories'],"Just the thought of setting sail makes Sir Rupert feel sea sick, and the possibility of bumping into his rival makes him feel even worse. Luckily for Sir Rupert, his daughter isn't quite such a wimp as he is Illustrated with black and white line drawings by Chris Mould, a new title in the CRACKERS series. First published in hardback in 1995.",N/A,N/A,en
El Lobo and Spanish Gold,['Carl E. Ricketts'],1974,['History'],N/A,N/A,N/A,en
The Year of the Worm,['Ann Pilling'],1986-01-22,['Adolescence'],N/A,N/A,N/A,en
The Wrath of the Lizard Lord,['Jon Mayhew'],2014,['Juvenile Fiction'],"Prince Dakkar and his mentor Count Oginski discover a plot by arch-enemy Cryptos to kill Napoleon. Arriving on their revolutionary submersible to intercept Cryptos, they glimpse a terrifying monster that seems to escape back into the bowels of the Earth. It leads them to discover an amazing underground world, and a plan more nefarious than they could ever have believed - even from Cryptos.The stage is set for an epic showdown complete with a giant reptilian cavalry and the Battle of Waterloo, in another breathlessly paced and endlessly inventive adventure for fans of Percy Jackson.",N/A,N/A,en
The Tombs,"['Clive Cussler', 'Thomas Perry']",2014-01-02,['Fiction'],"When an archaeologist excavating a top secret historical site realises the magnitude of his discovery he requests help from treasure hunters Sam and Remi Fargo. And in rushing to join him, the husband and wife team are thrown into their most daring quest to date.",N/A,N/A,en
The Emerald Berries: #2,['Poppy Green'],2017-12-15,['Juvenile Fiction'],"""Eight-year-old Sophie learns about some special emerald berries that will make the perfect color for a painting she wants to do, so she asks her friend Hattie to go with her to Weedsnag Way, a part of the forest that is far from home and very frightening."" -- Provided by publisher.",N/A,N/A,en
Hunting the Hunter,['Gordon Korman'],2006,['Juvenile Fiction'],"When Aiden and Meg Falconer discover that Hairless Joe, a killer and madman, holds the key to freeing their parents from prison, they decide to try and trap him, despite the dangers.",5,N/A,en
Mark Twain,"['Mark Twain', 'Random House Value Publishing', 'Selections']",1997-09-01,[],N/A,N/A,N/A,en
"Stacey McGill, Super Sitter",['Ann M. Martin'],1996,['Juvenile Fiction'],"Being a super sitter for the Chelpins seems like a dream job but it's taking a lot of Stacey's time and energy and forcing her to bail out on plans with her mom, her boyfriend and her best friend.",N/A,N/A,en
Welcome to the World,['Julia Donaldson'],2025-04-17,['Juvenile Fiction'],N/A,N/A,N/A,en
"Streams to the River, River to the Sea","[""Scott O'Dell""]",1986,['Adventure'],N/A,N/A,N/A,en
The Sword of Jedar,['Ross Van Zyl'],2007-12,['Fiction'],"Paul will learn about strength, honor, endurance, responsibility, but most importantly, Paul will learn about himselfand his destiny. The Kingdoms future relies on Pauls actions. He must learn that there is more to be seen than that which he can see with his eyes alone and more to be fought for and fought against than he ever dreamed possible. As time passes, Paul will be forced to make a choice, a choice that will change the fate of the entire world. Will he rise to fulfill his purpose in life, rise to stand up and fight the evil that threatens to overcome his life and those around him? Or will he choose to let the world slide away into darkness, forever to be ruled by the Dark Lord?",5,N/A,en
The Story of Yankee Whaling,['Irwin Shapiro'],1959,['Adventure'],Gives a history of whaling in New England.,N/A,N/A,en
The Armourer's House,['Rosemary Sutcliff'],1951,['Great Britain'],N/A,N/A,N/A,en
Lily Quench and the Dragon of Ashby,['Natalie Jane Prior'],2007,['Adventure'],"Lily, last of the Quenches, is called upon to fight a fierce some dragon threatening the town of Ashby.",N/A,N/A,en
The Thousand Eyes of Night,['Robert Swindells'],1985,[],"The Tangle was a long stretch of derelict land with an old railway tunnel yawning blackly at one end. No-one dares venture far into its sooty darkness. It is here, however, that 12-year-old Tan and his friends make a grisly discovery which plunges them into a terrifying adventure.",N/A,N/A,en
The Contest,['Gordon Korman'],2012,['Juvenile Fiction'],"Dominic, Chris, Perry, Tilt, Sammi, Bryn, and Cameron compete with each other to be selected as part of a team of teenage climbers with the goal of ascending Mount Everest.",N/A,N/A,en
The Ferryman of Brill,['William Henry Giles Kingston'],1880,['Adventure'],N/A,N/A,N/A,en
Biggles Flies East,['William Earl Johns'],2003,['Juvenile Fiction'],"Algy turned a trifle pale and shook his head. For God s sake be careful, he whispered tersely. They ll shoot you like a dog if they spot what you re doing. While on leave Biggles is mistaken for someone else. He thinks little of it at the time, but w",N/A,N/A,en
Cannibal Adventure,['Willard Price'],1993,['Fiction'],"Hal and Roger Hunt are in Papua New Guinea, the most dangerous and savage island in the world. But their adventure becomes even more deadlier when the brothers discover that man-eating crocodiles, cannibals and deadly snakes aren't the only things after t",N/A,N/A,en
The Cuckoo Clock,"['Mrs. Molesworth', 'Mary L. Molesworth']",1988-01-01,[],N/A,N/A,N/A,en
Behind the Wheel,['R. A. Montgomery'],1995,['Juvenile Fiction'],The reader's decisions control the course of an adventure in which a gambling syndicate tries to influence the outcome of a Swiss auto race.,N/A,N/A,en
Selby Speaks,"['Duncan Ball', 'Allan Stomann']",1988,['Dogs'],Selby - the talking dog is back. The second collection of stories about a remarkable dog.,N/A,N/A,en
The Story of Jumping Mouse,[],2007,[],N/A,N/A,N/A,en
The Never War,['D. J. MacHale'],2003,['Adventure'],Fourteen-year-old Bobby Pendragon and Spader from the planet Cloral journey back in time to 1937 New York City to uncover a plot by the evil Saint Dane.,N/A,N/A,en
Westward Ho!,['Charles Kingsley'],1904,['Adventure'],N/A,N/A,N/A,en
The Hidden Stairs and the Magic Carpet,['Tony Abbott'],1999,['Adventure'],"A small storage room underneath the staircase leading down to Eric's basement is a magical doorway that takes Eric, Neal, and Julie to the magical land of Droon and to adventure.",N/A,N/A,en
