title,authors,publishedDate,categories,description,averageRating,textSnippet
"Can't You Sleep, Little Bear?",['Martin Waddell'],1995-06-05,['Bears'],"Expand one of the best-loved children' s books into endless new dimensions with this hour-long CD packed with story readings, games, music, and activities. Pick one of the most treasured contemporary children' s tales, listen to a dramatic reading accompanied by music and sound effects, and get ready for a whole new story experience! This compelling CD pack offers a full hour of story-inspired interactive fun, including: - participatory games- scenes to act out- learning songs, rhythms, and movements- suggestions for simple crafts Ideal for both individuals and groups -- at home, on a long car ride, in a classroom, or at a party -- this entertaining and educational recording will energize children' s imaginations time and again and leave an indelible impression of the story it celebrates.",N/A,N/A
When the Sleeper Wakes,['Herbert George Wells'],2017,[],N/A,N/A,N/A
The Sandman,['Neil Gaiman'],1999,"['Comic books, strips, etc']","Following in the tradition of Japanese folk tales, this graphic novel is a tale centered on ill-fated love and dream-eating monsters. Full color.",N/A,N/A
Sleep and the Maturing Nervous System,"['Carmine D. Clemente', 'Dominick P. Purpura', 'Florence E. Mayer']",1972,['Medical'],N/A,N/A,N/A
Bear Snores On,['Karma Wilson'],2005-10,['Juvenile Fiction'],"In a cave in the woods, in his deep, dark lair, through the long, cold winter sleeps a great brown bear.",N/A,N/A
Sleepyheads,['Sandra J. Howatt'],2014-05-06,['Juvenile Fiction'],"As Baby sleeps in Mama's arms, drowsy animal babies snuggle in trees, caves, weeds, and seas.",N/A,N/A
Falling Awake,['Jayne Ann Krentz'],2005,['Fiction'],A government agent is sent to recruit a lucid dreamer who has been fired from the job where she was sharing his dreams after her boss died.,N/A,N/A
Where the Giant Sleeps,['Mem Fox'],2007,['Juvenile Fiction'],Illustrations and rhyming text portray the different residents of fairyland and where each one goes to sleep.,N/A,N/A
The Going to Bed Book,['Sandra Boynton'],2004-09,['Juvenile Fiction'],"Boyton's classic bestseller is now available in this lap-sized board book edition. An assortment of animals on a boat take a bath, put on their pajamas, brush their teeth, and exercise before going to bed. Full color.",N/A,N/A
Ten Out of Bed,['Penny Dale'],1994,['Juvenile Nonfiction'],"A young child and nine stuffed animals fall asleep, one by one, after playing a series of games.",N/A,N/A
THE NEUROPSYCHOLOGY OF SLEEP AND DR,[],2016-11-18,[],N/A,N/A,N/A
"Click, Clack, Peep!",['Doreen Cronin'],2015-02-10,['Juvenile Fiction'],"All of the barnyard animals are excited about the arrival of a new duckling, until the noisy little one refuses to go to sleep.",N/A,N/A
Understanding Sleep and Dreaming,"['William H. Moorcroft', 'P. Belcher']",2003-01-31,['Medical'],"Designed primarily as a text this volume is an up-to-date and integrated overview of physiological sleep mechanisms, brain function, psychological ramifications of sleep, dimensions of dreaming, and clinical disorders associated with sleep. It is accessibly written with specially boxed material that enhances the text. Authored by a researcher/clinician/professor with more than 25 years of experience in sleep studies, Understanding Sleep and Dreaming provides a solid basis for those who are not expert in this area. It offers a good foundation for those who will continue sleep studies, while at the same time offering enough information for those who will apply this knowledge in other ways such as clinicians in their individual practices or researchers for whom sleep may be part of a specific study. It is an excellent text for courses on sleep at the undergraduate and graduate levels.",N/A,N/A
Sleep and Grow Rich,['Gary S. Goodman'],2020-10-13,[],In this necessary book for today's sleep deprived masses Dr. Gary Goodman discusses the sleeping habits of geniuses and how they can be followed by others,N/A,N/A
The Legend of Sleepy Hollow,"['Washington Irving', 'Irving']",1980,['Fiction'],"""The Legend of Sleepy Hollow"" is set circa 1790 in the Dutch settlement of Tarry Town, New York, in a secluded glen called Sleepy Hollow. It tells the story of Ichabod Crane, a lean, lanky, and extremely superstitious schoolmaster from Connecticut, who competes with Abraham ""Brom Bones"" Van Brunt, the town rowdy, for the hand of 18-year-old Katrina Van Tassel, the daughter and sole child of a wealthy farmer. As Crane leaves a party, he is pursued by the Headless Horseman, who is supposedly the ghost of a Hessian trooper who had his head shot off by a stray cannonball during ""some nameless battle"" of the American Revolutionary War, and who ""rides forth to the scene of battle in nightly quest of his head.""",N/A,N/A
The Zookeeper's Sleepers,['Frank B. Edwards'],1997,['Juvenile Fiction'],This playful bedtime story examines the plight of a community of zoo animals with insomnia. Full color. Copyright © Libri GmbH. All rights reserved.,N/A,N/A
Night Vision,['Theresa Cheung'],2020-10-12,['Dream interpretation'],"Night Vision is a visual field guide to the richly rewarding art of dream interpretation. Have you ever dreamt that you were flying? That you missed your flight? Or that you got a radical new haircut? Keep a copy of this beautifully illustrated book by your bedside table to help you understand what your dreams are trying to tell you. First you need to learn the techniques, including how to get a good night's sleep, how to recall your dreams and understand the symbolic language through which they unfold. Then you can start interpreting: over 50 common dream themes are explained with accompanying illustrations. Understand what your mind is telling you when you're asleep, and you'll unlock your true potential when you're awake.",N/A,N/A
Some Must Watch While Some Must Sleep,['William C. Dement'],1972,['Dreams'],N/A,N/A,N/A
Franklin's Blanket,['Paulette Bourgeois'],2011-02,['Juvenile Fiction'],Franklin searches high and low for his favorite blue blanket.,N/A,N/A
An Experimental Study of Sleep,['Boris Sidis'],1908,['Sleep'],N/A,N/A,N/A
Encyclopedia of Sleep,['Clete Anthony Kushida'],2013,['Dreams'],"In a world of 24 hour media saturation, sleep has become an increasingly fraught enterprise. The 4-volume Encyclopedia of Sleep is the largest reference, either online or in print, on the subject of sleep. Written to be useful for the novice and the established researcher and clinician, Topic areas will include sleep across the life cycle and in other species, sleep and women, sleep and the elderly, pediatric sleep, sleep deprivation and loss, sleep mechanisms, sleep physiology and pathophysiology, sleep disorders, ...",N/A,N/A
The World Champion of Staying Awake,"['Sean Taylor', 'Jimi']",2012,['Sleep'],"At bedtime, Stella must find a way to make her toys fall asleep before she can go to sleep.",N/A,N/A
The Promise of Sleep,"['William C. Dement', 'Christopher C. Vaughan', 'Christopher L. Vaughan']",2000-01-21,['Dreams'],N/A,N/A,N/A
Solve Your Child's Sleep Problems,['Richard Ferber'],1985,['Family & Relationships'],"In the first major revision of his bestselling, groundbreaking classic since it was published twenty years ago, Dr. Richard Ferber, the nation's foremost authority on children's sleep problems, delivers safe, sound ideas for helping your child fall and stay asleep at night and perform well during the day.",N/A,N/A
Good Morning Isabel,"['Nette Hilton', 'Omnibus Books Staff']",1990,['Early rising'],N/A,N/A,N/A
The Going To Bed Book,[],2012-08-28,['Juvenile Fiction'],"An assortment of animals on a boat take a bath, put on their pajamas, brush their teeth, and exercise before going to bed. On board pages.",N/A,N/A
Dr. Seuss's Sleep Book,['Seuss'],2017,['Juvenile Fiction'],"A sleepy tale full of wonderful yawning creatures from the iconic Dr. Seuss, gets a brand new look! This book is the original (and the best) remedy for children who don't want to go to sleep. Sleep thoughts are spreading Throughout the whole land The time for night-brushing of teeth is at hand! The original story designed specifically for putting small children to sleep, Dr. Seuss's Sleep Book is full of wonderful yawning creatures who spread sleep thoughts at bedtime. More fun than counting sheep and more effective than the sandman, this book is the perfect remedy for children who don't want to go to sleep. As part of a major rebrand programme, HarperCollins is relaunching Dr. Seuss's bestselling books, including such perennial favourites as The Cat in the Hat, Green Eggs and Ham and Fox in Socks. In response to consumer demand, the bright new cover designs incorporate much needed guidance on reading levels, with the standard paperbacks divided into three reading strands - Blue Back Books for parents to share with young children, Green Back Books for budding readers to tackle on their own, and Yellow Back Books for older, more fluent readers to enjoy. Dr. Seuss's Sleep Book belongs to the Yellow Back Books range.",N/A,N/A
The Mind in Sleep,['Reo Fortune'],1927,['Dreams'],N/A,N/A,N/A
"Sleep Tight, Little Wolf - Aludj Jol, Kisfarkas. Bilingual Children's Book (English - Hungarian)",['Ulrich Renz'],2015-10-13,[],"Bilingual children's book (age 2 and up) Tim can't fall asleep. His little wolf is missing! Perhaps he forgot him outside? Tim heads out all alone into the night - and unexpectedly encounters some friends... ""Sleep Tight, Little Wolf"" is a heart-warming bedtime story. It has been translated into more than 50 languages and is available as a bilingual edition in all conceivable combinations of languages. www.childrens-books-bilingual.com",N/A,N/A
Yoga Nidra,['Kamini Desai'],2017-03,['Health & Fitness'],"Yoga Nidra is the master key to initiating shifts in conscious sleep states where change happens outside of doing. In Yoga Nidra you enter a state of non-doing in which transfomration happens from beyon the mind rather than through the mind. In this highly regenerative meditative state you can restore and rejuvenate your body, heal and recover from illness and re-wire your brain for breater metnal and emotional balance and resiliency. This comprehensive guidebook explores the core of Yogic philosophy and modern applications of Yoga Nidra backed by scientific research - affirming what Yogis have known for thousands of years. You will receive instruction on the practice of Yoga Nidra and the use of intention. You will discover how unconscious thinking patterns and resulting biochemical states contribute to ill health, stress, insomnia, depression, anxiety, bad habits, trauma and addictions and most importantly, how to neutralize them with the Six Tools of Yoga Nidra.",N/A,N/A
Dreaming,['J. Allan Hobson'],2005-04-21,['Medical'],"In this fascinating book, Harvard researcher Hobson offers an intriguing look at the nightly odyssey through the illusory world of dreams. Hobson describes how the theory of dreaming has advanced dramatically over the past 50 years, sparked by the use of EEGs in the 1950s and by recent innovations in brain imaging. 20 illustrations.",N/A,N/A
Little Fairy Can't Sleep,['Daniela Drescher'],2021-09-16,['Juvenile Fiction'],A magical midsummer bedtime story from the bestselling creator of much-loved In the Land of Fairies,N/A,N/A
Dr. Seuss's Sleep Book,[],1990,['Juvenile Fiction'],"Tells, in verse, what happens when all ninety-nine zillion nine trillion and three creatures in the world go to sleep.",N/A,N/A
Dreaming,['J. Allan Hobson'],2002,['Health & Fitness'],"What is dreaming? Why are dreams so strange and why are they so hard to remember? In this fascinating book, Harvard researcher Allan Hobson offers an intriguing look at our nightly odyssey through the illusory world of dreams. Hobson describes how the theory of dreaming has advanced dramatically over the past fifty years, sparked by the use of EEGs in the 1950s and by recent innovations in brain imaging. We have learned for instance that, in dreaming, some areas of the brain are very active--the visual and auditory centers, for instance--while others are completely shut down, including the centers for self-awareness, logic, and memory. Thus we can have visually vivid dreams, but be utterly unaware that the sequence of events or locales may be bizarre and, quite often, impossible. And because the memory center is inactive, we don't remember the dream at all, unless we wake up while it is in progress. Hobson also shows that modern research has disproved most of Freud's The Interpretation of Dreams (as one scientist put it, ""Freud was 50% right and 100% wrong""), but we have gained new insight into the nature of mental illness. The book also discusses dream disorders (nightmares, night terrors, sleep walking), the possible link between dreaming and the regulation of body temperature, the effects of sleep deprivation, and much more. With special boxed features that highlight intriguing questions--Do we dream in color? (yes), Do animals dream? (probably), Do men and women dream differently? (no)--Dreaming offers a cutting-edge account of the most mysterious area of our mental life.",5,N/A
The Going to Bed Book,['Sandra Boynton'],2018,['Bedtime'],"An assortment of animals on a boat take a bath, put on their pajamas, brush their teeth, and exercise before going to bed.",N/A,N/A
I Am Not Going to Get Up Today!,['Dr. Seuss'],1987,['Juvenile Fiction'],"A boy is so sleepy that he vows nothing will get him out of his morning bed, neither peas and beans nor the United States Marines.",N/A,N/A
Restful Sleep,['Deepak Chopra'],1994,['Insomnia'],"Deepak Chopra, M.D., eminent physician and best-selling author of Ageless Body, Timeless Mind, explains how to fall asleep easily without trying, identify and eliminate the imbalances that cause your insomnia, and achieve a healthy balance of rest and activity in your life.",N/A,N/A
Sleep Like a Tiger,['Mary Logue'],2012,['Juvenile Fiction'],"At bedtime a young girl asks, ""Does everything in the world go to sleep?""",N/A,N/A
There's a Nightmare in My Cupboard,['Mercer Mayer'],1968,"[""Children's stories""]",N/A,N/A,N/A
Bear Stays Up for Christmas,['Karma Wilson'],2009,['Juvenile Fiction'],"Bear's friends awaken him the day before Christmas and help him to stay awake as they bake fruitcakes, fill stockings, and sing carols; then, while they sleep, he prepares his own surprise.",N/A,N/A
"Sleep Tight, Little Wolf. Bilingual Children's Book (English - Thai)",['Ulrich Renz'],2017-03-11,[],"Bilingual children's book (age 2 and up) Tim can't fall asleep. His little wolf is missing! Perhaps he forgot him outside? Tim heads out all alone into the night - and unexpectedly encounters some friends... -Sleep Tight, Little Wolf- is a heart-warming bedtime story. It has been translated into more than 50 languages and is available as a bilingual edition in all conceivable combinations of languages. www.childrens-books-bilingual.com",N/A,N/A
There's a Nightmare in My Closet,[],1968,['Fiction'],"""Childhood fear of the dark and the resulting exercise in imaginative exaggeration are given that special Mercer Mayer treatment in this dryly humorous fantasy"".--School Library Journal. Full-color illustrations. Copyright © Libri GmbH. All rights reserved.",N/A,N/A
I Love to Sleep in My Own Bed,"['Shelley Admont', 'S. A. Publishing']",2016-05-13,['Juvenile Nonfiction'],"Bilingual Korean English book. Perfect for kids learning English or Korean as their second language. This picture book follows the story of little bunny, Jimmy. Jimmy doesn't want to sleep in his own bed. Every night he sneaks quietly into his parents' room and falls asleep in their bed. Until one night something unexpected happened....",N/A,N/A
The Sleep Book,['Guy Meadows'],2014,['Health & Fitness'],"Supported by case studies, background information, exercises, key summaries and client testimonials, and enhanced with illustrations and visual aids, 'The Sleep Book' teaches a revolutionary new method for combating insomnia.",1,N/A
"Mental Fitness: Maximizing Mood, Motivation, & Mental Wellness by Optimizing the Brain-Body-Biome",['Shawn Talbott'],2021-09-14,['Health & Fitness'],"Mental wellness issues are at an all-time high, and most quick-fixes fail to provide a long-term solution. While billions of dollars are spent annually on feel-better products, most exclusively target the brain and come with a slew of damaging side effects. Mental Fitness outlines the groundbreaking research on the gut-brain-heart axis to improve mood, thinking, and energy through nutrition, mindset, and movements.",N/A,N/A
Sleep for Success,"['James B. Maas', 'Rebecca S. Robbins']",2011,['Health & Fitness'],"Given the present, stress-inducing state of the economy and the world, there has never been a better time to provide a wake-up call on how to relax, get centered, get eight hours of sleep, and be happier and more successful. Recent research has shown us that when we get enough sleep, we are able to accomplish more in less time and with less stress and greater health. What if you could take a few small steps every day that would enable you to eventually achieve all these things? You can. In fact, it's easy. Sleep for Success!, a convincing, psychological approach to changing attitudes and behaviors, is written for anyone who wants to get a great night's sleep, feel wide awake, and be a peak performer all day. If you're human, chances are that you are at least somewhat sleep deprived. Sleep for Success! can change your life-literally overnight.",N/A,N/A
I Love to Sleep in My Own Bed,"['Shelley Admont', 'S. A Publishing']",2015-12-04,['Juvenile Fiction'],English Japanese Bilingual Book. Perfect for kids studying English or Japanese as their second language. Jimmy doesn't want to sleep in his own bed. Every night he sneaks into his parents' room and falls asleep in their bed. Until one night something unexpected happened...,N/A,N/A
The Paradox of Sleep,['Michel Jouvet'],1999,['Health & Fitness'],"Jouvet tells the story of a handful of neurobiologists, including himself, who pioneered sleep and dream research in the 1950s.",N/A,N/A
So Sleepy Story,['Uri Shulevitz'],2006-08-08,['Juvenile Fiction'],"A little boy dreams that his house comes alive with dishes that sway, chairs that rock, and clocks that call ""Cuckoo,"" but when he awakes, all is quiet.",N/A,N/A
Sleep Donation,['Karen Russell'],2023-09-07,['Fiction'],"VINTAGE CLASSICS' AMERICAN GOTHIC SERIES Spine-tingling, mind-altering and deliciously atmospheric, journey into the dark side of America with nine of its most uncanny classics. 'Sleep Donation has a dreamlike beauty while remaining ominous and off-kilter. Parts of it gave me nightmares' Stephen King An epidemic of insomnia has left America crippled with exhaustion. Thankfully the Slumber Corps agency provides a lifeline, transfusing sleep to sufferers from healthy volunteers. Recruitment manager Trish Edgewater, whose sister Dori was one of the first victims of the disaster, has spent the last seven years enlisting new donors. But when she meets the mysterious Donor Y and Baby A - whose sleep can be universally accepted - her faith in the organisation and in her own motives begins to unravel. Fully illustrated and featuring a brand-new 'Nightmare Appendix', this uncanny and prescient novella from the bestselling author of Swamplandia! will haunt your sleepless nights.",N/A,N/A
Wynken Blynken and Nod,"['Eugene Field', 'Rh Value Publishing']",1991-08-01,"[""Children's poetry, American""]","In this bedtime poem, three fishermen in a wooden shoe catch stars in their nets of silver and gold.",N/A,N/A
Fundamentals of Sleep Technology,"['Teofilo L. Lee-Chiong', 'Cynthia Mattice', 'Rita Brooks']",2019-05-21,['Polysomnography'],"Endorsed by the American Association of Sleep Technologists (AAST) and widely used as the go-to text in the field, Fundamentals of Sleep Technology, 3rd Edition, provides comprehensive, up-to-date coverage of polysomnography and other technologies in the evaluation and management of sleep disorders in adults and children. This edition has been extensively updated and expanded to reflect current practice, the latest technology, and the broader roles and responsibilities of the sleep technologist. Content is enhanced with new illustrations, tables, and treatment algorithms. This textbook, written by and for sleep technologists, is the ideal resource for those practicing in the field of sleep medicine or preparing for credentialing exams in sleep technology. Chapters begin with Learning Objectives and Key Terms defined in the extensive Glossary Key new chapters: Inpatient Assessment and Monitoring Program; Home Sleep Apnea Testing; Personalizing Selection of Interfaces; Telemedicine; Surgical and Other Interventions for Obstructive Sleep Apnea; Infant Sleep Management; and several chapters on new roles/responsibilities for sleep technologists Major sections include: Anatomy and Physiology, Sleep Disorders and Disorders that Affect Sleep, Patient Care and Assessment, Adult Polysomnography, Pediatrics, and Interventions and Therapeutics New expanded section on Sleep Center Management now appears in the expanded eBook and offers comprehensive coverage of organization and environment of a state-of-the art sleep facility including policies/procedures, personnel, and ethics and professionalism Discusses therapeutic interventions including positive airway pressure, oxygen administration surgical and pharmacologic treatments, and patient education Appendix provides new and expanded algorithms and charts, including: Trouble-shooting EEG artifacts, CPAP titration for OSA patient; diagnoses and management of numerous sleep disorders; examples of sleep reports; sample epochs demonstrating sleep stages, respiratory events, cardiac arrhythmias, movement/PLMS events, artifacts, and seizures ( Appendix now included in the eBook that accompanies the text ) Offers in-depth reviews and illustrations of the neurophysiology and cardiopulmonary aspects of sleep, along with the pathophysiology of sleep disorders Enhance Your eBook Reading Experience: Read directly on your preferred device(s), such as computer, tablet, or smartphone. Easily convert to audiobook, powering your content with natural language text-to-speech.",N/A,N/A
The Complete Book of Dreams,['Pamela Ball'],2017-09-15,['Dream interpretation'],The Complete Book of Dreams and Dreaming introduces the reader to the calming and inspirational effects of dream interpretation and ensures that the third of their life they spend asleep becomes productive.,N/A,N/A
"Wynken, Blynken, and Nod",['Cathy Beylon'],1992,['American poetry.'],"The poem about two eyes and a head--Wynken, Blynken, and Nod--is illustrated with the three characters depicted as a duck, a teddy bear, and a penguin. On board pages.",N/A,N/A
Secrets of Sleep,['Alexander Borbely'],1986,['Sleep'],N/A,N/A,N/A
How to Add Ten Years to Your Life and to Double Its Satisfactions,['Samuel Silas Curry'],2012,['Health'],N/A,N/A,N/A
Ira Sleeps Over,['Bernard Waber'],1972,['Juvenile Nonfiction'],"Ira is thrilled to spend the night at Reggie's until his sister raises the question of whether he should take his teddy bear. ""An appealing picture book which depicts common childhood qualms with empathy and humor.""--""Booklist."" Full-color illustrations.",4.5,N/A
Why We Sleep,['Matthew Walker'],2018,['Health & Fitness'],"Sleep is one of the most important aspects of our life, health and longevity and yet it is increasingly neglected in twenty-first-century society, with devastating consequences- every major disease in the developed world - Alzheimer's, cancer, obesity, diabetes - has very strong links to deficient sleep. In this book, the first of its kind written by a scientific expert, Professor Matthew Walker explores twenty years of cutting-edge research to solve the mystery of why sleep matters. Looking at creatures from across the animal kingdom as well as major human studies, Why We Sleep delves in to everything from what really happens in our brains and bodies when we dream to how caffeine and alcohol affect sleep and why our sleep patterns change across a lifetime, transforming our appreciation of the extraordinary phenomenon that safeguards our existence.",N/A,N/A
Eat Move Sleep,['Tom Rath'],2013,['Exercise'],"Quietly managing a serious illness for more than 20 years, the author assembled a wide range of information on the impact of eating, moving, and sleeping. This book features the most proven and practical ideas from his research. It offers advice that is comprehensive yet simple and often counterintuitive but always credible.",N/A,N/A
Sleeping Beauty,['Wonder House Books'],2018-11-25,['Juvenile Nonfiction'],Kit that has 20 different fairy tales made by Daugherty Public Library Staff.,N/A,N/A
Dr. Seuss's Sleep Book,['Seuss'],2017-09-07,[],N/A,N/A,N/A
"Hey Willy, See the Pyramids",['Maira Kalman'],1988,['Bedtime'],"""A young boy pleads with his older sister for some bedtime stories, and Lulu obliges with some brief, highly imaginative tales that are matched to perfection with Kalman's friendly illustrations, electric and eccentric. Childlike but with a cutting, surreal edge, these pictures are wildly funny. This is a free-spirited book that will engage children on many levels."" (School Library Journal)",N/A,N/A
A Triune Concept of the Brain and Behaviour,"['Paul D. MacLean', 'V. A. Kral']",1973,['Medical'],N/A,N/A,N/A
Close Your Eyes,['Kate Banks'],2003,"[""Children's stories""]",A mother tiger entices her child to sleep by telling of all that can been seen with one's eyes closed.,N/A,N/A
Why Wembley Fraggle Couldn't Sleep,['Harriet B. Gilmour'],1985,['Juvenile Fiction'],"When Wembley can't fall asleep, he bothers all the other inhabitants of Fraggle Rock by keeping them awake with him.",N/A,N/A
Sleep Science,['Hawley Montgomery-Downs'],2020,['Health & Fitness'],"Sleep Science is a broad, advanced introduction to the subject of sleep and sleep disorders. Each chapter follows a consistent layout and is authored by a subject matter expert who also teaches undergraduate students in the classroom and/or mentors these students in their sleep laboratory.",N/A,N/A
"Sleeping, Dreaming, and Dying","[""Bstan 'dzin rgya mtsho ((dalaï-lama XIV ;)""]",1997,"['Body, Mind & Spirit']","This absorbing account of a dialogue between leading Western scientists and the foremost representative of Buddhism today, the Dalai Lama of Tibet, features narration by Francisco Varela, an internationally recognized neuroscientist. Engrossing and highly readable, the conversations will be of merit to any reader interested in psychology, neuroscience, Buddhism, or the alternative worlds of dreams. 10 illustrations. 3 color photos.",N/A,N/A
Nothing Much Happens: Cozy and Calming Stories to Soothe Your Mind and Help You Sleep,['Kathryn Nicolai'],2020,[],N/A,N/A,N/A
"Wynken, Blynken, and Nod","['John Archambault', 'David Plummer', 'Eugene Field']",2006,['Sleep'],"""Adapted from Eugene Field's original poem 'Wynken, Blynken, and Nod.'""",N/A,N/A
A Visit from Saint Nicholas,[],2020,['Animals'],N/A,N/A,N/A
Sleepy Dog,['Harriet Ziefert'],1984,['Bedtime'],"Simple text and illustrations portray a small dog getting ready for bed, sleeping, dreaming, and waking up.",N/A,N/A
"Sleep Tight, Little Wolf - Shluf Git, Kleynar Valf. Bilingual Children's Book (English - Yiddish)",['Ulrich Renz'],2016-04-19,[],"Bilingual children's book (age 2 and up) Tim can't fall asleep. His little wolf is missing! Perhaps he forgot him outside? Tim heads out all alone into the night - and unexpectedly encounters some friends... ""Sleep Tight, Little Wolf"" is a heart-warming bedtime story. It has been translated into more than 50 languages and is available as a bilingual edition in all conceivable combinations of languages. www.childrens-books-bilingual.com",N/A,N/A
Goodnight Moon,['Margaret Wise Brown'],2017-01-26,['Juvenile Fiction'],"Chosen as one of BookTrust's Best Bedtime Reads for Newborns, and read by superstar Kylie Minogue as a CBeebies Bedtime Story. This gentle bedtime story, which has lulled generations of children to sleep, is the perfect first book to share at bedtime. In a great green room a little bunny is tucked up snugly and safely in bed and is getting ready to say goodnight to all the familiar things in his room, one by one. Margaret Wise Brown's comforting, rhythmical text accompanied by the warmth of Clement Hurd's classic mid-century illustrations make Goodnight Moon a timeless picture book, which is known and loved around the world. Printed with a beautifully vivid orange pantone ink to preserve the magic of the 1947 original, Goodnight Moon makes the perfect birthday or christening gift.",N/A,N/A
A Starlit Somersault Downhill,['Nancy Willard'],1996-09-01,['Agitation (Psychology)'],"Having made a plan to spend the winter with Bear napping in a cozy cave, Rabbit finds himself too energetic to sleep and decides to join the world outside.",N/A,N/A
The Sleep Solution,['W. Chris Winter'],2017,['Health & Fitness'],"Draws on cutting-edge sleep science and time-tested techniques in a guide to understanding what contributes to sleep problems and how to minimize medication dependency, sharing coverage of subjects ranging from insomnia and sleep apnea to restless leg syndrome and circadian sleep disorders.",N/A,N/A
"Can't You Sleep, Little Bear?",['Martin Waddell'],2014,['Bears'],"PICTURE STORYBOOKS. A celebrated picture book is brought to life as a Mini Pop-Up Classic. Little Bear can't sleep. There is dark all around him in the Bear Cave. Not even Big Bear's biggest lantern can light up the darkness of the night outside. But then Big Bear finds the prefect way to reassure Little Bear and help him fall fast asleep...This timeless and well-loved story is exquisitely brought to life in a special Mini Pop-Up Classic edition, making it the perfect gift and a book to treasure, time and time again. Classic illustrations are brought to life as three-dimensional pop-ups. It is part of a new series of Mini Pop-Up Classics, all featuring distinctive foil spines making them the perfect gift edition. The Little Bear series has sold over seven million copies worldwide. Ages 0+",N/A,N/A
Half a Moon and One Whole Star,['Crescent Dragonwagon'],1986-04-30,['Juvenile Fiction'],The summer night is full of wonderful sounds and scents as Susan falls asleep.,N/A,N/A
Dream Research,"['Milton Kramer', 'Myron L. Glucksman']",2015,['Clinical medicine'],"This edited volume shows the relationship between dream research and its usefulness in treating patients. Milton Kramer and Myron Glucksman show that there is support for searching for the meaning of dream as experiences extended in time. Dreaming reflects psychological changes and is actually an orderly process, not a random experience. Several chapters in this book explore interviewing methodologies that will help clients reduce the frequency of their nightmares and thus contribute to successful therapy.",N/A,N/A
Dreamland: Adventures in the Strange Science of Sleep,['David K. Randall'],2012-08-13,['Health & Fitness'],Journalist David K. Randall examines the science behind sleep.,5,N/A
"Good Night, Good Night",['Sandra Boynton'],2021-09-14,['Juvenile Fiction'],"With the help of several animal characters, this picture book takes a look at the bedtime ritual.",N/A,N/A
Bear Can't Sleep,['Karma Wilson'],2022-10-04,['Juvenile Fiction'],"It's time for Bear to hibernate but he can't sleep, so his friends all band together to help.",N/A,N/A
Just Go to Bed,"['Mercer Mayer', 'Leap Into Literacy']",1983,['Adapted books'],"A small animal uses his imagination to avoid going to bed, but finally has to admit that he is sleepy.",N/A,N/A
The Paperboy,['Dav Pilkey'],1996,['Juvenile Fiction'],A paperboy and his dog enjoy the quiet of the early morning as they go about their rounds.,5,N/A
Sleep Smarter,['Shawn Stevenson'],2016-09-06,['Circadian rhythms'],"Unlock Your Body's Natural Ability to Sleep Soundly, Boost Energy and Lose Weight! When it comes to health, there is one criminally overlooked element: sleep. Good sleep helps you shed fat for good, stave off disease, stay productive and improve virtually every function of your mind and body. When a degenerative bone disease crushed Shawn Stevenson's dream of becoming a professional athlete and restricted his ability to function normally in daily life, Shawn took his health into his own hands. Through better sleep and optimized nutrition, he not only healed his body but also achieved fitness and business goals he never thought possible. Now in Sleep Smarter, Shawn shares easy tips and tricks to discover the best sleep and best health of your life. With a 14-Day Sleep Makeover, you'll learn: - How to create the ideal sleep sanctuary - How to hack sunlight to regulate your circadian rhythms - Which clinically proven sleep nutrients and supplements you need and why - Stress-reduction exercises and fitness tips to keep you mentally and physically sharp... and more! Sleep Smarter is the much-needed guide for achieving the rest, energy and life you truly deserve.",N/A,N/A
