title,authors,publishedDate,categories,description,averageRating,textSnippet
"Women's Realities, Women's Choices","[""Hunter College. Women's Studies Collective""]",1983,['Language Arts & Disciplines'],"See ""Lesbians"" in the index.",N/A,N/A
Florence Nightingale,"['Lola M. Schaefer', 'Wyatt S. Schaefer']",2005,['Juvenile Nonfiction'],"Simple text and photographs present the life of Florence Nightingale, the famous nurse and hospital reformist.",N/A,N/A
She,['H. Rider Haggard'],2008-06-05,['Fiction'],"On his twenty-fifth birthday, Leo Vincey opens the silver casket that his father has left to him. It contains a letter recounting the legend of a white sorceress who rules an African tribe and of his father�s quest to find this remote race. To find out for himself if the story is true, Leo and his companions set sail for Zanzibar. There, he is brought face to face with Ayesha, She-who-must-be-obeyed: dictator, femme fatale, tyrant and beauty. She has been waiting for centuries for the true descendant of Kallikrates, her murdered lover, to arrive, and arrive he does � in an unexpected form. Blending breathtaking adventure with a brooding sense of mystery and menace, She is a story of romance, exploration discovery and heroism that has lost none of its power to enthrall.",N/A,N/A
Germany,['Madame de Staël (Anne-Louise-Germaine)'],1813,['German literature'],N/A,N/A,N/A
The fortunes and misfortunes of the famous Moll Flanders,['Daniel Defoe'],1978,[],N/A,N/A,N/A
Unhappy India,['Lajpat Rai (Lala)'],1985,['India'],N/A,N/A,N/A
The Lost Life of Eva Braun,['Angela Lambert'],2007,['Biography & Autobiography'],"Featuring 32 pages of intimate home photos, this authoritative biography on Hitler's famous mistress is based on detailed new research and opens a new window on the life at the cold heart of the Nazi leadership.",N/A,N/A
The Twilight Years,['有吉佐和子'],1984,['Fiction'],"The problems of working families trying to care for aging parents is not just a phenomenon of the modern U.S.A. This is the novel of a Japanese family and the struggle, under sometimes unbearable pressures, to care for the husband's father through his decline and death.",N/A,N/A
The Oxford Handbook of Women and Gender in Medieval Europe,['Oxford handbooks online'],2013,['Electronic books'],"""The Oxford Handbook of Women and Gender in Medieval Europe provides a comprehensive overview of the gender rules encountered in Europe in the period between approximately 500 and 1500 C.E. The essays collected in this volume speak to interpretative challenges common to all fields of women's and gender history--that is, how best to uncover the experiences of ordinary people from archives formed mainly by and about elite males, and how to combine social histories of lived experiences with cultural histories of gendered discourses and identities. The collection focuses on Western Europe in the Middle Ages but offers some consideration of medieval Islam and Byzantium, opening these fields for further research. The Handbook is structured into seven sections: Christian, Jewish, and Muslim thought; law in theory and practice; domestic life and material culture; labour, land, and economy; bodies and sexualities; gender and holiness; and the interplay of continuity and change throughout the medieval period. This Handbook contains material from some of the foremost scholars in this field, and will not only serve as the major reference text in the area of medieval and gender studies, but will also provide the agenda for future new research""--Publisher description.",N/A,N/A
Amelia Earhart,['Lola M. Schaefer'],2003,['Biography & Autobiography'],"A brief biography of the first woman pilot to cross the Atlantic Ocean and to fly alone across the United States, as well as the first pilot to fly alone across the Pacific Ocean.",3,N/A
She,['Henry Rider Haggard'],1905,['Ayesha (Fictitious character : Haggard)'],N/A,N/A,N/A
Heat and Dust,['Ruth Prawer Jhabvala'],1976,['Fiction'],"An English girl in India recounts the story of Olivia, her grandfather's first wife, who was seduced by the Nawab, an Indian prince, in 1923. The parallel between the two women's experiences explore the English attraction to the exotic Indian culture.",N/A,N/A
The Dialectic of Sex,['Shulamith Firestone'],1975,[],N/A,N/A,N/A
French Women Don't Get Fat,['Mireille Guiliano'],2007-12-26,['Health & Fitness'],"A gourmand's guide to the slim life shares the principles of French gastronomy, the art of enjoying all edibles in proportion, arguing that the secret of being thin and happy lies in the ability to appreciate and balance pleasures.",N/A,N/A
Bridget Jones: The Edge of Reason,['Helen Fielding'],2018-07-12,[],"With an introduction by journalist Hadley Freeman9st 2, cigarettes smoked in front of Mark 0 (v.g.), cigarettes smoked in secret 7, cigarettes not smoked 47 (v.g.).Bridget's second diary ushers in a reformed woman. She is no longer a smoker (well, not much), the wilderness years are over, and she is at last united with man-of-her-dreams Mark Darcy. But things aren't perfect: there's an eight-foot hole in the wall of her flat, she's increasingly worried about a certain boyfriend-stealing beauty, and her friends' mad advice is getting her nowhere - something has to change. And so Bridget decides to embark on a spiritual epiphany to the palm- and magic-mushroom-kissed shores of Thailand. Surely it will be the perfect place to set her life on course once and for all . . .Bridget Jones: The Edge of Reason is Bridget at her best: funny, wise, and, as ever, a little bit sloshed. A number-one bestseller by Helen Fielding, it is, alongside Bridget Jones's Diary, a modern classic and one of the funniest books you'll ever read.",N/A,N/A
"Dear Ijeawele, Or, A Feminist Manifesto in Fifteen Suggestions",['Chimamanda Ngozi Adichie'],2017,['POLITICAL SCIENCE'],"New York Times Best Seller A Skimm Reads Pick An NPR Best Book of 2017 From the best-selling author of Americanah and We Should All Be Feminists comes a powerful new statement about feminism today--written as a letter to a friend. A few years ago, Chimamanda Ngozi Adichie received a letter from a dear friend from childhood, asking her how to raise her baby girl as a feminist. Dear Ijeawele is Adichie's letter of response. Here are fifteen invaluable suggestions--compelling, direct, wryly funny, and perceptive--for how to empower a daughter to become a strong, independent woman. From encouraging her to choose a helicopter, and not only a doll, as a toy if she so desires; having open conversations with her about clothes, makeup, and sexuality; debunking the myth that women are somehow biologically arranged to be in the kitchen making dinner, and that men can ""allow"" women to have full careers, Dear Ijeawele goes right to the heart of sexual politics in the twenty-first century. It will start a new and urgently needed conversation about what it really means to be a woman today.",4,N/A
Breakfast at Tiffany's,['Truman Capote'],2022,['Fiction'],"Holly Golightly is a glittering socialite mover and shaker -- generally upwards, sometimes sideways and, every now and then, down. She's up all night drinking cocktails and breaking hearts. She's a shoplifter, a delight, a drifter, a tease. In short, she's an icon.",N/A,N/A
Dolores Claiborne,['Stephen King'],1993,['Fiction'],"“Among King’s best.”—San Francisco Chronicle When housekeeper Dolores Claiborne is questioned in the death of her wealthy employer, a long-hidden secret from her past is revealed-—as is the strength of her own will to survive...",N/A,N/A
The Joy Luck Club,['Amy Tan'],1989-03-22,['Fiction'],"Encompassing two generations and a rich blend of Chinese and American history, the story of four struggling, strong women also reveals their daughter's memories and feelings.",N/A,N/A
Such a Fun Age,['Kiley Reid'],2020,['Fiction'],"'A new literary star' The TimesThe instant Sunday Times and New York Times bestseller Longlisted for the 2020 Booker PrizeA Times, Guardian, Sunday Times, Telegraph, Mail on Sunday, Red, Good Housekeeping and Cosmopolitan Book of the YearWhen Emira is apprehended at a supermarket for 'kidnapping' the white child she's actually babysitting, it sets off an explosive chain of events. Her employer Alix, a feminist blogger with the best of intentions, resolves to make things right.But Emira herself is aimless, broke and wary of Alix's desire to help. When a surprising connection emerges between the two women, it sends them on a crash course that will upend everything they think they know - about themselves, each other, and the messy dynamics of privilege.__________________________'Essential. This year's hit debut' Guardian'A biting tale of race and class' Sunday Times'I couldn't put this down' Jojo Moyes'Bites into the zeitgeist then spits it out with gusto. You really should read it, ASAP' Stylist'About power dynamics, race, social commentary, and also why and how we are the woman we are' Pandora Sykes'An extraordinarily deft debut, written with wisdom, kindness and sharp humour' Daily Mail'A beautiful tale of how we live now' Elizabeth DayA Reese Witherspoon and Zoella Book Club PickA Sunday Times, Guardian, Times, Daily Mail, i, Daily Telegraph, Grazia and Evening Standard Summer Read",N/A,N/A
Gendering the Crusades,"['Susan Edgington', 'Sarah Lambert']",2002,['History'],"This volume presents 13 essays which examine womens roles in the Crusades and medieval reactions to them, including active participation, female involvement in debates surrounding the Crusade, women in the latin east, papal policy, and literary representations.",3,N/A
Black Women Scientists in the United States,['Wini Warren'],1999,['Biography & Autobiography'],"Biographical information includes women in the fields of anatomy, astronautics and space science, anthropology, biochemistry, biology, botany, chemistry, geology, marine biology, mathematics, medicine, nutrition, pharmacology, psychology, physics, and zoology.",N/A,N/A
Century of Struggle,"['Eleanor Flexner', 'Ellen Fitzpatrick']",1996,['History'],"Century of Struggle tells the story of one of the great social movements in American history. The struggle for women’s voting rights was one of the longest, most successful, and in some respects most radical challenges ever posed to the American system of electoral politics. “The book you are about to read tells the story of one of the great social movements in American history. The struggle for women’s voting rights was one of the longest, most successful, and in some respects most radical challenges ever posed to the American system of electoral politics... It is difficult to imagine now a time when women were largely removed by custom, practice, and law from the formal political rights and responsibilities that supported and sustained the nation’s young democracy... For sheer drama the suffrage movement has few equals in modern American political history.”—From the Preface by Ellen Fitzpatrick",N/A,N/A
Not as Far as You Think,['Lynda L. Moore'],1986,['Political Science'],"Woman workers, equal opportunities, USA - work of comparable worth, woman managers, career development, behaviour, strategies for success, human relations, conflict resolution, occupational psychology, working mothers, family. References.",N/A,N/A
One Hand Tied Behind Us,"['Jill Liddington', 'Jill Norris']",2000,['History'],"One Hand Tied Behind Us creates a vivid portrait of strong women who envisaged freedoms for which we are still fighting today. It is based on interviews with the last surviving suffragists & those who witnessed their work, & on diaries, biographies, etc.",N/A,N/A
Parachutes & Kisses,['Erica Jong'],1984,['Fiction'],"Married (again) and divorced (again), Isadora Wing is a single parent with an adorable daughter, an irritating ex-husband, and a startling assortment of suitors, including Berkeley Sproul III, who is 14 years her junior. Of course their affair is tortuous and sexy, but is it love?",N/A,N/A
Woman Suffrage and Women's Rights,['Ellen Carol DuBois'],1998-07,['History'],"Collects 14 articles on women's suffrage. DuBois (history, U. of California in Los Angeles) traces the trajectory of the suffrage story against the backdrop of changing attitudes to politics, citizenship, and gender, and the resultant tensions over such issues as slavery and abolitionism, sexuality and religion, and class conflict. Annotation copyrighted by Book News, Inc., Portland, OR",N/A,N/A
Wittgenstein's Mistress,['David Markson'],1990,['Fiction'],"Wittgenstein's Mistress is a novel unlike anything David Markson--or anyone else--has ever written before. It is the story of a woman who is convinced--and, astonishingly, will ultimately convince the reader as well--that she is the only person left on earth. Presumably she is mad. And yet so appealing is her character, and so witty and seductive her narrative voice, that we will follow her hypnotically as she unloads the intellectual baggage of a lifetime in a series of irreverent meditations on everything and everybody from Brahms to sex to Heidegger to Helen of Troy. And as she contemplates aspects of the troubled past which have brought her to her present state--obviously a metaphor for ultimate loneliness--so too will her drama become one of the few certifiably original fictions of our time. ""The novel I liked best this year,"" said the Washington Times upon the book's publication in 1988; ""one dizzying, delightful, funny passage after another . . . Wittgenstein's Mistress gives proof positive that the experimental novel can produce high, pure works of imagination.""",N/A,N/A
Women and Economics,['Charlotte Perkins Gilman'],1998,['Women'],N/A,N/A,N/A
Coming of Age in Samoa,['Margaret Mead'],1928,['Family & Relationships'],N/A,N/A,N/A
Mistress Pat,['Lucy Maud Montgomery'],1935,['Canada'],Pat grows to womanhood and chooses between two suitors.,N/A,N/A
Blue Smoke,['Nora Roberts'],2021,['Fiction'],"Pursuing a career as an arson investigator after a fire destroys her family's pizzeria, Reena Hale embarks on a relationship with Bo Goodnight and finds herself targeted by an arsonist who taunts her with threatening phone calls.",N/A,N/A
Language and Woman's Place,['Robin Tolmach Lakoff'],1975,['Social Science'],"""In this original investigation, Robin Lakoff uncovers those roots of our language that classify and delineate the sexes. Why are parallel words--one applying to masculine beings, the other to feminine--not also parallel in their range of use and connotation? Why have ""bachelor/spinster"" or ""master/mistress? come to mean such widely different things? ""Language and woman's place"" points out this parallelism as symptomatic of the nonparallelism in the roles of the sexes and as further reinforcement of a social disparity.""--Descripción del editor.",N/A,N/A
Woman and War,['Olive Schreiner'],1911,['Feminism'],N/A,N/A,N/A
The Kristeva Reader,"['Julia Kristeva', 'Toril Moi']",1986-01,['Die Vrou'],"Since the late 1980s, Brazilians of Japanese descent have been return migrating to Japan as unskilled foreign workers. With an immigrant population currently estimated at roughly 280,000, Japanese Brazilians are now the second largest group of foreigners in Japan. Although they are of Japanese descent, most were born in Brazil and are culturally Brazilian. As a result, they have become Japan's newest ethnic minority.Drawing upon close to two years of multisite fieldwork in Brazil and Japan, Takeyuki Tsuda has written a comprehensive ethnography that examines the ethnic experiences and reactions of both Japanese Brazilian immigrants and their native Japanese hosts. In response to their socioeconomic marginalization in their ethnic homeland, Japanese Brazilians have strengthened their Brazilian nationalist sentiments despite becoming members of an increasingly well-integrated transnational migrant community. Although such migrant nationalism enables them to resist assimilationist Japanese cultural pressures, its challenge to Japanese ethnic attitudes and ethnonational identity remains inherently contradictory.Strangers in the Ethnic Homeland illuminates how cultural encounters caused by transnational migration can reinforce local ethnic identities and nationalist discourses.",N/A,N/A
The Fourth Estate,['Shulamith Shahar'],2003,['History'],"Did women really constitute a fourth estate in medieval society and, if so, in what sense? In this wide-ranging study Shulamith Shahar considers this and the wider question of varying attitudes to women and their status in Western Europe between the 12th and the 15th centuries. She draws a cohesive picture of women in a range of situations: as nuns and married women, peasants and noblewomen, townswomen and women involved in heretical movements and witchcraft. In her new introduction to the second edition, Shahar revisits the context in which The Fourth Estate was first conceived and looks at developments in medieval women's history since the first edition.",N/A,N/A
Inside the Kingdom,['Carmen Bin Ladin'],2005,['Women'],N/A,N/A,N/A
A Ghost in the Throat,[],2021-06,['Biography & Autobiography'],N/A,N/A,N/A
Smashing Times,['Rosemary Cullen Owens'],1984,['History'],N/A,N/A,N/A
Book of Ages,['Jill Lepore'],2013,['Biography & Autobiography'],A revelatory portrait of Benjamin Franklin's youngest sister and a wholly different account of the founding of the United States.,N/A,N/A
The Politics of Women's Spirituality,['Charlene Spretnak'],1982,['History'],"Essays discuss goddess worship, spiritual consciousness, the relationship between politics and religion, and applications of spirituality as a political force.",N/A,N/A
Pornography,['Andrea Dworkin'],1981,['Social Science'],This volume presents a study of the damaging effect of pornography and its ramifications on society.,N/A,N/A
The Golden Notebook,['Doris Lessing'],1990,[],N/A,N/A,N/A
Maternity and Women's Health Care,"['Deitra Leonard Lowdermilk', 'Shannon E. Perry', 'Kitty Cashion', 'Kathryn Rhodes Alden', 'Ellen Frances Olshansky']",2016,['Gynecologic nursing'],Preceded by Maternity & women's health care / [edited by] Deitra Leonard Lowdermilk ... [et al.]. 10th ed. c2012.,N/A,N/A
Gender and Reading,"['Elizabeth A. Flynn', 'Patrocinio P. Schweickart']",1986-02,['Health & Fitness'],"""An unprecedented encounter between feminist criticism, reading-research and reader-response criticism... . I found Gender and Reading a valuable book to read as a feminist critic. Valuable because it asserts our rights, as women, to read; to read as women. Valuable because it begins a dialogue among so many varieties of criticism and theory.""--Susan Squier, Women's Review of Books.",N/A,N/A
Are Women Human?.,['Catharine A. MacKinnon'],2013,['Clothing and dress in art'],N/A,N/A,N/A
Sexual Politics,"['Kate Millett', 'Rebecca Mead']",2016,['Homosexuality'],N/A,N/A,N/A
The Scarlet Letter,['Nathaniel Hawthorne'],1950,['Adultery'],N/A,N/A,N/A
The Wings of the Dove,['Henry James'],1976,['Americans'],"Confronting a Bronzino portrait in an English country house, a young American heiress comes face to face with her own predicament. For Milly Theale, who seems to have the world before her and at her feet, is fatally ill. Eager for life, eager for love, she embarks on her European adventure, warming to the admiration of her new friends Kate Croy and Merton Densher. But Merton and Kate are secretly engaged, and come to see in this angel with a thumping bank account as a solution to their own problems. For the remarkable Kate, scheming, passionate, poetic, also wants to live...This edition of James's poignant and dramatic novel is based on the revised New York Edition. The cover pictures the Bronzino portrait which is the focus of the key scene in the book.",N/A,N/A
At the Wolf's Table,['Rosella Postorino'],2019-02,[],N/A,N/A,N/A
10th Anniversary,"['James Patterson', 'Maxine Paetro']",2011,['Fiction'],"Detective Lindsay Boxers long awaited wedding celebration becomes a distant memory when she is called to investigate a horrendous crime: a badly injured teenage girl is left for dead, and her newborn baby is nowhere to be found. Lindsay discovers that not only is there no trace of the criminals, but that the victim may be keeping secrets as well. At the same time, Assistant District Attorney Yuki Castellano is prosecuting the biggest case of her life, a woman who has been accused of murdering her husband in front of her two young children. Yukis career rests on a guilty verdict, so when Lindsay finds evidence that could save the defendant, she is forced to choose. Should she trust her best friend or follow her instinct? Lindsays every move is watched by her new boss, Lieutenant Jackson Brady, and when the pressure to find the baby begins interfering with her new marriage to Joe, she wonders if she will ever be able to start a family.",N/A,N/A
Fathers and Daughters in Roman Society,['Judith P. Hallett'],2014-07,['Families'],"Judith Hallett illuminates a paradox of elite Roman society of the classical period: its members extolled female domesticity and imposed numerous formal constraints on women's public activity, but many women in Rome's leading families wielded substantial political and social influence. Originally published in 1984. The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905.",N/A,N/A
The Awakening,['Kate Chopin'],2011-09,['Literary Criticism'],"2011 Reprint of 1899 Edition. ""The Awakening"" is a novel by Kate Chopin, first published in 1899. Set in New Orleans and the Southern Louisiana coast at the end of the nineteenth century, the plot centers around Edna Pontellier and her struggle to reconcile her increasingly unorthodox views on femininity and motherhood with the prevailing social attitudes of the turn-of-the-century South. It is one of the earliest American novels to focus on women's issues without condescension. It is also widely seen as a landmark work of early feminism. The novel's blend of realistic narrative, incisive social commentary, and psychological complexity makes ""The Awakening"" a precursor of American modernism and prefigures the works of American novelists such as William Faulkner and Ernest Hemingway and echoes the works of contemporaries such as Edith Wharton and Henry James. It can also be considered among the first Southern works in a tradition that would culminate with the modern masterpieces of Faulkner, Flannery O'Connor, Eudora Welty, Katherine Anne Porter, and Tennessee Williams.",N/A,N/A
Let Me Speak!,"['Domitila Barrios de Chungara', 'Moema Viezzer']",1978,['Biography & Autobiography'],"First published in English in 1978, this classic book contains the testimony of Domitila Barrios de Chungara, the wife of a Bolivian tin miner. Blending firsthand accounts with astute political analysis, Domitila describes the hardships endured by Bolivia's vast working class and her own efforts at organizing women in the mining community. The result is a gripping narrative of class struggle and repression, an important social document that illuminates the reality of capitalist exploitation in 1970s Bolivia. Domitila Barrios de Chungara was born in 1937 in the Siglo XX mining town in Bolivia. She became politically active in the 1960s and, in 1975, participated in the UN International Women's Year Tribunal in Mexico. In 2005 she was nominated alongside 999 other ""Peace Women"" for a collective Nobel Peace Prize.",N/A,N/A
The Feminine Mystique,['Betty Friedan'],1970,['Feminism'],N/A,N/A,N/A
Vagina,['Naomi Wolf'],2012,['Femininity'],"Naomi Wolf is back. With a book that should be as exciting, dramatic and controversial as the Beauty Myth",N/A,N/A
The Women's Bible Commentary,"['Carol Ann Newsom', 'Sharon H. Ringe']",1992-01-01,['Bible'],"In the critically acclaimed best-seller, ""Women's Bible Commentary,"" an outstanding group of women scholars introduced and summarized each book of the Bible and commented on those sections of each book that have particular relevence to women, focusing on female charecters, symbols, life situations such as marriage and family, the legal status of women, and religious principles that affect relationships of women and men. Now, this expanded edition provides similar insights on the Apocrypha, presenting a significant view of the lives and religious experiences of women as well as attitudes toward women in the Second Temple period. This expanded edition sets a new standard for women's and biblical studies.",N/A,N/A
Coming of Age in Samoa,['Margaret Mead'],1943,['Adolescence'],N/A,N/A,N/A
44 Cranberry Point,['Debbie Macomber'],2013-06-25,['Fiction'],"Now beautifully repackaged, these installments take readers back to the beloved stories in Macomber's ""New York Times""- and ""USA Today""-bestselling Cedar Cove series. Reissue.",N/A,N/A
The Empty House,['Rosamunde Pilcher'],1996-12-15,['Fiction'],Virginia retreats to the seaside with her two children to recover from the loss of her husband and meets her true love.,N/A,N/A
Wild Swans,['Jung Chang'],2003,['China'],"A New Edition Of One Of The Best-Selling And Best-Loved Books Of Recent Years, With A New Introduction By The Author. The Publication Of Wild Swans In 1991 Was A Worldwide Phenomenon. Not Only Did It Become The Best-Selling Non-Fiction Book In British Publishing History, With Sales Of Well Over Two Million, It Was Received With Unanimous Critical Acclaim, And Was Named The Winner Of The 1992 Ncr Book Award And The 1993 British Book Of The Year Award. Few Books Have Ever Had Such An Impact On Their Readers. Through The Story Of Three Generations Of Women Grandmother, Mother And Daughter Wild Swans Tells Nothing Less Than The Whole Tumultuous History Of China S Tragic Twentieth Century, From Sword-Bearing Warlords To Chairman Mao, From The Manchu Empire To The Cultural Revolution. At Times Terrifying, At Times Astonishing, Always Deeply Moving, Wild Swans Is A Book In A Million, A True Story With All The Passion And Grandeur Of A Great Novel. For This New Edition, Jung Chang Has Written A New Introduction, Bringing Her Own Story Up To Date, And Describing The Effect Wild Swans Success Has Had On Her Life.",N/A,N/A
Keeping the Dead,['Tess Gerritsen'],2009,['Boston (Mass.)'],"HE HIDES, HE KILLS, HE KEEPS . . . Forensic Pathologist Maura Isles is asked to attend an intriguing examination. An ancient mummy has been found in a museum basement, prompting great media excitement. But with horror she realises that itâe(tm)s not as ancient as they thought...A very modern bullet is showing up on the scan. Detective Jane Rizzoli is called to investigate and soon discovers a second âe"" and then a third âe"" mummified body. Who is this killer and why does he preserve his victims so meticulously? And who will be the next to join his monstrous collection?",N/A,N/A
The Ocean at the End of the Lane,['Neil Gaiman'],2014,['Boys'],"WINNER OF THE SPECSAVERS NATIONAL BOOK AWARDS 2013 BOOK OF THE YEAR Dive into a magical novel of memory and the adventure of childhood, from one of the brightest, most brilliant writers of our generation. It began for our narrator forty years ago when the family lodger stole their car and committed suicide in it, stirring up ancient powers best left undisturbed. Dark creatures from beyond the world are on the loose, and it will take everything our narrator has just to stay alive: there is primal horror here, and menace unleashed - within his family and from the forces that have gathered to destroy it. His only defense is three women, on a farm at the end of the lane. The youngest of them claims that her duckpond is an ocean. The oldest can remember the Big Bang. THE OCEAN AT THE END OF THE LANE is a fable that reshapes modern fantasy: moving, terrifying and elegiac - as pure as a dream, as delicate as a butterfly's wing, as dangerous as a knife in the dark.",N/A,N/A
The Poetics of Gender,['Nancy K. Miller'],1986,['Education'],"Does gender have a poetics: What difference does gender make? How does it affect writing, reading, and the functions of text in society? The Poetics of Gender is a brilliant assembly of leading feminist critics whose collective effort presents the most up-to-date research on these important issues. The range of techniques and theories represented here are applied across a broad spectrum of texts and cultural forms, extending from women's writing of the Renaissance and the fiction of George Sand to the relation between quiltmaking and nineteenth-century literary forms, the pornography of Georges Bataille, and the theories of Julia Kristeva.",N/A,N/A
Age of Iron,['J. M. Coetzee'],1998,['Fiction'],"As an elderly woman's health deteriorates, so does the condition of her country, South Africa.",4.5,N/A
Women and Gender in Islam,['Leila Ahmed'],1992,['Feminism'],N/A,N/A,N/A
Female Genital Mutilation,['Comfort Momoh'],2005,['Medical'],"Female genital mutilation (FGM) is regarded as either a human rights violation or as female circumcision, a traditional cultural practice in some African and Islamic countries. A UK public health /FGM consultant who works with immigrants and advocates for its eradication introduces a dozen chapters examining religious, legal, ethical, and health aspects. For caseworkers, policy makers, and academics, the reader includes diagrams of types of FGM, data, a glossary, support advice and resources. Published by Radcliffe Medical Press, Ltd. Distributed in the US by BookMasters. Annotation :2006 Book News, Inc., Portland, OR (booknews.com).",N/A,N/A
Grounding of Modern Feminism,['Nancy F. Cott'],1989,['Feminism'],N/A,N/A,N/A
Male Chauvinism,['Michael Korda'],1974,['Discrimination in employment'],N/A,N/A,N/A
The Widows of Eastwick,['John Updike'],2009,['Rhode Island'],"After traveling the world to exotic lands, Alexandra, Jane, and Sukie -- now widowed but still witches -- return to the Rhode Island seaside town of Eastwick, ""the scene of their primes,"" site of their enchanted mischief more than three decades ago. Diabolical Darryl Van Horne is gone, and what was once a center of license and liberation is now a ""haven of wholesomeness"" populated by hockey moms and househusbands acting out against the old ways of their own absent, experimenting parents. With spirits still willing but flesh weaker, the three women must confront a powerful new counterspell of conformity. In this wicked and wonderful novel, John Updike is as his very best - a legendary mster of literary magic up to his old delightful tricks.",N/A,N/A
Boxers,['Gene Luen Yang'],2013-09-10,['Comics & Graphic Novels'],"Boxer & Saints: ""Boxer & Saints is an innovative novel in two volumes - the parallel stories of two young people caught up on opposite sides of violent rift.""",N/A,N/A
Eight Months on Ghazzah Street,['Hilary Mantel'],2004,['Fiction'],"Frances Shore makes maps for her living, but when her husband's work takes the couple of Saudi Arabia she's lost within Jeddah's ever-developing streets. The regime is corrupt and harsh, the cynical expatriates are money-grabbing and her warily curious Muslin neighbours remain mysterious. Confined to her flat, Frances hears whispers from the 'empty' apartment above her. With only rumours to go on, nothing relieved her creeping sense of unease. As the days empty of certainty and purpose, Frances' life becomes a blank - waiting to be filled by violence and betrayal.",N/A,N/A
Women & Madness,['Phyllis Chesler'],1973,['Mental health'],Chapter 7 is on lesbians. -P. Thorslev.,N/A,N/A
"Caramelo, Or, Puro Cuento",['Sandra Cisneros'],2003,['Fiction'],"Celaya ""Lala"" Reyes, traveling from Chicago to Mexico City each summer, draws together stories of her Mexican-American family of shawl-makers, including her papa and Awful Grandmother.",N/A,N/A
The Voyage Out,['Virginia Woolf'],2010-01-06,['Ocean travel'],"The Voyage Out is the first novel by Virginia Woolf. The story is related to Rachel Vinrace, who boards to South America on her father's ship and is goes into a self-discovery process in a kind of modern mythical voyage.""an America whose spiritual boundaries touch Xanadu and Atlantis..."" E. M. Forster",N/A,N/A
The Scarlet Letter,['Nathaniel Hawthorne'],1989-08-15,['Fiction'],"In early colonial Massachusetts, a young woman endures the consequences of her sin of adultery and spends the rest of her life in atonement.",N/A,N/A
The Sexes Throughout Nature,['Antoinette Louisa Brown Blackwell'],1875,['Evolution (Biology)'],N/A,N/A,N/A
Gerald's Game,['Stephen King'],2016-02-16,['Fiction'],"When rough sex between Jessie and Gerald Burlingame turns deadly, leaving Gerald dead and Jessie handcuffed to the bed, it sets in motion a terrifying and psychologically twisted twenty-eight hours.",N/A,N/A
Coming of Age in Samoa,['Margaret Mead'],1961,['Adolescence'],N/A,N/A,N/A
A Little Spoonful of Chicken Soup for the Woman's Soul Gift Book,"['Jack Canfield', 'Mark Victor Hansen']",1999-09,['Religion'],N/A,N/A,N/A
Friday,['Robert Anson Heinlein'],1982,['Fiction'],"A CAEZIK Notable book. CAEZIK Notables is a series of speculative-fiction books marking important milestones in science fiction or fantasy. Each book published in the series has a new introduction highlighting the book's significance within the genre. ""A charming protagonist in a story as sleekly engineered as a starship. This one should fly.""--Publishers Weekly Friday is a secret courier and ardent lover. Employed by a man she only knows of as ""Boss"", she is given the most awkward and dangerous cases, which take her from New Zealand to Canada, and through the new States of America's disunion, all the way out into the stars and the new colony of Botany Bay. Thrust into one calamity after another, she uses her enhanced wits and very many skills to evade, seduce or even kill her way out of any sticky situation she finds herself in. For she is both superior and inferior to the average human. As an AP--artificial person--the best humanity has to offer has been written into Friday's DNA. Yet she is often treated like a second-class citizen--if she were ever able to claim citizenship. Her mother was the test tube and her father the knife, as the saying goes, so she has less rights than the biologically-born human, and no soul, according to the church. But in Friday Heinlein has created one of the most enlightened, warm, engaging, and humane characters in the science fiction field, gifting us a novel of female empowerment that was well ahead of its time. ""One of Heinlein's best, which is to say one of the best in all of Science Fiction--terrific story with a superbly realized heroine and world.""--Poul Anderson",N/A,N/A
Bungalow 2,['Danielle Steel'],2007-01,['Domestic fiction'],"When Tanya, a freelance writer, is offered the chance to write a Hollywood screenplay, it's a dream she'd put aside so that she could devote her energies to her family. Her life collides with Douglas Wayne, who seems to have his sights set on her.",N/A,N/A
Vanity Fair,['William Makepeace Thackeray'],1967,['British'],"No one is better equipped in the struggle for wealth and worldly success than the alluring and ruthless Becky Sharp, who defies her impoverished background to clamber up the class ladder. Her sentimental companion Amelia, however, longs only for caddish soldier George. This is a satirical epic of love and social adventure.",N/A,N/A
The Paradise Papers,['Merlin Stone'],1976,['Religion'],N/A,N/A,N/A
Women in Roman Law & Society,['Jane F. Gardner'],1986,['Law'],"Basing her analysis on detailed study of literacy and epigraphic material, Gardener explores the provisions of the Roman laws as they related to women. Discussed are the ways in which the laws affected women throughout their lives.",N/A,N/A
Jailed for Freedom,['Doris Stevens'],1976,['History'],N/A,N/A,N/A
