title,authors,publishedDate,categories,description,averageRating,textSnippet
Construction Workers,['Tami Deedrick'],1998,['Juvenile Nonfiction'],"An introduction to construction workers that examines their tasks, clothing, tools, and education.",N/A,N/A
Rising Tides,['Nora Roberts'],2010,['Boatbuilding'],"The past is waiting to surface . . . Ethan Quinn shares his late father's passion for the ocean, and he is determined to make the family boat-building business a success. But as well as looking out for his young brother Seth, the strong but guarded Quinn is also battling some difficult home truths. Grace Monroe, the woman Ethan has always loved but never believed he could have, is learning that appearances can be deceptive. For beneath Ethan's still, dark waters lies a shocking past. With Grace's help, can he overcome the shadows that haunt him and finally accept who he is?",N/A,N/A
Elementary Building Construction and Drawing,['Edward J. Burrell'],1889,['Building'],N/A,N/A,N/A
"Construction Methods, Materials, and Techniques",['William Perkins Spence'],1997,['Architecture'],"Organized by CSI divisions II to XVI, this practical, easy-to-read text is the most comprehensive treatment of construction materials and methods on the market today. Uniquely detailed in material properties, the text covers all current materials and their applications in commercial and residential buildings. Carpentry chapters pay special attention to light-frame construction with both wood and metal. The book's engaging chapter glossaries, review questions, applications, and references give the student vital tools for grasping concepts and exploring topics further. Special chapters on plumbing, HVAC, and electrical systems help set the text apart. Suitable for courses in construction technology, architecture, civil technology, and building trades.",N/A,N/A
Cost Studies of Buildings,['Allan Ashworth'],2004,['Business & Economics'],"He is also a senior academic advisor to the Centre for Education in the Built Environment (CEBE), based at the universities of Cardiff and Salford.",N/A,N/A
Wood Handbook,"['Forest Products Laboratory (U.S.)', 'Ronald Floyd Luxford']",1935,['Building'],N/A,N/A,N/A
Time-saver Standards for Architectural Design Data,['John Hancock Callender'],1982,['Architecture'],"The latest version of the venerable reference first published in 1946 and most recently in 1982. Considers such aspects as bioclimate design, life-cycle costing, the building shell, architectural ethics, superstructure, acoustics, construction materials technology, daylighting, environmentally responsible design, and evaluating building performance. A special section features design data formatted according to the Uniformat II classification system, offering easy access to preliminary design and specification by building component, assemble, and place in the system of construction. Useful for any professional in the architecture, design, or construction fields. Annotation copyrighted by Book News, Inc., Portland, OR",N/A,N/A
Stone Shelters,['Edward Allen'],1971,"['Architecture, Domestic']",N/A,N/A,N/A
Advanced Building Systems,['Klaus Daniels'],2003,['Architecture'],"Saving resources and cutting costs, protecting the environment and using renewable energies are the criteria which are important for modern buildings, and as such, designers today face the complex challenges of ""integral planning"", demanding the interaction of various disciplines to create a building with optimum efficiency whilst saving material and running costs. Active factors such as construction, buildings skins, layout of rooms, and exterior space should take up as little of the internal technical units as possible and all passive measures should be exploited to the maximum. Daniel's Advanced Building Systems provides an up-to-date overview of all essential building installations and most recent technologies, complete with a wide range of detailed technical plans. It is not merely a systematic handbook focusing on building technology for students of architecture, civil engineering and mechanical engineering, it is also a reference work enabling the practitioner to draw up initial plans and dimensions.",N/A,N/A
BIM Handbook,"['Charles M. Eastman', 'Paul M. Teicholz', 'Rafael Sacks', 'Ghang Lee']",2018,['Architects and builders'],"Discover BIM: A better way to build better buildings Building Information Modeling (BIM) offers a novel approach to design, construction, and facility management in which a digital representation of the building product and process is used to facilitate the exchange and interoperability of information in digital format. BIM is beginning to change the way buildings look, the way they function, and the ways in which they are designed and built. The BIM Handbook, Third Edition provides an in-depth understanding of BIM technologies, the business and organizational issues associated with its implementation, and the profound advantages that effective use of BIM can provide to all members of a project team. Updates to this edition include: Information on the ways in which professionals should use BIM to gain maximum value New topics such as collaborative working, national and major construction clients, BIM standards and guides A discussion on how various professional roles have expanded through the widespread use and the new avenues of BIM practices and services A wealth of new case studies that clearly illustrate exactly how BIM is applied in a wide variety of conditions Painting a colorful and thorough picture of the state of the art in building information modeling, the BIM Handbook, Third Edition guides readers to successful implementations, helping them to avoid needless frustration and costs and take full advantage of this paradigm-shifting approach to construct better buildings that consume fewer materials and require less time, labor, and capital resources.",N/A,N/A
Fabricate,['SHEIL'],2017,['Architectural design'],"Bringing together pioneers in design and making within architecture, construction, engineering, manufacturing, materials technology and computation, Fabricate is a triennial international conference, now in its third year (ICD, University of Stuttgart, April 2017). Each year it produces a supporting publication, to date the only one of its kind specialising in Digital Fabrication.00The 2017 edition features 32 illustrated articles on built projects and works in progress from academia and practice, including contributions from leading practices such as Foster + Partners, Zaha Hadid Architects, Arup, and Ron Arad, and from world-renowned institutions including ICD Stuttgart, Harvard, Yale, MIT, Princeton University, The Bartlett School of Architecture (UCL) and the Architectural Association.",N/A,N/A
Stephen Biesty's Incredible Everything,"['Stephen Biesty', 'Richard Platt']",1997,['Building'],"Each illustration in this book traces a craft or manufacturing process from raw materials through to the finished product. The illustrations make many of the processes self-explanatory, and where further explanation is needed, Chester the Tester and Q provide the answers, along with the text.",N/A,N/A
Outdoor Structures,['Time-Life Books'],1978,['House & Home'],"""Quick-and-easy storage sheds. Putting a retaining wall. Fences in wood, brick and iron. Playhouses and gazebos. Building a garage. Large pools for a garden""--Cover.",N/A,N/A
Design and Construction,"['Rick Best', 'Gerard De Valence']",2002,['Architecture'],"The design and construction of buildings is a lengthy and expensive process, and those who commission buildings are continually looking for ways to improve the efficiency of the process. In this book, the second in the Building in Value series, a broad range of topics related to the processes of design and construction are explored by an international group of experts. The overall aim of the book is to look at ways that clients can improve the value for money outcomes of their decisions to construct buildings. The book is aimed at students studying in many areas related to the construction industry including architecture, construction management, civil engineering and quantity surveying, and should also be of interest to many in the industry including project managers, property developers, building contractors and cost engineers.",N/A,N/A
Masons and Sculptors,['Nicola Coldstream'],1991,['Art'],The mason's lodge - Master mason - Working day - Building administration - Design and construction - Structure and structural theory - Sculptural decoration.,N/A,N/A
Hoot,['Carl Hiaasen'],2002,['Juvenile Fiction'],"From the bestselling mystery novelist comes this story for younger readers. New to Florida, Roy is on the school bus when he spots the running boy--running away from the bus, carrying no books or wearing no shoes. Sensing a mystery, Roy sets himself on the boy's trail, which leads him to potty-trained alligators, a fake-fart champion, and a renegade eco-avenger.",4,N/A
"Iggy Peck, Architect",['Andrea Beaty'],2007-10,['Juvenile Fiction'],"Ever since he was a baby, Iggy Peck has built towers, bridges, and buildings, which comes in handy when his second grade class is stranded on an island during a picnic.",N/A,N/A
Architect,[],1869,['Architecture'],N/A,N/A,N/A
If You Were A-- Construction Worker,['Virginia Schomp'],1998,['Technology & Engineering'],"Describes the tools and skills that construction workers need to build houses, bridges, and other structures.",N/A,N/A
Sweet on Construction Law,['Justin Sweet'],1997,['Business & Economics'],N/A,N/A,N/A
Careers in Focus,['Ferguson'],2010,['Juvenile Nonfiction'],"Explores careers in the construction industry in terms of the nature of the work, educational or training requirements, getting started, advancement, salary, employment outlook, and more.",N/A,N/A
Building Science Series,[],1969,['Building'],N/A,N/A,N/A
Construction Planning Equipment and Methods,['Robert L. Peurifoy'],1985-01-01,[],N/A,N/A,N/A
Construction Technology,"['Roy Chudley', 'Roger Greeno']",1999,['Technology & Engineering'],"Construction Technology provides a comprehensive introduction to every aspect of the technology of domestic low-rise construction, including elements of commercial construction, and the principal associated legislation. Based on Construction Technology Volumes 1 and 2, this combined new edition has been updated in line with contemporary legislation and practice. In addition a substantial amount of new material has also been included in order to cover recent developments in technology affecting the construction industry. The style of the original books by Roy Chudley has been retained, avoiding lengthy descriptive passages and leaving the original diagrams to illustrate best practice and techniques. This book covers the basic elements of substructure (site works, setting out and foundations) and superstructure (flooring and roofs, simple finishes, fittings and fixtures) as well as basic services such as water, gas electricity and drainage. It also considers low-rise framed industrial and commercial buildings.",N/A,N/A
Estimating Construction Costs,['Robert Leroy Peurifoy'],1953,['Building'],N/A,N/A,N/A
Concrete and Constructional Engineering,[],1921,['Building'],N/A,N/A,N/A
The Seven Lamps of Architecture,['John Ruskin'],1961,['Architecture'],N/A,N/A,N/A
Building Structures and Towers,['Tammy Laura Lynn Enz'],2017-01-01,['Juvenile Nonfiction'],"Uses engaging nonfiction text and hands-on projects to help young readers explore real-life structure and tower engineering projects, including the science behind how these buildings are planned and built.",N/A,N/A
The Permafrost Environment,['Stuart A. Harris'],1986,['Science'],"To find more information about Rowman and Littlefield titles, please visit www.rowmanlittlefield.com.",N/A,N/A
"Construction Planning, Equipment, and Methods",[],2011,['Building'],N/A,N/A,N/A
Basher Science: Engineering,"['Simon Basher', 'Tom Jackson']",2017-01-10,['Juvenile Nonfiction'],"""Based on an original concept by Toucan Books Ltd.""--Title page verso.",N/A,N/A
The Architect,[],1883,['Architecture'],N/A,N/A,N/A
International Library of Technology,[],1907,['Building'],N/A,N/A,N/A
Built,['Roma Agrawal'],2018,['Architecture'],"Imagine you woke up one morning to find everything created by engineers had disappeared. What would you see?No cars, no houses; no phones, bridges or roads. No tunnels under tidal rivers, no soaring skyscrapers. The impact that engineering has had on the human experience is undeniable, but it is also often invisible.In BUILT, structural engineer Roma Agrawal takes a unique look at how construction has evolved from the mud huts of our ancestors to skyscrapers of steel that reach hundreds of metres into the sky. She unearths how engineers have tunnelled through kilometres of solid mountains; how they've bridged across the widest and deepest of rivers, and tamed Nature's precious - and elusive - water resources. She tells vivid tales of the visionaries who created the groundbreaking materials in the Pantheon's record-holding concrete dome and the frame of the record-breaking Eiffel Tower. Through the lens of an engineer, Roma examines tragedies like the collapse of the Quebec Bridge, highlighting the precarious task of ensuring people's safety they hold at every step. With colourful stories of her life-long fascination with buildings - and her own hand-drawn illustrations - Roma reveals the extraordinary secret lives of structures.",N/A,N/A
"Cyclopedia of Architecture, Carpentry, and Building",[],1917,['Architecture'],N/A,N/A,N/A
The Cathedral Builders,['Jean Gimpel'],1983,['Architecture'],N/A,N/A,N/A
Location-Based Management for Construction,"['Russell Kenley', 'Olli Seppänen']",2020-06-30,['Construction projects'],"With extensive case studies for illustration, this book acts both as a practitioner's guide to an entirely new production system for construction management, and as a how-to guide for researchers and advanced construction students.",N/A,N/A
Engineering Construction ...,['William Henry Warren'],1910,['Bridges'],N/A,N/A,N/A
Bob's Birthday,['Diane Redmond'],1999,['Birthdays'],N/A,N/A,N/A
The Green Studio Handbook,"['Alison G. Kwok', 'Walter T. Grondzik']",2018-01-22,['Architectural design'],"The Green Studio Handbook remains an essential resource for design studios and professional practice. This extensive and user-friendly tool presents practical guidelines for the application of green strategies during the schematic design of buildings. Students and professionals can quickly get up to speed on system viability and sizing. Each of the forty-three environmental strategies includes a brief description of principles and concepts, step-by-step guidance to integrate the strategy during the early stages of design, annotated tables and charts to assist with preliminary sizing, key issues to consider when implementing the strategy, and pointers to further resources. Ten new in-depth case studies illustrate how diverse and successful green buildings integrated design projects and how the whole process comes together. This third edition features updated tables and charts that will help to save energy, water, and material resources during the early stages of design. More than 500 sketches and full-color images illustrate how to successfully apply strategies. A glossary, a project index listing 105 buildings in 20 countries, updated tables and drawings, and I-P and SI units increase the usefulness of The Green Studio Handbook.",N/A,N/A
Pocket Companion,[],1900,['Building'],N/A,N/A,N/A
City,['David Macaulay'],1975-01,['Building'],N/A,N/A,N/A
Construction Methods and Management,['S. W. Nunnally'],2004,['Technology & Engineering'],"Comprehensive and up-to-date, the text integrates major construction management topics with an explanation of the methods of heavy/highway and building construction. It incorporates both customary U.S. units and metric ( SI) units and is the only text to present concrete formwork design equations and procedures using both measurement systems. This edition features information on new construction technology, the latest developments in soil and asphalt compaction, the latest developments in wood preservation and major health, safety and environmental concerns.Explains latest developments in soil and asphalt compaction. Presents the latest developments in wood perservation materials and techniques which respond to environmental concerns. Expanded and updated coverage of construction safety and major health hazards and precautions. Designed to guide construction engineers and managers in planning, estimating, and directing construction operations safely and effectively.",N/A,N/A
Building Anatomy (McGraw-Hill Construction Series),['Iver Wahl'],2007,['Architecture'],"Aimed at architects, engineers, construction managers, and urban planners.",5,N/A
Construction Safety Management,"['Raymond E. Levitt', 'Nancy Morse Samelson']",1987,['Technology & Engineering'],N/A,N/A,N/A
"A dictionary of construction, surveying and civil engineering","['Christopher A. Gorse', 'David Johnston']",2013,['Building'],"An A to Z of construction, surveying, and civil engineering terms covering all core aspects, this book provides a one-stop reference for construction students and professionals.",N/A,N/A
Singer's Guide and Estimator for General Contactors of Building,['William S. Singer'],1913,['Building'],N/A,N/A,N/A
Construction Cost Analysis and Estimating,['Phillip F. Ostwald'],2001,['Business & Economics'],"This work provides principles & techniques for the evaluation of construction design, emphasizing the importance of strong analysis skills & exploring estimation. It aims to provide readers with a balanced & cohesive overview of these two areas.",5,N/A
The Project Manager's Checklist for Building Projects,['Mark Urizar'],2013-07,['Business & Economics'],"As today's building projects are becoming increasingly more complex, having an ever increasing number of requirements, it has become essential to comprehensively plan building projects upfront and determine how these can be effectively progressed and efficiently delivered. To do so, project managers must not only know and understand the different lifecycle phases and many processes involved, but must also be able to determine what the most appropriate delivery strategy for their particular project is. Establishing a project roadmap and having a comprehensive checklist of what to do has therefore, become essential, as these not only provide quick access to the necessary prompters that should be considered, but also enables the most appropriate decisions to be made. This book sets how building projects can be effectively delivered, it sets out the essential project management delivery processes through a roadmap of checklists that covers both the project and design management processes and lists their many associated activities, applicable to any building project. These not only provide a valuable insight as to how building projects should be progressed and managed, but also outlines what should be considered and actioned at any particular point on the project delivery path to ensure the successful delivery of viable built outcomes.",N/A,N/A
Arch. Char. & The History of Arch.,"['Salvan, George S.']",2005,['Architecture'],N/A,N/A,N/A
Constructing Risk,['Stephen O. Bender'],2021-08-13,['Business & Economics'],"Foreword / Allan Lavell -- Linkage between disaster and development -- Deliberate actions and debilitating outcomes--gaps appear -- What development has brought and disaster wrought -- Understanding where the disaster-development link leads -- Disaster-development linkage through the lens of disaster recovery -- Continuity in the name of constituents -- Redefining disaster risk reduction in development of the built environment -- Making risk information visible -- Risk within present and emerging economic development forces -- Sustaining nature of disaster-development linkage -- Climate change adaptation and disaster risk reduction in development -- Built environment vulnerability and development processes -- Monitoring, evaluation, reporting, regulation, and enforcement -- Policy guidance on disaster risk reduction taken to development -- What has been found about the future : changes that change positions.",N/A,N/A
Estimating for Building and Civil Engineering Works,"['Spence Geddes', 'Gordon Chrystal-Smith']",1971,['Building'],N/A,N/A,N/A
Construction Tools,['JoAnn Early Macken'],2008,['Juvenile Nonfiction'],Grab your hammer and screwdriver! Discover the tools construction crews use to do their jobs on all kinds of construction projects. Book jacket.,N/A,N/A
Building Construction Handbook,['Frederick S. Merritt'],1975,['Technology & Engineering'],N/A,N/A,N/A
Drawing for Interior Design,['Drew Plunkett'],2014,['Building'],"""This book covers all stages of visual presentation as part of the interior design process, from the most basic initial sketches to fully developed computer-generated visualizations. Following a brief introduction four chapters take the reader through the design process, from the basics to conception, presentation and production. This second edition includes more practical advice on techniques, more case studies, step-by-step sequences and updated examples. With a varied and comprehensive range of images, this book is an invaluable, inspirational and practical resource for interior design students.""--",N/A,N/A
Details of Building Construction,['Clarence Augustine Martin'],1905,['Building'],N/A,N/A,N/A
Structural Details,['Henry Sylvester Jacoby'],1909,['Building'],N/A,5,N/A
A Whole Person Approach to Wellbeing,['Johanna Lynch'],2020-12-30,['Medical'],"""This book builds on the person-centred medicine movement to promote a shift in the philosophy of care of distress. It discusses the vital importance of whole person health, healing and growth. Developing a new transdisciplinary concept of 'sense of safety', this book argues that the whole person needs to be understood within their context and relationships, and explores the appraisal and coping systems that are part of health. Using clinical vignettes to illustrate her argument, Lynch draws on an understanding of attachment, and trauma-informed approaches to life story, and counsels against an over-reliance on symptom-based fragmentation of body and mind. Integrating literature from social determinants of health, psychology, psychotherapy, education and the social sciences with new research from the fields of immunology, endocrinology and neurology, this broad-ranging book is relevant to all those with an interest in person-centred healthcare, including academics and practitioners from medicine, nursing, mental health and public health""--",N/A,N/A
Building Construction ...,[],1916,['Architecture'],N/A,N/A,N/A
Building Age,[],1922,['Architecture'],N/A,N/A,N/A
"Miss Brick, the Builder's Baby",['Allan Ahlberg'],1982,['Juvenile Fiction'],"Mr. and Mrs. Brick, whose families have always been builders, have a baby who would rather knock things down.",N/A,N/A
Billions of Bricks,['Kurt Cyrus'],2016-10-11,['Juvenile Nonfiction'],A counting book that leads readers through a day in the life of a construction worker building with bricks.,N/A,N/A
A House in the Woods,['Inga Moore'],2011,['Building'],"Two Little Pigs whose small homes in the woods have been accidentally destroyed by Bear and Moose decide to build a house they can all share, and with the help of Beaver Builders they soon have a fine new home.",N/A,N/A
A Construction Site,['Brian Lee'],2005-01-01,['Building'],Lift the flaps to discover what is needed to construct buildings. follow the steps to a completed building.,N/A,N/A
"Cabins and Cottages, Revised and Expanded Edition",['Skills Institute Press'],2018,['HOUSE & HOME'],"""This book gives the complete know-how for building a rustic cottage or log cabin, from clearing a site to raising the walls and adding the amenities""--",N/A,N/A
Building the Nineteenth Century,['Tom Frank Peters'],1996,['Architecture'],"The Sayn Foundry in Bendorf, a German town on the Rhine near the Dutch border, is a fascinating example of complex technological thinking. Although the structural detailing is typical of its period (1830), Prussian engineer and iron founder Karl Ludwig Althans used and varied the many architectural and engineering models at hand in a sophisticated and complex building with structural elements that can be read as advertisements, machine parts, religious forms, or simply as building elements. The foundry, which is still standing, is just one of the many projects Peters examines in this broad synthesis of nineteenth-century technological thought and methods of design that form the basis of the modern built world. Through such examples, he traces the growth of technological thinking as one of our culture's chief modes of thought and establishes its primacy over other forms such as scientific or humanistic thinking as the major component of building design.",N/A,N/A
A Reading and Reference List of Books on Building and Building Trades in the Brooklyn Public Library,['Brooklyn Public Library'],1910,['Building'],N/A,N/A,N/A
Global Warming and the Built Environment,"['Robert Samuels', 'Deo K. Prasad']",1994,['Architecture'],"Impending climatic change represents a challenge to professionals and practitioners involved with design and management of the built environment. This book discusses the interaction between the built and natural environments, and charts the developments in social responsibility.",N/A,N/A
Leaders,[],N/A,[],N/A,N/A,N/A
Recognising Wood Rot and Insect Damage in Buildings,['A. F. Bravery'],1992,['Buildings'],"Of the many fungi and insects found in buildings, some damage timber and require expensive remedial treatment, while others require no treatment. This book aids recognition of fungal decay and wood-boring insect damage. The text is printed on tear and water resistant paper.",N/A,N/A
Catalogue of Books Relating to Architecture,['Boston Public Library'],1914,['Architecture'],N/A,N/A,N/A
Construction Technology,['Roy Chudley'],1987,['Building'],N/A,N/A,N/A
Shelter,['Lloyd Kahn'],1990,['Architecture'],"Shelter is many things - a visually dynamic, oversized compendium of organic architecture past and present; a how-to book that includes over 1,250 illustrations; and a Whole Earth Catalog-type sourcebook for living in harmony with the earth by using every conceivable material. First published in 1973, Shelter remains a source of inspiration and invention. Including the nuts-and-bolts aspects of building, the book covers such topics as dwellings from Iron Age huts to Bedouin tents to Togo's tin-and-thatch houses; nomadic shelters from tipis to ""housecars""; and domes, dome cities, sod iglus, and even treehouses. The authors recount personal stories about alternative dwellings that illustrate sensible solutions to problems associated with using materials found in the environment - with fascinating, often surprising results.",4.5,N/A
Yasmin the Builder,['Saadia Faruqi'],2018,['Juvenile Fiction'],"Includes discussion questions, a glossary, fun facts and an activity.",N/A,N/A
Construction Safety Handbook,['Mark McGuire Moran'],2003-07,['Business & Economics'],"This much anticipated new edition provides employers and employees with a day-to-day guide to reducing accidents and injuries, ensuring compliance, avoiding fines and penalties, and controlling workers' compensation costs. You'll not only find comprehensive discussions on all of the construction safety regulations found in the Code of Federal Regulations (CFR) Title 29 Part 1926, but you'll also find the actual legal text of the regulations and overviews for each subpart for easier reference. This Construction Safety Handbook covers both the obvious and the hidden dangers of construction and addresses the latest changes in OSHA standards, including new recordkeeping requirements, new ergonomic guidelines, new requirements in the Steel Erection standard, and new additions to signs, signals, and barricades requirements. Written in plain English, this comprehensive handbook provides you with the legal background, practical advice, and ready-to-use written compliance programs you need to ensure your sites meet workplace safety requirements, protect workers, and comply with the standards. Each chapter provides a description of the requirements of the standard, and a sample written compliance program, checklists, and the appropriate citations from the 29 CFRs. The latest changes in enforcement and inspection policy are also detailed, and a list of OSHA's most frequently cited construction standards is given.",N/A,N/A
Conceptual Cost Estimating Manual,['John S. Page'],1984,['Building'],N/A,N/A,N/A
"How to Plan, Contract and Build Your Own Home","['Richard M. Scutella', 'Dave Heberle']",1999,['Architecture'],"A guide to the design and construction of a house includes discussions of styles, plans, sites, materials, and contractors.",N/A,N/A
