title,authors,publishedDate,categories,description,averageRating,textSnippet
Texts and Practices,"['Carmen Rosa Caldas-Coulthard', 'Malcolm Coulthard']",2013-04-15,['Language Arts & Disciplines'],"Text and Practices provides an essential introduction to the theory and practice of Critical Discourse Analysis. Using insights from this challenging new method of linguiistic analysis, the contributors to this text reveal the ways in whcih language can be used as a means of social control. The essays in Text and Practices: * demonstrate how critical discourse analysis can be applied to a variety of written and spoken texts * deconstruct data from a range of contexts, countries and spheres * expose hidden patterns of discrimination and inequalities of power Texts and Practices, which includes specially commissioned papers from a range of distinguished authors, provides a state-of-the-art introduction to critical discourse analysis. As such it represents an important contribution to this developing field and an essential text for all advanced students of language, media and cultural studies.",N/A,N/A
Morphology,"['Francis Katamba', 'John Stonham']",2006-07-14,['Language Arts & Disciplines'],"This popular introductory textbook offers a lively and comprehensive introduction to current morphological theory and analysis, enabling beginners to approach current literature in the subject with confidence. Part I develops students’ understanding of traditional and structuralist notions of word structure and provides them with a firm grounding in word structure and word formation. Part II explores the relationship between morphology and phonology, while Part III looks at morphology in relation to syntax and the lexicon. Numerous practical exercises which involve formulating hypotheses and testing them against linguistic data cement the reader’s understanding of the field. This accessible introduction to morphology is an ideal resource for students of English and Linguistics and their teachers.",N/A,N/A
The Story of Language,['Mario Pei'],1965,['Language and languages'],"Lively, authoritative account of mankind's most important invention.",N/A,N/A
"Law, Truth, and Reason",['Raimo Siltala'],2011-07-29,['Law'],"This book is an innovative contribution to analytical jurisprudence. It is mainly based on the distinct premises of linguistic philosophy and Carnapian semantics, but also addresses the issues of institutional philosophy, social pragmatism, and legal principles as envisioned by Dworkin, among others. Wróblewski ́s three ideologies (bound/free/legal and rational) and Makkonen ́s three situations (isomorphic/semantically vague/normative gap) of judicial decision-making are further developed by means of 10 frames of legal analysis as discerned by the author. With the philosophical theories of truth serving as a reference, the frames of legal analysis include the isomorphic theory of law (Wittgenstein, Makkonen), the coherence theory of law (Alexy, Peczenik, Dworkin), the new rhetoric and legal argumentation theory (Perelman, Aarnio), social consequentialism (Posner), natural law theory (Fuller, Finnis), and the sequential model of legal reasoning by Neil MacCormick and the Bielefelder Kreis. At the end, some key issues of legal metaphysics are addressed, like the notion of legal systematics and the future potential of the analytical approach in jurisprudence.",N/A,N/A
Linguistics,"['Adrian Akmajian', 'Richard A. Demers', 'Ann K. Farmer']",2010,['Language Arts & Disciplines'],"A new edition a popular introductory linguistics text, thoroughly updated and revised, with new material and new examples.",N/A,N/A
The Penguin Dictionary of Language,['David Crystal'],1999,['Language Arts & Disciplines'],"A comprehensive, authoritative A-Z of everything the general reader (and the linguist) needs to know about language, languages, linguistics, grammatical and literary concepts.",N/A,N/A
Foundations of Language,['Ray Jackendoff'],2003,['Language Arts & Disciplines'],"Presenting a landmark in linguistics and cognitive science, Ray Jackendoff proposes a new holistic theory of the relation between the sounds, structure, and meaning of language and their relation to mind and brain. Foundations of Language exhibits the most fundamental new thinking in linguistics since Noam Chomsky's Aspects of the Theory of Syntax in 1965--yet is readable, stylish, and accessible to a wide readership. Along the way it provides new insights on the evolution of language, thought, and communication.",N/A,N/A
An Introduction to Sociolinguistics,['Janet Holmes'],2001,['Language Arts & Disciplines'],This text explains basic sociolinguistics concepts through a wide range of examples and by drawing on classic approaches to the subject as well as from the most recent research. It examines how and why languages change within society.,N/A,N/A
The Handbook of Linguistics,"['Mark Aronoff', 'Janie Rees-Miller']",2017,['Linguistics'],"""The Handbook of Linguistics is a general introductory volume designed to address this gap in knowledge about language""--",N/A,N/A
Readings in Linguistics,['Martin Joos'],1957,['Language & Languages'],N/A,N/A,N/A
The Meaning of Meaning,"['Charles Kay Ogden', 'Ivor Armstrong Richards']",1949,['Child psychology'],N/A,N/A,N/A
Probabilistic Linguistics,"['Rens Bod', 'Jennifer Hay', 'Stefanie Jannedy']",2003,['Language Arts & Disciplines'],"For the past forty years, linguistics has been dominated by the idea that language is categorical and linguistic competence discrete. It has become increasingly clear, however, that many levels of representation, from phonemes to sentence structure, show probabilistic properties, as does the language faculty. Probabilistic linguistics conceptualizes categories as distributions and views knowledge of language not as a minimal set of categorical constraints but as a set of gradient rules that may be characterized by a statistical distribution. Whereas categorical approaches focus on the endpoints of distributions of linguistic phenomena, probabilistic approaches focus on the gradient middle ground. Probabilistic linguistics integrates all the progress made by linguistics thus far with a probabilistic perspective. This book presents a comprehensive introduction to probabilistic approaches to linguistic inquiry. It covers the application of probabilistic techniques to phonology, morphology, semantics, syntax, language acquisition, psycholinguistics, historical linguistics, and sociolinguistics. It also includes a tutorial on elementary probability theory and probabilistic grammars.",N/A,N/A
Literacy and Language Teaching,['Richard Kern'],2000-09-14,['Education'],Literacy & language teaching.,5,N/A
Lectures on the Science of Language,['Friedrich Max Müller'],1882,['Comparative linguistics'],N/A,N/A,N/A
Language and Social Context,['Pier Paolo Giglioli'],1972,['Language Arts & Disciplines'],N/A,N/A,N/A
"Language, and the Study of Language",['William Dwight Whitney'],1867,['Comparative linguistics'],N/A,5,N/A
A Student's Dictionary of Language and Linguistics,['Robert Lawrence Trask'],1997,['Language Arts & Disciplines'],"This helpful dictionary provides accessible and authoritative explanations of the terms and concepts currently in use in all the major areas of language and linguistics, as well as in the study of the social, anthropological, psychological, and neurological aspects of language. Entries are clearly defined and accompanied by clarifying examples where appropriate. Cross-referenced.",N/A,N/A
Outline of Linguistic Analysis,"['Bernard Bloch', 'George Leonard Trager']",1942,"['Grammar, Comparative and general']",N/A,N/A,N/A
Oriental and Linguistic Studies,['William Dwight Whitney'],1987,['Language Arts & Disciplines'],N/A,N/A,N/A
A Dictionary of Linguistics and Phonetics,['David Crystal'],1996,[],N/A,N/A,N/A
An Introduction to Language,"['Victoria Fromkin', 'Robert Rodman', 'Nina M. Hyams']",2013-01-01,['Language and languages'],"Assuming no prior knowledge of linguistics, AN INTRODUCTION TO LANGUAGE, 10E, International Edition is appropriate for a variety of fields--including education, languages, psychology, cognitive science, anthropology, English, and teaching English as a Second Language (TESL)--at both the undergraduate and graduate levels. This completely updated edition retains the clear descriptions, humor, and seamless pedagogy that have made the book a perennial best-seller, while adding new information and exercises that render each topic fresh, engaging, and current.",N/A,N/A
English for Writing Research Papers,['Adrian Wallwork'],2016-03-02,['Language Arts & Disciplines'],"Publishing your research in an international journal is key to your success in academia. This guide is based on a study of over 1000 manuscripts and reviewers' reports revealing why papers written by non-native researchers are often rejected due to problems with English usage and poor structure and content. With easy-to-follow rules and tips, and examples taken from published and unpublished papers, you will learn how to: prepare and structure a manuscript increase readability and reduce the number of mistakes you make in English by writing concisely, with no redundancy and no ambiguity write a title and an abstract that will attract attention and be read decide what to include in the various parts of the paper (Introduction, Methodology, Discussion etc) highlight your claims and contribution avoid plagiarism discuss the limitations of your research choose the correct tenses and style satisfy the requirements of editors and reviewers This new edition contains over 40% new material, including two new chapters, stimulating factoids, and discussion points both for self-study and in-class use. EAP teachers will find this book to be a great source of tips for training students, and for preparing both instructive and entertaining lessons. Other books in the series cover: presentations at international conferences; academic correspondence; English grammar, usage and style; interacting on campus, plus exercise books and a teacher's guide to the whole series. Please visit http://www.springer.com/series/13913 for a full list of titles in the series. Adrian Wallwork is the author of more than 30 ELT and EAP textbooks. He has trained several thousand PhD students and academics from 35 countries to write research papers, prepare presentations, and communicate with editors, referees and fellow researchers.",5,N/A
Error Analysis,['Jack C. Richards'],1974,['Education'],"The eleven essays in this book cover a wide range of topics from the role of 'interlanguage' and the influence of external factors on the process of language learning, to the development of syntax and the methodology of error analysis. Collectively they provide a valuable perspective on the learning process, which both enriches our theoretical understanding of the processes underlying second language acquisition and suggests ways in which teaching practice may best exploit a learner's skills.",5,N/A
Dictionary of Languages,['Andrew Dalby'],2006-01-01,['Language Arts & Disciplines'],"Covering the political, social and historical background of each language, this book offers an insight into human culture and communication. Every language with official status is included. This text is highlighted by maps and charts of scripts, while proverbs, anecdotes and quotations reveal the features that make a language unique.",N/A,N/A
"Language, the Social Mirror",['Elaine Chaika'],1982,['Language Arts & Disciplines'],"Discusses the ways people use language in society with chapters on kinesics, dialect, and bilingualism.",N/A,N/A
An Encyclopedia of Language,['N. E. Collinge'],1990,['Language and languages'],"This well organised and usefully illustrated encyclopaedia explores human language from every angle, and provides comrehensive reference to the state of knowledge and future directions of its study.",N/A,N/A
Introducing Phonology,['David Odden'],2005-02-24,['Language Arts & Disciplines'],Publisher Description,N/A,N/A
The Birth of the Clinic,['Michel Foucault'],2003,['Medical'],"In this remarkable book Michel Foucault, one of the most influential thinkers of recent times, calls us to look critically at specific historical events in order to uncover new layers of significance. In doing so, he challenges our assumptions not only about history, but also about the nature of language and reason, even of truth. The scope of such an undertaking is vast, but by means of his uniquely engaging narrative style, Foucault¿s penetrating gaze is skilfully able to confront our own. After reading his words our perceptions are never quite the same again.",N/A,N/A
Language Myths,"['Laurie Bauer', 'Peter Trudgill']",1998-11-26,['Language Arts & Disciplines'],"The field of language is one full of misconceptions about the way in which language works, or is used. This collection of essays tackles beliefs, correcting a catalogue of errors such as: aborigines speak a primitive language, French people speak faster and German is ugly.",5,N/A
Language & Philosophy,['Mikel Dufrenne'],1963,['Language and languages'],N/A,N/A,N/A
A First Dictionary of Linguistics and Phonetics,['David Crystal'],1980-01-01,['Linguistics'],N/A,N/A,N/A
A Dictionary of Grammatical Terms in Linguistics,['Robert Lawrence Trask'],1993,['Language Arts & Disciplines'],"Covers both current and traditional terminology in syntax and morphology. It includes descriptive terms, the major theoretical concepts, and the chief terms from mathematical and computational linguistics in over 1,500 entries.",N/A,N/A
Lectures on the Science of Language,['Friedrich Max Müller'],1880,['Comparative linguistics'],N/A,N/A,N/A
Language; an Introduction,['Louis Hjelmslev'],1970,['Language Arts & Disciplines'],N/A,N/A,N/A
Linguistics in Philosophy,['Zeno Vendler'],1967,['Language Arts & Disciplines'],N/A,N/A,N/A
General Semiotics,"[""Lawrence Michael O'Toole"", 'Ann Shukman']",1976,['Criticism'],N/A,N/A,N/A
Explorations in the Functions of Language,['M. A. K. Halliday'],1973,['Language and languages'],N/A,N/A,N/A
Language and Society,['M.A.K. Halliday'],2007-07-31,['Language Arts & Disciplines'],>,N/A,N/A
How Language Works,['David Crystal'],2005,['Language Arts & Disciplines'],"Ranges from how children learn to read to what makes words rude or polite, from eyebrow flashes to whistling languages. Unlocking the secrets of communication in an accessible, entertaining way, this book sheds light on the endless mysteries we speak, write and read every day.",N/A,N/A
Minority Languages in Europe,"['Gabrielle Hogan-Brun', 'Stefan Wolff']",2004-03-04,['Language Arts & Disciplines'],"Minority languages in Europe, as part of a common cultural heritage, need protection. The contributions to this book reflect urgent, stimulating and productive debates among researchers in sociolinguistics, linguistic anthropology, politics and sociology, and among language activists and policy makers. At the heart of the debate are the effectiveness of the existing political and legal frameworks aimed at protecting linguistic and cultural diversity, and prospects for the survival of minority languages in the process of European integration.",N/A,N/A
"English - One Tongue, Many Voices","['Jan Svartvik', 'Geoffrey Leech']",2006-12-12,['Language Arts & Disciplines'],"This readable textbook tells the fascinating story of the English language in three ways. It begins by tracing the history of the language from its obscure beginnings over 1500 years ago and follows up by showing the geographical spread of the language and its increasing diversity. Finally, it looks at the present state of English as a global language and problems and uncertainties of its future. Students interested in the history of the English language will be well-served by this valuable introduction.",N/A,N/A
Problems in General Linguistics,['Émile Benveniste'],1971,['Language Arts & Disciplines'],N/A,N/A,N/A
Inventing English,['Seth Lerer'],2007-04-10,['Foreign Language Study'],A masterful history of the English language from the age of Beowulf to the rap of Eminem.,N/A,N/A
Cognitive Linguistics and Poetics of Translation,['Elżbieta Tabakowska'],1993,['Cognitive grammar'],N/A,N/A,N/A
The Oxford Handbook of Language and Law,"['Peter Meijes Tiersma', 'Lawrence Solan']",2012,['Language Arts & Disciplines'],"This book provides a state-of-the-art account of past and current research in the interface between linguistics and law. It outlines the range of legal areas in which linguistics plays an increasing role and describes the tools and approaches used by linguists and lawyers in this vibrant new field. Through a combination of overview chapters, case studies, and theoretical descriptions, the volume addresses areas such as the history and structure of legal language, its meaning and interpretation, multilingualism and language rights, courtroom discourse, forensic identification, intellectual property and linguistics, and legal translation and interpretation. Encyclopaedic in scope, the handbook includes chapters written by experts from every contentint who are familiar with linguistic issues that arise in diverse legal systems, including both civil and common law jurisdictions, mixed systems like that of China, and the emerging law of the European Union.",N/A,N/A
A Concise Introduction to Linguistics,"['Bruce M. Rowe', 'Diane P. Levine']",2005,['Linguistics'],Key Benefit: Well-balanced overview of the field of introductory linguistics pays special attention to linguistic anthropology. Key Topics: Introductory linguistics with attention to linguistic anthropology takes a problem-centered approach.Market: Students of Linguistic Anthropology or Language and Culture offered in Anthropology Departments. Also appropriate for introductory linguistics courses offered as a liberal arts or humanities elective.,N/A,N/A
Politicians and Rhetoric,['J. Charteris-Black'],2004-11-23,['Literary Criticism'],"This book analyzes the rhetoric of speeches by major British or American politicians and shows how metaphor is used systematically to create political myths of monsters, villains and heroes. Metaphors are shown to interact with other figures of speech to communicate subliminal meanings by drawing on the unconscious emotional association of words.",N/A,N/A
A Dictionary of Linguistics,"['Mario Pei', 'Frank Gaynor']",1969,['Language Arts & Disciplines'],N/A,N/A,N/A
An Introduction to Linguistics,"['Pushpinder Syal', 'D. V. Jindal']",2004-10-01,"['Grammar, Comparative and general']",N/A,N/A,N/A
On Language,['Roman Jakobson'],1990,['Language Arts & Disciplines'],"One measure of Roman Jakobson's towering role in linguistics is that his work has defined the field itself. Jakobson's contributions have now become a permanent part of American and European views on language. With his uncanny ability to survive devastating uprooting again and again--from Moscow to Prague to Upsalla to New York and finally to Cambridge--Jakobson was able to bring to each milieu new and stimulating ideas, which have broadened the perspective of linguistics while giving it new direction and specifying its domain. Linda Waugh and Monique Monville-Burston have assembled an intellectual overview of his work in linguistics from partial and complete works that they have arranged, introduced, and cross-referenced. Some appear here in print for the first time, others are newly translated into English. More than a convenient access to Jakobson's basic works, On Language presents a broad profile of the polymathic general linguist who suggested radical innovations in every area of linguistic theory. The breadth of Jakobson's engagement in linguistics is captured by the editors' informative introduction and by their perspicacious presentation of topics. His general view of the science of linguistics is followed by his stunning contributions to linguistic metatheory in the areas of structure and function. Various aspects of historical, typological, and sociolinguistics are also explored along with his phonological theory--perhaps his most influential contribution--and his views on grammatical semantics. A topic that increasingly preoccupied Jakobson in his later career, the interrelationship between sound and meaning, is presented here in detail. The concluding three essays focus on the various relations between linguistics and the human and natural sciences, which led Jakobson ultimately to be characterized as an interdisciplinary thinker.",N/A,N/A
The Loom of Language,"['Frederick Bodmer', 'Lancelot Thomas Hogben']",1944,['Language and languages'],N/A,N/A,N/A
Researching Language,['Deborah Cameron'],1992,['Informateurs (Linguistique)'],N/A,N/A,N/A
Introducing English Grammar,['Geoffrey N. Leech'],1992,['Language Arts & Disciplines'],This accessible introduction to grammar includes points presented in an alphabetical format.,N/A,N/A
Manual of Lexicography,['Ladislav Zgusta'],1971,['Language Arts & Disciplines'],"Practical guide to lexicographic principles, types of dictionaries, methods of compiling, and planning.",N/A,N/A
Propaganda and the Public Mind,"['David Barsamian', 'Noam Chomsky']",2001,['Business & Economics'],"An invitation to take part in a conversation with one of the great minds of our time. First published in 2001, this book collects a series of discussions with the journalist David Barsamian. It is the perfect complement to Chomsky's major works of media study such as Manufacturing Consent and Necessary Illusions. Events discussed in detail are the so-called 'Battle of Seattle' protests against the World Trade Organisation, US involvement in East Timor, and the beginning of the movement towards a second Iraq War.",3.5,N/A
Words and Rules,['Steven Pinker'],2000-10-24,['Language Arts & Disciplines'],"How does language work, and how do we learn to speak? Why do languages change over time, and why do they have so many quirks and irregularities? In this book, the profound mysteries of language are explored.",N/A,N/A
The Word and the World,['Bimal Krishna Matilal'],1990,['Foreign Language Study'],In this monograph Professor B. K. Matilal studies what is today called 'philosophy of language' on the basis of materials drawn exclusively from the works of classical Indian philosophers.,N/A,N/A
Key Thinkers in Linguistics and the Philosophy of Language,"['Siobhan Chapman', 'Christopher Routledge']",2005,['Biographie - Linguist'],"Key Thinkers in Linguistics and the Philosophy of Languageis a unique and accessible reference guide to the work of figures who have played an important role in the development of ideas about language. It includes eighty entries on individual thinkers in the Western tradition, ranging from antiquity to the present day, chosen because of their impact on the description or theory of language. Each entry explains the main ideas of the thinker, outlining their development and assessing their significance and influence. Brief biographical details place the subject in his or her cultural and historical context. No prior knowledge of either linguistics or philosophy is assumed; each entry concludes with suggestions for further reading of both primary texts and secondary sources, encouraging readers to find out more about the particular key thinker and the impact of his or her ideas. Thinkers included range from Plato and Aristotle, through Berkeley, Leibniz, Kant, Russell, Wittgenstein, and Austin, to Sacks, Kristeva, and Chomsky.Features* The only single-volume reference resource to bring together linguistics and the philosophy of language* Entries are extensively cross-referenced, allowing readers to trace influences, developments and debates both in contemporary thinking and across time* Accessibly written for use at all levels, including undergraduate, postgraduate, academic and other general readers in the fields of linguistics and the philosophy of language.",N/A,N/A
A Mathematician Grappling with His Century,['Laurent Schwartz'],2001-02,['Biography & Autobiography'],"The autobiography of Schwartz, one of the most remarkable intellects of the 20th Century. His love of science and teaching led him to lecture broadly on the significance of science and mathematics to the well being of the world.",N/A,N/A
An Introduction to Language,"['Victoria Fromkin', 'Robert Rodman', 'Nina M. Hyams']",2017,[],N/A,N/A,N/A
Facts about the World's Languages,"['Jane Garry', 'Carl R. Galvez Rubino']",2001,['Language and languages'],N/A,N/A,N/A
Basic Linguistic Theory Volume 2,['R. M. W. Dixon'],2010,['Language Arts & Disciplines'],"R.M.W. Dixon provides a comprehensive guide to the nature of human languages and their description and analysis. The books are a one-stop text for undergraduate and graduate students, the outcome of a lifetime's immersion in every aspect of language.",N/A,N/A
Bakhtin and the Human Sciences,"['Michael Bell', 'Michael E Gardiner']",1998-09-25,['Philosophy'],"Bakhtin and the Human Sciences demonstrates the abundance of ideas Bakhtin's thought offers to the human sciences, and reconsiders him as a social thinker, not just a literary theorist. The contributors hail from many disciplines and their essays' implications extend into other fields in the human sciences. The volume emphasizes Bakhtin's work on dialogue, carnival, ethics and everyday life, as well as the relationship between Bakhtin's ideas and those of other important social theorists. In a lively introduction Gardiner and Bell discuss Bakhtin's significance as a major intellectual figure and situate his ideas within current trends and developments in social theory.",N/A,N/A
Chinese History and Literature,['J. Prusek'],1970-12-31,['Foreign Language Study'],"The studies contained in this volume arose over the last thirty years. Originally the range of the materials I intended to include in my selection was very much wider. Publishing difficulties, however, have obliged me to curtail them to something less than half the planned content. At first I intended to include all the studies I supposed might be of interest to readers and represent contributi ons still of some significance for research in this domain of Oriental scholarship. When the necessity arose to limit the contents I gave preference to the standpoint of thematic completeness rather than to what would be of interest to the general reader. Thus in this volume I have confined myself to two them atic fields only-Old Chinese literature and studies dealing with mediaeval storytellers' productions-hua-pen. I have excluded the whole complex of historical studies and all studies relating to the new literature. I am now preparing, on the principal historical theme on which I was engaged already in the period of my studies in Prague under Prof. J. Bidlo, and then in 1928 till 1930, with Prof. B. Karlgren in Sweden and Prof. G. Haloun in Halle, in Germany, a more compendious study in which I hope to sum up the results of my research, and I also intend to publish a volume of selected studies dealing with the New Chinese literature at some later date.",N/A,N/A
Oriental and Linguistic Studies - The Veda; The Avesta; The Science of Language,['William Dwight Whitney'],2006-02,['Language Arts & Disciplines'],"Originally published in 1874. Author: William Dwight Whitney Language: English Keywords: Literature / Linguistics / Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce and increasingly expensive. Obscure Press are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork.",N/A,N/A
Linguistics,['David Crystal'],1976,[],N/A,N/A,N/A
Elements of Semiology,['Roland Barthes'],1990,['Philosophy'],N/A,N/A,N/A
"Language, Truth and Logic",['Alfred Jules Ayer'],1946,['Experience'],N/A,N/A,N/A
Technical Translation,['Jody Byrne'],2006-05-04,['Language Arts & Disciplines'],"This introduction to technical translation and usability draws on a broad range of research and makes the topic both accessible and applicable to those involved in the practice and study of translation. Readers learn how to improve and assess the quality of technical translations using cognitive psychology, usability engineering and technical communication. A practical usability study illustrates the theories, methods and benefits of usability engineering.",N/A,N/A
Elements of general linguistics,['Martinet Andre'],1960,[],N/A,N/A,N/A
The Concise Oxford Dictionary of Linguistics,['Peter Hugoe Matthews'],1997,['Linguistics'],[Langues et linguistique].,N/A,N/A
The Science of Language,['Friedrich Max Müller'],1899,['Comparative linguistics'],N/A,N/A,N/A
The Languages of East and Southeast Asia,['Cliff Goddard'],2005,['Language Arts & Disciplines'],"This book introduces readers to the remarkable linguistic diversity of East and Southeast Asia. It combines serious but accessible treatments of diverse areas not usually found in a single volume: for example, word origins, cultural key words, tones and sounds, language families and typology, key syntactic structures, writing systems, communicative style. Written with great clarity and an eye for interesting examples, the book is a textbook for students of linguistics, Asian languages, and Asian studies.",N/A,N/A
Landmarks in Linguistic Thought II,"['John Earl Joseph', 'Nigel Love', 'Talbot J. Taylor']",2001,['Language Arts & Disciplines'],"Following Landmarks in Linguistic Thought I, this second volume introduces the key thinkers in linguistics in the 20th century, including Chomsky, Derrida, Orwell, Sapir, Whorf and Wittgenstein.",N/A,N/A
Lectures on the Science of Language,['Friedrich Max Müller'],1880,"['Grammar, Comparative and general']",N/A,N/A,N/A
The Story of Language,['Charles Laurence Barber'],1964,['English language'],N/A,N/A,N/A
Literacy,['David Barton'],1994,['Composition (Language arts)'],N/A,N/A,N/A
Perspectives on Power,['Noam Chomsky'],1997,['Political Science'],N/A,N/A,N/A
An Introduction to Language and Linguistics,"['Ralph W. Fasold', 'Jeff Connor-Linton']",2014,['Language and languages'],"A clear and up-to-date introduction to linguistics. This best-selling textbook addresses the full scope of language, from the traditional subjects of structural linguistics (relating to sound, form, meaning and language change) to the more specialised subjects of contextual linguistics (including discourse, dialect variation, language and culture, and the politics of language). There are also separate chapters on language and the brain, computational linguistics, writing, and first and second language learning. Extensively classroom-tested, this second edition has been revised to further support student learning, with numerous new examples, exercises and textboxes to model and contextualise key concepts. Updated throughout to incorporate contemporary issues and events, it includes worked examples of phonological analyses and multiple examples of a variety of World Englishes. A rich collection of online resources completes the learning package.",N/A,N/A
Linguistics,['William B. McGregor'],2009,[],Language : system and structure. A human phenomenon. Uniformity and diversity.,N/A,N/A
The Cambridge Companion to Chomsky,['James McGilvray'],2005-02-24,['Language Arts & Disciplines'],A comprehensive and accessible companion to the various aspects of Noam Chomsky's work.,N/A,N/A
The Language of Protest,['Mary Lynne Gasaway Hill'],2018-04-16,['Language Arts & Disciplines'],"Rooted in the performative of Speech Act Theory, this interdisciplinary study crafts a new model to compare the work we do with words when we protest: across genres, from different geographies and languages. Rich with illustrative examples from Turkey, U.S., West Germany, Romania, Guatemala, Great Britain, and Northern Ireland, it examines the language of protest (chants, songs, poetry and prose) with an innovative use of analytical tools that will advance current theory. Operating at the intersection of linguistic pragmatics and critical discourse analysis this book provides fresh insights on interdisciplinary topics including power, identity, legitimacy and the Social Contract. In doing so it will appeal to students and scholars of sociolinguistics, pragmatics and critical discourse analysis, in addition to researchers working in sociology, political science, discourse, cultural and communication studies.",N/A,N/A
What the Hands Reveal about the Brain,"['Howard Poizner', 'Edward S. Klima', 'Ursula Bellugi']",1987,['Language Arts & Disciplines'],"What the Hands Reveal About the Brain provides dramatic evidence that language is not limited to hearing and speech, that there are primary linguistic systems passed down from one generation of deaf people to the next, which have been forged into antonomous languages and are not derived front spoken languages.",N/A,N/A
The Essential Chomsky,"['Noam Chomsky', 'Joshua Daniel']",2008-03,['Language Arts & Disciplines'],"In a single volume, the seminal writings of the world's leading philosopher, linguist, and critic, published to coincide with his eightieth birthday. For the past forty years Noam Chomsky's writings on politics and language have established him as a preeminent public intellectual and as one of the most original and wide-ranging political and social critics of our time. Among the seminal figures in linguistic theory over the past century, since the 1960s Chomsky has also secured a place as perhaps the leading dissident voice in the United States. Chomsky's many bestselling works--including ""Manufacturing Consent, Hegemony or Survival, Understanding Power,"" and ""Failed States""--have served as essential touchstones for dissidents, activists, scholars, and concerned citizens on subjects ranging from the media to human rights to intellectual freedom. In particular, Chomsky's scathing critiques of the U.S. wars in Vietnam, Central America, and the Middle East have furnished a widely accepted intellectual inspiration for antiwar movements over nearly four decades. The Essential Chomsky assembles the core of his most important writings, including excerpts from his most influential texts over the past forty years. Here is an unprecedented, comprehensive overview of Chomsky's thought.",N/A,N/A
The Linguistics Encyclopedia,[],2001,['Linguistics'],N/A,N/A,N/A
The Physical Foundation of Language,['Robin Allott'],1973,['Gesture'],N/A,N/A,N/A
A Dictionary of Language,['David Crystal'],2001,['Language and languages'],N/A,N/A,N/A
Corpus Linguistics and Beyond,['Willem Meijs'],1987,['Computers'],N/A,N/A,N/A
Source Book for Linguistics,"['William Cowan', 'Jaromira K. Rakus̆an']",1980,['Linguistics'],N/A,N/A,N/A
Language,['Otto Jespersen'],1964,['Language Arts & Disciplines'],N/A,N/A,N/A
The Cambridge Encyclopedia of the Language Sciences,['Patrick Colm Hogan'],2011,['Linguistics'],"The volume is aimed at readers who have an interest in some aspect of language science but wish to learn more about the broad range of ideas, findings, practices, and prospects that constitute this rapidly expanding field, a field arguably at the center of current research on the human mind and human society.",N/A,N/A
An Introduction to Language,"['Victoria Fromkin', 'Robert Rodman']",1988,['Language Arts & Disciplines'],Includes bibliographies and index.,N/A,N/A
Structuralist Poetics,['Jonathan Culler'],1975-01-01,['Criticism'],N/A,N/A,N/A
Linguistic Theory in America,['Frederick Newmeyer'],2023-07-24,['Language Arts & Disciplines'],N/A,N/A,N/A
Criticism and Truth,"['Roland Barthes', 'Katrine Pilcher Keuneman']",2004,['Literary Criticism'],Criticism and Truth is a brilliant discussion of the language of literary criticism and a key work in the Barthes canon.,N/A,N/A
Introducing English Linguistics,['Charles F. Meyer'],2009,['English language'],"Are you looking for a genuine introduction to the linguistics of English that provides a broad overview of the subject that sustains students' interest and avoids excessive detail? Introducing English Linguistics accomplishes this goal in two ways. First, it takes a top-down approach to language, beginning with the largest unit of linguistic structure, the text, and working its way down through successively smaller structures (sentences, words, and finally speech sounds). The advantage of presenting language this way is that students are first given the larger picture - they study language in context - and then see how the smaller pieces of language are a consequence of the larger goals of linguistic communication. Second, the book does not contain invented examples, as is the case with most comparable texts, but instead takes its sample materials from the major computerised databases of spoken and written English, giving students a more realistic view of language.",N/A,N/A
Research Methods in Linguistics,['Lia Litosseliti'],2025-01-09,['Language Arts & Disciplines'],"Research Methods in Linguistics guides the reader through the key issues, principles, and contributions of core methods in linguistic research. It is an essential resource for researchers and graduate students looking for clear introductions to key concepts, accessible discussions of theory and practice through illustrative examples, and critical engagement with current debates. Topics covered include developing research questions; combining methods; quantitative research designs (including questionnaires, chi-square tests and t-tests); corpus analysis; and qualitative research methods (interview methods, discourse analytic approaches and multimodal analysis). Expanded throughout, this third edition also includes: · New chapters on linguistic anthropology and digital discourse analysis · Updated further reading lists and discussion questions · Refreshed examples, engaging with more recent sources and materials · A glossary of key terms for each chapter · Learning outcomes at the start of each chapter. Guiding you through all the main issues, techniques and approaches to developing your research, this book provides clear introductions to key concepts and discussions, and takes you step-by-step through topics such as how to conduct your own focus groups and interviews, how to build case studies and how to make sense of your data. Leading you towards the research methods most appropriate to your work, and explaining them in detail, this is the only book you need in linguistic research methods.",N/A,N/A
The Ethnography of Communication,['Muriel Saville-Troike'],1982,['Language Arts & Disciplines'],"The Ethnography of Communication is concerned with how and why language is used and how its use varies in different cultures. In this now standard introduction to the subject, Muriel Saville-Troike presents the essential terms and concepts introduced and developed by Dell Hymes and others and surveys the most important findings and applications of their work.",N/A,N/A
