title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Zero to One,['Peter A. Thiel'],2018,['Diffusion of innovations'],"#1 NEW YORK TIMES BESTSELLER If you want to build a better future, you must believe in secrets. The great secret of our time is that there are still uncharted frontiers to explore and new inventions to create. In Zero to One, legendary entrepreneur and investor Peter Thiel shows how we can find singular ways to create those new things. Thiel begins with the contrarian premise that we live in an age of technological stagnation, even if we’re too distracted by shiny mobile devices to notice. Information technology has improved rapidly, but there is no reason why progress should be limited to computers or Silicon Valley. Progress can be achieved in any industry or area of business. It comes from the most important skill that every leader must master: learning to think for yourself. Doing what someone else already knows how to do takes the world from 1 to n, adding more of something familiar. But when you do something new, you go from 0 to 1. The next Bill Gates will not build an operating system. The next Larry Page or Sergey Brin won’t make a search engine. Tomorrow’s champions will not win by competing ruthlessly in today’s marketplace. They will escape competition altogether, because their businesses will be unique. Zero to One presents at once an optimistic view of the future of progress in America and a new way of thinking about innovation: it starts by learning to ask the questions that lead you to find value in unexpected places.",N/A,N/A,en
Dynamic Capabilities and Strategic Management,['David J. Teece'],2009,['Business & Economics'],"How do firms grow? How do firms compete? An influential answer to these fundamental questions of business strategy lies in the concept of dynamic capabilities. David Teece provides a clear statement of his ideas, and a framework for managers wishing to assess their organization's strategy.",N/A,N/A,en
New Venture Creation,"['Jeffry A. Timmons', 'Stephen Spinelli']",2007,['Entrepreneurship'],"This new 7th Edition of New Venture Creation: Entrepreneurship for the 21st Century, is the most heavily revised edition since its existence, yet it still maintains the market defining ""Timmons Model of the Entrepreneurial Process."" As always, Timmons & Spinelli cover the process of getting a new venture started, growing the venture, and successfully harvesting it. Through text, case studies, and hands-on exercises, this how-to text guides students in discovering the concepts of entrepreneurship and the competencies, skills, tools, and experience to equip students to successfully launch a new venture and recognize entrepreneurial opportunities.",5,N/A,en
Entrepreneurship,"['Robert D. Hisrich', 'Michael Peters', 'Dean A. Shepherd']",2023-01-17,['Business & Economics'],"""Starting and operating a new business involves considerable risk and effort to overcome the inertia against creating something new. In creating and growing a new venture, the entrepreneur assumes the responsibility and risks for its development and survival and enjoys the corresponding rewards. This risk is compounded for entrepreneurs who go international or who are in fact born global. The fact that consumers, businesspeople, and government officials from every part of the world are interested in entrepreneurship is evident from the increasing research on the subject, the large number of courses and seminars on the topic, the more than two million new enterprises started each year (despite a 70% failure rate), the significant coverage and focus by the media, and the realization that this is an important aspect of the economics of the developed, developing, and even controlled economies""--",N/A,N/A,en
Anything You Want,['Derek Sivers'],2015-09-24,[],"Best known for creating CD Baby, the most popular music site for independent artists, founder Derek Sivers chronicles his 'accidental' success and failures into this concise and inspiring book on how to create a multi-million dollar company by following your passion. In Anything You Want, Sivers details his journey and the lessons learned along the way of creating CD Baby and building a business close to his heart. His less-scripted approach to business educates readers to feel empowered to follow their own dreams.",N/A,N/A,en
Entrepreneurial StrengthsFinder,"['Jim Clifton', 'Sangeeta Bharadwaj- Badal']",2014,['Businesspeople'],"Delves into the psychology of the entrepreneur and includes strategies and action items for building successful ventures, as well as access to an online test that measures readers' entrepreneurial potential.",N/A,N/A,en
"I Can, I Must, I Will",['Reginald Abraham Mengi'],2018,['Businessmen'],N/A,N/A,N/A,en
Technology Ventures,['Richard C. Dorf'],2008,['Entrepreneurship'],N/A,N/A,N/A,en
Martin Dressler,['Steven Millhauser'],1997,['Fiction'],Tells the story of Martin Dressler's rise from bellhop to builder of hotels and his plans to build the Grand Cosmo,N/A,N/A,en
Entrepreneurship Policy: Theory and Practice,"['Anders Lundstrom', 'Lois A. Stevenson']",2005-03-30,['Business & Economics'],"Entrepreneurship Policy: Theory and Practice is the first book to fully analyze the construction of entrepreneurship policy, a rapidly-evolving area of policy about which little is known. From a study and assessment of the practices of governments in thirteen countries in Europe, North America and the Asia-Pacific region, this book fully describes the policy area and shares new tools and methods for better understanding and explaining the how and why of an entrepreneurship policy approach. The work features a number of new methods which can be used to analyze and assess policy gaps and opportunities for future actions in the area and for understanding the most appropriate mix of policy options. Methods of note include the entrepreneurship policy comprehensiveness index and the context method. It presents a conceptual model describing the many factors which affect, in a dynamic way, the level of entrepreneurship in a country or region. It also describes a typology of entrepreneurship policy which will be useful to others in categorizing their policy approaches. Unlike other research in the field of entrepreneurship where implications from research findings are used to suggest what policy actions should be taken to increase the level of entrepreneurship in an economy, this study is based on what entrepreneurship policy actions are being taken. This is a unique book in the field in that it points the way forward both for policymakers and for the research community in terms of thinking about entrepreneurship policy and the complex issues surrounding its development.",N/A,N/A,en
Managerial Economics,"['William Samuelson', 'Stephen Gary Marks']",2010,['Decision making'],"Known for its consistent emphasis on decision-making,Samuelson & Mark s 6th editionprovides a detailed introduction to managerial economics forundergraduates, MBAs, and executives alike. Each chapter opens witha description of a managerial problem that challenges the readerand concludes by revisiting and analyzing the decision. In addition to its inclusion of real-world applications andproblems, The 6th Edition has been revisedto incorporate up-to-date coverage of international topics ande-commerce. This new edition offers the framework and economicstools necessary to prepare students for better decision-making in afuture managerial role.",N/A,N/A,en
Think & Grow Rich!,['Napoleon Hill'],2009,['Entrepreneurship'],"The Thirteen Steps to Riches described in this book offer the shortest dependable philosophy of individual achievement ever presented for the benefit of the man or woman who is searching for a definite goal in life. This improved version provides commentary by best selling author Jamie McIntyre on how to apply Think and Grow Rich strategies to today's fast changing world and includes success stories of modern entrepreneurs such as Richard Branson, Oprah Winfrey, Bill Gates and the Google cofounders. The Think and Grow Rich strategies are still valid today especially when applied for the 21st Century.",N/A,N/A,en
High Performance Entrepreneur,['Subroto Bagchi'],2018-10,['Business & Economics'],"Highly Readable, Crisply Written&Inspirational Reading For Any New Indian EntrepreneurFrontline Difficult Though Setting Up A Business Is, Becoming A High-Performance Entrepreneur Is Harder Still. And Yet, Of The Many Thousands Who Try, There Are Those Who Go On To Become Successful; Some Even Graduate To Setting Up Companies That Hold Their Own Against The Toughest Competition, Becoming Icons Of Achievement. In The High-Performance Entrepreneur, Subroto Bagchi, Co-Founder And Chief Operating Officer Of Mindtree Consulting, Draws Upon His Own Highly Successful Experience To Offer Guidance From The Idea Stage To The Ipo Level. This Includes How To Decide When One Is Ready To Launch An Enterprise, Selecting A Team, Defining The Values And Objectives Of The Company And Writing The Business Plan To Choosing The Right Investors, Managing Adversity And Building The Brand. Additionally, In An Especially Illuminating Chapter, Bagchi Recounts The Systems And Values Which Have Made Indian It Companies On A Par With The Best In The World. High-Performance Entrepreneurs Create Great Wealth, For Themselves As Well As For Others. They Provide Jobs, Crucial For An Expanding Workforce Such As India S, And Drive Innovation. In India As Elsewhere, Governments Have Become Much More Entrepreneur Friendly Than Ever Before And The Rewards Of Being A Successful Entrepreneur Are Many. More Than Just A Guide, This Is A Book That Will Tap The Entrepreneurial Energy Within You. The Tips Offered In The Book Can Make All Of Us, Businessmen And Employers, Better At Our JobsBusiness India [A] Wonderful Book Which Will Go A Long Way In Guiding Aspiring EntrepreneursSahara Times A Guiding Light To Budding EntrepreneursI.Times Of IndiaFree Press Journal",5,N/A,en
The Everything Store,['Brad Stone'],2014,['Business & Economics'],"""Amazon.com started off delivering books through the mail. But its visionary founder, Jeff Bezos, wasn't content with being a bookseller. He wanted Amazon to become the everything store, offering limitless selection and seductive convenience at disruptively low prices. To do so, he developed a corporate culture of relentless ambition and secrecy that's never been cracked. Until now. Brad Stone enjoyed unprecedented access to current and former Amazon employees and Bezos family members, giving readers the first in-depth, fly-on-the-wall account of life at Amazon. Compared to tech's other elite innovators--Jobs, Gates, Zuckerberg--Bezos is a private man. But he stands out for his restless pursuit of new markets, leading Amazon into risky new ventures like the Kindle and cloud computing, and transforming retail in the same way Henry Ford revolutionized manufacturing."" [résumé éditeur].",N/A,N/A,en
Alternate Identities,"['Chee Kiong Tong', 'Kwok B. Chan']",2001,['Architecture'],"The first of the Asian Social Science Series, this book explores the question: Who are the Chinese in Thailand? Are they 'assimilated Thais' or are they 'Chinese' living in Thailand? Does their being 'in' Thailand make them 'of' Thailand? Anthropologists and sociologists have debated these issues for decades. Through a collection of authoritative essays, this book explores how the Chinese of Thailand constantly alternate their positions within the fabric of the Thai society. It captures the multiple faces of identity within a web of interlocking forces and influences such as religion, class, politics, gender and generation. For those seeking the composite image of what it means to be a Chinese, this book holds up many intriguing mirrors.",N/A,N/A,en
Business of the 21st Century Custom Edition for Amyway,"['Robert T. Kiyosaki', 'John Fleming', 'Kim Kiyosaki']",2013-08-13,['Business'],"For the past several years, multimillionaire businessman, entrepreneur, and investor Robert Kiyosaki has been a staunch supporter of network marketing. Like many people, he was skeptical about the industry at first ... until he learned firsthand what network marketing is all about: helping people. In his latest book, the author of the phenomenally successful Rich Dad Poor Dad series shows why network marketing is indeed the business of the 21st century. Robert shares the eight wealth-building assets offered by network marketing that allow you to take advantage of these tough economic times to build a strong financial future and happier life.",N/A,N/A,en
New Venture Creation,"['Jeffry A. Timmons', 'Stephen Spinelli', 'Robert J. Adams']",2012,['Entrepreneurship'],"New Venture Creation: Entrepreneurship for the 21st Century is about the process of getting a new venture started, growing the venture, successfully harvesting it, and starting again. The book presents the substantial body of knowledge about the entrepreneurial process in a pragmatic way -- through text, case studies, and hands-on exercises -- to help readers compress their learning curves, reduce their ultimate risk and pain, and allow them to gain more from their subsequent entrepreneurial experiences.",N/A,N/A,en
Entrepreneurship,"['Bruce R. Barringer', 'R. Duane Ireland']",2012,['Entrepreneurship'],"""Entrepreneurship: Launching New Ventures"" introduces readers to the process of entrepreneurial success and shows them how to be effective every step of the way. -- From product description.",N/A,N/A,en
Originals,['Adam Grant'],2016,['Creative ability in business'],"The #1 New York Times bestseller that examines how people can champion new ideas-and how leaders can fight groupthink, from the author of Give and Take and co-author of Option B""Reading Originals made me feel like I was seated across from Adam Grant at a dinner party, as one of my favorite thinkers thrilled me with his insights and his wonderfully new take on the world."" -Malcolm Gladwell, author of Outliers and The Tipping Point""Originals is one of the most important and captivating books I have ever read, full of surprising and powerful ideas. It will not only change the way you see the world; it might just change the way you live your life. And it could very well inspire you to change your world."" -Sheryl Sandberg, COO of Facebook and author of Lean InWith Give and Take, Adam Grant not only introduced a landmark new paradigm for success but also established himself as one of his generation's most compelling and provocative thought leaders. In Originals he again addresses the challenge of improving the world, but now from the perspective of becoming original: choosing to champion novel ideas and values that go against the grain, battle conformity, and buck outdated traditions. How can we originate new ideas, policies, and practices without risking it all? Using surprising studies and stories spanning business, politics, sports, and entertainment, Grant explores how to recognize a good idea, speak up without getting silenced, build a coalition of allies, choose the right time to act, and manage fear and doubt; how parents and teachers can nurture originality in children; and how leaders can build cultures that welcome dissent. Learn from an entrepreneur who pitches his start-ups by highlighting the reasons not to invest, a woman at Apple who challenged Steve Jobs from three levels below, an analyst who overturned the rule of secrecy at the.",N/A,N/A,en
Chaos Monkeys,['Antonio García Martínez'],2017-02-28,['Biography & Autobiography'],"NEW YORK TIMES BESTSELLER An adrenaline-fuelled exposé of life inside the tech bubble, Chaos Monkeys lays bare the secrets, power plays and lifestyle excesses of the visionaries, grunts, sociopaths, opportunists and money cowboys who are revolutionising our world. Written by startup CEO and industry provocateur Antonio García Martínez, this is Liar's Poker meets The Social Network. Computer engineers use 'chaos monkey' software to wreak havoc and test system robustness. Similarly, tech entrepreneurs like Antonio García Martínez are society's chaos monkeys - their innovations disrupt every aspect of our lives, from transportation (Uber) and holidays (Airbnb) to television (Netflix) and dating (Tinder) - all in search of the perfect business miracle. Describing himself as 'high-strung, fast-talking, and wired on a combination of caffeine, fear, and greed at all times', García Martínez left Wall Street to make his fortune in Silicon Valley, becoming CEO of his own startup, before bailing and being poached by Facebook's nascent advertising team. Here he turned users' data into profit for COO Sheryl Sandberg and chairman and CEO Mark 'Zuck' Zuckerberg. Forced out of Facebook in the wake of a bitter internal product war, García Martínez took his unique brand of entrepreneurial hyperactivity to rivals Twitter. Along the way, he got into a lot of trouble with a lot of people, brewed illegal beer on the Facebook campus (accidentally flooding Zuckerberg's desk), lived on a yacht, raced sport cars on the highway, and enthusiastically pursued the lifestyle of an overpaid Silicon Valley mercenary. In Chaos Monkeys he tells you HOW - and HOW NOT - to make a fortune through startups and digital marketing. Highly entertaining and always offering genuine insight, García Martínez unravels the chaotic evolution of social media and online marketing. From startups and credit derivatives to Big Brother and data tracking, social media monetisation and digital 'privacy', he shares both his scathing observations and outrageous antics, taking us on a subversive and very funny tour of the fascinatingly insular and unbelievably wealthy tech industry.",N/A,N/A,en
Originals,['Adam Grant'],2016-02-02,[],"âeoeOriginals is one of the most important and captivating books I have ever read, full of surprising and powerful ideas. It will not only change the way you see the world; it might just change the way you live your life. And it could very well inspire you to change your world.âeâe"" Sheryl Sandberg, bestselling author of Lean In The New York Times bestselling author examines how people can drive creative, moral, and organisational progressâe""and how leaders can encourage originality in their organisations. How can we originate new ideas, policies and practices without risking it all? Adam Grant shows how to improve the world by championing novel ideas and values that go against the grain, battling conformity, and bucking outdated traditions. Using surprising studies and stories spanning business, politics, sports, and entertainment, Grant explores how to recognize a good idea, speak up without getting silenced, build a coalition of allies, choose the right time to act, and manage fear and doubt; how parents and teachers can nurture originality in children; and how leaders can fight groupthink to build cultures that welcome dissent. Learn from an entrepreneur who pitches his startups by highlighting the reasons not to invest, a woman at Apple who challenged Steve Jobs from three levels below, an analyst who overturned the rule of secrecy at the CIA, a billionaire financial wizard who fires employees for failing to criticize him, and a TV executive who didnâe(tm)t even work in comedy but saved Seinfeld from the cutting room floor. Originals will give you groundbreaking insights about rejecting conformity and improving the status quo.",N/A,N/A,en
Buy Then Build,['Walker Deibel'],2022-09,['Business & Economics'],"Entrepreneurs have a problem: startups. Almost all startups either fail or never truly reach a sustainable size. Despite the popularity of entrepreneurship, we haven't engineered a better way to start...until now. What if you could skip the startup phase and generate profitable revenue on day one? In BUY THEN BUILD, acquisition entrepreneur Walker Deibel shows you how to begin with a sustainable, profitable company and grow from there. You'll learn how to: Buy an existing company rather than starting from scratch Use ownership as a path to financial independence Spend a fraction of the time raising capital Find great brokers, generate your own ""deal flow,"" and see new listings early Uncover the best opportunities and biggest risks of any company Navigate the acquisition process Become a successful acquisition entrepreneur And more BUY THEN BUILD is your guide to outsmart the startup game, live the entrepreneurial lifestyle, and reap the financial rewards of ownership now.",N/A,N/A,en
How to Fail at Almost Everything and Still Win Big,['Scott Adams'],2013,['Biography & Autobiography'],"The author has probably failed at more things than anyone you've ever met. So how did he go from hapless office worker and serial failure to the creator of Dilbert, one of the world's most famous comic strips, in just a few years? This title deals with his many failures and what they eventually taught him about success.",N/A,N/A,en
Entrepreneurship 6/E,['Hisrich'],2011,['Entrepreneurship'],N/A,N/A,N/A,en
Introduction to Entrepreneurship,['Donald F. Kuratko'],2013,['Creative ability in business'],"INTRODUCTION TO ENTREPRENEURSHIP, 9e, International Edition combines a practical, step-by-step approach with a theoretical foundation to form a basic framework for understanding the theory, process, and practice of entrepreneurship. Recognized for two decades as one of the leading books in the field, the aim of the text is to present the most current thinking in entrepreneurship as well as provide learners the opportunity to apply ideas and develop useful entrepreneurial skills. This edition has been updated to include current developments and issues in this explosive field.",N/A,N/A,en
Social Innovation in Sport,['Anne Tjønndal'],2022-03-02,[],"This book provides fresh insights on how social innovations are utilized as strategies to make sport more accessible and inclusive. It does so by bringing together theoretical insights and empirical studies from Norway, Sweden, Denmark, the United States, Australia, Turkey and Belgium. Within the overarching topic of social innovation in sport, this book covers contemporary themes such as digitalization, urban planning, gender equality and innovation in sport policy and practice. It will be of interest to researchers and students in the fields of sociology of sport, sport management, sport science and sociology.",N/A,N/A,en
"Screw It, Let's Do it",['Richard Branson'],2006,['Biography & Autobiography'],"Global entrepreneur Sir Richard Branson has built a business empire and made billions and is renowned for his approachability and ability to challenge and succeed against the odds. ""Screw It, Let's Do It"" reveals the lessons that have helped him through his business and personal life, like believing it can be done and that, if others disagree with you, try and try again until you achieve your goal; or that you must love what you do. These and other life lessons, with examples of how he learned them and how he's used them, are included in this candid and motivational book that will inspire you to make a difference in your everyday life.",N/A,N/A,en
$100M Offers,['Alex Hormozi'],2021-07-13,[],N/A,N/A,N/A,en
Rich Dad's Before You Quit Your Job,"['Robert T. Kiyosaki', 'Sharon L. Lechter']",2005,['Business & Economics'],"The tenth book in the series provides firsthand accounts of the author's startup companies, what he learned from his successes and failures, and other topics a reader needs to know in order to start a company and quickly develop it.",5,N/A,en
Financing New Ventures,['Geoffrey Gregson'],2014,['Angels (Investors)'],"This text offers readers a practical guide, informed by the latest academic thinking, on business angel investing and describes the role and processes undertaken by business angels in funding entrepreneurs and new ventures. Many of the current books, which take as their title some variation of the term 'entrepreneurial finance', are detail-rich on the mechanisms of investment and focus primarily on the topic of venture capital (VC).",N/A,N/A,en
Small Business Management and Entrepreneurship,"['David Stokes', 'Nicholas Wilson']",2017-01-23,[],"This new edition of the text continues to extend its coverage of small business management and entrepreneurship, drawing on contemporary theory and practice in equal measure. Whilst the structure and format of the chapters remains broadly the same as the previous edition, the book includes many new examples and current references drawn from a wide variety of industrial, social and cultural contexts, bringing our knowledge of small business management and entrepreneurship up to date.",N/A,N/A,en
Build,['Tony Fadell'],2022-05-03,[],"Tony Fadell has spent the last three decades making things and founding companies that have profoundly changed millions of lives. After leading the team that created the iPod and iPhone, products that saved a struggling Apple, Tony founded Nest Labs and revolutionised household electronics. He has worked with everyone from Steve Jobs to Larry Page, advised companies from Impossible Foods to Diamond Foundry, built products that have literally shaped the modern world, and learned a lot of things about business, innovation and solving all manner of problems. In BUILD, Tony shares stories and valuable lessons from his career, offering advice and solutions for your toughest moments. For anyone striving to grow in their career, start-up founders and start-up dreamers, leaders of businesses big and small, this book will show you how to navigate challenges and take that next big leap.",N/A,N/A,en
Roadmap to Entrepreneurial Success,['Robert W. Price'],2004,['Entrepreneurship.'],"Welcome to the first strategic guide for entrepreneurs since the ""tech wreck."" Straightforward and detailed, it sweeps aside outdated concepts and provides you with a thoroughly contemporary toolkit for sustainable growth. It is based on two hypotheses: that entrepreneurs must learn to finance and operate their ventures in a highly unpredictable environment; and that there is always a bull market for innovative, well-executed ideas.",N/A,N/A,en
Cambridge IGCSE® Enterprise Coursebook,"['Medi Houghton', 'Matthew Bryant', 'Veenu Jain']",2018-03-22,['Juvenile Nonfiction'],"The only endorsed resources for the Cambridge IGCSE® Enterprise (0454) syllabus. Bringing the world of business into the classroom, this coursebook helps students identify, plan, implement and evaluate their enterprise projects. The book has four sections based around the stages of the project with theory integrated throughout. This helps students relate their practical Enterprise project with the academic principles of business. With a foreword from the specialists at Cambridge Judge Business School, this coursebook helps students appreciate Enterprise skills in the world around them and talk to business people in their communities. Suggested answers to the exam-style questions are in the teacher's resource.",5,N/A,en
New Venture Strategies,['Karl H. Vesper'],1990,['Business & Economics'],This volume outlines an array of personal and commercial strategic options available to would-be entrepreneurs.,N/A,N/A,en
Essentials of Entrepreneurship and Small Business Management,"['Thomas W. Zimmerer', 'Norman M. Scarborough']",2004-05,['Business & Economics'],"Concise, Contemporary, and Practical The ideal tool for the next generation of entrepreneurs! A time-tested book that todays students need to master the most essential and critical issues involved in starting and managing a successful new business venture. Take a look! New Sections on ""Building a Business Plan,"" and ""Putting the Business Plan to Work."" Sample business plan for Sluggers, an indoor pitching/batting cage, included both in the text ""and"" on the Web site. A dedicated Web site at www.prenhall.com/zimmerer includes numerous links to relevant small business sites, complete chapter summaries with quizzes, and other valuable teaching and learning resources.",N/A,N/A,en
The Voltage Effect,['John A. List'],2022,['Entrepreneurship'],"""A leading economist answers one of today's trickiest questions: Why do some great ideas make it big while others fail to take off? ""Scale"" has become a favored buzzword in the startup world. But scale isn't just about accumulating more users or capturing more market share. It's about whether an idea that takes hold in a small group can do the same in a much larger one-whether you're growing a small business, rolling out a diversity and inclusion program, or delivering billions of doses of a vaccine. Translating an idea into widespread impact, says University of Chicago economist John A. List, depends on one thing only: whether it can achieve ""high voltage""-the ability to be replicated at scale. In The Voltage Effect, List explains that scalable ideas share a common set of attributes, while any number of attributes can doom an unscalable idea. Drawing on his original research, as well as fascinating examples from the realms of business, policymaking, education, and public health, he identifies five measurable vital signs that a scalable idea must possess, and offers proven strategies for avoiding voltage drops and engineering voltage gains. You'll learn: How celebrity chef Jamie Oliver expanded his restaurant empire by focusing on scalable ""ingredients"" (until it collapsed because talent doesn't scale) Why the failure to detect false positives early on caused the Reagan-era drug-prevention program to backfire at scale How governments could deliver more services to more citizens if they focused on the last dollar spent How one education center leveraged positive spillovers to narrow the achievement gap across the entire community Why the right set of incentives, applied at scale, can boost voter turnout, increase clean energy use, encourage patients to consistently take their prescribed medication, and more. By understanding the science of scaling, we can drive change in our schools, workplaces, communities, and society at large. Because a better world can only be built at scale""--",N/A,N/A,en
The Illusions of Entrepreneurship,"['Scott Andrew Shane', 'Scott Shane']",2008,['Business & Economics'],"There are far more entrepreneurs than most people realize. But the failure rate of new businesses is disappointingly high, and the economic impact of most of them disappointingly low, suggesting that enthusiastic would-be entrepreneurs and their investors all too often operate under a false set of assumptions. This book shows that the reality of entrepreneurship is decidedly different from the myths that have come to surround it. Scott Shane, a leading expert in entrepreneurial activity in the United States and other countries, draws on the data from extensive research to provide accurate, useful information about who becomes an entrepreneur and why, how businesses are started, which factors lead to success, and which predict a likely failure. The Illusions of Entrepreneurship is an essential resource for everyone who has dreamed of starting a new business, for investors in start-ups, for policy makers attempting to facilitate the formation and survival of new businesses, and for researchers interested in the economic impact of entrepreneurial activity. Scott Shane offers research-based answers to these questions and many others: � Why do people start businesses? � What industries are popular for start-ups? � How many jobs do new businesses create? � How do entrepreneurs finance their start-ups? � What makes some locations and some countries more entrepreneurial than others? � What are the characteristics of the typical entrepreneur? � How well does the typical start-up perform? � What strategies contribute to the survival and profitability of new businesses over time?",N/A,N/A,en
Entrepreneurship,['Robert A. Baron'],2012,['Business & Economics'],"Entrepreneurship is an often-featured topic in magazine and newspaper articles, popular television shows and major films.",N/A,N/A,en
The Industries of the Future,['Alec Ross'],2017,['Social Science'],"This book answers the question: 'What's next?' The Internet had a world-changing impact on businesses and the global community over the twenty years from 1994 to 2014. In the next ten years, change will happen even faster. As Hillary Clinton's Senior Advisor for Innovation, Alec Ross travelled nearly a million miles to forty-one countries, the equivalent of two round-trips to the moon. From refugee camps in the Congo and Syrian war zones, to visiting the world's most powerful people in business and government, Ross's travels amounted to a four-year masterclass in the changing nature of innovation. In The Industries of the Future, Ross distils his observations on the forces that are changing the world. He highlights the best opportunities for progress and explains how countries thrive or sputter. Ross examines the specific fields that will most shape our economic future over the next ten years, including robotics, artificial intelligence, the commercialization of genomics, cybercrime and the impact of digital technology. Blending storytelling and economic analysis, he answers questions on how we will need to adapt. Ross gives readers a vivid and informed perspective on how sweeping global trends are affecting the ways we live, now and tomorrow.",N/A,N/A,en
Business Guide: Doing Business in Dubai & the United Arab Emirates,['Sascha Noack'],2009,['Business & Economics'],"The purpose of this business guide is to illustrate important considerations, as well as outlining the decisions that need to be made when considering starting to do business in the United Arab Emirates (U.A.E). Furthermore it offers an overview of the prevalent political, legal, social and economical environments that are an important basis for making the decision to expand to that region. After describing country-specific variables of the U.A.E., the business environment including business culture, industry sectors, legal and fiscal conditions, and various possible business forms will be analysed. The insights gained will be used to suggest business opportunities and to develop concrete steps on how to start business relations and set up a business in the U.A.E.",N/A,N/A,en
The Cold Start Problem,['Andrew Chen'],2023-04-06,['Business & Economics'],"'A true Silicon Valley insider' Wired Why do some products take off? And what can we learn from them? The hardest part of launching a product is getting started. When you have just an idea and a handful of customers, growth can feel impossible. This is the cold start problem. Now, one of Silicon Valley's most esteemed investors uncovers how any product can surmount the cold start problem - by harnessing the hidden power of network effects. Drawing on interviews with the founders of Uber, LinkedIn, Airbnb and Zoom, Andrew Chen reveals how any start-up can launch, scale and thrive. _ 'Chen walks readers through interviews with 30 world-class teams and founders, including from Twitch, Airbnb and Slack, to paint a picture of what it takes to turn a start-up into a massive brand' TechCrunch 'Articulates the stages that every product must go through to be successful . . . and illustrates what companies need to do to achieve them' Forbes",N/A,N/A,en
Entrepreneurship Development,['S. Anil Kumar'],2008,['Business enterprises'],"This Book Presents A Lucid Treatment Of A Wide Range Of Issues Involved In The Development Of Entrepreneurship. It Presents An Insight Into The Identification Of Business Opportunities, Creating A Venture And Financing And Managing It.The Book Further Explains The Choice Of Technology And Equipment, Man, Machine And Materials Management, Pert And Cpm And Quality Assurance.The Book Highlights The Various Legal Provisions Relevant To Entrepreneurship And Concludes With A Chapter On Social Responsibility And Business Ethics.With Its Wide Coverage And Step-By-Step Approach, The Book Would Serve As An Ideal Text For Various Undergraduate Courses On The Subject Including B. Com., B.A. And B.Sc. (Vocational), Bio-Technology, Bbm, Mba And To The Entrepreneurs.",3.5,N/A,en
The Entrepreneurial State,['Mariana Mazzucato'],2018,['Business & Economics'],"Argues that the American government, often perceived as a hindrance to technology, has in fact been a great innovator, responsible for such breakthroughs as GPS, the Internet, and search engine algorithms.",N/A,N/A,en
Organization Structures,['Helmy H. Baligh'],2006-01-27,['Business & Economics'],"Organization Structures: Theory and Design, Analysis and Prescription describes how to organize people to achieve a desired outcome. This is accomplished by establishing sets of rules from ""real world"" organization contexts. Moreover, the development of these rules within ""real world"" contexts means that the rules must be true, general, operational, technically sound, and easy to use. With an understanding of rules and the processes of their use, organization structures can be identified, which in turn form the basis of a theoretical framework. This book discusses, examines, and demonstrates the interrelationship of the design rules, their theoretical use within these organization structures, along with their practical implications. Throughout the book, an extended example of the Masters Brewing Corporation (MBC) is used to illustrate the conceptual material and to make the implications of the organizational analysis explicitly concrete.",N/A,N/A,en
Losing My Virginity,['Richard Branson'],1999,['Businessmen'],N/A,N/A,N/A,en
Re-imagine!,['Thomas J. Peters'],2006-08-22,['Business & Economics'],"The business management guru and author of In Search of Excellence presents a thought-provoking, inspirational look at the changing world of twenty-first-century business that introduces innovative strategies for overcoming outdated company values and procesures to create an aggressive environment that empowers talented individuals. Reprint.",5,N/A,en
God Is at Work,['Ken Eldred'],2016-09-06,['Religion'],"God Is at Work reveals an emerging missions movement, one in which Christians are meeting significant spiritual and economic needs in the developing world. Drawing on his years of experience as a Silicon Valley entrepreneur, Ken Eldred shares What are sources of ""spiritual capital"" that can transform nations How you can succeed in business and build God's kingdom How to start a business with a purpose How ""kingdom businesses"" can transform people's lives Learn why Christian business people are uniquely equipped to address poverty, a disease that afflicts many millions around the world. Discover the colorful two thousand-year history of business as a missions vehicle. Meet those engaged in exciting Kingdom business ventures today - even in areas mostly closed to the gospel. Get a vision for ""transforming people and nations through business."" This book is a must-read for Kingdom-minded business people, development workers, pastors, missionaries, students - in short, for anyone who wants to see God at work transforming the world.",N/A,N/A,en
